iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6
25,5.859402519507294,0.02187195570267866,0.004654166987165809,24.246611998805253,4.8519999999999996e-05,1.2486156633009353,1.2486161760551218,1.2486163104350951,1.2513894042375209,1.2486164388232053,1.251384248728893,1.2486162327040067
26,5.859647126892591,0.02187326643424482,0.004632542026229203,24.241303662880203,5.05e-05,1.248502681415741,1.2485033025535899,1.2485034654735119,1.2515034219959371,1.2485036209000424,1.2514971798662515,1.2485033714150966
27,5.85990166091608,0.021874628097122956,0.004453582980204374,24.235803204282195,5.2480000000000006e-05,1.2483852600660048,1.248386006858487,1.2483862028945694,1.251622037953834,1.2483863896453842,1.2516145374256464,1.2483860899578907
28,5.860166113502043,0.021876040627098862,0.004584832990076393,24.230070558215004,5.4460000000000004e-05,1.248263397686428,1.248264289282239,1.2482645235109813,1.2517452704529368,1.2482647463494982,1.251736321044217,1.2482643888860752
29,5.860440475785018,0.021877503956161334,0.004503333999309689,24.224114392328804,5.644000000000001e-05,1.2481370926093291,1.2481381501619961,1.2481384282089139,1.251873138890391,1.2481386923774551,1.2518625302832946,1.2481382687976292
30,5.860724738334105,0.021879018013198647,0.00465883401921019,24.217961782498854,5.842e-05,1.2480063430489559,1.2480075898381178,1.248007917897567,1.252005663613232,1.248008229155058,1.2519931646985556,1.2480077302849741
31,5.8610188912826935,0.021880582724215548,0.004615750047378242,24.21160392499483,6.04e-05,1.2478711470776618,1.2478726086472853,1.2478729934839516,1.2521428659286322,1.2478733581614043,1.2521282237815963,1.2478727739897086
32,5.861322924382117,0.021882198009618326,0.004569665994495153,24.205025802835895,6.238000000000001e-05,1.247731502715136,1.2477332069406504,1.2477336559942172,1.2522847685579568,1.2477340809632724,1.2522677070019663,1.247733400564899
33,5.861636826499215,0.021883863787619324,0.004717750009149313,24.1982413715903,6.436e-05,1.24758740784752,1.247589385083974,1.2475899064808145,1.2524313949611992,1.2475903991987423,1.2524116137361088,1.2475896106962432
34,5.861960586216507,0.02188557997523625,0.004512708983384073,24.191291798941982,6.634e-05,1.2474388601666662,1.2474411433568575,1.2474417459583196,1.2525827693468483,1.2474423145411004,1.2525599432753927,1.24744140508567
35,5.862294192035862,0.02188734648186071,0.00447691697627306,24.184077477833764,6.832000000000001e-05,1.2472858573470165,1.2472884821488512,1.2472891755453974,1.2527389176789554,1.2472898287536889,1.2527126949329812,1.2472887844803338
36,5.86263763123068,0.021889163216542173,0.004619207989890128,24.17668798939309,7.03e-05,1.2471283969388387,1.247131401849917,1.2471321963882893,1.252899866189624,1.2471329436362983,1.2528698679792638,1.2471317496098981
37,5.862990891095367,0.021891030082249404,0.004598125000484288,24.169066391417225,7.228e-05,1.2469664763675237,1.2469699028218308,1.2469708096513963,1.2530656428470686,1.2469716610538073,1.2530314616726854,1.2469703012551532
38,5.863353958015405,0.021892946981735502,0.004619459039531648,24.16129743250583,7.426e-05,1.2468000929761014,1.246803985461231,1.2468050166205527,1.2532362756798658,1.2468059829798515,1.2531974750692634,1.246804440257832
39,5.863726818391587,0.021894913812978777,0.004363541025668383,24.15330401619368,7.624e-05,1.2466292439056492,1.2466336500849606,1.246634818519097,1.2534117942835852,1.2466359114204908,1.2533679073053066,1.246634167484834
40,5.864109457988485,0.021896930467514467,0.004475708992686123,24.14504888803223,7.822e-05,1.246453926309287,1.246458897164308,1.2464602167145393,1.2535922297653501,1.2464614484455767,1.2535427573966245,1.246459483803496
41,5.864501861465464,0.021898996839247568,0.004687541979365051,24.136691206671436,8.020000000000001e-05,1.2462741371000352,1.2462797270307793,1.2462812124512594,1.2537776130540614,1.246282596193262,1.2537220243654967,1.2462803901162638
42,5.8649040140819055,0.021901112815480767,0.004541125032119453,24.128076110304914,8.218e-05,1.246089873169764,1.2460961400808823,1.2460978072072446,1.2539679766605174,1.2460993568823986,1.253905707057135,1.246096887373964
43,5.8653158999910024,0.02190327828172857,0.004601499997079372,24.119275291534425,8.416000000000001e-05,1.2459011312464157,1.2459081367319107,1.245910002381421,1.2541633538567198,1.2459117327712066,1.2540938042690404,1.2459089765266098
44,5.865737503148247,0.021905493118214648,0.0045063329744152725,24.110285649685842,8.614e-05,1.2457079080168876,1.2457157173323752,1.2457177995715234,1.2543637790174902,1.2457197262288011,1.2542863148546262,1.2457166586331418
45,5.866168806755624,0.021907757202850837,0.0046305840369313955,24.101072609310805,8.812e-05,1.2455102000224314,1.245518882383461,1.2455212002291314,1.254569287487675,1.2455233396026744,1.2544832375831942,1.245519934682592
46,5.86660979365997,0.021910070410985895,0.0046120830229483545,24.091685670093884,9.010000000000001e-05,1.2453080036919393,1.2453176322558381,1.2453202059829729,1.254779915308384,1.2453225753814126,1.2546845710848114,1.2453188057630469
47,5.867060446400505,0.021912432617892434,0.004471833002753556,24.082137156346565,9.208000000000001e-05,1.2451013153066215,1.2451119673463453,1.2451148184388008,1.25499569874722,1.245117436073864,1.254890313925618,1.2451132729779544
48,5.867520747602793,0.021914843693440975,0.004577375017106533,24.0723711712588,9.406e-05,1.2448901311032468,1.2449018880988418,1.2449050392641587,1.2552166754150564,1.2449079242772212,1.2551004645837822,1.2449033375022287
49,5.867990679058433,0.02191730350483654,0.004804666968993843,24.062427927443885,9.604e-05,1.2446744471879128,1.244687394980265,1.2446908701819164,1.2554428836158362,1.2446940426617397,1.255315021550066,1.244689000532179
50,5.868470222223423,0.021919811915447156,0.004594541969709098,24.05228484893221,9.802e-05,1.2444542595645,1.244468488397973,1.2444723129411919,1.2556743628825786,1.2444757939057116,1.2555339832665358,1.2444702632714988
51,5.8689593580006,0.02192236878703328,0.00477187498472631,24.04196459823299,0.0001,1.2442295641380134,1.2442451687929255,1.2442493693713117,1.2559111531294482,1.2442531808199913,1.2557573480178543,1.2442471270033981
52,5.869458067112909,0.021924923368767238,0.0045939579722471535,24.03141214626129,9.999879371991704e-05,1.2440048093807803,1.2440218606902624,1.2440264575237172,1.2561485909937968,1.2440306155288718,1.2559806889743086,1.244024013231053
53,5.869956455527269,0.02192747556245916,0.004509082995355129,24.0209580270194,9.999517493846056e-05,1.2437799988306208,1.2437985692284852,1.243803583104247,1.25638668270739,1.2438081040053355,1.256203999438901,1.2438009274636574
54,5.870454505385808,0.021930025273066107,0.004903749970253557,24.010484676577544,9.998914383200487e-05,1.2435551362482107,1.2435752995630978,1.243580751777926,1.25662543327149,1.2435856521151922,1.2564272729571293,1.2435778752219508
55,5.870952199013929,0.021932572410047178,0.004484625009354204,24.000136442287637,9.998070069449754e-05,1.2433302254245309,1.2433520569053287,1.2433579691602197,1.2568648467748251,1.2433632656431124,1.2566505028737633,1.2433548619426862
56,5.871449520270313,0.021935116887593472,0.00465633295243606,23.989805715651826,9.996984593744525e-05,1.2431052704393757,1.2431288464500576,1.2431352410705532,1.257104925375555,1.2431409503455357,1.2568736826466893,1.2431318931122615
57,5.871946453254047,0.02193765862450053,0.0044316669809632,23.979471295610054,9.99565800898935e-05,1.2428802755451218,1.242905673495611,1.2429125731674002,1.2573456699652303,1.2429187118498868,1.2570968058366447,1.2429089741179034
58,5.872442982767003,0.0219401975425909,0.004552208003588021,23.9691856168071,9.994090379840098e-05,1.2426552451930892,1.2426825433057915,1.2426899710808923,1.2575870801786235,1.242696555805728,1.257319866145027,1.242686110466068
59,5.872939094173386,0.02194273357132228,0.004696832969784737,23.958919966622197,9.992281782700807e-05,1.2424301839100493,1.2424594611525843,1.2424674404599625,1.257829153678132,1.2424744877523817,1.2575428572612968,1.2424633075745686
60,5.873434774054996,0.02194526664188832,0.004456374968867749,23.94869601906956,9.990232305719945e-05,1.2422050964577314,1.2422364323474502,1.2422449868950238,1.2580718871646146,1.2422525132352615,1.2577657730364111,1.2422405709440534
61,5.873930009303534,0.02194779668785993,0.004514833039138466,23.93846927827119,9.98794204878613e-05,1.2419799876967819,1.242013462231195,1.2420226160139278,1.2583152765463252,1.2420306377310069,1.2579886074185518,1.2420179060131555
62,5.874424787165447,0.021950323645803235,0.004521708993706852,23.928275289529854,9.985411123523256e-05,1.241754862580543,1.2417905560949618,1.2418003333800285,1.2585593169165687,1.2418088666818905,1.2582113543554332,1.2417953182735648
63,5.874919095405246,0.02195284745825219,0.004393708019051701,23.918148452187477,9.982639653285048e-05,1.241529726155487,1.2415677192382282,1.2415781445979817,1.2588040015117476,1.2415872055662869,1.258434007827242,1.2415728132413042
64,5.875412922790444,0.021955368072812547,0.0044958750368095934,23.90804939425193,9.979627773149053e-05,1.2413045834586363,1.241344957022509,1.24135605500753,1.2590493226080215,1.241365659716751,1.2586565618368566,1.241350396357212
65,5.875906258923398,0.021957885434177392,0.004502791969571263,23.897945886719146,9.976375629910064e-05,1.2410794397322211,1.2411222748308521,1.241134070232485,1.259295272593066,1.2411442344736345,1.2588790104861116,1.2411280730908048
66,5.876399092855319,0.02196039948602308,0.004536541004199535,23.8878494461335,9.972883382072952e-05,1.240854300307744,1.240899677968785,1.2409121958126041,1.2595418440462913,1.2409229351773472,1.2591013480398172,1.2409058488986804
67,5.87689141349971,0.021962910180437122,0.0045404169941321015,23.87784962724252,9.969151199844953e-05,1.2406291704829369,1.2406771718146556,1.240690437207234,1.2597890274827517,1.240701767148157,1.2593235685977746,1.2406837292605597
68,5.877383211162182,0.021965417460517438,0.00455054099438712,23.867640498386272,9.965179265127358e-05,1.2404040557267688,1.240454761751186,1.240468799873288,1.2600368153295574,1.2404807356747252,1.2595456666485212,1.2404617196198233
69,5.8778744746523515,0.021967921288358068,0.00459750002482906,23.857936459477802,9.960967771506666e-05,1.240178961390643,1.2402324530233377,1.2402472894343868,1.2602851956559504,1.2402598460014642,1.2597676360200396,1.2402398254620741
70,5.878365195882441,0.02197042161727073,0.004570457967929542,23.8479556194987,9.956516924245131e-05,1.2399538929331517,1.2400102511083233,1.2400259111588643,1.2605341584750867,1.2400391033196085,1.2599894711135275,1.2400180521800006
71,5.878855365336063,0.021972918399718596,0.004568416974507272,23.8380012639786,9.951826940270775e-05,1.2397288559007276,1.2397881613043722,1.2398046705799617,1.260783693815712,1.2398185128907087,1.2602111662168962,1.2397964052439632
72,5.8793449733425005,0.021975411592683302,0.004468832979910076,23.828122935230223,9.946898048166793e-05,1.239503855819975,1.2395661889478353,1.2395835731397602,1.2610337906278477,1.2395980799120794,1.260432715644412,1.239574890099588
73,5.879834010989554,0.021977901150247107,0.004401209007482976,23.81824911134203,9.941730488160438e-05,1.2392788983019731,1.2393443394135413,1.2393626242359117,1.261284438492097,1.2393778095905224,1.2606541137808203,1.2393535121743728
74,5.8803224688535245,0.021980387029544888,0.004424040962476283,23.80841456326674,9.936324512111292e-05,1.2390539889134062,1.2391226180230261,1.239141829295294,1.2615356263639057,1.2391577070886959,1.2608753549558962,1.2391322768728188
75,5.880810338012684,0.021982869188938825,0.004542083013802767,23.798640639852948,9.930680383499e-05,1.23882913326741,1.2389010300678904,1.2389211936930455,1.2617873427676747,1.2389377775817314,1.261096433565255,1.23891118965948
76,5.881297609793038,0.02198534758863354,0.004456833994481713,23.788868406139514,9.92479837741043e-05,1.2386043369699362,1.2386795809670632,1.2387007227207683,1.2620395757571354,1.2387180261767101,1.2613173441108463,1.2386902558953705
77,5.8817842757886565,0.021987822183881105,0.004682749975472689,23.779094679766487,9.918678780526262e-05,1.2383796057297063,1.2384582760723333,1.2384804217709684,1.2622923146033862,1.2384984579953642,1.2615380810325738,1.2384694809564267
78,5.88227032671213,0.021990292937903628,0.004558167012874037,23.76940847866613,9.91232189110701e-05,1.2381549451459286,1.2382371207060503,1.2382602961853162,1.2625455466667745,1.2382790781404036,1.2617586387313666,1.238248870252266
79,5.882755754667179,0.021992759807928548,0.004876417049672455,23.759707269726324,9.905728018978499e-05,1.2379303609241947,1.238016120153727,1.238040351344724,1.2627992607576466,1.2380598917100196,1.2619790117035996,1.2380284291443437
80,5.88324055071133,0.021995222755096844,0.004687167005613446,23.750065676661134,9.898897485516753e-05,1.2377058587157905,1.237795279762408,1.2378205924930152,1.2630534448272248,1.2378409037979354,1.2621991944069073,1.2378081629811286
81,5.883724706561814,0.02199768174307963,0.0047694999957457185,23.740462884494686,9.891830623632339e-05,1.2374814441539617,1.2375746047937506,1.2376010250090368,1.2633080861142643,1.237622119499628,1.2624191812653118,1.237588077151895
82,5.8842082143752865,0.02200013672979477,0.00445408298401162,23.73084348806912,9.884527777754132e-05,1.237257122961284,1.2373541005658624,1.2373816541483478,1.2635631732993007,1.2374035438409638,1.2626389669472844,1.237368176943001
83,5.884691065315727,0.0220025876780344,0.004710833018179983,23.721296436472958,9.876989303812539e-05,1.2370329007908825,1.2371337723272837,1.2371624852184813,1.263818693961716,1.2371851819084305,1.2628585458258343,1.2371484677668396
84,5.885173251377786,0.02200503454920659,0.004593833000399172,23.71176572421481,9.869215569222144e-05,1.2368087833291452,1.2369136254058828,1.2369435234747346,1.2640746359557573,1.2369670386980427,1.263077912507815,1.2369289549245293
85,5.885654764299633,0.02200747730702497,0.0044660409912467,23.70227984791078,9.861206952863805e-05,1.236584776231291,1.2366936650610612,1.236724774198526,1.26433098663988,1.2367491192391833,1.2632970615084185,1.2367096437344274
86,5.886135596211071,0.022009915913526384,0.004450041975360364,23.692821113133135,9.852963845066182e-05,1.2363608851844796,1.2364738965764221,1.2365062425648186,1.264587733783396,1.2365314285612037,1.263515987444728,1.236490539503489
87,5.886615738971004,0.02201235033101298,0.00465412501944229,23.683367463593637,9.844486647586725e-05,1.2361371158579602,1.2362543252285987,1.2362879338358137,1.264844865199598,1.2363139716162068,1.2637346849002664,1.2362716474713535
88,5.887095184426147,0.022014780520898065,0.004520125046838075,23.673942001444242,9.835775773592076e-05,1.2359134739494124,1.2360349562770077,1.236069853222928,1.2651023688798828,1.23609675337744,1.2639531485333018,1.236052972884588
89,5.887573924293159,0.022017206446106222,0.0046073750127106905,23.66457174746881,9.826831647637942e-05,1.2356899650912825,1.235815794938205,1.2358520059372315,1.2653602325852962,1.2358797788053084,1.2641713729338961,1.2358345210151953
90,5.888051950555636,0.022019628067762653,0.004397124983370304,23.65520328091147,9.817654705648409e-05,1.235466594997688,1.2355968464953317,1.235634397137495,1.2656184443622638,1.2356630528589234,1.2643893528264478,1.23561629709614
91,5.88852925487537,0.02202204535069479,0.004399458004627377,23.645896610133825,9.808245394894679e-05,1.235243369281017,1.235378116127162,1.2354170319896638,1.2658769916175026,1.2354465804851922,1.2646070827889548,1.2353983063815925
92,5.889005829551663,0.02202445825555322,0.004653542011510581,23.636579656618707,9.798604173973285e-05,1.2350202936310657,1.2351596090702108,1.235199915647214,1.2661358626884438,1.2352303666021711,1.264824557534053,1.2351805540777454
93,5.8894816661495515,0.022026866749707292,0.004529332974925637,23.62734445924665,9.788731512783734e-05,1.2347973736077238,1.2349413305020893,1.234983053247097,1.266395044544921,1.2350144161181704,1.2650417715869202,1.2349630453775473
94,5.889956757359114,0.022029270795402803,0.0046185419778339565,23.618107188217415,9.778627892505601e-05,1.2345746148454886,1.234723285584189,1.2347664498805173,1.2666545252473067,1.2347987339571869,1.265258719736523,1.2347457854647041
95,5.890431095051936,0.022031670355947264,0.004465790989343077,23.60890319687987,9.768293805575088e-05,1.2343520229929281,1.2345054795501913,1.2345501106316823,1.2669142926715498,1.2345833249713891,1.2654753967168952,1.2345287794645454
96,5.890904671206543,0.022034065395288203,0.004686500004027039,23.599720926347054,9.757729755661012e-05,1.23412960363634,1.2342879175524981,1.2343340405796848,1.2671743346379853,1.2343681940396196,1.2656917972394277,1.2343120325459538
97,5.891377477953825,0.022036455881941967,0.004613916971720755,23.59062267285118,9.746936257640257e-05,1.2339073622921075,1.2340706047512493,1.2341182447339294,1.2674346380167056,1.2341533460196263,1.2659079159018607,1.2340955498816912
98,5.891849508186642,0.022038841775937294,0.004537916975095868,23.581485179549425,9.735913837572697e-05,1.2336853046235823,1.2338535462857307,1.2339027281582924,1.2676951915260102,1.2339387857504536,1.2661237476218337,1.233879336576025
99,5.892320753364279,0.022041223042501102,0.0046956660225987434,23.57239767887633,9.724663032675533e-05,1.2334634361615047,1.2336367472749057,1.2336874958975887,1.267955983000459,1.233724518053197,1.2663392870194434,1.2336633977255198
100,5.89279120577734,0.022043599647513963,0.004545832984149456,23.563378079510443,9.713184391297119e-05,1.2332417624404404,1.2334202128123186,1.2334725529037474,1.2682170000034796,1.2335105477641428,1.26655452891227,1.233447738435343
101,5.8932608578951875,0.0220459715529224,0.004503374977502972,23.55431910004871,9.701478472890248e-05,1.2330202890792652,1.2332039480364538,1.2332579042454443,1.2684782309643248,1.2332968796692232,1.266769468145242,1.2332323637617835
102,5.893729701447347,0.022048338725621102,0.004538249981123954,23.545350628239433,9.689545847984864e-05,1.232799021553365,1.2329879580444916,1.233043554808194,1.2687396633987718,1.233083518542286,1.2669840995600055,1.2330172787579285
103,5.894197729061412,0.022050701127666023,0.00452437496278435,23.53637097904104,9.677387098160271e-05,1.2325779654324736,1.2327722478483976,1.2328295095949031,1.2690012860058046,1.232870469160045,1.2671984179795777,1.2328024884700117
104,5.894664932508058,0.02205305872652162,0.004493792017456144,23.527451493120633,9.665002816016786e-05,1.2323571262048807,1.2325568225397183,1.2326157735618626,1.2692630861718635,1.2326577362783306,1.2674124181994015,1.2325879979167782
105,5.895131304458323,0.022055411488916796,0.004515958018600941,23.518562587412692,9.652393605146844e-05,1.2321365093206664,1.2323416871155033,1.2324023516297609,1.2695250516452092,1.23244532465678,1.2676260950068305,1.232373812136731
106,5.895596837493107,0.02205775937647587,0.004508749989327043,23.509655733603896,9.639560080105599e-05,1.2319161203308444,1.232126846674531,1.2321892487000043,1.269787171215874,1.2322332390076454,1.2678394434286397,1.2321599361042195
107,5.896061523305568,0.02206010235219335,0.004539040965028107,23.500783358329283,9.626502866380951e-05,1.2316959647354728,1.2319123062158168,1.23197646968602,1.270049433640543,1.232021483999463,1.268052458394122,1.2319463747487132
108,5.896525353797044,0.022062440386669567,0.004673708986956626,23.492003398155337,9.613222600363077e-05,1.2314760479115745,1.2316980707575693,1.2317640193617243,1.270311825974835,1.231810064322989,1.2682651347318765,1.231733133009504
109,5.896988322177696,0.022064773445035317,0.004531833983492106,23.483216381480368,9.599719929313412e-05,1.23125637532566,1.231484145275456,1.231551902585816,1.2705743364698183,1.2315989846622746,1.2684774673886028,1.2315202158445973
110,5.897450420737676,0.022067101488606994,0.00453508400823921,23.474428032697293,9.585995511333086e-05,1.2310369524695501,1.2312705347451423,1.231340124234987,1.2708369542815505,1.2313882496874786,1.2686894514325366,1.2313076281741981
111,5.89791164111949,0.022069424483466205,0.004639040969777852,23.465693180260974,9.572050015330874e-05,1.2308177847480122,1.2310572441155008,1.2311286890498565,1.2710996677070663,1.2311778640448148,1.26890108180986,1.2310953749144344
112,5.898371975774977,0.022071742396330425,0.004443041980266571,23.456983328111818,9.557884120990577e-05,1.2305988775398569,1.2308442783080156,1.230917601820077,1.271362464972678,1.2309678323369562,1.269112353494635,1.2308834609066415
113,5.898831417234251,0.022074055193857675,0.004675915988627821,23.448313678122854,9.543498518737899e-05,1.2303802362421306,1.2306316423116312,1.2307068672282437,1.2716253342106807,1.2307581591629986,1.2693232615689114,1.2306718910225019
114,5.899289958836131,0.02207636284052516,0.004502875031903386,23.43971227431407,9.528893909706797e-05,1.2301618660639053,1.2304193410304844,1.2304964900392068,1.271888264713243,1.2305488490973255,1.2695338008809196,1.2304606700187104
115,5.899747592792844,0.022078665298682024,0.004502624971792102,23.431208846578667,9.514071005705314e-05,1.2299437720664292,1.2302073792578958,1.230286475189199,1.2721512466943896,1.230339906780443,1.2697439659573282,1.2302498026537478
116,5.900204309939752,0.02208096252791785,0.0044199160183779895,23.42270083928394,9.499030529180877e-05,1.229725959412141,1.229995761917087,1.2300768274970082,1.2724142707655204,1.2301313367992048,1.2699537516568038,1.2300392936235391
117,5.900660101527464,0.022083254491973212,0.004437457944732159,23.41422850487917,9.483773213185094e-05,1.2295084331664279,1.229784493860746,1.2298675517640185,1.272677326895971,1.2299231436682876,1.2701631526816128,1.229829147583408
118,5.9011149594797665,0.0220855411502721,0.004584292008075863,23.40577347437393,9.468299801338022e-05,1.2292911985149289,1.2295735799902898,1.2296586527638524,1.2729404057786642,1.2297153319229854,1.2703721639822645,1.229619369198627
119,5.901568875016511,0.022087822474166567,0.004429708991665393,23.39753695230121,9.452611047791923e-05,1.2290742604611926,1.2293630250749172,1.2294501352030816,1.2732034957880813,1.2295079060361551,1.270580780126867,1.2294099631225905
120,5.902021841342981,0.022090098419859212,0.004826374992262572,23.38890471476464,9.436707717194513e-05,1.2288576242432496,1.2291528339556834,1.2292420037043879,1.2734665881561709,1.2293008705753004,1.270788996470979,1.2292009340759653
121,5.902473849274896,0.022092368952061812,0.004721708013676107,23.38056886470205,9.420590584651689e-05,1.2286412949630379,1.2289430113751125,1.2290342629928857,1.273729672606937,1.2290942300041252,1.2709968079356726,1.2289922866985676
122,5.902924890944751,0.02209463403531565,0.004707583982963115,23.372236430669155,9.404260435689751e-05,1.2284252777664153,1.2287335620861806,1.228826917684092,1.2739927388993926,1.2288879887935118,1.2712042095365803,1.2287840255942672
123,5.903374958461423,0.022096893636957448,0.004483791999518871,23.36393789053791,9.387718066217125e-05,1.2282095777616233,1.2285244909232518,1.228619972232577,1.2742557760904714,1.2286821513276212,1.2714111964129322,1.228576155414165
124,5.903824044456094,0.022099147721769623,0.00462179200258106,23.35565576039187,9.370964282485558e-05,1.2279942000931405,1.2283158025774357,1.2284134312689947,1.2745187738237136,1.2284767220286836,1.2716177637479282,1.2283686807540826
125,5.904272141114315,0.022101396254982846,0.004486042016651481,23.347378021130535,9.353999901050835e-05,1.2277791499117654,1.2281075017078316,1.2282072994353732,1.2747817218083513,1.2282717052781928,1.2718239066076784,1.2281616061967182
126,5.904719240652335,0.0221036392036963,0.004500749986618757,23.339159452726186,9.336825748732972e-05,1.2275644323138313,1.227899593015623,1.2280015812593295,1.2750446092811911,1.2280671054574845,1.2720296201755295,1.2279549363211328
127,5.9051653356479195,0.022105876537548155,0.004501208022702485,23.330972817068712,9.319442662575925e-05,1.2273500523869325,1.2276920812406868,1.227796281131005,1.2753074249548269,1.2278629268893202,1.272234899686705,1.2277486756735718
