iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,beta0,beta1,beta2,beta3,beta4,beta5
46,0.04860747484692838,0.0043348374707150045,0.0024677920155227184,0.03471694300165293,0.0090001,1.732410081938294,1.7021518639930004,1.6777241345728446,1.6575734447000123,1.6432082392462743,1.6323381939224697,0.1997648468002353,0.47847729061426775,0.6219160724137176,0.7124142153119556,0.775619444685893,0.6489233261224009
47,0.04181777485065274,0.004176527461604924,0.002432958979625255,0.029382601640334956,0.009200080000000001,1.7540360931139285,1.7202916531004713,1.6931832842095595,1.671195566325563,1.6559009513068106,1.6444934939862448,0.20803283547084872,0.48633164751096014,0.6287940341224452,0.7186123291094052,0.7814234175125712,0.6489233261224009
48,0.04587178717259227,0.004029254088002768,0.002896917052567005,0.03372826727181803,0.00940006,1.7762039581785052,1.7386700453355102,1.7086458037863883,1.68470750641502,1.6684583661837904,1.656510790420859,0.21645544071797126,0.494303543182163,0.6357018035557652,0.7247820021719293,0.7871694776242079,0.6489233261224009
49,0.043622920223263625,0.0038945350193428795,0.0024616249720565975,0.031189459983866595,0.00960004,1.7988409344096647,1.7571231833403993,1.7239637924715994,1.698007288812696,1.6808548948340278,1.668430238673898,0.22498310063704935,0.5023052900045419,0.6425458622530528,0.7308339523636479,0.7927830483584668,0.6489233261224009
50,0.044806845985842586,0.0037721890448414925,0.0024490419891662896,0.02973326014771867,0.00980002,1.8218583318264587,1.7756569347310265,1.7391726741067728,1.7111537497071223,1.6931662840704451,1.680338866715077,0.23359039176454394,0.5103435214722326,0.6493455182436769,0.7367969646251142,0.7982994636750992,0.6489233261224009
51,0.045522940796917134,0.00366186587424102,0.002835292019881308,0.031002238357278954,0.01,1.845369282750313,1.7943264280728461,1.7543307468192928,1.7242369218911064,1.7054979256139955,1.6923364416698072,0.2423126091668893,0.5184446174307554,0.6561267017097805,0.7427044920509331,0.803759624283049,0.6489233261224009
52,0.04030234208556639,0.003567269210690731,0.002386291977018118,0.02634806989033039,0.009999878165711622,1.8686807720213021,1.812518676595998,1.7688907465180046,1.7367530515017373,1.717394747762109,1.7040168380949974,0.25087706221743544,0.5263206129185377,0.6626143411980483,0.7482886862413776,0.8089039713885907,0.6489233261224009
53,0.04293459089017398,0.0034868566343942203,0.002360041020438075,0.027470157280716435,0.009999512668784518,1.891886384744657,1.830341132072906,1.7829529433028732,1.7488048384260095,1.728956456438357,1.7154667572643727,0.2593299619001346,0.5340301407327565,0.6688622143813591,0.7536024334435252,0.8137848844302253,0.6489233261224009
54,0.038852452957964856,0.003420515323381597,0.0024540420272387564,0.024289845491286797,0.00999890352703249,1.9148423890471638,1.8476715950628912,1.7963898897647417,1.7602854899010683,1.7400921616702758,1.7266158056537126,0.26760272806248503,0.5414895699568306,0.6747794852178955,0.7585549280045216,0.8183142460937358,0.6489233261224009
55,0.04229130137781865,0.003366645503634385,0.0023211250081658363,0.025258249721166116,0.009998050770144252,1.9376149395817692,1.864633951259369,1.8093678915224314,1.7713610900330337,1.750956398215476,1.737586592912066,0.2757427471619219,0.5487836843084781,0.6804721445744447,0.7632595709380807,0.8226066028220409,0.6489233261224009
56,0.044388107231955506,0.00332428996695113,0.0028222500113770366,0.027001872403725955,0.00999695443968197,1.9603523191547294,1.88135172635513,1.822014903714063,1.782170839318956,1.7616727665672003,1.7484846509358953,0.2838021049203022,0.555970945241774,0.6860052213016227,0.7677887412073693,0.8267359140111483,0.6489233261224009
57,0.04239609998737373,0.0032933168903061605,0.0022855830029584467,0.02433656656081218,0.009995614589079242,1.9829244047667973,1.897675202168742,1.8341984573668095,1.7926138473158044,1.7722053839595777,1.7593336509337691,0.2917296037335204,0.5629717212252885,0.6912844429980789,0.7720457647875473,0.8306160005880032,0.6489233261224009
58,0.04113841117767141,0.003273026726278914,0.0028453340055420995,0.0238377228288252,0.0099940312836385,2.005363141237404,1.9135850823968898,1.845895757240344,1.8026773720174984,1.782547654832887,1.770128691082705,0.2995186973026435,0.5697582025174128,0.6962846869085909,0.7760085073044809,0.8342267635702671,0.6489233261224009
59,0.038545668333127454,0.003262528722205765,0.002420458011329174,0.02014314352349342,0.009992204600527814,2.0274529190117474,1.9289602354701976,1.8570295058926678,1.8123248813068018,1.7927055716970943,1.7809018952374978,0.30708363539758093,0.576244913669374,0.700930917207238,0.7796148150884796,0.8375201364328351,0.6489233261224009
60,0.040647313295318364,0.0032609635113262227,0.0023714579874649644,0.02225952361022105,0.009990134628777144,2.0493908108387164,1.943920916879816,1.8676721646663683,1.8216039036839113,1.8026729292479369,1.7916078627967889,0.31450753014799354,0.5825093828287421,0.7052773059596782,0.7829055536790462,0.8405223976573826,0.6489233261224009
61,0.0404655806654946,0.003267454882965133,0.0028365000034682453,0.020310840555896,0.00998782146927399,2.0710543175892258,1.9584500810730663,1.8778636484656437,1.8305645619724076,1.812547321592381,1.8023743027421928,0.321753936037177,0.5885397783605377,0.7093299780855351,0.7858923506570622,0.8432551881417356,0.6489233261224009
62,0.03795426188071136,0.00328022897608916,0.002456958987750113,0.01958000964862126,0.009985265234758489,2.092522322948056,1.9723496767834092,1.8874172431535048,1.839110675614957,1.8223069104267875,1.8132264382769625,0.3287981974973143,0.5941921251861233,0.7129217224004175,0.7884225467726595,0.8455904905896888,0.6489233261224009
63,0.03953168536902178,0.003298750265159577,0.0023056670324876904,0.018018409546336586,0.009982466049817897,2.1136451155571683,1.985750364991208,1.89656229199989,1.847462676375794,1.8321057755271666,1.824249949264266,0.3356347016499568,0.5995657364772746,0.7161968490924675,0.7906571289661998,0.8476858744025028,0.6489233261224009
64,0.038315566799598896,0.003322028672421463,0.0023473749752156436,0.016602418974958448,0.009979424050880543,2.1343570983641986,1.9986898170686895,1.905243086673782,1.8555129262741221,1.8418213290140635,1.835326862938288,0.34223923390216743,0.6046498644914129,0.7191251975988375,0.7925446597662595,0.849474387512772,0.6489233261224009
65,0.04051435101652764,0.003349725264210203,0.0024209580151364207,0.01675386940387331,0.009976139386209164,2.154698826425527,2.011268900462128,1.913561813832578,1.8633564246481293,1.8515090773436087,1.8464765554886353,0.34864270453145724,0.6095048788784369,0.7217802060255629,0.7941652394441522,0.8510327124138334,0.6489233261224009
66,0.037061663572532676,0.003379417206993199,0.002369458961766213,0.014870159062701352,0.009972612215893682,2.174623747904906,2.02327933229071,1.9214086081253545,1.870980645842001,1.8612702722745866,1.8578823092348593,0.3547899036599225,0.613988234590544,0.7240165952715811,0.7953943315932287,0.8522705006299821,0.6489233261224009
67,0.03807127489716142,0.003409819089334317,0.002408917003776878,0.01186518290134791,0.009968842711843402,2.1939010502249343,2.03482061722942,1.9288530196075764,1.8784467313446747,1.871164737770627,1.8695571493032166,0.3606022691175114,0.6180934595066458,0.7258570190012547,0.7962640204754852,0.8532242316458418,0.6489233261224009
68,0.03990827555442401,0.003440638706381037,0.002414875023532659,0.01271245840089767,0.009964831057778631,2.212665048204017,2.0459103258909517,1.9359575705344314,1.8858049091682967,1.8812065242897111,1.8815204171945201,0.366155450565374,0.6218866123348004,0.7273558513280305,0.7968256258422948,0.8539376864797643,0.6489233261224009
69,0.03905208722073747,0.0034713765519630998,0.002799375040922314,0.013824728752938123,0.009960577449221733,2.231092069449574,2.056600230661109,1.9427295340665214,1.8930457806751309,1.8913724552547744,1.8937342101057395,0.3714953956296999,0.6253848877385879,0.7285301736854167,0.7970932127192143,0.8544208331352885,0.6489233261224009
70,0.037176040401392815,0.0035007102251624392,0.0024115830310620368,0.011979205997330272,0.009956082093487582,2.249062562252739,2.066827314191612,1.9492201065588113,1.9002390442474906,1.9017201565368143,1.9062380839129438,0.37657594385824217,0.6285428427377113,0.7293681242463661,0.7970768375644786,0.8546938260425968,0.6489233261224009
71,0.0381298719378424,0.0035277718601738526,0.0027688329573720694,0.010999838558452758,0.009951345209673482,2.2665271150378925,2.076624611598216,1.955459900903374,1.9074241566843937,1.9123039491123714,1.919097543002837,0.3813866581782789,0.6313650328793556,0.7298753211520737,0.7967858283910455,0.854771262961338,0.6489233261224009
72,0.038263802749199056,0.0035519798494820635,0.0022877909941598773,0.010658624978844358,0.009946367028648461,2.2835056933137454,2.0860032977444987,1.9614712502936087,1.9146108368139296,1.9230972103099437,1.9322577801903493,0.3859393959869393,0.6338605481526428,0.7300594637689927,0.7962274841288747,0.8546546589155268,0.6489233261224009
73,0.03648373041061215,0.00357163926562734,0.0024187910021282732,0.009255029348322638,0.009941147793042041,2.2999017047984838,2.0948882788834595,1.9672327232561155,1.9218158137572496,1.9341727407555054,1.9458323066607413,0.3901926812421325,0.6359722914462159,0.729877839582863,0.7953738553825352,0.8543348172980786,0.6489233261224009
74,0.03705604864438359,0.0035868156556673725,0.002331665949895978,0.009968855882866248,0.009935687757232404,2.3158467560540945,2.1033707790360943,1.9726832389009008,1.92891157501096,1.9453437396295241,1.9596289192772802,0.3941984536831768,0.6377475158264619,0.7293363365737661,0.7941971269296021,0.8537542450944918,0.6489233261224009
75,0.039165710371053875,0.0035978461173483073,0.002481458999682218,0.007938397282537537,0.00992998718733399,2.3311478538372867,2.1115566085900825,1.978087165045164,1.9362203587511255,1.9569334940748673,1.9739070389790414,0.3979158240116038,0.6392363323590137,0.7285566890443387,0.792870785531494,0.8531170184259443,0.6489233261224009
76,0.037177469054462606,0.0036023714003987173,0.002400292025413364,0.006183935864161573,0.009924046361184534,2.345550626622369,2.1194350679719403,1.9832760464817587,1.9435719652272152,1.9688065818805223,1.9885463044244838,0.4012542287190972,0.6403632671072153,0.7274298137881607,0.7912683303293384,0.8522934462931542,0.6489233261224009
77,0.03466028222319071,0.003599569143407681,0.002706875035073608,0.007578670852297887,0.009917865568331524,2.359340143384422,2.1267327137978542,1.988181985657717,1.950889967562425,1.9809154343078232,2.003567243305918,0.4042913804888429,0.6410685613119411,0.7259066367161154,0.7893376850410777,0.8512327970541463,0.6489233261224009
78,0.037753406462509,0.0035908291135371773,0.0027074579847976565,0.006757018830733108,0.009911445110018081,2.3724775544113164,2.133700758791919,1.9928856097181793,1.9581833838034683,1.9931441423622758,2.0187635540864304,0.407039576329964,0.6414543890794427,0.724074991433789,0.7871530347788309,0.8499807656301495,0.6489233261224009
79,0.03745839824193418,0.0035764302873726337,0.002827291958965361,0.005806379121114505,0.009904785299168283,2.384809078927922,2.1404822109437616,1.9975121274143761,1.9656030409467793,2.0056468260137224,2.0342825622333254,0.40946070856245703,0.6415579785352008,0.7220028092212686,0.7848035437646552,0.8486388553370586,0.6489233261224009
80,0.04157835881255508,0.0035582516496364624,0.0023429160355590284,0.005254254304184926,0.00989788646037192,2.396375007994963,2.1471753292469837,2.0021742887807727,1.9732329407165148,2.018453588049942,2.050080611759594,0.41160470789136605,0.641486835555357,0.7198091865035714,0.7823977296736888,0.8473015321678515,0.6489233261224009
81,0.0376301030850798,0.0035350813284742784,0.002885333960875869,0.005837066232640412,0.00989074892986866,2.4073242783987947,2.153581774293235,2.0066730742311383,1.980853141131236,2.0313748357314956,2.0660451694504145,0.4135059656135989,0.6411634355738126,0.7173695301999811,0.7797929734368295,0.8458210145815377,0.6489233261224009
82,0.036774383036353234,0.003506387000443108,0.002507292025256902,0.006099373729131062,0.009883373055531672,2.4176565908617413,2.159658870252666,2.0110006519273265,1.988453891968539,2.044398795747095,2.082169488894955,0.4151438895036195,0.6405393823338257,0.7146578952818144,0.7769770051335474,0.8441911803291438,0.6489233261224009
83,0.03643440542527182,0.0034731634232954642,0.0022818329744040966,0.0055876254708876845,0.009875759196850664,2.4273332117496125,2.1654245388360995,2.015236924682558,1.996089189131627,2.057530512488056,2.0984140109151466,0.41652721930098957,0.6396576192799882,0.7117406909187892,0.7740167970863093,0.8424692328689937,0.6489233261224009
84,0.03696062359667417,0.0034356074738320936,0.0023834999883547425,0.005920966592212259,0.009867907724914365,2.4363917633376566,2.170972343003296,2.0194302123483214,2.0037972028138538,2.0708424613804923,2.1148600103208213,0.4176521596319956,0.6385179100618715,0.7086247468736243,0.7709260837232454,0.8406786260428082,0.6489233261224009
85,0.0347258293541335,0.0033933329899371004,0.002286790986545384,0.006335466082018723,0.009859819022392443,2.4446353928489435,2.176215146679798,2.0234680163700323,2.011421326271129,2.0841643673542753,2.1313555121847934,0.4184773351746038,0.6370969416363211,0.705271539506445,0.767644653939608,0.8387428673362813,0.6489233261224009
86,0.0366371760200398,0.003349960149062243,0.002396416966803372,0.005257523262118703,0.009851493483516844,2.452491103080222,2.1813554688741394,2.0274463666867244,2.0190193417692943,2.0974707729805817,2.1478415820674504,0.4191642140406827,0.6355675890877553,0.701829749395871,0.7643022621207074,0.8367661691487832,0.6489233261224009
87,0.038546088090098636,0.0033059624256710097,0.0027369169984012842,0.005292529745413618,0.00984293151406259,2.4599981965359,2.1864524736524915,2.031454536432642,2.026641604985188,2.1108129227047114,2.164341021432344,0.4197182031727649,0.6339426111753524,0.6983361073945327,0.760937500803573,0.834787378492023,0.6489233261224009
88,0.036231360829709965,0.0032604378886440435,0.002383999992161989,0.005134110010555436,0.009834133531327996,2.4669262869796853,2.1913349717579287,2.0354826779988944,2.0343339338878486,2.124240925220497,2.180910439017176,0.42007658211999865,0.632163539011998,0.6947633860163238,0.757549859482324,0.8328221206589368,0.6489233261224009
89,0.03807030625328193,0.003213744534595892,0.002458167029544711,0.005349830949805153,0.009825099964114322,2.4731897771057145,2.1961383886273644,2.0395319088003667,2.0421297497769335,2.1377856091067176,2.197579645287145,0.42022640658584104,0.6302654626212895,0.6911225512898419,0.7541562883870659,0.8308927847496451,0.6489233261224009
