iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11
10,0.027390128440387407,0.0016123386039640442,0.0038580410182476044,0.020717507255706185,0.00018081999999999983,1.2520350243665086,1.2520350129359898,1.2520355550714342,1.252035818925299,1.2520354460047605,1.2520345817010348,1.2520340983107336,1.2520349829030402,1.2520371427484986,1.2520394336370957,1.2520408339843854,1.2520406881609287,0.0009098977917788046,0.2826634455274371,0.4349528953498842,0.5319739122887448,0.5996883074623331,0.6498321507422337,0.6885534541805229,0.7194064377412913,0.7445974694374363,0.7655720072103018,0.7833179558761518,0.7976243809601434
11,0.02641910676214995,0.0016098688311128758,0.003919249982573092,0.020179121712122782,0.0002007999999999999,1.252485089264516,1.2524856198196015,1.2524864702746497,1.252486794419325,1.252486187265326,1.2524848480728112,1.2524839097681904,1.252484703568918,1.2524872510253162,1.2524902203376873,1.252492335064137,1.2524926658391904,0.0011111019628996044,0.2828649077404264,0.4351544845467024,0.5321755284053713,0.5998898137830496,0.6500333891414304,0.6887543103761953,0.7196069403083015,0.7447978262714167,0.7657725017427841,0.7835187845062993,0.7976243809601434
12,0.02620855157715278,0.0016071512286287505,0.004890833981335163,0.019593332066864266,0.00022077999999999996,1.2529792016949712,1.2529804567078597,1.2529819442213734,1.252982754349792,1.252982461454218,1.2529813269580172,1.2529806858034238,1.2529820974120673,1.2529855926796698,1.2529896201604103,1.2529926839566812,1.2529936409477396,0.001331929930532284,0.28308610344074514,0.4353759161247769,0.5323971340317605,0.6001115036518876,0.6502550623232047,0.6889759064944984,0.7198285146880877,0.7450195657764307,0.7659946223131884,0.7837413924583866,0.7976243809601434
13,0.02498772060640708,0.0016042132828846365,0.004039082967210561,0.019421357558502376,0.0002407599999999999,1.2535177350765467,1.2535192211182593,1.2535210280151672,1.2535219723593065,1.2535215644751816,1.253520142298317,1.2535192816446292,1.2535208094707215,1.2535247905318803,1.2535294593605304,1.2535330895301457,1.2535342881617142,0.001572535387256272,0.2833268722758164,0.435616790168463,0.5326380338621569,0.6003523028184935,0.6504956190529408,0.6892161258773676,0.7200684366191379,0.7452593926438636,0.7662346175337714,0.7839817294374739,0.7976243809601434
14,0.02648844168342091,0.0016010216363325288,0.0038757920265197754,0.019988408048927486,0.00026074,1.2541008818851267,1.2541028593267192,1.2541055602544573,1.254107434331603,1.2541078804057968,1.2541071905117502,1.2541069778180918,1.254109131394621,1.2541136581404393,1.254118638130331,1.2541222684039797,1.2541231706053533,0.0018330383009941807,0.2835877169365567,0.43587799415863765,0.5328996112874389,0.6006142097441185,0.6507577700726936,0.689478427022679,0.7203308481745957,0.7455219608621161,0.7664974154937947,0.7842447619899555,0.7976243809601434
15,0.024550208501811884,0.0015976380707404694,0.0040782089927233756,0.019170500590594095,0.00028071999999999993,1.254728628534269,1.2547299590603154,1.2547324483479383,1.2547339414094643,1.2547337173722637,1.2547322064317583,1.2547314104475051,1.2547336328326744,1.2547389267471274,1.2547450034812724,1.2547496128788138,1.2547508675170707,0.0021133169704236126,0.28386779948078444,0.4361579343871487,0.5331793187430395,0.6008935111897408,0.6510364744450431,0.6897564256525818,0.7206082475874381,0.7457991243548907,0.766774807732527,0.7845227084102139,0.7976243809601434
16,0.027936060560408663,0.00159398553802149,0.004003375011961907,0.020720308091778186,0.0003007,1.2554025155787276,1.2554034476591982,1.255406606741674,1.2554089146042242,1.2554095158186103,1.2554088363395164,1.2554089971238216,1.2554124299742668,1.2554190970544157,1.2554264095856642,1.2554318621129206,1.2554333432761617,0.0024141646123911637,0.28416864179757223,0.4364590048613122,0.5334806577008694,0.6011950781363257,0.6513381863060722,0.6900582126193521,0.7209101444578817,0.746101309353265,0.7670775004360151,0.7848260045252542,0.7976243809601434
17,0.026662045991289268,0.0015901072244693026,0.003979582979809493,0.020419742656837138,0.00032068000000000005,1.2561223786759803,1.256123153079598,1.2561269888665172,1.2561298344714718,1.2561307241404964,1.2561302051685446,1.2561307185152553,1.2561349977102458,1.256142949890702,1.2561515914457397,1.256158035322323,1.2561598313701063,0.0027355177281946762,0.28449012702763155,0.43678073097652614,0.5338025811330729,0.6015170691354932,0.6516600893880834,0.690379923733505,0.7212317179852129,0.7464229927446163,0.7673996033567462,0.7851486988190828,0.7976243809601434
18,0.0249008006915626,0.0015860662166967817,0.004661832994315773,0.019480336620257808,0.00034066,1.256887716510914,1.2568863347648291,1.2568891734768566,1.2568906249265386,1.25688942752291,1.2568863164081272,1.2568845030691194,1.256887735053089,1.256896368383765,1.256906970975523,1.2569157930519663,1.2569191770410433,0.003076997207645143,0.28483083546532256,0.43712098322844506,0.5341422017197346,0.6018557074417162,0.6519973380779167,0.6907155052825579,0.7215657443173288,0.7467560924431037,0.767732702388614,0.785482589279811,0.7976243809601434
19,0.024218200900240853,0.0015818302305003764,0.0038692920352332294,0.018547389738634464,0.00036063999999999996,1.2576947296544188,1.257691385359402,1.2576928621427568,1.257692394967853,1.257688636020699,1.2576826815980058,1.2576786300633072,1.257681240810233,1.2576911841270795,1.2577043919810882,1.25771609717525,1.2577212362130488,0.003436882237010208,0.2851900283254915,0.4374794615386034,0.5344997348839821,0.6022119225070239,0.6523518493441025,0.6910681146883974,0.721916705264198,0.7471062098652882,0.7680830559515677,0.7858340517616552,0.7976243809601434
20,0.02385878779254164,0.001577433349820047,0.0039562080055475235,0.018562262758067476,0.0003806199999999999,1.2585445239772175,1.2585382318107485,1.258537307325041,1.2585333515701038,1.2585250650590725,1.2585142009489636,1.2585061756999811,1.2585071577193307,1.2585182253991947,1.2585344077052987,1.2585494962452775,1.2585564620475114,0.0038156231116795183,0.2855676410613137,0.4378558289195511,0.5348744352543162,0.6025843863873347,0.652721535857004,0.6914347808654632,0.722280748186296,0.7474687798611586,0.7684456725674776,0.7861979604206286,0.7976243809601434
21,0.026371369467287083,0.001572806073889519,0.0038952079485170543,0.020075084789467065,0.0004006,1.259440710991627,1.25943138175415,1.2594277769626037,1.2594203163920648,1.259407794351064,1.2593925842897131,1.259381278068487,1.2593812273005147,1.2593937406646205,1.2594129273499828,1.2594312614747454,1.2594399504380354,0.004215018635948367,0.2859659529104092,0.4382528666129134,0.5352698805253059,0.6029777767659352,0.6531124346625482,0.6918230182377403,0.7226667249987602,0.7478535622579179,0.7688306350791149,0.7865842006581228,0.7976243809601434
22,0.025615118533423784,0.0015679581985174648,0.0039112920057959855,0.01971054412610784,0.00042057999999999993,1.2603812804354297,1.2603700868617986,1.2603646776423028,1.2603544308082422,1.2603382556294263,1.2603189551395642,1.2603040519665258,1.2603019945981007,1.2603145020657325,1.2603350872215897,1.2603551699457214,1.2603643907436033,0.0046341425971484825,0.28638462075747007,0.4386705938105901,0.5356863367414042,0.6033924795355888,0.6535248795374675,0.6922328866093074,0.7230741926252361,0.7482594542686134,0.7692361591773214,0.7869904188447733,0.7976243809601434
23,0.026996513971088112,0.001562860952687432,0.004605374997481704,0.020181864619567707,0.0004405599999999999,1.2613679695685593,1.261355114274918,1.261348714344113,1.2613370380163202,1.261318920385311,1.2612973316795961,1.2612803820896017,1.2612773486838393,1.2612903436629328,1.2613125097273246,1.2613345186576619,1.2613447412890475,0.005073822860206155,0.28682411670435454,0.439109585170062,0.5361246971720466,0.6038298838204156,0.6539609241748489,0.6926672550166708,0.7235069299383017,0.7486911392202263,0.7696677161105128,0.7874226800272203,0.7976243809601434
24,0.025833185517326614,0.001557577716211258,0.003917624999303371,0.019690005827204777,0.00046053999999999995,1.2624003380360227,1.2623853280371657,1.2623773631145747,1.2623633687556812,1.2623423069190143,1.26231757141805,1.2622981086728353,1.2622941815911561,1.2623082720464158,1.2623329598614577,1.2623579104237332,1.2623698301118618,0.00553365718943046,0.28728360041829915,0.43956823222285607,0.5365822650614388,0.604285953173315,0.6544150533624035,0.6931191764207596,0.7239568526710988,0.7491399067880298,0.7701165402438872,0.7878726049311462,0.7976243809601434
25,0.026655501246354036,0.0015520699859094109,0.003980917041189969,0.01986781986671783,0.0004805199999999999,1.2634785203671695,1.2634612462451607,1.2634515116397258,1.263435579476532,1.2634126856907464,1.2633865370721626,1.2633665955362288,1.263363666408825,1.2633802411948911,1.2634082329338718,1.2634364359630372,1.263450146281099,0.006013672573257235,0.2877633315405447,0.44004702256074013,0.5370600921703751,0.6047626457586763,0.6548904203532905,0.6935931561681173,0.7244297494748119,0.7496124968932996,0.7705898203310837,0.7883473380168042,0.7976243809601434
26,0.025713520082695607,0.0015463775514219147,0.003889624960720539,0.019591461557048186,0.0005005,1.2646018248117221,1.2645812753796395,1.2645699529910308,1.264552366818265,1.2645276109208483,1.2644995726562362,1.2644783297429012,1.2644755044710725,1.2644938885406283,1.2645248802812905,1.2645563912256588,1.264572110858168,0.006513621970925008,0.28826273335449787,0.44054554137193036,0.537557732713723,0.6052591385741077,0.6553854209335185,0.6940864427070317,0.724921517894908,0.7501035204784932,0.7710812084186217,0.7888400359090362,0.7976243809601434
27,0.025982962326475942,0.0015405173825990448,0.0036969170323573053,0.020047424144548607,0.00052048,1.2657719593502477,1.2657485570748983,1.2657350671923977,1.265714502576728,1.2656860237934524,1.2656539592312503,1.2656294326084994,1.2656253475506007,1.265644996339328,1.2656790942098322,1.2657143116035803,1.2657322320927584,0.007034320349385269,0.28878314243329606,0.4410647870697642,0.538075584237354,0.6057750916985482,0.6558989267399802,0.6945971659746842,0.7254297109438531,0.7506102124309714,0.7715878886777502,0.789348016551445,0.7976243809601434
28,0.024419021780279247,0.0015345624704300323,0.003925208991859108,0.01913421167655382,0.00054046,1.2669859444174587,1.266959690020846,1.2669423870840169,1.2669158225227313,1.266879456990756,1.2668384568991058,1.2668058638079422,1.2667970369290409,1.2668165319793385,1.266854236561368,1.2668947668592665,1.266916164370398,0.007574223727165829,0.28932274043961803,0.44160232845160985,0.5386103527349535,0.6063060623852513,0.6564250479493645,0.6951177776648231,0.7259451629747409,0.751122200212021,0.7720989775284419,0.7898606080973835,0.7976243809601434
29,0.024375998879242324,0.0015284904685050713,0.003929333994165063,0.018843161598485567,0.00056044,1.2682431866529331,1.2682124578150136,1.2681898752425946,1.2681552688969189,1.26810834375599,1.2680556036072863,1.2680129104638924,1.267998869609751,1.2680193826527961,1.2680628660007278,1.2681110054655835,1.2681372070989205,0.008132937888861087,0.28988055240291993,0.44215729539029736,0.5391615233805533,0.6068520877654804,0.6569646213351157,0.6956502181711333,0.7264711757231445,0.7516441943014978,0.7726203420663156,0.7903843595358652,0.7976243809601434
30,0.025400186164088095,0.0015222568867627692,0.0038344170316122472,0.019670971584114218,0.0005804199999999999,1.2695461754356325,1.269511275235392,1.269483147102278,1.269439765933171,1.26938125352609,1.2693154387914716,1.2692609399085995,1.2692396724034933,1.269259141447031,1.2693065836052002,1.2693608825895393,1.2693907063903023,0.008711899448033206,0.29045896617711914,0.44273280814190796,0.539733081788623,0.60741822711041,0.6575238894182995,0.696201739924311,0.7270154465259178,0.752183489544373,0.7731580779272685,0.790923741939964,0.7976243809601434
31,0.023760273369703336,0.001515964856591775,0.004652125004213303,0.018723116358772367,0.0006004,1.2708934280622588,1.2708514412592706,1.2708142106804567,1.2707577216694403,1.2706825654989422,1.27059854157929,1.2705282720148399,1.2704981998693547,1.2705176649908316,1.2705718149917509,1.270635405307467,1.2706706827692815,0.009309912396670436,0.291055197517291,0.44332442822343887,0.5403186757561622,0.6079958585849852,0.6580917048589666,0.6967587895611255,0.727562747778174,0.7527244682861379,0.7736975576667678,0.7914660593257489,0.7976243809601434
32,0.026307497538978316,0.001509438703704599,0.00392816704697907,0.01970718897114843,0.00062038,1.2722857875186149,1.2722377085622851,1.2721934152854326,1.2721263142061199,1.2720373808911751,1.271938236805217,1.2718551488608711,1.2718186223832169,1.2718395273355894,1.2719009418285063,1.2719737574079009,1.272014215516243,0.009927839643754295,0.2916721583509013,0.44393760406682387,0.540926881147138,0.6085973542949515,0.6586848198625926,0.6973426743709813,0.7281383435504366,0.7532948981918378,0.7742671757546153,0.7920387071404132,0.7976243809601434
33,0.026994912569875164,0.0015026718492325017,0.003960540983825922,0.02024226539212592,0.00064036,1.2737262414847694,1.2736726268656622,1.2736229506149963,1.2735475727114665,1.2734478745288438,1.27333704409623,1.2732443252885768,1.273203505727044,1.2732266093323292,1.2732948687688188,1.2733758706079088,1.273420595527951,0.010567055719758687,0.29231106247739896,0.4445734928590685,0.5415588865408926,0.6092240470380161,0.6593048068530858,0.6979552268539571,0.7287442301970898,0.7538967436440684,0.7748686541718729,0.7926430333934628,0.7976243809601434
34,0.023610624792362547,0.0014958620194317836,0.0039232499548234046,0.018357067309672705,0.00066034,1.2752083237937184,1.2751466632803332,1.2750881433286327,1.274999752399604,1.2748839059302726,1.2747564613593267,1.274651176272219,1.2746062254552502,1.274634488868691,1.2747138719295978,1.2748070606081356,1.2748581644748613,0.011224181571674704,0.2929668302839986,0.44522455396301097,0.5422038852368078,0.609861088042633,0.6599322261133947,0.6985724690555172,0.729352886002986,0.7545007982415669,0.7754731825884046,0.7932521594483118,0.7976243809601434
35,0.023582949215276715,0.0014890258073508892,0.0045693329884670675,0.018357241063843985,0.0006803200000000001,1.2767338192370459,1.2766592856632033,1.2765876711313326,1.2764812759583068,1.2763434445957462,1.276193735672531,1.2760724372616392,1.2760238126928147,1.2760614479570824,1.2761580429166552,1.2762692305445191,1.2763300434560882,0.011899865092374888,0.29363913192378854,0.44589008995667234,0.5428608773839328,0.61050704422386,0.660565033260741,0.6991916800188023,0.7299610997893302,0.7551037998655261,0.7760779494447015,0.7938640520369801,0.7976243809601434
36,0.025255487062820915,0.001481996119828042,0.0038559590466320515,0.0190444485967827,0.0007003,1.2783017030067898,1.2782157930749813,1.278132828044775,1.278010517330186,1.2778533396338656,1.277684452472542,1.2775500107285829,1.2774994317572166,1.2775464762063429,1.2776588224857846,1.2777856409540247,1.277853692631361,0.012594134569371843,0.29433111666985323,0.44657598373560853,0.5435391338966563,0.6111754293187261,0.6612217002123214,0.6998363132247152,0.730596131391584,0.7557345015709823,0.7767105911209141,0.7945033496177193,0.7976243809601434
37,0.02545985940988195,0.0014748036874431692,0.0039031669730320573,0.0192309968609087,0.00072028,1.279913774717661,1.2798174431696754,1.2797249852146502,1.2795882950102322,1.2794129301183044,1.2792255131689998,1.2790778976290347,1.27902474276846,1.2790803753717306,1.2792078672621408,1.2793501228014383,1.2794255094807092,0.01330775329442274,0.29504336336162446,0.4472827871685005,0.5442389244830096,0.611865870070785,0.6619007831487592,0.7005034825366142,0.7312535447797861,0.7563872334176813,0.7773648810919634,0.7951640398801569,0.7976243809601434
38,0.02703289108955727,0.0014674122170936596,0.0037976669846102595,0.020213630367476153,0.00074026,1.2815774524777424,1.2814702625424428,1.2813677391921352,1.2812174729073287,1.281025945846364,1.28082271387534,1.2806646052139483,1.2806108499235667,1.2806760784990998,1.2808190067312637,1.2809767839770154,1.2810598684367316,0.014044005821220907,0.29577854326657,0.4480124485648724,0.5449620066336954,0.6125804694662004,0.6626052291655885,0.7011973860962649,0.731938981873698,0.7570689468538248,0.7780486529284876,0.7958543045801886,0.7976243809601434
39,0.02399750347127362,0.0014599994076557605,0.003912959014996886,0.01873237303760297,0.00076024,1.2832857323821363,1.2831645524107664,1.2830483472063734,1.2828799315726696,1.2826668952413096,1.2824424529124625,1.2822695416296332,1.2822129537375413,1.2822877924350835,1.2824476985265247,1.2826230054951266,1.2827147936387397,0.01479944215777649,0.29653176313334717,0.44875846972242933,0.5456993919209526,0.6133068201067455,0.6633184510037526,0.7018969579804022,0.7326273805023102,0.7577519061392466,0.7787332423002341,0.7965460769145676,0.7976243809601434
40,0.023132184458557276,0.0014525904226135005,0.004015584010630846,0.018192954849523785,0.0007802200000000001,1.285036468911675,1.2848965100406748,1.2847614369142935,1.2845692171880236,1.284328829896761,1.2840780610724922,1.2838872634790939,1.2838276524726462,1.2839144080601828,1.2840946891845881,1.28429051244633,1.2843919187681891,0.015572893762849538,0.29730110385321656,0.44951824783869304,0.5464478912463739,0.6140412640906286,0.6640365056859941,0.7025982705197887,0.7333152334762159,0.7584334032509975,0.7794169093263257,0.7972384661225818,0.7976243809601434
41,0.024050245654976703,0.0014451197460698963,0.00389670894946903,0.018645255438106797,0.0008002,1.2868298732926622,1.2866711658840257,1.286516171966046,1.2862980469310015,1.286027373595162,1.2857469264958539,1.2855350417691795,1.2854698429432616,1.2855667170532166,1.2857661257841795,1.2859814367216704,1.286091141996255,0.01636478086797677,0.29808932998411475,0.4502963322183571,0.5472138250805098,0.6147918851610916,0.6647691046489413,0.7033122250566761,0.7340137982616869,0.7591239854187012,0.7801085977325413,0.7979384411582879,0.7976243809601434
42,0.023899277745306646,0.0014376345792282384,0.0040054169949144125,0.018636102315161947,0.00082018,1.288666550210003,1.2884892641834436,1.2883134334262838,1.2880661290479118,1.287759671314842,1.2874423697485031,1.2872019427728385,1.2871254740498526,1.2872299937676894,1.2874491195196998,1.2876862345102076,1.2878059219757692,0.017175318102707792,0.2988966655233604,0.45109277879835913,0.5479965805464472,0.6155568229227065,0.6655125065186501,0.7040326884760026,0.7347144992975227,0.7598132931756522,0.7807973663704209,0.7986357036738426,0.7976243809601434
43,0.024407066332894765,0.0014300420689872455,0.003907708975020796,0.018687355292847513,0.00084016,1.290548667684405,1.2903494488900735,1.290150526429909,1.289872771841412,1.2895304536371004,1.289177917842738,1.2889124541825345,1.2888294343837008,1.2889462100334304,1.2891884368342268,1.2894490836070325,1.2895787120371018,0.018005081308925683,0.29972232395394083,0.4519064321063514,0.54879573799342,0.6163376059361113,0.6662715805949692,0.7047692324545847,0.7354323873924867,0.7605214698499475,0.781506876811158,0.7993553200388989,0.7976243809601434
44,0.024763325933017916,0.0014223213694849325,0.004702125035692006,0.01887610139274813,0.00086014,1.292474618145457,1.2922551562324467,1.292034282918932,1.2917266592211654,1.291349235246385,1.2909627670785764,1.2906739648669387,1.2905858642327586,1.2907154538956354,1.290980156969086,1.291262721454585,1.291400062274723,0.018853730826050207,0.3005682151112746,0.4527405621999827,0.5496155798818914,0.6171393187406118,0.6670519539133748,0.705527585311518,0.7361726554745966,0.7612525034339112,0.7822394738573959,0.8000979513549127,0.7976243809601434
45,0.024624302432188123,0.0014145513539902542,0.003940250026062131,0.018944391196213713,0.00088012,1.2944480612913787,1.2942064687236088,1.2939614771279173,1.293621121198764,1.2932049813066906,1.2927806886550737,1.292465475211294,1.292371289784873,1.2925152117227436,1.2928057831229405,1.2931143708553616,1.2932625361569934,0.019722768968482247,0.30143421945850146,0.4535937073208498,0.5504530673380412,0.6179568360719164,0.6678458173177111,0.7062968890297134,0.736921672794355,0.7619911013042158,0.7829798235946323,0.8008496920190165,0.7976243809601434
46,0.023690584981010714,0.0014067444416966182,0.003936459019314498,0.018223569071196787,0.0009001,1.296462112443529,1.2961977322418292,1.2959278537783177,1.2955536297796273,1.2950968934886506,1.2946321318418976,1.2942877157781645,1.294185565421731,1.2943435576959408,1.2946611910707915,1.2949976939141328,1.2951578823324004,0.02060907450999619,0.30231778039319174,0.45446380536672354,0.5513067737518607,0.6187894458642972,0.6686531388732692,0.7070775982460634,0.7376800217054816,0.7627375372185268,0.7837275388404932,0.8016093477387862,0.7976243809601434
47,0.026833388846166335,0.0013987333445367493,0.0045939579722471535,0.020357387459413758,0.0009200800000000001,1.2985327718712747,1.2982457597661767,1.2979532053161191,1.2975488706857794,1.297056332660899,1.2965557995306691,1.2961850125155763,1.296074431394954,1.296242794350796,1.296582033428327,1.2969410095766223,1.297109438561232,0.021520386108545474,0.30322745930913375,0.45536125070180716,0.552189792496411,0.6196539034672316,0.6694951693564792,0.7078956800659635,0.7384774739189232,0.7635232936647072,0.7845132733545876,0.8024047897061745,0.7976243809601434
48,0.024939403078069213,0.0013906605423617267,0.003986166964750737,0.019175343045806276,0.0009400599999999999,1.3006519523325801,1.3003410195359215,1.300024041730651,1.299587388026609,1.2990565950765778,1.2985181894319444,1.2981201033868845,1.2980018482086662,1.298182749450446,1.2985462931354466,1.2989300600636406,1.2991075758584303,0.022452778419918495,0.30415825311837985,0.45627898702572856,0.5530921164365489,0.6205364100881134,0.6703537921486667,0.7087289210973842,0.739289044345772,0.7643228701692117,0.7853133478779374,0.8032156405489493,0.7976243809601434
49,0.023501570505120462,0.0013826458325112464,0.004022458975668997,0.018158253395200625,0.00096004,1.302813577649662,1.3024752496602787,1.3021277743329138,1.3016511914301185,1.3010739842299244,1.3004905668607794,1.300061177605567,1.299935848936663,1.3001340352313584,1.3005287521767135,1.3009441656699867,1.3011352189488647,0.02340294331329693,0.3051056752465289,0.4572104814567594,0.5540046699977648,0.6214249186429611,0.6712137273394684,0.7095589627449121,0.7400941167540838,0.765114831685617,0.78610708718746,0.804023134925955,0.7976243809601434
50,0.02367946889778463,0.001374642036571674,0.004028333001770079,0.018250565089364085,0.00098002,1.3050186492939302,1.3046488170180204,1.304266266580861,1.303744426099354,1.3031152946082742,1.302482584480187,1.3020206332103752,1.3018908550182837,1.3021118499422817,1.302544079806861,1.3029964806594954,1.3032036235761892,0.024371393697941154,0.30607024149659845,0.45815704443790883,0.5549299116526101,0.622323327095422,0.6720805861957134,0.7103933030521266,0.7409019739775529,0.7659097468492319,0.7869055456626242,0.8048379825963827,0.7976243809601434
51,0.02413247312363138,0.0013666016283741872,0.005359708971809596,0.018418687241806637,0.001,1.3072662768625254,1.306864030362131,1.306446908994709,1.3058788723103985,1.3051957320740448,1.3045113478268386,1.3040152981468611,1.3038812789495797,1.304127039467405,1.304599608887158,1.3050915479201823,1.305315500551386,0.025358027988504672,0.30705341222153987,0.45912207269556266,0.5558730933780842,0.6232386297601271,0.6729628497257143,0.7112413726627735,0.741722170668066,0.7667164113321366,0.7877161631268822,0.8056661302798985,0.7976243809601434
52,0.02588950653966108,0.001358559857199177,0.0039047079626470804,0.019384543331778522,0.0009999878275373446,1.3095218213306128,1.3090848098175647,1.3086325173033957,1.3080195477593157,1.3072865269928367,1.306558295010754,1.3060392876426907,1.305913172811539,1.3061936870748543,1.306712514818113,1.30724591153538,1.307486095102541,0.02634769421419288,0.3080393512306197,0.4600897071805266,0.556819399121393,0.6241584822284137,0.6738523674142053,0.712100905049702,0.7425592579981732,0.7675456191804153,0.7885538778398209,0.8065239256371388,0.7976243809601434
