iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
0,2.772110746668363,0.006988100766674482,0.23692445800406858,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,2.772110746668363,0.00698812015053135,0.40713474998483434,10.817646331290012,1.0000000000000006e-06,1.2499977639343052,1.2499977639343167,1.2499977639343098,1.2499977639343807,1.2499977639343147,1.2499977639343034,1.2499977639344488,1.2499977639343078,1.2499977639343152,1.2500022360669563,1.2499977639344095,1.2499977639343072,1.2499977639343052,1.2499977639343118,1.2499977639343067
2,2.77211490385529,0.00698814302183141,0.37945983302779496,10.815073614866973,1.1800000000000006e-06,1.2499951253755401,1.2499951253770698,1.249995125383775,1.2499951254003754,1.2499951253697463,1.2499951253734365,1.2499951253043435,1.2499951253855854,1.2499951254099475,1.2500048773858574,1.2499951252836194,1.2499951253878485,1.2499951253849966,1.2499951253909432,1.2499951253765227
3,2.7721198090142893,0.006988169382783854,0.035495457996148616,10.816961890855309,1.3600000000000005e-06,1.2499920843316625,1.2499920843488401,1.249992084348549,1.2499920843677708,1.2499920843219994,1.2499920843271795,1.2499920843354702,1.2499920843359453,1.2499920843818884,1.2500079203735448,1.2499920841476437,1.249992084344298,1.2499920843478163,1.2499920843531933,1.249992084333555
4,2.7721254625634417,0.00698819922910684,0.034814874990843236,10.811117632972948,1.5400000000000005e-06,1.2499886407959806,1.2499886407957,1.2499886408271348,1.2499886406849576,1.249988640727426,1.2499886408088767,1.2499886410424816,1.2499886407868974,1.249988640895847,1.2500113719355794,1.2499886404825675,1.2499886408396967,1.2499886408176162,1.2499886408460814,1.2499886407698524
5,2.7721318636855052,0.006988232563887781,0.034595708013512194,10.8137268317505,1.7200000000000005e-06,1.2499847947657676,1.249984794761814,1.249984794842893,1.24998479450399,1.249984794647219,1.249984794802852,1.2499847950524672,1.249984794738576,1.2499847949634824,1.2500152274547118,1.2499847943200033,1.2499847948579716,1.2499847948062928,1.2499847948632143,1.2499847947239133
6,2.7721390129779,0.0069882693861102,0.03527462499914691,10.814047842232547,1.9000000000000004e-06,1.249980546244591,1.2499805462343676,1.249980546398934,1.2499805459965412,1.24998054607947,1.2499805462992313,1.2499805463579987,1.2499805462181537,1.2499805465581917,1.25001948836735,1.2499805457362296,1.2499805464014984,1.2499805463194775,1.2499805463997133,1.2499805461985687
7,2.7721469102332006,0.006988309702255217,0.04406525002559647,10.81722856135279,2.0800000000000004e-06,1.249975895244936,1.2499758952495734,1.249975895495756,1.2499758951363098,1.2499758950553372,1.2499758953035998,1.2499758952378013,1.2499758952158464,1.2499758957073617,1.2500241444681162,1.2499758947440276,1.249975895432169,1.249975895361536,1.249975895459696,1.2499758952080127
8,2.7721555566911045,0.00698835351072415,0.03601137502118945,10.816888882845863,2.2600000000000004e-06,1.2499708417859345,1.24997084180098,1.2499708421380114,1.2499708418473472,1.2499708416122377,1.2499708418114457,1.2499708416849908,1.2499708417053121,1.2499708424202847,1.2500291982981722,1.2499708414637576,1.2499708419624247,1.2499708419487339,1.2499708419865314,1.2499708417567026
9,2.772164952041324,0.006988400809565038,0.03544700000202283,10.817717335629693,2.440000000000001e-06,1.2499653858566628,1.2499653859263715,1.2499653863451365,1.249965386283849,1.24996538574656,1.2499653858298083,1.249965386097096,1.249965385701171,1.2499653867139178,1.2500346520453016,1.2499653861609434,1.249965385983763,1.2499653860633424,1.2499653860451918,1.249965385851238
