iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5
0,6.689554063241909,0.02667857762615417,0.22641575004672632,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,6.689554063241909,0.026678602382394636,0.37591062497813255,22.63657414047314,1.0000000000000006e-06,1.2499977639343196,1.2499977639343047,1.2499977639343023,1.2499977639343067,1.250002236067695,1.250002236067691
2,6.689561199444036,0.02667863159468601,0.30938233295455575,22.636540424588084,1.1800000000000006e-06,1.2499951253791766,1.249995125379394,1.2499951253793344,1.2499951253792099,1.2500048746302679,1.2500048746302237
3,6.689569620170155,0.026678665262994623,0.004080915998201817,22.636503588679478,1.3600000000000005e-06,1.2499920843353312,1.249992084336641,1.249992084336413,1.2499920843358316,1.2500079156891604,1.2500079156887656
4,6.689579325424458,0.02667870338727965,0.0036603750195354223,22.636457627836315,1.5400000000000005e-06,1.2499886408038967,1.2499886408076533,1.249988640807063,1.249988640805431,1.250011359246044,1.2500113592447972
5,6.689590315211593,0.026678745967493214,0.0036770000006072223,22.636401403290183,1.7200000000000005e-06,1.2499847947862706,1.2499847947942078,1.249984794793034,1.2499847947894691,1.2500152053028148,1.2500152053001565
6,6.689602589536296,0.0266787930036102,0.0034204580006189644,22.636347676149153,1.9000000000000004e-06,1.249980546281213,1.249980546296483,1.2499805462942313,1.2499805462872788,1.2500194538637641,1.2500194538585092
7,6.689616148411971,0.026678844495552613,0.003550915978848934,22.636283715956548,2.0800000000000004e-06,1.24997589529184,1.2499758953188815,1.2499758953148714,1.2499758953024847,1.2500241049293699,1.2500241049199143
8,6.689630991838319,0.026678900443258973,0.0036689999978989363,22.636211847004557,2.2600000000000004e-06,1.249970841819435,1.249970841864118,1.2499708418573672,1.249970841836647,1.2500291585025378,1.2500291584865748
9,6.689647119822462,0.02667896084665455,0.003741124994121492,22.63613705993458,2.440000000000001e-06,1.2499653858657758,1.24996538593616,1.2499653859253492,1.2499653858925548,1.250034614585373,1.250034614559871
10,6.689664532370689,0.026679025705691323,0.0035518750082701445,22.636050863608894,2.6200000000000003e-06,1.2499595274299877,1.2499595275358188,1.2499595275196975,1.2499595274701714,1.250040473183181,1.2500404731447403
11,6.6896832294969295,0.026679095020283847,0.0034798330161720514,22.635959658388696,2.8000000000000003e-06,1.249953266513982,1.2499532666676565,1.249953266644481,1.249953266572323,1.2500467342985828,1.2500467342431274
12,6.689703211209089,0.026679168790360214,0.0037403330206871033,22.635864010758226,2.9800000000000003e-06,1.2499466031184352,1.2499466033343714,1.249946603302035,1.2499466031998379,1.2500533979368282,1.2500533978589001
13,6.689724477519462,0.02667924701582926,0.003633667016401887,22.635768848849196,3.1600000000000002e-06,1.2499395372444235,1.249939537541177,1.24993953749692,1.2499395373555466,1.2500604641012887,1.2500604639943285
14,6.689747028437316,0.026679329696593132,0.0037204580148682,22.63566397847903,3.340000000000001e-06,1.2499320688930573,1.2499320692938103,1.2499320692339506,1.2499320690422704,1.2500679327961006,1.2500679326515198
15,6.689770863971836,0.026679416832571287,0.0035208750050514936,22.635552238068353,3.520000000000001e-06,1.2499241980637532,1.249924198595742,1.249924198516158,1.2499241982610754,1.2500758040272428,1.2500758038352726
16,6.689795984139465,0.026679508423678958,0.0036783329560421407,22.635431225125995,3.700000000000001e-06,1.2499159247556775,1.2499159254508292,1.2499159253468488,1.2499159250129155,1.2500840778011948,1.2500840775505384
17,6.689822388958012,0.026679604469804975,0.0033808749867603183,22.635303114285552,3.880000000000001e-06,1.2499072489699525,1.24990724986529,1.2499072497315542,1.249907249300875,1.2500927541227296,1.2500927538002187
18,6.68985007843894,0.02667970497085456,0.003691666992381215,22.635174914158732,4.060000000000002e-06,1.249898170705623,1.2498981718439122,1.249898171674019,1.2498981711257509,1.250101832999222,1.2501018325894313
19,6.689879052601542,0.026679809926705503,0.003367499972227961,22.63503642095947,4.240000000000001e-06,1.2498886899631947,1.249888691394038,1.2498886911802431,1.2498886904905762,1.2501113144366476,1.2501113139213633
20,6.689909311458495,0.026679919337246626,0.00349724997067824,22.634896179793422,4.420000000000001e-06,1.2498788067418687,1.2498788085218488,1.2498788082555632,1.249878807397165,1.2501211984420202,1.2501211978006541
21,6.689940855028647,0.026680033202353785,0.0035904580145142972,22.63474286343619,4.600000000000001e-06,1.2498685210418272,1.2498685232335405,1.2498685229055493,1.2498685218477699,1.2501314850224805,1.250131484232735
22,6.689973683328892,0.026680151521899988,0.0037429590011015534,22.634589866322667,4.78e-06,1.2498578328623358,1.249857835537267,1.2498578351369658,1.2498578338451567,1.2501421741849388,1.2501421732211115
23,6.690007796377524,0.026680274295782083,0.003677500004414469,22.634428594078813,4.96e-06,1.2498467421998456,1.2498467454382836,1.2498467449538384,1.2498467433893001,1.2501532659397963,1.2501532647729898
24,6.690043194200661,0.026680401523875446,0.0036984169855713844,22.634258657971813,5.140000000000001e-06,1.2498352490513809,1.2498352529445114,1.249835252362477,1.2498352504821533,1.2501647602961055,1.2501647588935187
25,6.690079876821666,0.026680533206021515,0.003507082990836352,22.634085995967606,5.320000000000001e-06,1.2498233534187015,1.249823358064706,1.2498233573704354,1.249823355126459,1.2501766572615491,1.2501766555878582
26,6.690117844256932,0.026680669342086166,0.00374399998690933,22.633907918476634,5.500000000000001e-06,1.249811055299649,1.2498110608072317,1.2498110599844694,1.2498110573238324,1.2501889568454907,1.250188954861431
27,6.690157096530436,0.026680809931928118,0.003419750020839274,22.63372380857278,5.680000000000001e-06,1.2497983546917584,1.2497983611810592,1.2497983602115843,1.2497983570758906,1.250201659057963,1.2502016567199645
28,6.6901976336664655,0.02668095497540791,0.003621875017415732,22.633527203243222,5.860000000000001e-06,1.2497852515922911,1.2497852591940886,1.24978525805805,1.2497852543834451,1.2502147639101453,1.2502147611707994
29,6.690239455692603,0.026681104472367417,0.0036842909757979214,22.633334127637145,6.0400000000000015e-06,1.2497717459986057,1.2497717548567286,1.2497717535325168,1.249771749249265,1.2502282714120139,1.2502282682191135
30,6.690282562632607,0.02668125842264827,0.003731583012267947,22.633127499297423,6.22e-06,1.249757837909102,1.2497578481789269,1.249757846642669,1.2497578416745074,1.2502421815743439,1.2502421778713728
31,6.690326954512568,0.02668141682608983,0.0033980419975705445,22.63291688211184,6.4000000000000006e-06,1.2497435273204245,1.2497435391703864,1.2497435373966055,1.249743531661255,1.250256494408357,1.2502564901350355
32,6.6903726313603595,0.02668157968252369,0.0035770420217886567,22.632699141622542,6.5800000000000005e-06,1.2497288142296858,1.2497288278411032,1.2497288258027686,1.2497288192114975,1.2502712099261313,1.250271205017255
33,6.690419593204561,0.02668174699179748,0.003597875009290874,22.632481385055414,6.760000000000001e-06,1.2497136986308846,1.2497137142024355,1.24971371186966,1.2497137043264284,1.2502863281403633,1.2502863225241976
34,6.6904678400781,0.026681918753750738,0.003414875012822449,22.63224868392936,6.940000000000001e-06,1.24969818051883,1.2496981982642497,1.2496981956051272,1.2496981870067287,1.250301849064554,1.2503018426648433
