K,eps_idx,eps,alpha_idx,alpha,mro_sol,solvetime,dro_feas_sol
31.0,0.0,0.1,0.0,0.01,1.2846947278891279,2.891284649,1.2846947278891279
31.0,0.0,0.1,1.0,0.05,0.6404556631411098,2.680145285,0.6404556631411098
31.0,1.0,0.14677992676220694,0.0,0.01,1.4511370905901628,3.185225075,1.4511370905901628
31.0,1.0,0.14677992676220694,1.0,0.05,0.7787809766170869,3.288352606,0.7787809766170869
31.0,2.0,0.21544346900318834,0.0,0.01,1.6264743814290603,2.572717281,1.6264743814290603
31.0,2.0,0.21544346900318834,1.0,0.05,0.9323520872479374,3.511926848,0.9323520872479374
31.0,3.0,0.31622776601683794,0.0,0.01,1.8373554347356646,2.204715162,1.8373554347356646
31.0,3.0,0.31622776601683794,1.0,0.05,1.0933075796141951,2.5374706160000002,1.0933075796141951
31.0,4.0,0.46415888336127786,0.0,0.01,2.0764651343083456,2.559024597,2.0764651343083456
31.0,4.0,0.46415888336127786,1.0,0.05,1.2534618917531035,2.749886031,1.2534618917531035
31.0,5.0,0.6812920690579611,0.0,0.01,2.348774032119305,1.770817539,2.348774032119305
31.0,5.0,0.6812920690579611,1.0,0.05,1.4174622710926692,2.578992988,1.4174622710926692
31.0,6.0,1.0,0.0,0.01,2.6196309748721616,1.602003144,2.6196309748721616
31.0,6.0,1.0,1.0,0.05,1.5908573196112388,2.832097285,1.5908573196112388
31.0,7.0,1.467799267622069,0.0,0.01,2.9021922001409313,2.039457655,2.9021922001409313
31.0,7.0,1.467799267622069,1.0,0.05,1.7922918945583115,3.090013837,1.7922918945583115
31.0,8.0,2.1544346900318834,0.0,0.01,2.9174392342822997,1.153731117,2.9174392342822997
31.0,8.0,2.1544346900318834,1.0,0.05,2.0294723410099724,2.082906708,2.0294723410099724
31.0,9.0,3.1622776601683795,0.0,0.01,2.9174428655359668,1.230849653,2.9174428655359668
31.0,9.0,3.1622776601683795,1.0,0.05,2.2909423878395856,1.976194554,2.2909423878395856
31.0,10.0,4.6415888336127775,0.0,0.01,2.91743701103949,1.4671406,2.91743701103949
31.0,10.0,4.6415888336127775,1.0,0.05,2.5685511994446464,2.110293788,2.5685511994446464
31.0,11.0,6.812920690579611,0.0,0.01,2.9174421161866433,1.826521276,2.9174421161866433
31.0,11.0,6.812920690579611,1.0,0.05,2.843525241582338,3.063945807,2.843525241582338
31.0,12.0,10.0,0.0,0.01,2.9174379048352863,1.212651804,2.9174379048352863
31.0,12.0,10.0,1.0,0.05,2.9174354920907746,2.470928201,2.9174354920907746
