iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1
24,105.4358490626832,74.10191976797225,0.22410773485898972,91.35668940552002,0.004600539999999999,0.1334921089437298,0.13963116939150133,0.8877763223446499,0.13781095874014881,0.1388096082136545,0.8875551967894232
25,103.17549666334929,72.85690154821249,0.2234764788299799,83.95405050825794,0.00480052,0.13591703219493725,0.14327806545388228,0.8777513174094093,0.14116122282374224,0.14223867666903203,0.8774725983625853
26,105.36786458337124,71.5720295173403,0.22315516415983438,89.65135342423379,0.0050005,0.13834369395799978,0.14713065492797556,0.8672668828958139,0.14468486066946878,0.14582536537112328,0.8669180628463187
27,104.611861140354,70.24832853506705,0.21855572704225779,90.10221275955352,0.0052004799999999995,0.14071294378682356,0.15119587778180457,0.856321092640965,0.14837191834439714,0.14956802190389695,0.8558874530036549
28,100.25179348471588,68.89041016689201,0.22377101285383105,93.78349984680348,0.00540046,0.1426789104980792,0.1554810014987212,0.8449134909966567,0.15208774823080068,0.15346538992773945,0.8443735604490303
29,98.90945904659651,67.49721422311869,0.21870727511122823,100.19672500975841,0.00560044,0.14396421860328998,0.15998975628874135,0.8330569543787044,0.15570850820922383,0.1575122069985557,0.8323831222985819
30,102.82045701078901,66.05178235523573,0.2186721870675683,90.04788048186748,0.00580042,0.14516217459849223,0.16473219645595652,0.8207558446461617,0.1595394315988291,0.1617016555752178,0.8199224759785005
31,101.85907110683655,64.5523936545198,0.21809220709837973,90.34411735247815,0.0060003999999999995,0.14623287545672767,0.16971590084788832,0.8080228312947147,0.1635805840661368,0.1660274511251358,0.8069970022143745
32,94.84841664752184,62.99800214783202,0.21812318707816303,98.47140862877373,0.00620038,0.14655872951759652,0.1749444074449261,0.7948816612725053,0.16751726211010096,0.17048274298628546,0.7936141782299331
33,99.61892570092493,61.37581714073583,0.2195258259307593,96.43259495367982,0.00640036,0.14646810935942778,0.1804300116246606,0.7813437756552147,0.171546698299662,0.17506004787904753,0.7797816549914699
34,103.10336858436585,59.681395868685776,0.22354001505300403,94.51405112688698,0.00660034,0.14629256712373612,0.18618061438888012,0.7674354087384337,0.17587316880382609,0.17974775243049015,0.7655214538070874
35,98.43723003497944,57.90810344271123,0.22327500418759882,96.57416954591407,0.00680032,0.14576243580916426,0.1922052909234983,0.7531807296779419,0.1803639596157717,0.1845365700498039,0.7508410102454083
36,95.94029676915238,56.04472482291942,0.24366576201282442,104.85419362500632,0.007000299999999999,0.14454659908731413,0.19850824751750887,0.7386176363115735,0.18479739571756812,0.18941411614249745,0.7357592807097754
37,92.56142903955048,54.079752509676474,0.23958024382591248,104.39749304550051,0.00720028,0.14266704574514,0.20509784147290125,0.7237810487216138,0.1891622436035295,0.19436721209058624,0.7202960822173671
38,92.57184675778183,52.00167288281725,0.2229447930585593,113.85987329191133,0.0074002600000000005,0.14004033325884382,0.21197807050680795,0.7087205922814371,0.19331880043039715,0.199382746042118,0.7044811861679469
39,94.05735628991252,49.79938271219072,0.22627301118336618,120.4295757363084,0.007600239999999999,0.13674428624432078,0.21915825844792186,0.6934815468512369,0.19726371220884545,0.20445109025398828,0.6883427600745363
40,89.67395701134026,47.46336240956231,0.22027809801511467,113.89938377968497,0.00780022,0.1329531576446797,0.22665327136623378,0.6781028185613577,0.20113169404661171,0.20956252926242083,0.671901957858364
41,87.10282819955746,44.98707995897088,0.22002977598458529,131.2065926469117,0.0080002,0.12851909202737938,0.23445883612570864,0.6626618410329727,0.20456819061188497,0.2147073246442503,0.6552081141955652
42,88.41288945829508,42.528837251092945,0.21972191706299782,124.1592711212979,0.00820018,0.12371639220426833,0.24259972458006512,0.6471868574337529,0.20791782105892273,0.21988070707771337,0.6382797994752005
43,85.24511664330778,41.62504794707062,0.21901229908689857,117.57216600667357,0.00840016,0.11871368190071314,0.25109183013114617,0.631719770556611,0.21165084056001163,0.22501791598717294,0.6213270125558906
44,88.07678166214026,40.548578912662116,0.22373574413359165,99.56187863963285,0.00860014,0.11543472955093914,0.2597369303269738,0.6166097513017823,0.21757493900136343,0.2298609710931782,0.6056928060555753
45,85.47592066309676,38.9143042977138,0.22433493216522038,100.54541842145734,0.00880012,0.11351710767281743,0.2685559041454813,0.6018415905022922,0.22520332264390217,0.234414761036569,0.5913182067451055
46,77.9944256660134,36.87263042644254,0.22654686588793993,100.5414701343341,0.0090001,0.11223225338742096,0.2776482866057248,0.58728634628287,0.23418914007783675,0.2386900748778859,0.5781034864228035
47,78.27204626412559,34.773817862025105,0.22549752402119339,104.02359278232782,0.009200080000000001,0.11155562184636308,0.28701568290858265,0.5729472061139208,0.24443228793295635,0.24269837718920226,0.5659549045871838
48,86.78584461322492,32.107007061308416,0.22608708194456995,108.30380967811995,0.00940006,0.11328165605180297,0.2958559208760168,0.5597868118913093,0.2559664902677154,0.2464513647483251,0.5547749689264687
49,77.9229354262867,29.231670182524283,0.22343198605813086,93.00056921441224,0.00960004,0.11681651553550781,0.3041811645537544,0.5477067197759815,0.26870802597989907,0.24995907938725986,0.544375970342059
50,82.47423171487858,27.629114940651277,0.22576785902492702,73.54096742971475,0.00980002,0.1220388368467111,0.3120119481328212,0.5366169441401396,0.2823003741784751,0.25320288812304376,0.5323759923932595
51,79.19878677159373,26.294590316241592,0.22005081712268293,51.23338467409991,0.01,0.12876068508705396,0.3194011005501527,0.5264352152076035,0.2951128260921981,0.2559126642898392,0.5173976702481258
52,78.91117206887114,24.884455042678212,0.2199482130818069,54.43830628311572,0.009999878165711622,0.1366461285846116,0.32623646421606395,0.5172689006892699,0.30700616729324764,0.25780807982179704,0.5006447086661162
53,76.76079848724123,23.36047108780132,0.2223866148851812,52.4474026970656,0.009999512668784518,0.14547967605434048,0.33257409186033465,0.5090117487764311,0.31695950174849186,0.2585737178959261,0.48260559659986413
54,76.2481144168316,21.694682284929804,0.21887427009642124,56.248275486973405,0.00999890352703249,0.15521755529779693,0.33844045095376896,0.5015694991035057,0.3258406411050159,0.2581948284035394,0.4638071538024628
55,75.53985739404591,19.878328586715035,0.22635063505731523,59.2774424731907,0.009998050770144252,0.16578941492132146,0.3438675377856528,0.49485839082592165,0.33394184259147186,0.25666389031217257,0.44460857559629363
56,73.22357186573679,17.924225571657463,0.226483782986179,57.455015078126074,0.00999695443968197,0.17707182916839287,0.3489026117562054,0.488803875769391,0.3405424139854858,0.2538171058085708,0.425120375229395
57,73.13840218743462,17.13691976104919,0.22704042005352676,61.4447313906486,0.009995614589079242,0.18906095359878644,0.35356858431587246,0.4833395076245308,0.3463052162330669,0.24981575154148364,0.4056470465220678
58,74.00926703325943,16.683510238949403,0.225574831943959,154.7935778210728,0.0099940312836385,0.1989530173708669,0.35897468725618076,0.4760013706362755,0.35168631381016674,0.2456120136854982,0.38735835981886546
59,74.5457075092266,16.02664808158908,0.2277445720974356,151.5512504654217,0.009992204600527814,0.20676548470494766,0.36504130825035297,0.46696803507162915,0.356686476396692,0.2412524172088469,0.370169846808509
60,73.87247573164878,15.008923980129715,0.22507721395231783,147.13480690058302,0.009990134628777144,0.21257705008576716,0.3717039077385228,0.4564465609038745,0.36133108118096224,0.23679545014358858,0.35401194683088844
61,70.52234533707771,13.624898840179121,0.22552845906466246,162.623572377286,0.00998782146927399,0.2164192690043354,0.3788778607967218,0.4447253608942999,0.36564922046661463,0.23231387115696084,0.33884876302551237
62,69.9213714261253,11.888147392664004,0.2215314619243145,152.52144324983806,0.009985265234758489,0.21848837123451584,0.38653592011158217,0.43200250594474826,0.36966684736205174,0.22784391223087236,0.3246100148182162
63,70.95442680350531,9.813719636913744,0.22101748595014215,160.07433324385408,0.009982466049817897,0.21895002733035077,0.394642990263685,0.41850477053831364,0.37341059243892233,0.22342579675896845,0.3112436923734809
64,68.3807925439939,8.819168081378264,0.22521409415639937,154.28133456436854,0.009979424050880543,0.21799464616020403,0.4031790494306424,0.40442812263872324,0.37689460510202033,0.2190778424416284,0.2986902575555338
65,68.99188185365959,8.13303983150376,0.22712367493659258,61.136505413251236,0.009976139386209164,0.21920807897620714,0.41105699799253104,0.39187122471844243,0.3802645251645358,0.21429141551995273,0.2860496870483215
66,66.40497282528399,7.421162555643133,0.2249887129291892,58.300226056384474,0.009972612215893682,0.22227587674842234,0.4183226816469933,0.3806569465729756,0.38352473092493344,0.20915430019683706,0.27341447346314957
67,65.45390075497423,6.704152830565253,0.22594594699330628,57.07678275635441,0.009968842711843402,0.22695488859800203,0.42502634355712143,0.37063086676545365,0.38670057535026886,0.20374575570145823,0.2608456372665651
68,64.37732946896543,5.996183598089484,0.2259811540134251,55.664603403055274,0.009964831057778631,0.2330494115261802,0.43122046855844265,0.36165806628998254,0.38983170797654565,0.19811668662918294,0.24835756637896916
69,66.61547958212894,5.319784697919456,0.22073608310893178,58.57360421908089,0.009960577449221733,0.2404411569549433,0.43692858055915607,0.3536204163770989,0.3928673010198616,0.19245948962833098,0.23621982533285021
70,64.93038818423159,4.6813353426873405,0.2204433351289481,56.973882068420494,0.009956082093487582,0.24900240001727972,0.4421947414224794,0.3464142721503628,0.3958337670137346,0.18680578663658837,0.22442202839612288
71,66.80555880645127,4.295317555609187,0.2248072938527912,60.1384808114917,0.009951345209673482,0.25864609395939503,0.44704291654843786,0.33994851127399733,0.3986972073935252,0.1812759754995477,0.21312846144471048
72,65.12416555924791,4.548316148794227,0.22574604605324566,180.63180213418426,0.009946367028648461,0.26592323862138534,0.45254867389667613,0.3319199713294357,0.4013603362721024,0.1761883487457255,0.20285621884024502
73,66.38941203791003,4.264059669644705,0.22734051989391446,161.45458123595796,0.009941147793042041,0.2710347589244665,0.4586676504541105,0.3225289257933321,0.40383970269820524,0.17150294443096076,0.1934926906752555
74,64.36551800373985,3.4796222129601375,0.22001318098045886,168.3774176595436,0.009935687757232404,0.274130658319345,0.4653207877426483,0.31206999229925036,0.40615012726458927,0.16719315571696414,0.1849534166740013
75,61.79071547246738,2.6453424754173804,0.2260834500193596,172.5812305744825,0.00992998718733399,0.2753853777632353,0.4724494907343929,0.30080473032994987,0.4082997659738152,0.16322741357335527,0.1771596034898239
76,60.910318414310865,2.3899599563211744,0.22017956711351871,55.798093934073755,0.009924046361184534,0.2784727285799835,0.47899207436957625,0.29078122070385093,0.41038848425509705,0.159372447307991,0.16963978022404366
77,61.492059153388645,2.14411236947321,0.2276372779160738,56.342541373448434,0.009917865568331524,0.28317829844691594,0.4849931071393352,0.2818511019067628,0.4124141600632618,0.15564575067424335,0.1624146609708452
78,59.86348522241199,1.9111381980764877,0.22634888696484268,55.02100986636107,0.009911445110018081,0.28932752907542436,0.49049360905072636,0.2738855459024323,0.41437207462086295,0.15205570730894521,0.1554950475296183
79,62.56802520412191,2.2432895321326747,0.22629331797361374,59.17607251240121,0.009904785299168283,0.29677881328361017,0.4955302634516893,0.26677243123425,0.4162521600379095,0.148628936692006,0.14892409287756844
80,62.1392116526535,2.2886439717744524,0.21984714292921126,167.33643881194527,0.00989788646037192,0.30199453086175826,0.5011824310299919,0.25846405334599803,0.41799692659677584,0.14549519534487787,0.1429524263868491
81,61.70185926582814,1.813645547707858,0.21834489796310663,172.57773131828588,0.00989074892986866,0.3051515729687884,0.5073773235036492,0.24921338578098234,0.4196183335449415,0.14262986763659136,0.13751816385868762
82,59.64254327957923,1.272670061919258,0.22134750406257808,196.17887658047192,0.009883373055531672,0.30640886789123745,0.5140274154854189,0.23929934792839166,0.42112301907363514,0.14001340151026276,0.13257610794530944
83,62.50045200345939,1.1641574939303958,0.22300133504904807,62.07178290293981,0.009875759196850664,0.3094543843845532,0.520101891126714,0.23050072175863193,0.4225528485760592,0.1375348084250554,0.12790429731415812
84,57.38733903596422,1.0578432742382,0.22362799593247473,52.042876750264064,0.009867907724914365,0.31408474733150055,0.5256551419139674,0.22268087518247642,0.42393826108787896,0.1351562273583226,0.12341343223554921
85,60.26956916694342,0.9561342091398238,0.22116651688702404,57.82963461347599,0.009859819022392443,0.32013674992710994,0.5307241902523103,0.21572164441834418,0.4252598141320755,0.13289725916954634,0.1191515262447161
86,58.915999046211816,1.621499537087434,0.22510670218616724,54.51884273519543,0.009851493483516844,0.3274720309097789,0.5353505981821381,0.20952059706265258,0.4265245424625053,0.1307459989248149,0.1150919038151265
87,60.351369512964155,1.8091968233273137,0.21871691499836743,172.058920128574,0.00984293151406259,0.332548499721315,0.5405969789247449,0.2023018924850357,0.42770270113825065,0.12878400257979972,0.11139242135823178
88,59.95003649939828,1.466586287507913,0.21906436001881957,180.986025345573,0.009834133531327996,0.3355475176947828,0.5463827883026933,0.19429781341052946,0.42880352860571297,0.12699721677963144,0.10801781338925731
89,59.84641903270443,0.7331492170455995,0.22099101287312806,159.56317593662033,0.009825099964114322,0.33669862785171917,0.5526979656338186,0.18565321124814074,0.4298297840246843,0.12536455801661198,0.10493167936761219
90,60.3275956294013,0.6436444676554324,0.22511175204999745,139.88127437747897,0.009815831252704892,0.33622931047997723,0.5595474184628314,0.17650752282817359,0.4307763322599356,0.12386442732259835,0.10210783820539723
91,58.39847050646197,0.6053249151846899,0.22480825916863978,59.45185963455541,0.009806327848843626,0.33768583347236264,0.565788588121484,0.16843568154091143,0.43167080023813337,0.12244233219859009,0.09942944186259699
92,60.34542395605838,0.5659162489803528,0.2254686839878559,63.36157413702198,0.009796590215713018,0.34084880796299916,0.5714704560863494,0.16129931358105343,0.43251020882213,0.1210998486393525,0.09690449981325493
93,59.194304987789636,0.5262844954199828,0.22670271806418896,61.21796126433817,0.00978661882791157,0.34553574552077443,0.5766405784906898,0.15497972094949544,0.4332989720426655,0.11982931552392083,0.09451744039389785
94,55.56042608480982,0.4869643645879421,0.22652827785350382,53.90311514686094,0.009776414171430657,0.35159362002552824,0.5813442670296564,0.14937483415745811,0.4340455430683566,0.11861707705437895,0.09223865509054546
95,57.97644500916032,0.4487174179153833,0.22654118109494448,59.502195736845145,0.009765976743630838,0.3588939623210497,0.5856198772479032,0.1443966695865934,0.4347452765598568,0.11746978013914909,0.0900860531207886
96,56.55620299962483,1.348314100258643,0.22097536106593907,59.517648637551055,0.00975530705321762,0.3673270076626086,0.589504398991046,0.13996920042277516,0.43539966323002666,0.11638538050102029,0.08805617445433588
97,58.17099520437028,1.9795839580397954,0.22130591794848442,168.61992894397446,0.00974440562021666,0.37338200625663226,0.5940552245531799,0.13472840972443073,0.4360194619002136,0.11540028667434991,0.0861907688756326
98,57.11180258627471,2.037332058111963,0.22136952984146774,210.60891814701517,0.009733272975948424,0.3772164196719218,0.5991302099014183,0.1289118155916921,0.436615055388259,0.11451314571093632,0.08447673973345987
99,58.14006579892697,1.561507177199517,0.22174800699576735,185.5657338048022,0.009721909663002288,0.3790617715860369,0.6047172555448702,0.12261557834355742,0.4371887276590907,0.11371449398575852,0.08289638784176441
100,57.68354043047812,0.7208854099625186,0.22126452787779272,198.24654947803106,0.009710316235210091,0.379108139645231,0.6107541065874876,0.11600160585329743,0.4377366970282327,0.1129932608998707,0.08143949989290739
101,56.43199643067112,0.3295692716316154,0.2263818671926856,170.41641935895672,0.009698493257619149,0.37757055328795114,0.6172457735830907,0.1091629520983366,0.4382483279165969,0.11233264274935846,0.08009634866426288
102,55.98969349488156,0.3199652754303344,0.22688972810283303,61.966418727650286,0.009686441306464712,0.37802315275137527,0.6231444493794027,0.10316255876411393,0.43872380915097864,0.1117002826348414,0.07881949171247028
103,58.34925120274025,0.30848725263979304,0.22648285306058824,64.73168141180508,0.009674160969141874,0.3802404752525798,0.628500146746402,0.09788715165969815,0.43916156468620254,0.1110952061594473,0.07761119816000248
104,57.567787274766786,0.2954706860538416,0.22726037190295756,63.88457368559356,0.009661652844176954,0.384033587169839,0.6333605781760526,0.09324029326493206,0.43956542990361036,0.11051547738778147,0.07646493435198519
105,56.711357429193235,0.2818295357631797,0.2279786269646138,63.00366289767888,0.009648917541198314,0.38924309349267183,0.6377689438207516,0.08913968264824498,0.4399360849389817,0.10995946154414404,0.0753787781750651
106,55.07108027445079,0.267355736750838,0.2186743018683046,60.685467312706095,0.009635955680906654,0.39573346248261865,0.641765859717444,0.08551490894736129,0.4402772550733383,0.1094249550066647,0.07434579192758797
107,54.698289414289675,1.0625973341085313,0.22431369684636593,61.31836359731127,0.009622767895044761,0.403388671499316,0.6453877995240672,0.08230558528354963,0.44058941077952385,0.10891226146175384,0.07336710851724156
108,56.06106803133951,1.6657485626124697,0.21857149596326053,185.90658887165858,0.009609354826366708,0.4087026798039491,0.6496493112174804,0.07863127722263469,0.4408943447423764,0.10845012657988888,0.07245787034625024
109,54.67030699807948,1.7375983192610627,0.21861406113021076,217.0717247711319,0.009595717128606544,0.4118600649202046,0.6544307726514992,0.07463004219200162,0.4412006939028239,0.1080417664563709,0.07161240941829619
110,56.35913967660639,1.3090304401238626,0.21807838883250952,199.58676519706822,0.009581855466446418,0.41308209634847054,0.6597103952245258,0.07037027517012193,0.44151065491370506,0.10768244369827391,0.07082370530279436
111,55.02948938402675,0.56074600697508,0.21791437384672463,193.96853345254692,0.009567770515484183,0.41256979559768814,0.6654487724632919,0.06594076091108196,0.4418166892461457,0.10736297402919573,0.07008695369930339
112,56.16802862135737,0.2272391728657752,0.22190453903749585,154.1617492164846,0.009553462962200483,0.4105465882048176,0.6716892173060373,0.06137876096630189,0.4421056461248207,0.10706826416677746,0.06939813695592555
113,53.171419434474004,0.22473879528069532,0.2237374058458954,62.12730064569147,0.009538933503925276,0.4105138325224814,0.6773487961108581,0.057400358806085565,0.4423676644561003,0.1067762077413184,0.0687381842050345
114,54.01467234750399,0.22084412689541466,0.2232663759496063,62.424202561506114,0.009524182848803865,0.4122481953709209,0.6824795273643509,0.053923124556861886,0.4426073109407283,0.1064867081657725,0.06810832193091573
115,53.03021822428772,0.21561312175015673,0.2238632629159838,61.480835300110606,0.009509211715762368,0.41556125787525067,0.6871276692932679,0.050877365331493174,0.4428228475921629,0.10620045507664161,0.06750541472072034
116,52.9173519469395,0.20923018791471223,0.22131217387504876,60.9187738107692,0.009494020834472686,0.4202930201686425,0.6913363014510233,0.04820402028608921,0.4430147633217013,0.10591605323862392,0.06692752083333028
117,52.4009930251884,0.2658203820462802,0.22355772787705064,61.04178026036541,0.009478610945316945,0.4263067267196644,0.6951457398121018,0.04585291812883126,0.4431864127541971,0.10563512631862791,0.06637330607594596
118,56.80615420946299,0.4897858510626158,0.21824078005738556,124.20053927914799,0.009462982799351401,0.43020155370550295,0.6997156985926763,0.04321613438588464,0.44334349016500557,0.10537094087426996,0.06585572662400165
119,56.46395031435941,0.4117038529974984,0.21895916410721838,154.3009631131495,0.009447137158269843,0.4321372688907676,0.7048832789342873,0.040408597782451865,0.4434942159340707,0.10512707539383633,0.06536964308830634
120,53.3124862543506,0.19376798009024088,0.21877016010694206,161.54098438411827,0.009431074794366457,0.4322944363696942,0.7105529668092759,0.03751128838313542,0.44363682778464675,0.10490088928845266,0.06491407072034237
121,53.881166214847624,0.1911870555717748,0.22684989194385707,65.10525991507565,0.009414796490498206,0.43417731999421694,0.715687089325663,0.034989226967085535,0.44375913596871014,0.10467327037301634,0.06447732640447865
122,54.85123801234741,0.22916497211109998,0.2242543848697096,69.13972071096268,0.009398303040046649,0.4376040002753503,0.7203343435229567,0.03278874998940224,0.44386434806118424,0.10444673005785148,0.06405936097453513
123,54.96747712234074,0.18617241456392933,0.22320249280892313,125.25920886794044,0.009381595246879296,0.439146148341397,0.7256294886962559,0.030456245905725633,0.44395872583695317,0.10423213474635185,0.0636685150830263
124,52.346663572716196,0.27235636643931826,0.22001632815226912,62.89060351744338,0.009364673925310414,0.44225890986299615,0.7304215069084075,0.0284255878171933,0.44403599179437675,0.10401595399240453,0.06329337478543079
125,54.72806476306446,0.18585614646720572,0.22440500603988767,141.87069452900366,0.009347539900061343,0.44349906714264525,0.7357921983903712,0.026309288767133853,0.44410683377519117,0.10381212734500925,0.06294082393143428
126,53.696835529499594,0.18182069636402504,0.22465788386762142,126.34963004112527,0.009330194006220302,0.4430673971650699,0.74171500105475,0.024144320814069014,0.4441672156751759,0.10361779994015986,0.06261243235703472
127,52.4286558915683,0.18046888561684968,0.222627712180838,65.95511353703135,0.009312637089201685,0.444391767307488,0.7470767175055538,0.022271053497013985,0.4442159342910095,0.10342319612924859,0.06229545609576005
128,55.37562555604659,0.1781018599808597,0.22290030610747635,72.20461188351642,0.009294870004704857,0.44728506927894834,0.7519293098653987,0.02064616932604936,0.4442581677485989,0.1032290063782854,0.061990908388981386
129,53.676940440319164,0.21907924859754005,0.21808909717947245,66.8348715841356,0.009276893618672453,0.4515875420528991,0.756317802843197,0.019233327133883375,0.44428904479573567,0.1030338795234449,0.06169636370165619
130,51.65216046994578,0.280197312446218,0.21808608202263713,142.03358335059005,0.009258708807248167,0.45389712197756166,0.7612793237979316,0.017765534132083326,0.44431425296204885,0.10284853252732847,0.061420573364675504
131,51.211467108170716,0.1735009008591007,0.22185106202960014,156.04153838361825,0.009240316456734052,0.4544027972650315,0.7667268940106262,0.016278959499963375,0.4443387295909191,0.10267475040583318,0.06115981405038148
132,54.89214101841435,0.200197629595192,0.22616358194500208,71.67349808010023,0.009221717463547325,0.4565459788471647,0.7716540258460404,0.014994000043049115,0.4443521629196848,0.10249980448018661,0.060909260130775536
133,53.063964183471775,0.17191238522883978,0.22349989390932024,116.60973627275295,0.009202912734176675,0.45694372714081294,0.7771875918730747,0.01367623674639344,0.44436058220136326,0.10233150984170906,0.0606727337639052
134,53.58941776295913,0.17072331177129174,0.2244857889600098,69.96519627185222,0.009183903185138079,0.45897877383074465,0.7821920382835468,0.012539915665904454,0.44435956085738393,0.10216170383175004,0.06044421588613831
135,51.69032244372611,0.3410183317971409,0.21652453485876322,65.72059853949341,0.009164689742930143,0.46248066359549406,0.7867157906379887,0.01155755134733505,0.4443495179240967,0.10198947897013781,0.06022199386132413
136,52.37844117185369,0.3585892585965731,0.22261658986099064,175.36737443393653,0.009145273343988932,0.4640628494312892,0.791720767505302,0.01056640400328014,0.4443447200268064,0.10183038187584134,0.06001024300782348
137,52.530573148916005,0.17982759955400385,0.2229103569407016,176.54303814095852,0.009125654934642336,0.46392037216686216,0.7971557586569379,0.009583161525794071,0.44434411680555813,0.10168275572324795,0.05980810500163872
138,51.22974012239552,0.1690027853304713,0.2239364271517843,133.6279528688769,0.009105835471063953,0.46225658262222397,0.8030547598714296,0.00861341056115585,0.4443381380698057,0.10153955620954297,0.05961820882592544
139,52.01566574434685,0.16910924982422204,0.22011553589254618,69.47045380289282,0.009085815919226475,0.4624152336116592,0.8083883805604866,0.007783507547125599,0.44432184192428403,0.10139205576268133,0.05943429684520292
140,51.20661684771556,0.16845080787154104,0.2234430038370192,64.04557388867192,0.009065597254854615,0.46419765588638934,0.8132078652058546,0.007071411697011727,0.4442937307045572,0.10123771074765456,0.05925471753195902
141,50.943798625910304,0.16712015813042103,0.2190806050784886,65.66173311818761,0.00904518046337755,0.46743410202646624,0.817561232797194,0.006458794718009923,0.4442565620110279,0.10107908309416505,0.05907969065028822
