iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,tau_0,sigma_0,theta_0,tau_1,sigma_1,theta_1,tau_2,sigma_2,theta_2
111,38.84216549895919,0.9032450711265434,0.26393288816325366,45.32200264588663,0.009567770515484183,0.4080324002198235,0.6464767932162364,0.07075284641432082,0.23496566849615638,0.19130493002495821,0.04881935699301784,0.35907227983210466,0.04762220635364654,0.23864787259394651
112,40.590038755624875,1.293068014215109,0.2646540021523833,191.94638399760476,0.009553462962200483,0.41299039005395055,0.6509716370324062,0.0670957895046723,0.2350998683617213,0.19044393722102668,0.04740264362807335,0.35924045754455497,0.0477726564411158,0.23860504290004914
113,38.911416983763814,1.2622272584151455,0.26462393207475543,224.9916378256231,0.009538933503925276,0.41583303742680017,0.6560009741886934,0.06314712313215623,0.23524398340180444,0.18966740406097513,0.04610738656937762,0.35940705435613507,0.04793019496680435,0.23857138911123751
114,39.418841323401345,0.8631484341288961,0.27454035310074687,224.38343993623985,0.009524182848803865,0.41676729959094816,0.6615129268981612,0.0590015007430591,0.23539687523536185,0.188967856286622,0.044921574673133804,0.35957374066856984,0.048092787525568455,0.23854571234960678
115,38.31580791767061,0.33087320614441185,0.2747442370746285,207.99221576674012,0.009509211715762368,0.4159959684647481,0.6674766444700974,0.05474075076467969,0.23555198395260282,0.18833320747940266,0.04383425615697845,0.3597344896164838,0.048254608951402544,0.23852601981514768
116,37.724655723738046,0.2527291496663878,0.26679004286415875,149.6310765696524,0.009494020834472686,0.41372801860136194,0.6739183490108949,0.05041271418908708,0.23569532625498427,0.18774595024402782,0.04283974275954314,0.35988025564036474,0.04840114930493338,0.23850845825474914
117,37.45899201514196,0.24987079631327236,0.26466547697782516,43.350580056885576,0.009478610945316945,0.41344164630075625,0.6797572828116486,0.046659113785019635,0.23582224504057278,0.1871664897718813,0.04189093515690099,0.3600066710506122,0.04852366113377171,0.2384908428437689
118,40.80224435868629,0.24611375363352794,0.2652583890594542,50.57785524038098,0.009462982799351401,0.4149146233461803,0.685047090038337,0.04339586873701114,0.23593452694045294,0.1866029134551748,0.04099376444197632,0.36011585618485203,0.04862526846398276,0.23847326484743794
119,40.45671630014459,0.24167346811820495,0.26471778098493814,49.413156128729824,0.009447137158269843,0.4179590555400783,0.6898355816688708,0.04055227127726438,0.23603078909136518,0.186052729067227,0.04014530391393535,0.36020846584360106,0.048706176232685465,0.23845537690221658
120,38.17712303642208,0.236778886716521,0.26428673486225307,45.253096331350605,0.009431074794366457,0.42241514211738085,0.6941675558232707,0.03806873081531446,0.2361118084585465,0.18551202303998077,0.03933779528820026,0.36028479950927905,0.048766196763463145,0.2384367654142428
121,38.63486927782259,0.2317352113304061,0.26959308492951095,45.951079329374146,0.009414796490498206,0.4281462561158953,0.698082968315892,0.035894911720315094,0.23617592330186496,0.18497952175343052,0.03857069405712634,0.3603436984992715,0.048803185147529994,0.23841657005190764
122,39.1949997238619,0.47609213378191984,0.2745538919698447,48.944867808311145,0.009398303040046649,0.43503482290760703,0.7016200729739192,0.03398819672973784,0.23622452613051476,0.18446028825222213,0.03784744492370625,0.36038755489905777,0.048820558822159146,0.23839518384445446
123,39.47856264193391,0.8585381409284765,0.27185327489860356,166.76099421585062,0.009381595246879296,0.4396657693908823,0.7058335722613884,0.031880599943139055,0.2362772039780792,0.18398591904548206,0.03717942696244058,0.3604316932126122,0.04884235032067198,0.23837744098147914
124,38.05778143168686,0.9320551827648651,0.26372084906324744,224.12621069676007,0.009364673925310414,0.4422242964369518,0.7105728982648538,0.029659731917397476,0.23634075058339285,0.1835608885585339,0.03656150965892166,0.360480905915366,0.04887548476794001,0.238364627067435
125,39.718002111521265,0.6819309620478613,0.2638628729619086,212.89948750460255,0.009347539900061343,0.44292093904302293,0.715804837362694,0.02736635634938337,0.23641519361364774,0.18318137681897115,0.035987970532899885,0.36053574095816987,0.04892035314284845,0.2383566164967606
126,38.82570353834242,0.29714558899623783,0.2654904711525887,200.9118224328667,0.009330194006220302,0.4419526904963003,0.7214906599660452,0.02504561841567598,0.23649552431701668,0.18283938228587196,0.03545517245037628,0.3605925819029329,0.04897132980579754,0.2383518969685279
127,37.4264028488055,0.22149843068730635,0.2641179549973458,137.95248513166902,0.009312637089201685,0.439523889177011,0.7276681368184071,0.02271779822454695,0.23656949183892934,0.18252049652207558,0.03496188521479874,0.3606434392842474,0.04901595977324581,0.2383474958418643
128,39.54594572678953,0.22157975564019383,0.26402788213454187,51.10684227333013,0.009294870004704857,0.43904354741458695,0.7332596966649261,0.020715386805016247,0.23662891371558545,0.1822011419520283,0.03449320295457073,0.3606911943243996,0.04903874118667896,0.23833998729116515
129,38.42033469627151,0.2209777142248413,0.2748401330318302,47.10206588764715,0.009276893618672453,0.4402945394688382,0.7383142236350926,0.018988459719998154,0.23666924459849348,0.1818782893674515,0.034046907801139975,0.3607228490692118,0.04903999808551713,0.238329328281904
130,37.02456157901967,0.2198067197616993,0.27323489007540047,45.28028001752464,0.009258708807248167,0.44309250934468153,0.7428795949929419,0.0174953299282251,0.23669044969114433,0.18154984640505542,0.03362012395027113,0.36073824798152704,0.04901906900763752,0.23831523957491615
131,36.6262939681846,0.2181682018122146,0.2650663109961897,45.29881436469213,0.009240316456734052,0.44728003805865646,0.7470016153352118,0.016201121110181675,0.23669612221271727,0.18121913406308612,0.03321181105821682,0.3607402949240766,0.04898016742049863,0.2382985047043993
132,39.25644528914305,0.27155880713596975,0.2642927160486579,50.58495002611315,0.009221717463547325,0.45272188185935297,0.7507217369575077,0.015076595130582472,0.2366885639127945,0.18089005339745606,0.032823603492380754,0.3607310318426749,0.04892633471666398,0.23827963360450044
133,37.91113429556639,0.44013286633446996,0.26457779901102185,121.18344479891525,0.009202912734176675,0.4560804074534729,0.7551458640652617,0.013879300612364122,0.23668065505316568,0.1805819516354915,0.03246186889969521,0.36072040887077733,0.04887352780501186,0.2382618443271664
134,38.478104498160995,0.42050536779487546,0.26347092585638165,172.49677954591044,0.009183903185138079,0.45753207480015745,0.7601051522224297,0.012658260402433993,0.2366799761405321,0.1803006513863235,0.03212298186105715,0.3607137021934999,0.04882953664582278,0.2382467806575544
135,37.13407293839363,0.25248968341529193,0.26402876479551196,178.55233332963167,0.009164689742930143,0.4572674573221719,0.7655258588010158,0.011441361476557903,0.23668506244817755,0.18004339586363685,0.031805488879697315,0.36071008783805386,0.04879283092018871,0.23823402584204967
136,37.28665815466428,0.21628335718375596,0.27479957696050406,129.20801269355462,0.009145273343988932,0.45548816727541797,0.7714385152551373,0.010238124647779847,0.2366867836056791,0.17980062944617442,0.0315103828462033,0.3607038353308884,0.048754418615791884,0.2382215075729537
137,37.410005877421824,0.21664230660511308,0.27332267886959016,47.28335938375008,0.009125654934642336,0.4555422143104612,0.776779771844264,0.009210582865505827,0.23667164526948445,0.17954898900840321,0.03122678611951385,0.3606844254382782,0.048696805840316826,0.2382055369667883
138,36.66604974178846,0.216460981528585,0.2662913091480732,46.792854558620085,0.009105835471063953,0.4572291849901786,0.7816012855513028,0.008330772039763946,0.23664017091863307,0.17928803704709498,0.030953378561048912,0.36065202877399194,0.048620165279517465,0.23818607210834505
139,37.128065510871735,0.21585060657659483,0.2647023710887879,49.121228948488984,0.009085815919226475,0.4603780450405945,0.7859523429193023,0.007575468795439162,0.2365965339428135,0.17902265001147802,0.030690497740907163,0.3606098933128938,0.04852960680556033,0.23816412743282017
140,36.444164132198374,0.2840298358095801,0.26455633295699954,45.43695479378006,0.009065597254854615,0.4648419036172684,0.7898748064721637,0.006925354160991782,0.23653850303375187,0.1787490065160809,0.030436405021295927,0.36055632416102457,0.048422098416458254,0.2381390451346659
141,36.32091686417215,0.39804680159171185,0.26426400779746473,144.4631096048091,0.00904518046337755,0.46731842437627535,0.7943760735185041,0.006267212100749594,0.23648509297090464,0.1784936828661251,0.030198204495775826,0.36050600520640386,0.04832138838826806,0.23811574501458424
142,36.12523475816478,0.3390333917178048,0.26392902596853673,188.5185348955132,0.009024566539880893,0.46799306679836716,0.7993331620822641,0.0056195573152085215,0.23644130117374904,0.1782604932272611,0.029973522636116263,0.36046189381303867,0.048231878646896875,0.23809516619672386
143,36.93311082502065,0.2156139867120267,0.272456661099568,158.28705999576377,0.009003756489058193,0.46706396661043226,0.8047477053489238,0.0049882689831060485,0.23640359765317287,0.17804425191402176,0.02976087867398186,0.36042194372322445,0.04815017245983419,0.23807655297425573
144,38.08119917414469,0.2158774227481949,0.2736075159627944,51.34678337388322,0.00898275132516197,0.4678436581108964,0.8096351187201458,0.004451527372701939,0.2363543562585435,0.17782270153462523,0.029557040021919424,0.3603737887742077,0.04805635468937704,0.23805564708161003
145,36.21442257533945,0.2394089967365005,0.2687308059539646,47.29265539008377,0.008961552071954277,0.47014915600375196,0.8140431911596998,0.003993972516551473,0.2362927673698734,0.17759348433567818,0.02936011848066285,0.3603168218933804,0.0479491770283519,0.23803219345907137
146,36.88813286415397,0.21603310055776392,0.2635118248872459,126.67407936427908,0.008940159762656805,0.47070661611534337,0.8189998720467376,0.0035440406589273,0.23623244466118865,0.1773759205532267,0.029175591193238717,0.3602609386387393,0.04784493294182328,0.23800951199221276
147,36.98773840267485,0.26828989749707616,0.26524168299511075,50.63099600722324,0.008918575439900538,0.47280248510511347,0.8234707187341389,0.003161619264482788,0.23616194947670766,0.1771525742424343,0.028997369510838974,0.3601976169726148,0.047729584122789555,0.23798466640701046
148,37.12671395267436,0.23048582944543414,0.2643150051590055,136.62179006567175,0.008896800155674905,0.4731756492390885,0.8284623107377111,0.0027893968100343326,0.2360977751384206,0.17694269968757823,0.028828557443253962,0.3601428805334513,0.04762055762092997,0.23796129587851592
149,37.57178194325037,0.21718494632764307,0.2642278908751905,114.67041419463656,0.008874834971276547,0.4720170532930001,0.8339694046398872,0.002431184370221327,0.23603319294221384,0.17674119683124176,0.02867031486369003,0.3600881360775558,0.04751327601458334,0.23793839433717778
150,36.00343180446277,0.2175248303369287,0.27019171603024006,45.86214466637822,0.008852680957257558,0.472555080393929,0.838935373114792,0.002129511798860967,0.2359533819577827,0.17652543061263676,0.0285145647612745,0.36002170370865494,0.04738839970432825,0.2379119463568989
151,36.70331743973639,0.21743367399468455,0.2752141021192074,48.11401765023848,0.00883033919337333,0.47460728252545736,0.8434120449949627,0.0018748270566716866,0.23586265974443013,0.17630064024451228,0.028361960356811683,0.3599469737238824,0.04725131880127198,0.2378830622394095
152,36.62917788337281,0.283591451955504,0.2701434390619397,47.518531414104174,0.008807810768529916,0.4780169660060985,0.8474435301518213,0.001659265199494449,0.23575879084206636,0.1760640035217804,0.028212097327798384,0.35986202238030074,0.04709895174980052,0.23785105081320795
153,36.92986775597147,0.33972869560334545,0.2641658300999552,144.80384658861217,0.008785096780730956,0.4795884790877421,0.8519967022931918,0.0014520427626230912,0.23566324454809207,0.17584285206379385,0.02806956962978278,0.359783081331032,0.04695739020773095,0.23782139259953786
154,37.96998916925205,0.26138498620861983,0.26423776103183627,156.76639583772575,0.008762198337024175,0.47950897897928735,0.857009720623434,0.0012560729665519494,0.23557834810783498,0.17563835970179,0.027932538559709334,0.3597116062965657,0.04682868172806279,0.23779455154179602
155,37.047449122709224,0.21839714743518357,0.2640419469680637,132.49840856636928,0.00873911655344741,0.4779609237399743,0.8624677419102585,0.00107291203357534,0.23549836965400656,0.1754448044510053,0.02780197629199254,0.35964354150631367,0.04670645320214272,0.23776912247226895
156,37.06086212844725,0.21882730765865122,0.26610770798288286,50.419929871876434,0.008715852554974233,0.4781167962197154,0.8673887401281785,0.0009202838518644954,0.2354072816062847,0.17524183859854864,0.02767470214960804,0.3595678750871975,0.04657266812641434,0.23774134055130086
157,36.28370010490982,0.2188538273612693,0.2696331369224936,49.675679125972394,0.008692407475459107,0.4797918262565712,0.8718226853534211,0.0007928329693150478,0.23530564337453883,0.1750297615836647,0.027550323504265246,0.35948486885028,0.04642777156202418,0.2377112722962975
158,36.71505809995121,0.257232324100152,0.2736415760591626,49.689104378344965,0.00866878245758213,0.48282730963075526,0.8758152931462337,0.0006861725686560955,0.2351942063597804,0.17480929097217132,0.027428706797309344,0.3593950864848382,0.04627258746770594,0.23767908899150347
159,38.250624307963385,0.2891891580153349,0.27009245310910046,132.2060849304003,0.008644978652793346,0.48409373032217473,0.8803411771676597,0.0005862049521757971,0.23508883456537596,0.1746003282114092,0.027312829784516303,0.3593098169917593,0.04612544992975453,0.23764860550365383
160,37.39964686016133,0.22614805393818005,0.26414176006801426,154.01270385770755,0.00862099722125662,0.48376698082743524,0.8852963006559254,0.0004944172858305286,0.2349914546682314,0.17440438995561816,0.027201873623785768,0.3592303363094991,0.04598819848487121,0.2376202386803626
161,35.61755769222939,0.22009831144258385,0.26424724399112165,113.5725598058873,0.008596839331793086,0.4820289236158031,0.8906999772326953,0.000410830385938506,0.23489545060433598,0.17421513432054567,0.027097298298132205,0.3591523646055555,0.045854091995202385,0.23759252093650915
162,35.948915726678216,0.2205486783554946,0.2635581421200186,49.05487197735261,0.0085725061618242,0.48197898229908437,0.895569350394218,0.0003421813089922711,0.2347888919772865,0.1740154101854789,0.026993979188337798,0.35906706100286884,0.04570849074543664,0.23756243810756203
163,37.07261794728131,0.2206329499220864,0.26460210513323545,50.983986705295564,0.008547998897314337,0.48343333700769764,0.8999557167373257,0.0002857339083795555,0.23467481810076424,0.17380892927314445,0.02689238863539768,0.3589766735208386,0.04555504918569616,0.23753074119276021
164,35.94038487639316,0.2203904998304431,0.26923805801197886,48.14682843795208,0.008523318732712993,0.48623392078693006,0.9039030925481953,0.00023925987116265676,0.23455069512758916,0.17359227155916632,0.026791732134552194,0.3588792859232583,0.04539060171428321,0.23749676916518683
165,35.30528853196522,0.46964428734077546,0.2733034431003034,45.85518301087555,0.008498466870896572,0.49024418668412956,0.9074569473001018,0.00020094385263726226,0.2344221279746612,0.1733664215872309,0.02669170509799814,0.3587924671545357,0.04521596903839549,0.2374607110364633
166,36.54973248085472,0.7065609974562016,0.2688261070288718,216.6662867180277,0.008473444523109757,0.49240205558856415,0.911435337155076,0.0001666010773152277,0.2343117776243202,0.17316390407607496,0.026594551237343594,0.358716471688631,0.045061661660894634,0.23742898257614586
167,35.97810285848691,0.6791562478597293,0.2651904809754342,272.41264450207376,0.008448252908906481,0.49289076484116967,0.9157509614850178,0.00013630340567328332,0.23422291348034058,0.17298815026536887,0.026500017232878904,0.35865336530179315,0.044930498315083715,0.2374022192980827
168,36.21323790676066,0.4301910215310152,0.26366293407045305,259.8262451673602,0.00842289325609048,0.4918887880401158,0.9203765993672761,0.00010987376690529213,0.23415279010933088,0.17283576564594116,0.026407814702011017,0.35860169977967205,0.04481981325020141,0.2373798710495432
169,36.0879122463622,0.221762720175699,0.26346135791391134,209.3715168410683,0.008397366800655453,0.48956545274412394,0.9253157017769202,8.70571577843248e-05,0.23409335792328917,0.1726977182968322,0.026318074294352487,0.3585563683822949,0.04472142857677523,0.23736015262999383
170,36.202098282090134,0.22232514246336452,0.26402103900909424,49.53853442482717,0.008371674786724825,0.48894822759304685,0.929762179531661,6.878763034557923e-05,0.23401939923313778,0.17254455954071182,0.0262291353649235,0.3585004088733933,0.044607816921929715,0.23733726343589506
171,37.67348467721837,0.22254397668464493,0.273916071979329,54.86565607756948,0.008345818466491113,0.4898490260627307,0.9337643168217238,5.418123470130736e-05,0.23393517850758297,0.17238159345597406,0.026141800598216643,0.3584368627158148,0.04448386870650343,0.23731219194575898
172,34.65164245674247,0.24017968737542505,0.2731146931182593,45.01335166562161,0.008319799100154882,0.49210603405907555,0.9373608579708828,4.252359404527917e-05,0.23383452723147627,0.17220052028822644,0.026054152668608086,0.35836147669854446,0.0443422393423387,0.2372834572090972
173,36.845889139908685,0.24255447178908654,0.266668485943228,131.0678620252605,0.008293617955863345,0.4927380586121481,0.9414574365215894,3.261171523727552e-05,0.2337369636507823,0.17202658979800833,0.025971002860194246,0.3582881896887006,0.04420583987930943,0.23725575073746155
174,36.19549487052259,0.22322030498520817,0.2636351550463587,136.29168517309267,0.008267276309648533,0.4919149991792258,0.9459849762719287,2.4348829272437203e-05,0.23364248599404308,0.17185949806844114,0.025891992567525973,0.35821714879466215,0.04407466168996006,0.23722909105946877
175,35.12016770707678,0.223416814286567,0.2643585158511996,47.24046003134308,0.008240775445365122,0.4926086367336548,0.9500567264734869,1.794303986313309e-05,0.2335342641156204,0.17167792928377415,0.0258136833394124,0.3581367274591047,0.04392942795226284,0.23719950844188697
176,35.80740631435964,0.2533332617388645,0.2635326290037483,48.59806521522346,0.008214116654627854,0.4946564968170931,0.9537169297809808,1.301282206987926e-05,0.23341484763653977,0.1714849018373423,0.025736346733717018,0.35804873711766055,0.04377302118834718,0.23716759155789247
177,36.24227168830072,0.24823933124311282,0.2640277361497283,153.10743688416278,0.008187301236748575,0.49511537738912137,0.957809901608785,9.077762222192743e-06,0.23330149336040212,0.17130159207879186,0.02566263015835405,0.35796485345265183,0.043624533130470995,0.23713727499152615
178,36.143593941298086,0.22405417293531543,0.27394770295359194,127.77436742060723,0.008160330498672923,0.49416007225339426,0.9623392850138914,6.014992029012235e-06,0.23319341497378246,0.17112663570352032,0.025591955937327136,0.35788475237484735,0.043483286885118475,0.23710842837074736
179,36.521354131870126,0.2242437041171712,0.2747301999479532,50.55970567676904,0.00813320575491662,0.4947116261920172,0.9664126451866687,3.7960235132257616e-06,0.23307456132314958,0.17094028961810412,0.02552180444168127,0.3577974392541297,0.043331114406468425,0.2370773074131386
180,35.07932026939813,0.24123533683574863,0.2686548170167953,46.88175436200589,0.008105928327501413,0.49660797318916766,0.9700730829020615,2.2341093053831288e-06,0.2329447117000313,0.17074201543838682,0.025451798011417094,0.35770277197563044,0.04316769934927111,0.23704384732375883
181,36.87070368524865,0.23343686545213274,0.2672191730234772,126.6833639453911,0.008078499545890629,0.49695796545942206,0.9742052723048952,1.153037781662413e-06,0.23282228791399007,0.17055269242488055,0.025385125679146716,0.35761861630599756,0.04301176715750293,0.2370118903027756
182,35.74466614604,0.22484881927377814,0.26566537097096443,127.0518036172243,0.008050920746924387,0.4959252540673466,0.9787450106794847,4.7075844770633124e-07,0.23270479678420364,0.17037194437380146,0.025322137718275954,0.3575377252181465,0.042863059065505624,0.23698138429623522
183,34.77331211572302,0.22502054397334562,0.2663431710097939,47.72587678440479,0.008023193274754443,0.49638332912453825,0.982826284168611,1.1381609488520933e-07,0.2325763611880739,0.17017912007291058,0.025258832227297,0.3574490450605029,0.04270312144593063,0.23694855089147174
184,37.17103459865488,0.22490394603814964,0.26768753794021904,52.54216800139326,0.007995318480778672,0.49817141943791693,0.9864938714010167,5.591242517968581e-10,0.23243938156981087,0.1699773445762886,0.025195856332784195,0.3573541779451492,0.04253458169616669,0.23691390192715628
185,35.858051762096174,0.4058793211823691,0.2764985600952059,50.75805204944139,0.007967297723575205,0.5011504191195494,0.989787892653518,6.684783120152325e-08,0.2322949798888385,0.169767822705481,0.025133190129748482,0.35725395772536384,0.04235868452983864,0.23687769213869578
186,37.358411300192586,0.526127311187215,0.27319428604096174,204.77340474798262,0.00793913236883622,0.5024874221504441,0.9934753560219728,2.60494416275495e-07,0.2321677979510523,0.16957839181565143,0.025071281953963038,0.3571643647006983,0.04220094756031355,0.23684530774566653
187,35.953172227239165,0.4362296733397806,0.2695654761046171,255.52779041698633,0.007910823789301368,0.5023498137089989,0.9974695766718236,5.375670344953478e-07,0.23205941485937315,0.16941091890558002,0.02501027117565886,0.35708632488486314,0.042062628363869196,0.2368170398071978
188,35.99925265814749,0.2532053267595039,0.2687849681824446,232.10214073300378,0.007882373364690881,0.5008991859269002,1.0017515055587336,8.61476641819202e-07,0.2319652335563454,0.16926029522521382,0.024950276787757665,0.35701705553230306,0.04193919675012729,0.2367919259492835
189,36.023084273326155,0.22618096369596047,0.26784583111293614,157.42687119784796,0.007853782481638316,0.49828928096128305,1.0063508601202074,1.201465046519533e-06,0.23187387752760705,0.1691149729139885,0.024893011490974795,0.35694991984070873,0.04182019939268717,0.23676770123123198
190,35.613399259747794,0.2266301272936204,0.26691609201952815,50.02953684961183,0.007825052533622976,0.49729483665104324,1.0104851233796226,1.5554027568650208e-06,0.23177019639105964,0.16895587201611723,0.02483550071050841,0.3568747020285585,0.041688738068673584,0.2367408913017473
191,35.489964875995014,0.22677420148218275,0.27352293813601136,50.1693163094193,0.007796184920902,0.49773595507819746,1.0141996161640945,1.9126536251425554e-06,0.23165625133619167,0.16878532907174784,0.0247778168887043,0.35679281934202944,0.04154708133149065,0.23671196095991473
192,34.94343842069147,0.22664790471142737,0.2739488980732858,45.948308549885574,0.007767181050442099,0.49945748302282844,1.017538496066849,2.2654125650450597e-06,0.2315369832467774,0.16860283431778036,0.024719480717969977,0.3567224759752201,0.04139471371389674,0.236680823638671
193,36.46851811906096,0.22627545979569563,0.2679082390386611,51.98104500197252,0.0077380423358510055,0.5023249680757973,1.0205340991494591,2.6080858546678992e-06,0.23140741567538284,0.16840959330483052,0.024661193307878828,0.35664384901029866,0.041232559284209915,0.23664762261094838
194,35.422180089305485,0.5491510213883309,0.2637859790120274,49.3653276642119,0.007708770197308559,0.506221392055227,1.0232197693464538,2.936797246007651e-06,0.23126816290292251,0.16820619902494927,0.024602914474779008,0.3565575334240769,0.04106122583201347,0.23661248524118036
195,35.321050964049235,0.9020605778298738,0.26464291801676154,268.02160033479,0.007679366061497494,0.508428453273742,1.0262759985480931,3.2047805467430056e-06,0.23114896677927702,0.1680266066541123,0.02454567929827509,0.35648259793753717,0.04091100843149511,0.23658179593341788
196,37.30317008628465,0.9693149673764602,0.26584756188094616,298.13646835026526,0.007649831361533909,0.5091184714692485,1.0296539733032342,3.408061515872685e-06,0.2310531059686409,0.16787414389914634,0.024489063762415744,0.35642123300623463,0.04078478968766537,0.23655623554625757
197,36.17360126277276,0.74030568121782,0.26638692198321223,318.62338057869476,0.0076201675368974126,0.5084523981808236,1.033307176748116,3.546898585085822e-06,0.23097966160564926,0.16774777905249438,0.024433119896011976,0.35637279955655693,0.040681256538748406,0.23653553375251082
198,36.07747321852472,0.37414753176151905,0.2752597730141133,295.2332951136921,0.007590376033360965,0.5065812068481595,1.037215650586842,3.6228934151964223e-06,0.23092312088932776,0.167641334815406,0.024377983862079282,0.356334064640822,0.040595175464389,0.23651854835454794
199,36.15229839307536,0.22747241637086618,0.2731012988369912,207.36470663669772,0.007560458302920422,0.5036472440111038,1.0414037818549209,3.6365849380350962e-06,0.23087337058492438,0.16754359538152636,0.02432393871853399,0.3562989519871889,0.04051685608648694,0.23650318054602135
200,35.356775347930935,0.2279921017593651,0.2645718150306493,49.319934167112244,0.007530415803723761,0.5023052042908502,1.0451640068324901,3.648914361885914e-06,0.23080551759252507,0.16742569567122548,0.02426957330620031,0.3562517255174664,0.040420613641958536,0.23648406947942135
201,35.423072842238184,0.2282150735728351,0.2644837200641632,49.349765171411185,0.00750025,0.5023762704207473,1.0485393345214387,3.6600146587364936e-06,0.23072401368253903,0.1672927733084176,0.024215168109109453,0.3561955018963228,0.04031132754015942,0.23646223360713817
202,34.722926378385424,0.22815832322363364,0.26582980901002884,47.38036343371895,0.007469962361987863,0.5037060432105872,1.0515654936554453,3.670006268708802e-06,0.23062641529620295,0.16714181730934088,0.024160334768606514,0.35612848913771183,0.040186025017442686,0.23643703517964718
203,35.916617195587854,0.22785753255183963,0.26688362401910126,49.643892112546574,0.007439554365864094,0.506160675280824,1.0542772139551948,3.6789981958034706e-06,0.23051523600666907,0.16697587648149137,0.024105426736759583,0.35605246876882696,0.040047464026910874,0.2364090479508615
204,35.75035761375057,0.48724196643670015,0.2716309989336878,49.821623944772625,0.007409027493671525,0.5096236089322047,1.0567097384390594,3.6870890268956633e-06,0.23039757185249435,0.16679757582049282,0.024050570153344893,0.3559860802724233,0.03989772715481157,0.2363787047013576
205,36.93577938629601,0.7674201586297826,0.27754935901612043,238.05014110208361,0.007378383233246842,0.5114997612253643,1.0595326259621496,3.639792480505626e-06,0.23029616453102086,0.16663897678512038,0.02399674494180677,0.35592806393979143,0.039765320357607235,0.23635199178730976
206,36.32577595667039,0.7908553529308435,0.27163177100010216,305.2802341523023,0.007347623078148061,0.5119509878638961,1.0626669200029428,3.546623754978886e-06,0.23021499878048082,0.16650445290117497,0.023943883713654145,0.35588085740813236,0.03965360391208732,0.2363296522732174
207,35.93402555249531,0.5653621664889158,0.26657680491916835,324.5851842443841,0.007316748527581749,0.5111301441682791,1.0660685284620879,3.4154147517350965e-06,0.23015127394957116,0.16639088254260265,0.02389210442925503,0.3558429218675369,0.0395597238654059,0.23631109332460634
208,35.717237937083624,0.2788768958831675,0.265432195039466,266.90750009958674,0.007285761086329943,0.5091810335442106,1.069733534587362,3.251604277517544e-06,0.2300997023552614,0.16629208968590217,0.023841243576633527,0.35581149032307774,0.03947899599772027,0.23629531439763082
209,36.19857167921067,0.22908575576778534,0.2651711069047451,177.3629406062701,0.007254662264676809,0.5062383185790839,1.0736928268525174,3.0587119845221487e-06,0.23004910749856694,0.16619618844494216,0.02379227064979506,0.3557799213208607,0.039400778153983324,0.2362800123532839
210,35.84101196817618,0.22955610617079714,0.2654782321769744,51.09055964480022,0.007223453578335045,0.5048269867870016,1.0772451037671542,2.890427996633851e-06,0.2299810158380832,0.16608100775187973,0.023743114016319174,0.3557363923548168,0.039305579540461544,0.23626113945577523
211,35.947190868944396,0.22974874828090253,0.276034623850137,52.23189955280942,0.007192136548371993,0.5047743636863633,1.0804314881796053,2.7432918675338983e-06,0.22989957443761064,0.1659513148479601,0.023694025841736747,0.35568377638745086,0.039197837468302715,0.23623961901617227
212,35.22473978663256,0.2296805372956648,0.2743584280833602,48.0617551328884,0.00716071270113551,0.5059311329639107,1.0832863326076894,2.6143792868216524e-06,0.22980279518953453,0.1658044375848801,0.02364441150453189,0.35562095232753993,0.03907538932747802,0.23621502963972366
213,35.51717339207037,0.22938387483002318,0.2670888998545706,50.29128166787451,0.007129183568179581,0.5081676726348684,1.0858427215823956,2.5012121117071364e-06,0.22969287442100286,0.16564302585143192,0.023594578089799586,0.35554934914583375,0.038940463499988906,0.23618781582614226
214,35.25493748821759,0.29635423909343217,0.26947581907734275,48.671932090752584,0.007097550686189664,0.5113709425386314,1.0881294296613957,2.401684425529459e-06,0.22956953068441616,0.1654667257853507,0.02354449151770903,0.3554687128891755,0.03879256591916051,0.23615785744257023
215,35.50019001955822,0.4598957908495983,0.2681638600770384,182.64275495314968,0.007065815596907797,0.5130751978973727,1.0908226545331388,2.2780798278099236e-06,0.2294562527623003,0.16530322017100219,0.023496189806671765,0.3553939996239393,0.03865587914423446,0.23613017546692344
216,36.478755201806145,0.467123927479274,0.26945131295360625,252.09892517541803,0.007033979847057464,0.5134341691093679,1.0938356124348227,2.137941083005642e-06,0.22935752508131813,0.16515706394798946,0.02344900835918873,0.3553277260577573,0.038534054309434254,0.23610559213010535
217,37.13175153553009,0.3219294975733462,0.2768490482121706,239.9536791062713,0.007002044988268195,0.5125943922738617,1.097143399366426,1.9855880553960125e-06,0.22927176306221536,0.16502626039564852,0.023402708608388074,0.3552690832163579,0.03842560642239189,0.23608380920811628
218,34.30315699785975,0.22949280813833753,0.27759515889920294,225.27414036816586,0.00697001257699996,0.5106898410040197,1.1007051774611676,1.8262472610963561e-06,0.22919314712448277,0.164904899643128,0.023358193479044678,0.35521478246161375,0.03832533101570894,0.23606369363326177
219,35.42416947765213,0.22970854012156466,0.2686371251475066,51.88093291667518,0.006937884174467288,0.5101519771242988,1.1038987797687734,1.6888174782300966e-06,0.22910202934459264,0.16476968823097807,0.023313650333374375,0.3551525107510889,0.03821312948990408,0.23604106748210588
