iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13
22,0.033380601286207394,0.0067933718000581815,0.0027698330231942236,0.020988870647165914,0.004200579999999999,1.3547411809293635,1.3543348554750876,1.354158005003293,1.3540376231788451,1.3539450154794723,1.353869236469082,1.3538044873063046,1.3537473584752715,1.3536957399210698,1.353648268738384,1.3536040166039722,1.3535622856071332,1.3535223844485855,1.3534827181462816
23,0.027409740365723946,0.0067048216851569985,0.002775500004645437,0.01811233335817122,0.0044005599999999995,1.3648375570620968,1.3643410367208386,1.36413044587869,1.3639887207843513,1.3638811078176487,1.363794205491456,1.3637208792559803,1.363656928280804,1.3635997513862903,1.3635476683311738,1.3634995366027325,1.3634545042996074,1.3634117506110184,1.3633694758664043
24,0.026622767113786173,0.006614456474184006,0.0027691670111380517,0.01795256095511917,0.004600539999999999,1.3753892229815483,1.3747754633973013,1.3745213096200506,1.3743507620120006,1.3742218853299375,1.3741184439253342,1.3740317585828217,1.3739566971928625,1.3738900668369571,1.3738297953324519,1.3737744694804472,1.373723039658035,1.3736745203989578,1.3736268740317021
25,0.0271864209819431,0.006522192035387411,0.002801333030220121,0.01825688619446526,0.00480052,1.386411203884629,1.3856656730534291,1.3853576945366748,1.3851506821512927,1.384994738205658,1.384870113382752,1.3847661536207019,1.3846765343016203,1.3845973108223848,1.3845259189040577,1.3844606101970538,1.3844000945076123,1.3843431916617013,1.384287599296025
26,0.029746648185948056,0.0064276390766346975,0.002821083995513618,0.018992346619803736,0.0050005,1.3979368824259346,1.397048668849994,1.3966840535375535,1.3964396428408512,1.3962567697217627,1.3961117574042787,1.39599171134069,1.39588895089359,1.3957986827036017,1.3957177941656398,1.395644169888052,1.3955762613353524,1.39551268325482,1.3954508569086328
27,0.02651421028784752,0.006331763187023602,0.002853457990568131,0.017494135924763857,0.0052004799999999995,1.4099177849878144,1.4088550734441163,1.4084236384192605,1.4081355789942929,1.4079211284114903,1.4077520342753012,1.407612871093105,1.4074944312755673,1.40739095833606,1.4072987100065961,1.4072151438919969,1.4071384075579527,1.4070668745054407,1.406997655335852
28,0.027909009475654518,0.006234376812210683,0.002776915964204818,0.01813056857066548,0.00540046,1.4223916342110716,1.421128922084834,1.4206202151167873,1.4202814668434187,1.4200304424444532,1.419833527048951,1.4196723231779786,1.419535848754429,1.419417239779811,1.4193120356651208,1.4192172094584363,1.4191305651689534,1.4190502054285798,1.4189729015551673
29,0.027560223885921692,0.006135529598472487,0.0028485830407589674,0.018459342004748518,0.00560044,1.435386189790216,1.4338931193864943,1.4332945993980284,1.4328975353193345,1.432604401694242,1.4323751386430998,1.4321878966441737,1.4320296835418214,1.4318924034692413,1.431770808360216,1.4316613466947319,1.4315614548717441,1.431468948946669,1.4313802446990522
30,0.026161344939249754,0.006035934379626132,0.0027329169679433107,0.01743980840469269,0.00580042,1.4488645034505374,1.4470970583275489,1.4463882865188569,1.4459184832986147,1.4455725153009336,1.4453026161965858,1.4450827142227014,1.444897321973842,1.4447367968081608,1.4445948918782812,1.4444673843356743,1.4443512374295204,1.4442439016114343,1.4441413712026618
31,0.027760671951381467,0.005935249914087673,0.002903749991673976,0.017916865678872525,0.0060003999999999995,1.462858441718369,1.4607761772999739,1.4599427705256502,1.4593929673729606,1.4589901374145695,1.4586772793623834,1.4584233789482173,1.4582100755466736,1.4580259650994667,1.457863671834713,1.4577182180171344,1.4575860372023812,1.4574641734644112,1.4573481632913996
32,0.02593773695638109,0.005834053244670384,0.002846833027433604,0.016850916620967302,0.00620038,1.477315995693481,1.4748732853751174,1.4739024423297058,1.4732659020727632,1.4728023013892404,1.4724441090357774,1.4721546911351209,1.4719124312255965,1.4717039407911081,1.471520582789754,1.4713565450696988,1.4712076831125849,1.4710706041814976,1.4709403619692962
33,0.026955414741208657,0.0057320772658677925,0.00279241701355204,0.01753061043262049,0.00640036,1.4922910796478839,1.4894408182758578,1.4883221177384405,1.4875935377198282,1.4870662820451808,1.4866610668233593,1.4863350273082623,1.48606297435661,1.4858293662104018,1.485624213249397,1.4854408194455342,1.4852744357142398,1.485121218014512,1.4849757234224639
34,0.02580689550463407,0.005630033043047156,0.0028106250101700425,0.016596513730823388,0.00660034,1.5077385086990633,1.504430700818738,1.5031461222881357,1.5023116243263313,1.5017098838423728,1.5012490593699002,1.5008795005051305,1.500572069359142,1.5003088084349436,1.500078184952062,1.499872475416248,1.4996862144467713,1.499515016832578,1.4993528640440565
35,0.02398216546682521,0.00552839066877538,0.0028571250149980187,0.016079038849421495,0.00680032,1.523642003006881,1.5198213394978095,1.5183412898180222,1.5173795687194451,1.5166868881755111,1.5161571444058608,1.5157329355525866,1.5153805847573665,1.5150793345105804,1.5148158449017288,1.5145811752918148,1.5143690023967231,1.5141742901384165,1.5139903525063865
36,0.025117862618834676,0.0054268798658386125,0.0027282089577056468,0.016304455425283505,0.007000299999999999,1.5400360689801973,1.5356274835506385,1.5339289922768875,1.5328265614167162,1.532034378052621,1.5314300429002028,1.5309473014514712,1.530547293706162,1.5302060662808832,1.5299082195135623,1.5296434293031334,1.5294044018777204,1.529185371496344,1.5289789226101447
37,0.027429250771254146,0.00532477538771297,0.0029428330017253757,0.017318345201057486,0.00720028,1.556990071512961,1.5519554193904694,1.5500273076842475,1.548778230529925,1.547883513267118,1.5472031212342114,1.5466612085423548,1.5462133291351678,1.5458321140543994,1.5454999842808197,1.5452051677354102,1.544939366039174,1.5446960656469328,1.5444671051536694
38,0.023672216137695046,0.005223464595917996,0.0027708749985322356,0.01554889933870378,0.0074002600000000005,1.574400472341787,1.5686592103640145,1.566473056402191,1.5650585451188217,1.5640473450418069,1.563279854069828,1.5626696350735196,1.5621660785094285,1.5617380438892983,1.561365541864391,1.5610351952860402,1.560737589321369,1.5604653789004033,1.5602095867249706
39,0.023719660876515548,0.00512291516983516,0.0027506669866852462,0.015201421390080736,0.007600239999999999,1.5922417423667516,1.5857374859536615,1.5832728398662865,1.5816791780280677,1.5805412333184037,1.5796784139360358,1.5789929654707364,1.578427711332497,1.5779474990272986,1.577529776296633,1.5771594584464024,1.5768259416780432,1.5765209950417658,1.5762347776994892
40,0.023978773056582168,0.005023198628353919,0.002816124993842095,0.015056243716979565,0.00780022,1.6105261728719193,1.603186846653834,1.6004170924163736,1.598627621068445,1.5973522280250394,1.596387023828218,1.5956216242140766,1.5949915113014455,1.5944570436577477,1.593992799323291,1.5935817806769572,1.593212052406091,1.5928743949270838,1.5925580221994984
41,0.02382246718239156,0.004924361351064077,0.002861624991055578,0.015165816924498497,0.0080002,1.6292920428131414,1.6210266442086945,1.6179137380440356,1.615905989888185,1.6144793134222217,1.6134028606434763,1.6125516846571757,1.6118528538665382,1.6112616047217665,1.6107492485336072,1.6102966120510915,1.6098902463070548,1.6095198110725475,1.6091734706439997
42,0.023693580031950268,0.0048262720420475325,0.002852375037036836,0.015107893971463735,0.00820018,1.648542518072301,1.6392661879665567,1.63578945568227,1.6335510070083155,1.631964740991305,1.630770937699847,1.6298291002215768,1.6290573570318627,1.6284055337611396,1.6278415117311202,1.6273438465907548,1.6268975175029348,1.6264910254895502,1.6261114525488847
43,0.022518491502657403,0.004729421390884982,0.0029007920529693365,0.014750982116251907,0.00840016,1.6682716146283099,1.6578874965578232,1.6540088558329826,1.6515127492787745,1.6497459270404888,1.6484174588941845,1.647370054143797,1.6465121890363008,1.6457878428477064,1.6451611835725175,1.6446083005908483,1.6441124597182288,1.6436608955894172,1.6432395184264565
44,0.022233257420525884,0.004633961806085655,0.0029266669880598783,0.014288324788188193,0.00860014,1.6884541793083303,1.6768544558361,1.672532630082521,1.6697520461743713,1.6677857032505488,1.6663083382750727,1.6651441787811485,1.6641910707197936,1.6633865455896781,1.6626906687550675,1.6620768001698891,1.6615263077366889,1.661025025577923,1.66055758719672
45,0.023484661859976518,0.00453938733249094,0.002716416958719492,0.014269821353292111,0.00880012,1.7090902883604953,1.6961857367825146,1.6914018679308576,1.6883302795318633,1.6861632261286528,1.6845383816683808,1.6832602411352748,1.6822153974637333,1.6813346047097828,1.6805736417476993,1.679903031560874,1.6793021781543978,1.6787554718166564,1.678246232387381
46,0.02328711706292461,0.0044458319107911716,0.0027664999943226576,0.014237048337879168,0.0090001,1.7301969765008236,1.7159051577925268,1.710634150763337,1.7072556367356713,1.7048775975417274,1.7030983998678844,1.7017015549064722,1.7005617029479456,1.6996024113369088,1.6987749182965854,1.698046741841405,1.6973952042283829,1.6968031640672108,1.6962525527677388
47,0.022399806866176424,0.004353560512889094,0.002968541986774653,0.01415317387604134,0.009200080000000001,1.7518060684307952,1.7360046602640942,1.73019877903342,1.7264863646434598,1.7238804332580098,1.7219354763150978,1.720411787496651,1.719170863777251,1.7181284054968387,1.717230697826349,1.7164419904616224,1.7157373476411542,1.7150979724986422,1.7145043118716727
48,0.021718825294017904,0.004262837454957725,0.0027314579929225147,0.013563720718357635,0.00940006,1.7738687936294342,1.7564255455665978,1.75004186739872,1.7459706562367256,1.7431209566268118,1.7409992382464718,1.7393405456280189,1.7379921720021483,1.7368613608351666,1.735889095154224,1.7350361370614498,1.7342751469740825,1.7335855697466442,1.7329462864500909
49,0.022235889796445057,0.004173432136637279,0.0027418339741416276,0.01365610177491912,0.00960004,1.7964116108373787,1.7772047105048263,1.7702089510026369,1.7657589063803265,1.7626522926097798,1.7603443080511187,1.758543247240707,1.7570814522060827,1.7558573074132624,1.7548062596562921,1.7538854360829104,1.7530649932459266,1.7523225443069965,1.7516353415796142
50,0.020671056527033063,0.004085896430545236,0.002987082989420742,0.01275187237835217,0.00980002,1.8193431826679105,1.7982494624665297,1.7905988166381357,1.7857406013441979,1.7823565281501363,1.7798470352941291,1.7778917900587896,1.776307103892358,1.7749818414146006,1.7738454835799438,1.7728512287616032,1.7719665200902335,1.7711669838694233,1.7704281212149737
51,0.02122295017436099,0.003999795160863164,0.002763915981631726,0.013509317078729906,0.01,1.842808967921679,1.8196541528443575,1.8113029523030282,1.8060096657898856,1.8023292005639067,1.7996033642021287,1.7974814800448309,1.7957629722135033,1.7943267191221628,1.7930959614050932,1.7920197947017766,1.7910628305202532,1.7901986222496131,1.7894008485638815
52,0.023910722585674324,0.003916027031124834,0.0027660420164465904,0.013742197088426127,0.009999878165711622,1.8663649670371414,1.8410447817393978,1.83198891684711,1.8262676963868008,1.8223029798839485,1.8193749988258392,1.8171014231859823,1.8152641740299675,1.8137318454056144,1.8124212929548575,1.8112774426717049,1.8102620482904606,1.8093465854418025,1.8085029123575376
53,0.020763592791057293,0.003835438772225124,0.002785624994430691,0.0126825675950973,0.009999512668784518,1.8898885402879233,1.8623008980584417,1.8525154853224752,1.8463510960033014,1.8420917352931956,1.8389537339135562,1.836522094716648,1.8345607489074576,1.8329277489045503,1.831533413130182,1.8303183970069514,1.8292415227481884,1.8282721303153562,1.8273802096775411
54,0.02190883495614607,0.00375731978671537,0.002788333047647029,0.013145362055050824,0.00999890352703249,1.913447335751155,1.8835260609346576,1.8730025559482189,1.8663918975356741,1.8618367175440802,1.8584879871490019,1.8558975651803244,1.8538112495759242,1.8520765255967482,1.8505971865670652,1.849309637963223,1.8481697896068017,1.8471448604086684,1.8462029799517188
55,0.018696746163315122,0.0036827973933714303,0.002749167033471167,0.0117422418596754,0.009998050770144252,1.936916327182328,1.9044709536339568,1.8931604194738068,1.8860764975484459,1.8812077293650515,1.877635166571856,1.874875600653673,1.8726557154482222,1.8708118691520255,1.8692409822507836,1.8678749804448045,1.8666667022046748,1.8655811321000058,1.8645844595308276
56,0.02144562468971481,0.0036106021546376053,0.002731374988798052,0.012198303900456123,0.00999695443968197,1.9603221455291313,1.925309238571917,1.9132079813233218,1.9056549084903662,1.9004799744328924,1.896692131755867,1.8937722368251286,1.891427502557518,1.8894830146373407,1.887828766266204,1.8863921894535378,1.8851230556048117,1.883984126854681,1.8829396646304086
57,0.01993299889453849,0.0035410573672604393,0.0027350420132279396,0.012078692440005529,0.009995614589079242,1.9837090083524034,1.9460070012229063,1.9330851800797328,1.9250458309437133,1.9195538397732395,1.9155431299581307,1.9124572566179248,1.909983257214187,1.907934544796481,1.9061939381561996,1.9046842118999694,1.9033519556607195,1.9021576252166534,1.9010634907794708
58,0.021164790642982184,0.0034736479998975418,0.002729875035583973,0.012600992379046662,0.0099940312836385,2.0071731658751606,1.9666610975773129,1.9528943384098447,1.9443551971329576,1.938538465279745,1.9343000254843166,1.931044834432762,1.9284391263590845,1.9262843166288797,1.9244558678336061,1.9228717882219837,1.9214754161099588,1.920224853780999,1.919080345221122
59,0.0200939097143666,0.0034085626013576715,0.002739208983257413,0.011941392422957744,0.009992204600527814,2.0306135919462975,1.9872214820813467,1.97258226050978,1.9635240426129172,1.9573687850936,1.9528917879425955,1.9494582686523303,1.9467130808366822,1.944445324642816,1.9425229150978032,1.9408589689160578,1.9393934853350518,1.938082148060037,1.936883124522612
60,0.021200063395078718,0.003345233842431131,0.0027920419815927744,0.012341740955851076,0.009990134628777144,2.0541057021245455,2.0077573425040405,1.992233991829077,1.9826548722999977,1.9761630355264186,1.971450674820527,1.9678423545210024,1.9649611904039819,1.9625838285782047,1.9605705851287105,1.958829669949776,1.9572977428697724,1.9559280744071537,1.954676760187603
61,0.017023030135317602,0.0032848616110894005,0.0027429579640738666,0.010525234287458437,0.00998782146927399,2.077416991158942,2.0279759929836905,2.011526559707595,2.001399809446127,1.9945515254298996,1.9895876939033268,1.9857908271191873,1.982761556814561,1.9802636289611117,1.9781494712836234,1.9763221877423,1.9747149560062585,1.9732785285385543,1.9719668549270717
62,0.020713355584436835,0.0032261006269618296,0.0027720830403268337,0.012137464887599989,0.009985265234758489,2.100815353917568,2.048167503825339,2.0307776620451703,2.0200999169018528,2.0128949592972325,2.007680179358941,2.003695337997879,2.0005183803713686,1.9979001106421026,1.995685077077706,1.9937712995659793,1.9920884958502458,1.9905849189935654,1.9892123850691017
63,0.01962308215883915,0.003169305183456591,0.002926790970377624,0.011213636327278871,0.009982466049817897,2.1241704927691876,2.0681924093196935,2.0498492113327598,2.0386153553101622,2.031052624237387,2.025587378671265,2.02141583060222,2.0180929007320656,2.0153563051892647,2.013042644567466,2.0110448202371667,2.0092890704133284,2.0077211355629863,2.006290687367781
64,0.017386372708939214,0.0031148647037054253,0.002731666958425194,0.010630446586041715,0.009979424050880543,2.1474232493152754,2.0879859835271564,2.068647391279968,2.05683203275592,2.0488925253139247,2.0431610940297142,2.0387891117833115,2.035307839518482,2.0324415497893864,2.0300186749297806,2.027926849415386,2.026088725829166,2.024447452990833,2.0229505007459045
65,0.02104674979281903,0.003061596971666041,0.0027119170408695936,0.011623698173404952,0.009976139386209164,2.1707326512047307,2.107726075691148,2.087415334646078,2.075040057980479,2.0667431094821676,2.060762113233957,2.056204005754989,2.052576787883702,2.0495916409407093,2.0470691161759977,2.044891810889479,2.0429789750008744,2.0412713112069873,2.0397141996032384
66,0.018922510463018214,0.003009995411302515,0.002762207994237542,0.010920446989494396,0.009972612215893682,2.1940131719916565,2.12731278645129,2.1060174798265114,2.093080423786652,2.084427901640828,2.078200545240987,2.0734599749265823,2.0696905150752336,2.066590046797858,2.063971128757692,2.0617112619745126,2.0597262649240102,2.0579543837647933,2.0563389093403557
67,0.01802289227316407,0.002960277087742088,0.0027867500321008265,0.010478321731517262,0.009968842711843402,2.217206186003968,2.1467234706242784,2.1244210779270634,2.110902379012273,2.101878513355558,2.0953910903445707,2.0904559383584855,2.0865333593304,2.0833077377871643,2.080583498516539,2.0782329367177725,2.0761683495943752,2.0743254511241678,2.0726453803758824
68,0.01841672736221871,0.002912312068849645,0.0026890000444836915,0.01065773390501306,0.009964831057778631,2.240399814330216,2.1659471520668596,2.142606191027064,2.128490349037352,2.1190850517418367,2.1123301694883234,2.1071947072533446,2.1031144682728917,2.0997600726700387,2.096927638929463,2.094484134342151,2.09233824315072,2.0904230759468905,2.08867756516496
69,0.01797079293364301,0.0028659573910002206,0.002768374979496002,0.010230359604189275,0.009960577449221733,2.2634992070828184,2.185007586736567,2.160609028162932,2.14588374685442,2.136088085674751,2.1290586744764695,2.123717081874573,2.11947430463191,2.1159870100789386,2.113042877931735,2.1105034467245347,2.10827370779547,2.106284103770992,2.10447130889414
70,0.017661089798520317,0.002821220035177941,0.002772332984022796,0.009824141150394624,0.009956082093487582,2.286466255362612,2.203834774582791,2.1783678267706432,2.1630291724565494,2.152842189738766,2.1455386717251317,2.13999216719705,2.135588585284923,2.1319704723717896,2.1289169567037183,2.126284067245021,2.1239730427966395,2.1219116138353473,2.1200341650790535
71,0.018072213741548503,0.002777802099108405,0.0027119170408695936,0.009979715208859428,0.009951345209673482,2.3093468508748707,2.2224921401554725,2.195952623948035,2.1800041201695857,2.1694317351251513,2.1618604919087496,2.156115436917854,2.1515572211518594,2.1478141979822003,2.1446569088703358,2.1419358536693918,2.139548507444366,2.137419882606751,2.1354820717463956
72,0.01724241831314989,0.0027358951110196214,0.0027845840086229146,0.009753353770583466,0.009946367028648461,2.3321450441474476,2.2409416688447164,2.2133057948892603,2.196735529958429,2.185770364090142,2.177926329101465,2.171979067006543,2.1672635299819243,2.163393622397117,2.1601311332570337,2.157320917855123,2.1548566032166803,2.1526604204270683,2.1506621234263736
73,0.01756465720237365,0.002695285359219959,0.0027258750051259995,0.009873670672045478,0.009941147793042041,2.354901588143406,2.2592326327788417,2.2304831340511053,2.2132833505421377,2.2019214106903724,2.193801957093145,2.1876504707292947,2.182775911275862,2.1787776087491584,2.1754085394878846,2.1725078816013945,2.169965394190749,2.1677005135883207,2.165640646073111
74,0.016529524800408663,0.0026561506247036707,0.0027687909896485507,0.009223620635221322,0.009935687757232404,2.3775097346744785,2.2772894715508816,2.2474161464813562,2.2295762798961545,2.2178081992297534,2.2094046425032756,2.203040849652381,2.197999698760911,2.1938658785018372,2.1903834931176154,2.1873859909551614,2.1847592170393244,2.182419773209258,2.1802926871999135
75,0.016342589908577593,0.0026182872605038454,0.0027674169978126884,0.00918246910834843,0.00992998718733399,2.3999754574159193,2.2951534188784,2.264155162940374,2.2456726450017923,2.2334949793492687,2.2248028169260925,2.218221491978012,2.213008044369985,2.208732693404128,2.205130786346122,2.2020301186296867,2.1993126729859136,2.1968922524748202,2.1946915335097374
76,0.016285662372947343,0.0025817866166656022,0.0027977079735137522,0.00900931586123256,0.009924046361184534,2.4223215338727093,2.312771810791138,2.2806315417300556,2.261494698184718,2.2488994250946113,2.2399125848243475,2.233109080134623,2.2277198012060015,2.2233002845762218,2.219576960176831,2.216371845287388,2.2135629608431553,2.2110612316353264,2.208786921702371
77,0.016181540774779592,0.002546442593792047,0.0030599170131608844,0.00898325029747606,0.009917865568331524,2.444555211771913,2.3301840730706567,2.2968985543991023,2.2771056129724614,2.2640914799755256,2.254808904765015,2.247782258598886,2.2422162310795737,2.2376516504451778,2.233806010445631,2.230495535763117,2.2275942748090714,2.2250102668382037,2.222661360713745
78,0.01718044808972386,0.002511956796282784,0.0028172919992357492,0.00935320752656915,0.009911445110018081,2.466761991359406,2.3474965625701167,2.3130647318608335,2.292617912963618,2.2791868551769605,2.2696097938387787,2.2623607281116547,2.256618330615768,2.2519088556124096,2.2479409517760978,2.2445251096171117,2.241531441029358,2.2388651206360533,2.2364415925548813
79,0.018164850966672728,0.002478029627265905,0.0027556659770198166,0.009677336346849924,0.009904785299168283,2.489017357708208,2.364769239991227,2.3292094910272425,2.3081253754264224,2.2942928872359265,2.2844348748634613,2.276975194694474,2.2710666590412876,2.2662211375502297,2.262138601101947,2.25862395139503,2.255543488443507,2.252799628503279,2.2503054982511665
80,0.017513660206927417,0.0024448975372044616,0.0027048339834436774,0.009082940677203702,0.00989788646037192,2.511212282550248,2.3819227671705074,2.345243786958637,2.3235307018355424,2.30930388869502,2.2991710008914685,2.2915061042193434,2.285436372894778,2.280459440364311,2.2762666969270104,2.2726575206732806,2.2694944448206176,2.2666771593168504,2.264116495745432
