iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14
0,0.019003177832438507,0.0007652677697838161,0.12443937500938773,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862,0.8223766390185734,0.8325843815233089
1,0.017336924130623575,0.0007652622558913602,0.08500241703586653,0.013330755252549798,9.999999999992654e-07,1.2500022366037877,1.2500022366025882,1.2500022366004995,1.2500022365969266,1.2500022365908816,1.2500022365810404,1.2500022365662244,1.25000223654647,1.2500022365232677,1.2500022364971137,1.2500022364639942,1.2500022364119652,1.2500022363092929,1.2500022360360412,1.2500022344116783,1.000238735421303e-06,0.2817545253628245,0.43404378301723745,0.531064805640359,0.5987795942901084,0.648924326353423,0.6876468542365035,0.7185008536769195,0.7436920468111887,0.7646657178077779,0.7824102434005246,0.7976253811087535,0.8108209839033687,0.8223776389778786,0.8325843815233089
2,0.017527243321099225,0.0007641557527783023,0.08722266595577821,0.013392235040302132,0.0002009799999999999,1.250451763067589,1.2504516276685165,1.2504515978260693,1.2504517053016087,1.2504518863030212,1.2504520741149545,1.2504522043048738,1.2504522527116138,1.2504522443132653,1.2504521717574908,1.250451999742393,1.2504517488865199,1.250451489113044,1.2504512708534448,1.2504509041681109,0.00020201355927089069,0.28195548638684387,0.43424475163351905,0.5312658295868715,0.5989807043204303,0.6491255271186959,0.6878481042898326,0.7187020562652717,0.7438931173302791,0.7648667117441665,0.782611313182674,0.7978265714963266,0.8110222109593189,0.8225788012189611,0.8325843815233089
3,0.01801995282675153,0.0007619581290858828,0.005926917016040534,0.013446770330704063,0.0004009599999999988,1.2513486464928907,1.251348315035873,1.2513486260393238,1.2513494600575021,1.2513505345953888,1.2513515495925374,1.2513521793617561,1.2513523238251094,1.2513522355618019,1.251352084730151,1.2513517606879938,1.251351197576643,1.251350513270577,1.2513498520817274,1.251348734939755,0.0006029909812205704,0.2823564438176328,0.43464591520998075,0.531667332758475,0.599382615606097,0.6495278038550855,0.6882504874098548,0.7191040192350932,0.7442941489487787,0.7652668989375511,0.7830113832769151,0.7982271647306567,0.8114234487936861,0.8229804612266934,0.8325843815233089
4,0.016587783348615517,0.0007587613650840406,0.005183415953069925,0.01294145519550008,0.0006009399999999995,1.2526927658465163,1.252691617078647,1.252690612754932,1.2526894718493908,1.2526873440439477,1.252683449149414,1.2526779063276778,1.2526728892357866,1.2526714317258125,1.2526739581550774,1.2526781669804894,1.2526819659848771,1.2526846936973983,1.2526864404007834,1.252685923536951,0.0012035637191465589,0.28295658988935557,0.4352454207286812,0.5322657987658004,0.5999792376768559,0.6501210740492723,0.6888379004068729,0.7196824936629369,0.7448623896937435,0.7658285436210904,0.7835737771378956,0.7987959299450476,0.8119999726075422,0.82356347308094,0.8325843815233089
5,0.018183971298042927,0.0007545166734305719,0.004996749979909509,0.01389483635006066,0.0008009199999999984,1.2544880871374378,1.2544863207389232,1.2544849581602897,1.2544831370683018,1.2544792823015216,1.2544718679021354,1.2544611477893197,1.2544512877179244,1.2544479298601623,1.254451844448224,1.2544588876123333,1.2544653131845511,1.2544699058103648,1.25447275604317,1.2544716164744039,0.002005389225837601,0.28375816986017643,0.43604679276862646,0.5330666868861783,0.6007789410307425,0.6509181504878515,0.6896298640176917,0.720466235881597,0.7456364450313815,0.7665960539649391,0.7843414323405765,0.7995689636763731,0.8127797397430848,0.8243488537709286,0.8325843815233089
6,0.017501556560530086,0.0007492622191098659,0.004733167006634176,0.013071130271003293,0.001000899999999999,1.2567289196639326,1.2567262921859852,1.2567260670433356,1.2567268152897748,1.2567260403496994,1.256720496771041,1.2567089834724805,1.2566966623430764,1.256692109088863,1.2566971235568687,1.2567058891271732,1.2567129901675933,1.2567168800229156,1.2567180511215958,1.2567138852457889,0.00300528898319135,0.28475801613539103,0.43704714087572333,0.5340679891251359,0.6017811924827651,0.6519203581868911,0.6906293806307691,0.721459041633594,0.7466199521168708,0.7675728093409523,0.7853181249927301,0.8005510503873218,0.8137686105564517,0.8253431140362276,0.8325843815233089
7,0.01885907694968404,0.0007430399514532824,0.004929124959744513,0.014035244029196264,0.0012008799999999997,1.25942498793017,1.259421224322105,1.2594242669137428,1.2594309588615704,1.2594372513765684,1.259437578429224,1.259428648942157,1.2594161574173308,1.2594115282528109,1.2594178996242467,1.259428215142352,1.2594356286463857,1.2594382840921978,1.259437033042704,1.2594289309820885,0.004207432609311513,0.28596040491780844,0.43825108517916744,0.5352743757840902,0.6029902964944834,0.6531313122252203,0.6918394387802469,0.7226638588760598,0.7478164594795015,0.7687628939079816,0.7865077659223498,0.801745394725891,0.814969233389056,0.8265489183952132,0.8325843815233089
8,0.018040941181656535,0.0007360033171654639,0.004988375003449619,0.013763426028949652,0.0014008600000000003,1.262574781587168,1.2625723115619432,1.2625804850954938,1.2625938348966719,1.2626063531847822,1.262609310587941,1.2625965512133637,1.2625746749888755,1.262560514625834,1.2625619949677611,1.2625724274227024,1.2625827586578113,1.2625890532458879,1.2625908319282,1.2625824304943474,0.00561077574423074,0.28736529390686305,0.4396582352383121,0.536684325320244,0.6044027674528253,0.6545445214985739,0.6932491069257904,0.7240632635681293,0.7491998404507932,0.7701311573840149,0.7878692775513653,0.8031097226816581,0.8163417526155988,0.8279305160659491,0.8325843815233089
9,0.018556374461619833,0.0007281377082148228,0.0051970420172438025,0.013703811271699153,0.0016008399999999992,1.2661789395611738,1.2661777937046705,1.2661922600643998,1.2662158288276602,1.2662407625357588,1.266254520437252,1.2662464434755756,1.266222095409929,1.2662025564482944,1.2662004864428356,1.266210140225467,1.266220958246463,1.2662275722878027,1.2662287823881948,1.2662171837663874,0.007214533953958993,0.2889711862333536,0.44126695731151516,0.5382973471143897,0.6060208448297726,0.6561669084061381,0.6948722664112297,0.7256805965336727,0.7508049981115191,0.771723847173949,0.7894562827859685,0.8046991808732582,0.8179381640532465,0.8295343795518204,0.8325843815233089
