iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,beta0,beta1
0,14.212974631750994,0.0810432401699086,0.2202158750151284,,,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208
1,14.212974631750994,0.08104342131493374,0.3376168330432847,169.7437204777774,9.999999999999159e-07,1.2499977639160194,1.2499977639159987,-1.0000075956437568e-06,0.2817535251253208
2,14.213000797166357,0.08104722176316888,0.2944761670078151,169.74316077001995,2.097999999999987e-05,1.2499508516621358,1.2499508516469848,-2.198002082253164e-05,0.2817535251253208
3,14.213549756262413,0.08105464175268562,0.0025241670082323253,169.73090656887908,4.095999999999993e-05,1.2498592666211457,1.249859265697698,-6.293965484944639e-05,0.2817535251253208
4,14.214621569560213,0.081065681671365,0.002386333013419062,169.7070134878176,6.0939999999999996e-05,1.2497230168483315,1.2497230110726778,-0.00012387751426992552,0.2817535251253208
5,14.216216342221234,0.08108034202652543,0.002133667003363371,169.6714870926617,8.091999999999984e-05,1.2495421159136628,1.249542094871295,-0.0002047908205390803,0.2817535251253208
6,14.21833421790152,0.08109862335239716,0.002150457992684096,169.62433292221172,0.0001008999999999999,1.2493165845008176,1.2493165266641177,-0.00030567470039986606,0.2817535251253208
7,14.220975363661838,0.08112052615876683,0.0020913329790346324,169.5655576562056,0.00012087999999999997,1.249046451502893,1.2490463183486598,-0.00042652169863952364,0.2817535251253208
8,14.22413996077325,0.08114605085642274,0.0022674170322716236,169.49526359758428,0.00014085999999999992,1.2487317554166124,1.2487314842651607,-0.0005673211563131505,0.2817535251253208
9,14.227828192109694,0.08117519773110518,0.002057374978903681,169.41340443843015,0.00016083999999999998,1.2483725450868821,1.2483720407937713,-0.0007280588783850956,0.2817535251253208
10,14.232040236695285,0.08120796684977517,0.002047333982773125,169.32005091362672,0.00018081999999999983,1.24796888131407,1.2479680067317405,-0.0009087164139544692,0.2817535251253208
11,14.236776254326355,0.08124435801336723,0.00209966697730124,169.21524074842765,0.0002007999999999999,1.2475208378501264,1.2475194031515675,-0.0011092706082150856,0.2817535251253208
12,14.242036376997047,0.08128437069797545,0.002010541968047619,169.09903707270865,0.00022077999999999996,1.247028502538726,1.2470262533895096,-0.0013296930881078989,0.2817535251253208
13,14.247820698582485,0.0813280039970646,0.002178375027142465,168.9714905916898,0.0002407599999999999,1.2464919784280941,1.2464885830348478,-0.0015699497581027262,0.2817535251253208
14,14.254129264668478,0.08137525655810918,0.0019554580212570727,168.83267750336066,0.00026074,1.2459113849072163,1.2459064200507957,-0.0018300002832050042,0.2817535251253208
15,14.260962061649076,0.08142612656131056,0.0020612499793060124,168.68265425768982,0.00028071999999999993,1.245286858317773,1.2452797943761105,-0.002109797804349273,0.2817535251253208
16,14.268319011868963,0.08148061163635793,0.002015999983996153,168.52149282492564,0.0003007,1.2446185533088947,1.2446087383075037,-0.0024092883185140744,0.2817535251253208
17,14.276199959785158,0.081538708823992,0.0020047080470249057,168.34929174010549,0.00032068000000000005,1.243906643612232,1.2438932863633243,-0.0027284103156732394,0.2817535251253208
18,14.28460466461431,0.08160041452887776,0.0021770840394310653,168.1661312156184,0.00034066,1.24315132290033,1.2431334752783338,-0.003067094375575636,0.2817535251253208
19,14.293532791715917,0.08166572447488206,0.001981667010113597,167.9721042136397,0.00036063999999999996,1.242352805587323,1.242329343999714,-0.0034252627873750307,0.2817535251253208
20,14.30298390432593,0.08173463365281702,0.00217720796354115,167.76731857074384,0.0003806199999999999,1.241511327688393,1.2414809338141637,-0.003802829139764842,0.2817535251253208
21,14.31295745421969,0.08180713631240567,0.0020281249890103936,167.55186645633074,0.0004006,1.2406271471127772,1.2405882879571664,-0.004199698162092144,0.2817535251253208
22,14.323452778752186,0.08188322588284702,0.002003750007133931,167.32586746515935,0.00042057999999999993,1.2397005447998177,1.2396514521317334,-0.004615765183974609,0.2817535251253208
23,14.33446908756791,0.0819628949847122,0.002217708039097488,167.08942942224937,0.0004405599999999999,1.2387318247557288,1.238670473859761,-0.005050916084976814,0.2817535251253208
24,14.346005462352085,0.08204613533417607,0.002052374999038875,166.84270607809904,0.00046053999999999995,1.2377213153283797,1.2376454032621946,-0.005505026685047154,0.2817535251253208
25,14.358060841146138,0.08213293776564068,0.001994249993003905,166.58575598585833,0.0004805199999999999,1.2366693689302306,1.2365762925459767,-0.005977962828546711,0.2817535251253208
26,14.370634020128406,0.08222329215496958,0.0019474169821478426,166.31881616171557,0.0005005,1.2355763632306789,1.2354631962619518,-0.006469579804691143,0.2817535251253208
27,14.383723639841964,0.0823171874349502,0.002123959013260901,166.04193507366475,0.00052048,1.234442700838543,1.2343061710557162,-0.006979722443242752,0.2817535251253208
28,14.397328186183236,0.08241461157448675,0.002022167027462274,165.75528277016795,0.00054046,1.2332688096085174,1.2331052755437548,-0.007508224926697701,0.2817535251253208
29,14.411445985313053,0.08251555148638141,0.002120707998983562,165.45900790366912,0.00056044,1.232055143778933,1.2318605710957746,-0.008054910224636721,0.2817535251253208
30,14.426075188190971,0.0826199930804862,0.002039124956354499,165.15325811651246,0.0005804199999999999,1.2308021832765181,1.2305721209378342,-0.008619590349884042,0.2817535251253208
31,14.441213776358628,0.08272792119987189,0.0020659160218201578,164.83818450878783,0.0006004,1.229510434430738,1.2292399906786293,-0.009202065976936537,0.2817535251253208
32,14.456859550668948,0.08283931962027681,0.0021179589675739408,164.51395494304393,0.00062038,1.228180429831422,1.227864248191581,-0.009802126443086815,0.2817535251253208
33,14.47301012941895,0.0829541709912259,0.0021970419911667705,164.18072627630482,0.00064036,1.2268127292356277,1.2264449636177241,-0.010419549273057672,0.2817535251253208
34,14.489662936523896,0.08307245685356754,0.002003750007133931,163.8386789078918,0.00066034,1.225407918965926,1.2249822093836311,-0.011054100381007993,0.2817535251253208
35,14.506815202991822,0.08319415762223994,0.002011874981690198,163.48794090704206,0.0006803200000000001,1.2239666119776027,1.2234760602129908,-0.011705533968195382,0.2817535251253208
36,14.524463962257865,0.08331925254457948,0.002018874976783991,163.12871609873469,0.0007003,1.2224894483094924,1.2219265932647827,-0.012373592244197354,0.2817535251253208
37,14.542606041473869,0.08344771971900936,0.0022233329946175218,162.76120315558913,0.00072028,1.2209770947433036,1.2203338876296155,-0.013058005502946588,0.2817535251253208
38,14.56123806173988,0.08357953602965934,0.0020527500309981406,162.38549282844895,0.00074026,1.2194302452098333,1.2186980252481099,-0.0137584918583773,0.2817535251253208
39,14.580356427018959,0.08371467716061355,0.00228899996727705,162.00187285555205,0.00076024,1.2178496206677751,1.217019090145742,-0.014474757215734636,0.2817535251253208
40,14.599957322838613,0.08385311759249355,0.0020422079833224416,161.61041078585356,0.0007802200000000001,1.2162359687571842,1.2152971685795055,-0.01520649534284584,0.2817535251253208
41,14.620036714069347,0.08399483055442668,0.0019297919934615493,161.21137424996715,0.0008002,1.2145900642249872,1.2135323493066195,-0.015953387589070077,0.2817535251253208
42,14.640590335133515,0.08413978802060827,0.002020042040385306,160.80491227045724,0.00082018,1.2129127087099183,1.2117247234699386,-0.016715102892078306,0.2817535251253208
43,14.661613687046435,0.08428796067340358,0.0022079580230638385,160.39122351048366,0.00084016,1.211204731001958,1.2098743847381976,-0.017491297567023365,0.2817535251253208
44,14.683102029162415,0.0844393179351994,0.0021277499618008733,159.97047657864084,0.00086014,1.2094669863592646,1.207981428808351,-0.01828161552182303,0.2817535251253208
45,14.705050381399564,0.08459382788527907,0.001950250007212162,159.5428579959676,0.00088012,1.2077003571525204,1.2060459543173188,-0.019085687867369527,0.2817535251253208
46,14.72745350969948,0.08475145730462971,0.0020065419957973063,159.10855938738325,0.0009001,1.2059057521452796,1.204068061957203,-0.0199031331459275,0.2817535251253208
47,14.750305929514381,0.0849121716017417,0.0021412079804576933,158.66774359618475,0.0009200800000000001,1.2040841071750956,1.2020478549990994,-0.02073355692039583,0.2817535251253208
48,14.773601891795025,0.08507593485446162,0.0021474999957717955,158.2206428419015,0.0009400599999999999,1.2022363839854842,1.1999854391857903,-0.02157655220449947,0.2817535251253208
49,14.797335387900205,0.08524270973956054,0.0020116250379942358,157.76738247320372,0.00096004,1.2003635710436584,1.197880922866241,-0.02243169898666147,0.2817535251253208
50,14.821500135245262,0.08541245752516319,0.0024259170168079436,157.30819430864278,0.00098002,1.1984666834540343,1.195734416623239,-0.023298564164085836,0.2817535251253208
51,14.846089572742509,0.08558513804872753,0.002184209006372839,156.8432187297444,0.001,1.196546762653148,1.1935460336733381,-0.02417670157587928,0.2817535251253208
52,14.871096855680808,0.08575726631917868,0.0020450419979169965,156.37266754579815,0.0009999878275373446,1.1946429230929865,1.1913595819062066,-0.02504822807356195,0.2817535251253208
53,14.896016169691668,0.08592881602460291,0.0020590409985743463,155.90600964829486,0.0009999513107426476,1.1927555700325065,1.189175114400108,-0.0259129425065797,0.2817535251253208
54,14.920842601068424,0.08609976287604264,0.0022498330217786133,155.44318772885788,0.0009998904513956854,1.1908850673958034,1.1869926841885055,-0.026770661993896057,0.2817535251253208
55,14.945571584454454,0.08627008433220193,0.002001791959628463,154.9842138682211,0.000999805252462657,1.1890317428220505,1.1848123449706718,-0.027621219705972068,0.2817535251253208
56,14.970198857987171,0.08643975941105465,0.001961125002708286,154.52904741717987,0.0009996957180960385,1.1871958919860819,1.1826341502959445,-0.02846446296826228,0.2817535251253208
57,14.994720429578376,0.08660876861789864,0.002191582985688001,154.07759703418722,0.0009995618536343797,1.185377780039036,1.180458153792009,-0.02930025267823323,0.2817535251253208
58,15.019132566549741,0.08677709375519893,0.002146792015992105,153.6299087239918,0.0009994036656020464,1.1835776454310176,1.1782844091234945,-0.03012846162050984,0.2817535251253208
59,15.043431763234011,0.0869447177542946,0.001988791977055371,153.18589326216838,0.0009992211617088995,1.1817957032884894,1.1761129699557196,-0.030948972977055227,0.2817535251253208
60,15.0676147122598,0.08711162468669098,0.0022052080021239817,152.74548937936044,0.0009990143508499217,1.1800321455401819,1.1739438896859742,-0.03176168032795624,0.2817535251253208
61,15.091678307238688,0.08727779954652398,0.002155791036784649,152.30873872733287,0.0009987832431047822,1.178287144865731,1.1717772219153217,-0.03256648588608719,0.2817535251253208
62,15.115619606291956,0.08744322816684584,0.0020388750126585364,151.87553592429848,0.0009985278497373468,1.1765608565767929,1.1696130201715709,-0.03336329967682621,0.2817535251253208
63,15.139435817367616,0.08760789715917179,0.0021617079619318247,151.44583943638548,0.0009982481831951274,1.1748534200475407,1.167451337637612,-0.03415203892084373,0.2817535251253208
64,15.163124287630321,0.08777179385939943,0.002146499988157302,151.01964492519565,0.0009979442571086772,1.1731649595311813,1.165292227644142,-0.03493262769692657,0.2817535251253208
65,15.186682496006668,0.08793490622663068,0.002006333030294627,150.5968843346669,0.0009976160862909245,1.1714955864928525,1.1631357431418072,-0.03570499589962853,0.2817535251253208
66,15.210108034338415,0.08809722278741494,0.002234417013823986,150.17749693151399,0.0009972636867364526,1.1698454005931271,1.1609819369418533,-0.03646907881653346,0.2817535251253208
67,15.233398598733952,0.08825873258166993,0.002123999991454184,149.76145229367663,0.000996887075620718,1.1682144907917071,1.1588308617034127,-0.037224816646776314,0.2817535251253208
68,15.25655198043972,0.08841942510806916,0.0020702090114355087,149.348740578168,0.0009964862712992153,1.166602936451597,1.1566825699216587,-0.037972154016230206,0.2817535251253208
