iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8
10,0.03902513927276172,0.015539105630858252,1.664556828327477,0.039666086962622124,0.00018081999999999983,1.2446762314752429,1.2446752982757212,1.2446748197183628,1.2446743371962983,1.2446738843930911,1.2446722436930404,1.2446510029768187,1.244657395015384,1.2446649569802473
11,0.040467415966326414,0.015530219076044183,1.5146934841759503,0.039692403325606966,0.0002007999999999999,1.2451232066502422,1.245121956631535,1.245121170303562,1.2451203742552723,1.2451196333677617,1.2451171535721801,1.245094817097655,1.2451016610922485,1.2451178895382118
12,0.041033260360475644,0.015520472343026346,1.666290351189673,0.04036100386230542,0.00022077999999999996,1.245615471288313,1.2456136358912788,1.2456124620281066,1.2456113045716768,1.2456102529421145,1.2456064352235443,1.2455787377877199,1.2455895455095878,1.2456098866140888
13,0.04225991623474974,0.0155097967615926,1.8625878901220858,0.04075340278042538,0.0002407599999999999,1.2461527221543367,1.2461502730038219,1.2461488944349155,1.246147554312697,1.246146329955759,1.2461422354492786,1.2461115119274553,1.2461271658181297,1.2461564866399641
14,0.04360397581447341,0.015498272134679872,1.6235162150114775,0.040437645364584184,0.00026074,1.2467350342603993,1.246732434586997,1.246731144672773,1.2467298302393917,1.2467286272296498,1.2467237811891971,1.246682580291411,1.246705998702749,1.2467383314439724
15,0.03975925047907202,0.0154858381423521,1.5151391066610813,0.03965592893391283,0.00028071999999999993,1.2473611954381774,1.2473590981686542,1.2473581267465494,1.2473569003595097,1.2473568911722417,1.247351307020616,1.2473042029954953,1.2473326403680844,1.247371209133555
16,0.03941469128303708,0.015472548898714081,1.6344630578532815,0.03853358669256454,0.0003007,1.248030591964524,1.2480291913677237,1.248028279039363,1.2480269255772085,1.2480277841700995,1.2480224227298868,1.2479737063559952,1.2480057699331182,1.2480462633321667
17,0.043729539247819034,0.015458377325542031,1.6880097170360386,0.041293746680936626,0.00032068000000000005,1.2487463926230347,1.2487460044179304,1.2487453496023615,1.2487440312681028,1.2487457403285336,1.2487398425968637,1.24868837750128,1.2487251821356382,1.248758047703312
18,0.038411549519101085,0.015443422762919514,1.6927130930125713,0.03800521388355068,0.00034066,1.249505244224168,1.2495048418607924,1.249504104682298,1.2495026550176656,1.2495049811775436,1.2494976635044852,1.2494381388015119,1.2494830870215894,1.2495111656352245
19,0.04373927742114107,0.015427669922206616,1.6678781528025866,0.04113175036103516,0.00036063999999999996,1.2503110271931361,1.250310781806407,1.2503102055970077,1.2503088062039056,1.2503117541881683,1.250302339703176,1.2502207454508651,1.2502746944923853,1.2502863954624441
20,0.044309847283574386,0.015410990945850155,1.6316679469309747,0.04192078477203749,0.0003806199999999999,1.2511639605504903,1.2511648535992255,1.251164986672661,1.251163905979681,1.251167504329081,1.2511553574677248,1.251052484817438,1.2511166917089187,1.2511059285157133
21,0.040650864866286635,0.015393493903500243,1.781553281005472,0.03982324793308499,0.0004006,1.2520617976363453,1.2520634253612648,1.2520639283373547,1.252062914066013,1.252066866708241,1.2520511556489393,1.2519219790562062,1.2520014901549568,1.251967012410479
22,0.04258722275867638,0.015375019497862992,1.921432028990239,0.04141178827680835,0.00042057999999999993,1.2530057761100168,1.253008717100993,1.2530098916898513,1.253009120948071,1.253013404498803,1.2529958191870019,1.2528481583615565,1.2529399783879878,1.252897634362013
23,0.04195435884209482,0.015355664135920013,1.6377607728354633,0.04000173424380426,0.0004405599999999999,1.2539941423651042,1.2539987816456686,1.254000812900408,1.2540004250047732,1.2540050587612646,1.253987052419552,1.2538290019907008,1.2539289695133724,1.2538722202042891
24,0.04151619497943257,0.01533546467301855,1.5747292921878397,0.04012380093479162,0.00046053999999999995,1.2550278047287349,1.2550332993112043,1.2550360361342943,1.2550359140899556,1.2550407275772302,1.2550214726757825,1.2548552297203497,1.2549625527147237,1.2548962095985996
25,0.04059022441787363,0.01531438624310951,1.7710995022207499,0.03906273878603322,0.0004805199999999999,1.2561043188710597,1.2561104942694166,1.256113482804206,1.256113253892434,1.2561177943306883,1.2561022146037881,1.255941529257645,1.2560528770066932,1.2559705446936178
26,0.04147807892289378,0.015292461987436551,1.6426243809983134,0.040704572347711174,0.0005005,1.2572275110032916,1.257234052634362,1.2572372280354827,1.257236903928869,1.2572410847787605,1.2572289584256422,1.2570719546316136,1.2571890730817787,1.2570868626902574
27,0.04011218703549281,0.015269649407124828,1.594698335044086,0.03983817027399013,0.00052048,1.2583949779891823,1.2584020444393058,1.2584049546427936,1.2584042092800247,1.2584076586981663,1.2584034749646196,1.2582601138407075,1.2583745901945964,1.2582623436756375
28,0.044130589187774946,0.01524589483531999,1.6929750749841332,0.041826871665893196,0.00054046,1.2596109269694267,1.2596188966743984,1.259622013682883,1.2596212744150983,1.2596242946378025,1.2596270288778044,1.259505708093012,1.2596144122884116,1.2594912377050733
29,0.04003711175465709,0.01522155479215184,1.4686036319471896,0.038598781468459534,0.00056044,1.2608695560829182,1.2608779558622747,1.2608810846427214,1.2608802252640756,1.2608826997109872,1.2608899796978543,1.2607652849839088,1.2608697559720157,1.260734545313806
30,0.042413860862054384,0.015196365799356227,1.696036007720977,0.039869625993388016,0.0005804199999999999,1.2621727690587141,1.2621822045917253,1.2621855040560959,1.262184633040092,1.262186627219989,1.2621982621157435,1.2620794822621002,1.2621789261838812,1.2620204666869432
31,0.04023471860949637,0.015170335776623672,1.5663535292260349,0.04012297269629494,0.0006004,1.2635219749357696,1.2635312697966226,1.2635343082506703,1.2635332214519817,1.2635345294838944,1.2635502777669074,1.2634460019404354,1.263536233716703,1.2633605475252843
32,0.039618723450590684,0.015143646591442052,1.583819751162082,0.03958480182623892,0.00062038,1.264917219539439,1.2649240078959343,1.2649258012611622,1.2649238438833357,1.2649239151101441,1.2649411391369074,1.2648354905320376,1.2649271441844248,1.2647259474551926
33,0.037753293837450325,0.01511621566660327,1.2879407429136336,0.038333523241511964,0.00064036,1.2663540770487174,1.2663574830057298,1.2663566896254224,1.2663528363615923,1.2663507845895687,1.266367236618777,1.2662730873266759,1.2663627411421814,1.2661465335884496
34,0.04114878536049116,0.015087853726818748,1.9214963391423225,0.03998054022461928,0.00066034,1.2678363895710762,1.2678358402973608,1.2678323315390299,1.2678265997863067,1.26782237851945,1.2678461454253585,1.2677803678548074,1.2678538452399162,1.2676391773463538
35,0.04082814449960679,0.015058711113567455,1.462300362996757,0.03953513865322727,0.0006803200000000001,1.2693641147957484,1.269358559443796,1.26935197607744,1.2693442084229634,1.2693377437723903,1.2693665393425784,1.2693360701455834,1.269398208274736,1.269172188690724
36,0.03949535164950367,0.015028830422009656,1.8200439549982548,0.039135583984884925,0.0007003,1.270936076158085,1.2709250722579832,1.27091479606464,1.2709046113728126,1.2708955932449335,1.2709270456560298,1.2709315724315666,1.270987289749615,1.2707518032627132
37,0.03776392677282804,0.014998376584656845,1.6854121466167271,0.03803811612605369,0.00072028,1.2725495164814384,1.272533153779183,1.2725186725906146,1.2725054520178423,1.2724932791533627,1.272524147445704,1.2725493970923318,1.2726063856860015,1.272348513726258
38,0.03863522866726592,0.014967299660086357,1.5334469266235828,0.03862114823064044,0.00074026,1.274206633998019,1.2741846826145822,1.2741659689138718,1.2741494317165052,1.2741337518391338,1.2741610904261782,1.2741920298899816,1.2742521456832328,1.2739744855561441
39,0.03859363194580549,0.014935375691698184,1.5358183053322136,0.03884062458487644,0.00076024,1.2759075678226302,1.275878447489969,1.2758554470842745,1.2758356398363098,1.2758191082928698,1.2758504838253115,1.2759002442701661,1.275949371746421,1.275666804046699
40,0.03532113818895327,0.01490290746413813,1.732316526118666,0.03707544628271669,0.0007802200000000001,1.2776478810217524,1.2776100026711106,1.2775811078868597,1.277556597240046,1.2775376586893137,1.2775687549847534,1.2776297183616396,1.277674418677468,1.2774065052121677
41,0.039700111211096685,0.014869590911218832,1.771490135230124,0.03919140635076798,0.0008002,1.2794345206154234,1.27938679834927,1.2793513144182835,1.2793217847566543,1.2792999725586889,1.279335758185446,1.2794260257095558,1.2794555189210954,1.2792089077344666
42,0.038703802622895994,0.014835469157413255,1.5998338731005788,0.03812052622998371,0.00082018,1.2812626089833181,1.281205113262053,1.281163502463391,1.2811292077932337,1.2811043849044637,1.2811465448470423,1.2812743958931494,1.281289871901463,1.2810955663097532
43,0.03864186910840062,0.014800848481803892,1.3038428048603237,0.0379280160553326,0.00084016,1.283134603250167,1.2830660462615064,1.2830171508980572,1.2829773893517595,1.2829489147669728,1.2829932947153326,1.2831384839200886,1.2831515791930186,1.2829866924161644
44,0.03866590131293899,0.014765497790223035,1.88252776209265,0.038541279505299224,0.00086014,1.2850520251477728,1.284970489711653,1.284914111945602,1.2848687321155388,1.2848362502494086,1.2848790692491612,1.2850419938258888,1.2850576902303361,1.28494823762978
45,0.04490151242554104,0.014729128057046433,1.7446972196921706,0.041747424538512275,0.00088012,1.2870256433465146,1.2869341049558778,1.2868720032257164,1.2868222547308132,1.2867866048697405,1.286826350229094,1.287008100695023,1.287033230149734,1.2869715668317792
46,0.04216869931328268,0.014691979021555631,1.7081606099382043,0.039599598763555496,0.0009001,1.2890481711065824,1.2889454171727996,1.2888777068687725,1.288824014622463,1.288785465523684,1.2888213880026704,1.289031506479018,1.2890689571062057,1.2890327608411631
47,0.038142909807477414,0.014654559453186404,1.5153428688645363,0.037479284869427684,0.0009200800000000001,1.2911121278539333,1.2909978349154905,1.2909238134738035,1.2908654122875425,1.290823133547933,1.2908514616402336,1.2910437168713023,1.291094686302353,1.2910706827180811
48,0.040077311253382125,0.014616424698045876,1.6557291899807751,0.03932548793441129,0.0009400599999999999,1.293225438509509,1.2930961962259437,1.293015183867227,1.292951973772928,1.2929059411990824,1.2929238666790455,1.29308192126128,1.2931647612459372,1.2931847963306553
49,0.04181490278405828,0.014577464509259896,1.6857452699914575,0.03976769304172857,0.00096004,1.2953879669628723,1.2952452113766602,1.295158372872542,1.2950911746792102,1.295041980537769,1.2950472072011652,1.2951764893245135,1.2952919772995983,1.2953564450522528
50,0.03871181027540447,0.014537757112126211,1.8904431420378387,0.038918293221845895,0.00098002,1.2975972005341114,1.2974378822443757,1.2973430803355424,1.2972703607925133,1.2972167231143075,1.2972074692567197,1.2973120201354367,1.2974739618404583,1.2976319907575367
51,0.038952710064686306,0.014497271311892596,1.6465156101621687,0.03893596612995707,0.001,1.299853561218681,1.2996744834057175,1.299570863253559,1.299492264342577,1.2994337632776318,1.2994172039612748,1.2995235795398363,1.2997166733495142,1.2999696672330705
52,0.03828862967224708,0.014457111116508443,2.013021978083998,0.03773006407060529,0.0009999878275373446,1.3021066806175754,1.3019072874560047,1.301794275096049,1.3017092771426075,1.3016453195756827,1.3016178665307,1.3016997574106985,1.3019423481351322,1.3023063052727455
53,0.038872956590838385,0.014417246101981971,1.680835801642388,0.03796198759656047,0.0009999513107426476,1.3043594673361145,1.3041363365576988,1.3040133526207422,1.3039218355604216,1.3038524066682906,1.3038114035361181,1.3038623464609773,1.3041571644721026,1.304621287935442
54,0.040567215222968335,0.014377735191833616,1.7277551307342947,0.038574002470459674,0.0009998904513956854,1.3066146515999582,1.306367664815722,1.3062350488096752,1.3061373485670806,1.3060626848488195,1.306005932527564,1.305982705724124,1.306343037025301,1.3068884655882673
55,0.03636687228999505,0.014338613236273256,1.556551702786237,0.03636426495811628,0.000999805252462657,1.3088609056366214,1.3085903313585918,1.3084480701485863,1.3083437371302309,1.308263189695219,1.3081879857177565,1.3080913713165054,1.308508507372486,1.3091248143641898
56,0.0400532430769915,0.014299513385539588,1.6206362331286073,0.039488064913818816,0.0009996957180960385,1.3111150675625918,1.3108185499970255,1.310665606269741,1.3105542015679525,1.3104675813429176,1.310374024267385,1.3102247921955503,1.3106856756912255,1.3113609833988094
57,0.03763272757827703,0.01426052232872068,1.7580779623240232,0.03729573147641235,0.0009995618536343797,1.3133636479327253,1.3130429839463513,1.3128792562240408,1.3127603527261118,1.3126671764682947,1.3125546953308243,1.3123779798541169,1.3128738902236954,1.31361862516214
58,0.038406747187084915,0.014221429993293467,1.8239170243032277,0.03838930101180834,0.0009994036656020464,1.3156126116639566,1.3152651951551533,1.3150903553241307,1.3149637318633964,1.3148680720240116,1.3147372993334543,1.3145542350086914,1.3150937911134624,1.3159607519490506
59,0.037966552741265126,0.014182575490598719,1.6709964470937848,0.037239667802241604,0.0009992211617088995,1.3178573037109151,1.3174841750650799,1.317298619439525,1.3171643020281099,1.317065574227981,1.316915421194211,1.3167113936798331,1.3173013585089683,1.318311158688271
60,0.03469874973740232,0.014144043075845485,1.4626850169152021,0.03676050900888718,0.0009990143508499217,1.3200986976667828,1.3196957107400935,1.3194972422693496,1.3193535792738946,1.3192498422858019,1.3190787348831492,1.318872148173889,1.3194979722074884,1.3206391509906443
61,0.037957406863975154,0.014105764171049974,1.540451429784298,0.038143802826561324,0.0009987832431047822,1.3223438788284496,1.3219088312611391,1.3216967192934443,1.3215432850708382,1.3214338143830577,1.3212396676395142,1.3210149778420601,1.321677469496786,1.3229410882914643
62,0.03968543552880606,0.014067283926290385,1.9078265549615026,0.039100201873049974,0.0009985278497373468,1.3245934686410412,1.3241277869462604,1.3239024554243537,1.3237395367405114,1.3236240956690803,1.3234192302109316,1.323213164681465,1.323890779871143,1.3252927419232525
63,0.03891234708979559,0.014028971468856236,1.8544169482775033,0.037709300214668666,0.0009982481831951274,1.3268417214084294,1.3263472344319505,1.3261096479253778,1.3259378256870067,1.3258165600029046,1.325600560303471,1.3254143891779144,1.3260987890614828,1.3276300180993452
64,0.037394384175574336,0.013990804168518577,1.8533773487433791,0.037047498897371814,0.0009979442571086772,1.3290859046016001,1.3285625661330336,1.3283122653164228,1.3281313190618698,1.3280037801327196,1.3277777932892443,1.3276405933739526,1.3283136715402646,1.329965663782619
65,0.0389508778767942,0.013952798207900954,1.7119649997912347,0.03836256181688939,0.0009976160862909245,1.331334823673166,1.3307805729212043,1.3305170264702824,1.3303268379692208,1.330192796966298,1.3299550701759233,1.3298693839014766,1.3305281878666206,1.3322769978838715
66,0.03573253927301842,0.013915209235720389,1.6977059813216329,0.03634735134431835,0.0009972636867364526,1.3335792448450519,1.332989870785768,1.3327118738831005,1.3325116208683658,1.3323702376838773,1.3321176293876245,1.332061288734967,1.3327182472881405,1.334564078440907
67,0.035790994937105865,0.013877815153470922,1.6019954597577453,0.036730773810384684,0.000996887075620718,1.3358201967284933,1.3351938210378183,1.3348996831715036,1.3346882187205886,1.3345384599140566,1.3342699248016943,1.3342634895614995,1.33490545470854,1.3368611917562063
68,0.04307633437870756,0.01384050134695943,1.7489800327457488,0.03966189148763378,0.0009964862712992153,1.3380722245963665,1.3374107909704451,1.3371027693450297,1.3368821646831985,1.3367256804333707,1.336440126472909,1.336435514410257,1.3370880065392692,1.3391295246955812
69,0.03261332033282359,0.013803799887874562,1.6314795650541782,0.03420473049376972,0.0009960612933065818,1.3403092726264847,1.339608375731545,1.3392837078392874,1.3390518394546929,1.3388868087169006,1.338580967877086,1.338545280082744,1.3392252526091455,1.3413873954092252
70,0.04161498745950199,0.013766985324133374,1.5740753472782671,0.03899794773350567,0.000995612162355645,1.3425536609528748,1.3418157917970108,1.3414764885524308,1.3412351673675982,1.3410631680615333,1.3407377965851226,1.3406988189914457,1.3413862896887678,1.3436406685925208
71,0.037468941922740306,0.013730097637558012,1.9420999460853636,0.03829471486096212,0.0009951389003364144,1.3448022967728057,1.344023600074346,1.3436684922896103,1.3434172518059069,1.3432378076496363,1.3428941849028284,1.3428599828459387,1.3435761425708606,1.3459762267984325
72,0.03985684015954429,0.013693136020637127,1.8440396077930927,0.03851664499512119,0.0009946415303150127,1.3470554134978652,1.3462352043499317,1.3458644032696674,1.3456035238371655,1.3454168805053777,1.345058294191566,1.3450499451901188,1.3457905958316587,1.3483492400825359
73,0.03572193016252345,0.013656690411975599,1.827599423006177,0.03539594388037265,0.0009941200765325531,1.3492983853080205,1.348437465366795,1.3480507937137685,1.3477795461956608,1.34758472311502,1.3472080751177493,1.3471783970172266,1.3479758683075298,1.3506698457422897
74,0.0380302484257404,0.013620487973111986,1.6169055136851966,0.03768236632525361,0.0009935745644039575,1.3515446700154006,1.350642017954898,1.3502388359092967,1.3499567861397181,1.349753463991183,1.3493565140766375,1.3492862066197735,1.3501419918059088,1.3529616805366111
75,0.039903099416134055,0.013584260915415982,1.7653049477376044,0.03816632277264779,0.0009930050205167172,1.3537938307776056,1.3528512637802343,1.3524328116417519,1.3521408086146278,1.3519295867934988,1.3515109478198344,1.3514195110932958,1.352318099891953,1.355274602699529
76,0.03647556461664652,0.013548038674346643,1.8184272730723023,0.03726362717592016,0.000992411472629598,1.3560412278771852,1.3550587980969477,1.3546239370627107,1.3543210258283402,1.3541008726737958,1.3536714158701906,1.3535931214844996,1.3545044733155727,1.3576223172877626
77,0.040604156297866775,0.013511594022321542,1.8506628591567278,0.03904932528812926,0.0009917939496712864,1.3582947269915289,1.3572739727786924,1.3568244386547257,1.3565121603730304,1.3562842309588992,1.3558566038543678,1.3558235898040083,1.356718233177967,1.3600185757958412
78,0.038194922495741204,0.01347561138325587,1.2956340918317437,0.037239648759519836,0.00099115248173898,1.360549576314411,1.359487555862239,1.3590231583649837,1.3587015357114165,1.3584659176442144,1.3580359788839678,1.3579988417642788,1.3588823113393398,1.3623452518076316
79,0.040155401119035886,0.013439559447840057,1.8228833270259202,0.03806471388950091,0.0009904871000969212,1.3628057915402056,1.3617039351378717,1.361225585996046,1.3608954627278802,1.3606528220528884,1.3602276603011698,1.3602101280464394,1.3610797242159896,1.3646905497985928
80,0.03517252471585697,0.013404122389700332,1.7115642968565226,0.035321814954087025,0.0009897978371748723,1.3650537131325526,1.363908368731232,1.3634141746402328,1.3630741110099998,1.3628233432280166,1.3623978617934691,1.3623487540567991,1.3632306366038864,1.3669690557285974
81,0.03610402928157291,0.013369049847505265,1.7161222421564162,0.03755727204156224,0.000989084726566536,1.3673067952429114,1.3661123988919865,1.3655996464345697,1.3652478440511826,1.3649876205601115,1.3645568041833869,1.3644390910066178,1.365344744290952,1.3692182634713255
82,0.038206758450861175,0.01333389984127424,1.8668829132802784,0.03771391663109379,0.0009883478030279168,1.3695613067537886,1.3683160666404879,1.367784339101208,1.3674207986754314,1.3671511636300664,1.3667170694369584,1.366578893542714,1.3674886499775398,1.3715097332584938
83,0.03560937281411214,0.01329907037043631,1.653993627987802,0.03561951887920576,0.0009875871024756287,1.3718067848348705,1.370511207764167,1.3699609014259257,1.3695855363968794,1.3693061901763417,1.3688660390654532,1.3686964285873495,1.369610060661319,1.3737919411187829
84,0.03794206485200049,0.013264616502464995,1.6523064752109349,0.03628394021009523,0.0009868026619851435,1.3740477493668821,1.372704690667522,1.3721371724345564,1.371750628152413,1.3714619887499049,1.3710125869245173,1.3707620502375046,1.3716979512126164,1.376023103108566
85,0.04077569681829543,0.013229883472123557,1.8808803488500416,0.03868579352312026,0.000985994519788984,1.376295546887207,1.3749034371135163,1.3743190852248584,1.3739223995219598,1.3736254496454257,1.3731827243155152,1.372892212934031,1.373833335363733,1.3783245194139768
86,0.03290023103461471,0.013195728727514032,1.5930557120591402,0.03382667304386673,0.0009851627152748603,1.378527688918201,1.37708359789044,1.3764798621907348,1.3760709773974225,1.375764122016555,1.3753223839405686,1.374971414099995,1.375926827745768,1.3805929520580742
87,0.03885610050250071,0.01316172496738124,1.8719942816533148,0.03693176458603163,0.0009843072889837512,1.380760881055218,1.379264452583521,1.3786411479235043,1.3782201606515874,1.3779036700820677,1.3774588743053333,1.3770448137178026,1.3780255788093867,1.3828458501671061
88,0.0362164204281344,0.013128138956297265,1.8234655521810055,0.03579668641781692,0.0009834282826079275,1.382991484691544,1.381438266099084,1.3807935928621702,1.38035951882825,1.3800327449949255,1.3795808613331835,1.379072246057401,1.3800864772239207,1.3850626339688055
89,0.03641553911873093,0.01309493314050358,1.6791445198468864,0.03615910222935395,0.0009825257389889197,1.3852212970098763,1.383609169756054,1.3829420468764428,1.3824943672026009,1.3821570918506394,1.3816945813425552,1.3810575581467421,1.382111252836857,1.3872285513237899
90,0.036377360411761796,0.013061820660169574,1.7955852090381086,0.0355003023010974,0.0009815997021154303,1.3874444079316852,1.3857724416602426,1.3850831701839676,1.3846222592119675,1.384274653396428,1.3838025615928082,1.383064280972223,1.3841614286146253,1.3894071664093262
91,0.03561103610071348,0.013028735549655666,2.169420462101698,0.03650263727035095,0.0009806502171211904,1.3896682535747678,1.3879318159976666,1.3872180938782122,1.3867423544442115,1.3863831324629103,1.3859070019729058,1.3851000202308517,1.3862238928675665,1.3916308794266927
92,0.034430901993262375,0.012995656388280976,1.6194206629879773,0.035886074196308015,0.0009796773302827588,1.3918883302419804,1.390084758559619,1.3893445729865221,1.3888525859372673,1.3884804623202671,1.388009148809652,1.3871820132382542,1.3883065835518098,1.393901124710006
93,0.03446728680701849,0.012962672326956552,1.9041158971376717,0.035329341917255064,0.0009786810890172676,1.3941017307367616,1.3922303085565342,1.3914624232408077,1.3909529583847495,1.390566868492178,1.3900988999840338,1.389301533719139,1.3903962356670423,1.3962005418505614
94,0.03255847691279217,0.012929809911750351,1.6865291260182858,0.03446975138980355,0.0009776615418801106,1.3963042837553665,1.3943632693644172,1.393566351348204,1.3930379985291195,1.3926365184385234,1.3921764913094374,1.3914562987214798,1.3924942544400085,1.3985411391348863
95,0.0347891037397777,0.012897329477817408,1.5534873511642218,0.0361955746598356,0.000976618738562577,1.398510567597949,1.3964957830821947,1.3956683839397919,1.3951202180819577,1.3947027539997625,1.3942447468656143,1.393554522436079,1.394547598613887,1.4008351035549074
96,0.03815219030219835,0.012864571321269478,2.0109522328712046,0.03750838783883469,0.0009755527298894293,1.4007211849043355,1.398632621860653,1.397775742246837,1.3972088891873204,1.3967764147479098,1.396329324219843,1.3957123568006673,1.396646979656214,1.4032202252755726
97,0.03720884646070656,0.012831611292741973,1.860739216208458,0.03714129133166177,0.0009744635678164261,1.4029333592393816,1.4007717786627891,1.3998870828862613,1.399302824242002,1.3988562279983225,1.3984331937254704,1.3979276160204805,1.3987753208060407,1.4056774703159
98,0.03674115556894193,0.01279887767746599,1.9937896206974983,0.03615084076267203,0.0009733513054277904,1.4051461337173077,1.40290914508376,1.4019959327824507,1.4013937795576994,1.4009328068275626,1.4005265776198423,1.4001223207849236,1.4009077070658114,1.4081060794631655
99,0.036879635838704926,0.01276612172986159,1.8862197808921337,0.0374390021059433,0.0009722159969336218,1.4073646356047893,1.4050513354261942,1.404109194600635,1.40348871717199,1.4030130311887792,1.4026217941838008,1.4023367189808276,1.4030568137482,1.410560015324128
100,0.035108225598753415,0.012733915309819611,1.7398888831958175,0.03468311992302262,0.0009710576976672547,1.4095746579553485,1.4071875872468291,1.4062167864272703,1.4055775464539522,1.4050866734028369,1.4047038135070595,1.4044789028695632,1.405144182606861,1.4129273992767901
101,0.03491502636566889,0.012701839126658888,1.6927821841090918,0.0352058159779327,0.0009698764640825613,1.4117780081272937,1.409317894318502,1.4083188915757257,1.4076612063309304,1.4071553570493356,1.4067813667770734,1.4066399401634848,1.4072384651538439,1.4152947720303297
102,0.035332216570972325,0.012669960934287192,1.784306031651795,0.03577148154860072,0.0009686723537511998,1.4139786768223137,1.4114479783947418,1.4104215759436987,1.4097454675053134,1.4092244731730872,1.4088533022677678,1.4087830145674207,1.409319502774447,1.4176484524005892
103,0.039636024766156304,0.012637883905700385,2.088394152931869,0.03703895756894374,0.0009674454253598092,1.4161800622855854,1.4135825188459317,1.4125298947729443,1.4118365143822156,1.4113016195334158,1.410933639036166,1.4109474013915997,1.4114558719461807,1.4200882700424797
104,0.036234814749752244,0.012606043798201313,1.6980841839686036,0.03592143611514018,0.0009661957387071484,1.4183812598951777,1.415714757368122,1.4146359429718065,1.4139255962779218,1.4133771990057657,1.4130077356748225,1.413095465263211,1.4135807234137834,1.422493873237506
105,0.03659775221794106,0.012574284182781515,1.738706503994763,0.03677672751776786,0.0009649233547011815,1.420586091526388,1.4178485584125813,1.4167436680553138,1.4160167368926988,1.415455179996325,1.4150798380650327,1.4152442280779747,1.4157068402949848,1.4249086977782823
106,0.03896172035997649,0.012542433928451419,2.026687061879784,0.03769671273825343,0.0009636283353561104,1.4227973877511662,1.4199902576703853,1.4188601690459683,1.4181173499977664,1.417543305558805,1.4171630979315168,1.4174359477993388,1.4178568802056644,1.4273304390698682
107,0.03381524298725355,0.012510779229442045,2.0476848031394184,0.03498657776428005,0.0009623107437893505,1.4250021091217897,1.4221201641225396,1.42096245114304,1.420202270956913,1.419614632072176,1.4192356015925376,1.419648451687108,1.4200072522093499,1.4297589626763008
108,0.03684807829334224,0.012479709828483265,1.624221590347588,0.03492922270995202,0.000960970644218456,1.4272016654736048,1.4242448359623532,1.4230601573833406,1.422282899969664,1.4216819792361117,1.4212996659806214,1.4217862085150765,1.4220733571999429,1.4320761176939723
109,0.0353661268921394,0.01244908473923374,1.8221767712384462,0.034432926084561,0.0009596081019579896,1.4293923958657702,1.4263629167938903,1.4251510700251022,1.4243562908145118,1.4237416946755739,1.4233515292917778,1.4238654321950346,1.4240926462275354,1.4343346468195803
