iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,beta0,beta1,beta2,beta3,beta4,beta5
0,0.06389864701489857,0.013343625186105762,0.6041267919936217,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009
1,0.063308930029934,0.013343549611374551,0.22073520900448784,0.04829421415983966,9.999999999999972e-07,1.2500022360690017,1.2500022360686494,1.2500022360679481,1.2500022360663996,1.2500022360620506,1.2500022360369518,9.999998898946814e-07,0.2817545251248388,0.4340437827795452,0.5310648054030419,0.5987795940522709,0.6489233261224009
2,0.065809678357398,0.013343324231185151,0.22343820898095146,0.04954734754366802,2.980000000000002e-06,1.250008903063614,1.2500089034867414,1.2500089042948888,1.250008905107922,1.250008905622509,1.250008905817923,3.98167379669314e-06,0.28175750697842417,0.4340467649446434,0.5310677878437317,0.5987825766740943,0.6489233261224009
3,0.06516711473774195,0.01334294921128059,0.0024818340316414833,0.049493132760919996,4.960000000000007e-06,1.2500200041390652,1.2500200001238049,1.2500199990135554,1.2500199996926433,1.2500200010732299,1.2500200027183215,8.946495859634849e-06,0.28176246971401,0.4340517271647338,0.5310727499010021,0.5987875387973473,0.6489233261224009
4,0.06826054809268063,0.013342423524585752,0.0028435830026865005,0.051799409309360334,6.939999999999998e-06,1.2500355607686087,1.2500355545513853,1.2500355508915626,1.2500355520622406,1.2500355557549985,1.250035560364011,1.5904615290294997e-05,0.2817694264412527,0.43405868342606035,0.5310797061996759,0.5987944954489922,0.6489233261224009
5,0.063777654762087,0.013341748627925292,0.0025844170013442636,0.04875128850877882,8.919999999999989e-06,1.2500555199078334,1.250055522552345,1.2500555220767695,1.2500555250243135,1.250055529033928,1.2500555322347988,2.4831302889429626e-05,0.28177835657928735,0.4340676147427698,0.5310886381912397,0.5988034276841778,0.6489233261224009
6,0.06585757996004286,0.013340923999184332,0.0027910000062547624,0.05023644482283923,1.0899999999999994e-05,1.2500799232404178,1.250079928194919,1.250079926020658,1.2500799248022196,1.2500799238110287,1.2500799223773502,3.574627737997143e-05,0.28178927151245153,0.43407852932119106,0.5310995514897435,0.5988143394054937,0.6489233261224009
7,0.06166345154071029,0.013339953426953028,0.0024077920243144035,0.04791923226242538,1.2879999999999999e-05,1.2501087225381664,1.250108687648176,1.2501086557703205,1.2501086248845719,1.2501085950035473,1.2501085687787235,4.8624522830115363e-05,0.2818021313071225,0.4340913786551293,0.531112390855776,0.5988271697399201,0.6489233261224009
8,0.06540825905719122,0.013338831619192394,0.0022661660332232714,0.050612549389777696,1.4860000000000003e-05,1.2501419797043007,1.2501419243917153,1.2501418675011042,1.2501418054501936,1.2501417401009642,1.2501416789870923,6.349814398716671e-05,0.28181699436707075,0.4341062332042689,0.5311272354149549,0.5988420038076999,0.6489233261224009
9,0.0650169031687216,0.013337559407651287,0.002372290997300297,0.05025445581318906,1.6840000000000008e-05,1.2501796866574406,1.250179618708364,1.2501795353497853,1.2501794395651145,1.2501793346548096,1.2501792325556893,8.036173617161691e-05,0.2818338509573117,0.43412308100397917,0.5311440726117488,0.5988588294803361,0.6489233261224009
10,0.06119149784733085,0.013336142602588932,0.002372334012761712,0.04827765464961855,1.8819999999999986e-05,1.2502217934642326,1.2502216333256133,1.2502214868235169,1.2502213326250977,1.2502211617243282,1.2502209874935746,9.91882418488849e-05,0.28185263672013233,0.43414184503423753,0.5311628171594177,0.59887755461944,0.6489233261224009
11,0.06418415642939206,0.013334576587410447,0.002328165981452912,0.049053667848269575,2.079999999999999e-05,1.2502682952647213,1.2502680748702026,1.2502678571735089,1.250267647396914,1.2502674261024815,1.2502672017066765,0.000119978608879029,0.2818734001449889,0.43416258348029724,0.5311835362609619,0.5988982577429589,0.6489233261224009
12,0.06628977566600944,0.013332857359680504,0.0023616250255145133,0.05102506105203496,2.2779999999999995e-05,1.2503192941999086,1.2503190560795039,1.2503187757276253,1.2503185070057727,1.2503182276143225,1.2503179443265868,0.0001427844248920295,0.28189619547285266,0.43418535729619523,0.531206290428583,0.5989209939969775,0.6489233261224009
13,0.06608541825308904,0.013330987152426595,0.0028378329589031637,0.0490762269168263,2.476e-05,1.2503746559896218,1.2503744478692225,1.2503741596727944,1.2503738823355728,1.2503735980185435,1.2503733096599605,0.00016754283161164642,0.2819209641075458,0.43421012236446554,0.531231051944845,0.5989457534705265,0.6489233261224009
14,0.06375069329932324,0.013328971411061605,0.002455292036756873,0.04814579045959116,2.6740000000000005e-05,1.2504343516073309,1.2504341663907685,1.2504338567229507,1.2504335676504803,1.2504332907688405,1.250433022758595,0.00019423659110274187,0.2819476647575179,0.4342368138271063,0.531257737679936,0.5989724391145562,0.6489233261224009
15,0.06778913029780284,0.013326800216233585,0.0028911249828524888,0.05168399824134575,2.8719999999999996e-05,1.2504986358861303,1.250498492970995,1.2504981647694715,1.2504978631642065,1.2504975915358205,1.2504973415398093,0.00022298660034590417,0.2819764289976974,0.434265571468183,0.5312864900842762,0.5990011906795665,0.6489233261224009
16,0.06412420986290732,0.01332448128907211,0.0023360829800367355,0.04916285988613462,3.07e-05,1.2505673085451408,1.2505672030849502,1.2505668628133244,1.250566547634224,1.2505662714405077,1.2505660262536977,0.00025369735026073176,0.28200715328806736,0.43429629119132396,0.5313172046878268,0.5990319024289108,0.6489233261224009
17,0.068233171235745,0.013322005674100492,0.0024967080098576844,0.051617860492864445,3.2680000000000006e-05,1.2506405834718721,1.250640487921585,1.2506401829641376,1.2506399101094405,1.2506396832004871,1.2506394854056244,0.00028647184863143585,0.2820399293779211,0.4343290813679686,0.5313500080984008,0.5990647190852395,0.6489233261224009
18,0.06891486773402183,0.013319372494358486,0.002398249984253198,0.05197293784431045,3.466000000000001e-05,1.2507184579841386,1.2507184271897005,1.2507181844018438,1.250717969571144,1.2507178032281805,1.2507176637711015,0.0003213074489963676,0.28207478980515244,0.43436396605742894,0.5313849121331844,0.5990996401870715,0.6489233261224009
19,0.06953139541162083,0.013316581649315212,0.0023079999955371022,0.05170474383420988,3.664e-05,1.2508008840157037,1.2508009958987982,1.250800853318097,1.2508007463889457,1.250800705380756,1.2508006900310815,0.0003581803878093452,0.28211172220785546,0.4344009366165297,0.5314219180723967,0.5991366813239992,0.6489233261224009
20,0.06665257613129723,0.0133136375788706,0.002371041977312416,0.050986335216131745,3.8620000000000006e-05,1.2508877916095165,1.2508880822169581,1.2508880925438304,1.2508881083008319,1.2508881765690092,1.2508882483509494,0.0003970596721400754,0.28215067901637503,0.43443995057314333,0.5314609753268467,0.5991757727701631,0.6489233261224009
21,0.062777228766473,0.013310556489974317,0.002379833022132516,0.048760412430320546,4.0600000000000004e-05,1.250979002721972,1.250979377850183,1.2509794290381968,1.2509794752769439,1.2509795808287196,1.2509796873509322,0.0004378546771083379,0.28219150925322584,0.43448079796428085,0.5315018342624958,0.5992166418049174,0.6489233261224009
22,0.06271020557842098,0.013307334362495218,0.0028982089716009796,0.04873923730729207,4.2579999999999996e-05,1.251074480209491,1.2510749209986944,1.2510749911684451,1.2510750265294268,1.2510751207159103,1.251075214317574,0.00048055239074081766,0.28223423447189405,0.43452353079883466,0.5315445656066649,0.5992593695920804,0.6489233261224009
23,0.06130174684725808,0.013303978005484409,0.002739374991506338,0.04773442534827519,4.4559999999999993e-05,1.2511741457352021,1.2511745415758926,1.2511745638268457,1.2511745396678688,1.251174577867475,1.2511746113256272,0.0005251095770055729,0.28227877418613234,0.4345680527222739,0.5315890683695573,0.599303855096318,0.6489233261224009
24,0.06627672939711081,0.013300464965811342,0.002799083013087511,0.050886239196984685,4.654e-05,1.25127835890348,1.251278778965869,1.2512788033228377,1.2512787576677225,1.2512787601039101,1.251278735850569,0.0005717025702153859,0.28232538279749464,0.43461466226657286,0.5316356728809184,0.599350450615831,0.6489233261224009
25,0.06645517305565807,0.01329679721213845,0.0029587909812107682,0.05052358113421163,4.8519999999999996e-05,1.2513870577464057,1.2513875755829944,1.2513876464758464,1.2513876224793443,1.251387639064514,1.2513876028996833,0.000620303224376126,0.28237403222103824,0.43466332849778566,0.5316843487596662,0.5993991322628243,0.6489233261224009
26,0.06437207267993605,0.013292984336249572,0.002351792005356401,0.04959995640131454,5.05e-05,1.2515001542833672,1.2515007223448056,1.251500826363419,1.2515008075240586,1.2515008068737823,1.2515007152720015,0.0006708690317354785,0.2824246275162121,0.43471393691916504,0.5317349622892346,0.5994497437031954,0.6489233261224009
27,0.05856017173257826,0.013289052202005559,0.002884250017814338,0.04635213250212733,5.2480000000000006e-05,1.2516172049563432,1.2516176457973276,1.2516176198875675,1.2516174605483334,1.2516173009023537,1.2516170193367113,0.0007231800371504892,0.2824768934302242,0.434766154700019,0.531787135125162,0.5995018717057596,0.6489233261224009
28,0.0652315814016775,0.01328497222648033,0.002367667038924992,0.05004789054830882,5.4460000000000004e-05,1.251738828580559,1.2517390195933897,1.2517388253366082,1.2517384992052583,1.2517381564497636,1.2517376602825052,0.0007775332570754234,0.282531148524356,0.43482034913468404,0.5318412755594065,0.5995559594936486,0.6489233261224009
29,0.06229516320367558,0.013280757934990126,0.0027127090143039823,0.0484728551273569,5.644000000000001e-05,1.2518647482943692,1.2518646053597422,1.2518640963482113,1.2518634570078127,1.251862803459297,1.2518620053675322,0.0008337972513781892,0.2825872768965248,0.4348763641908271,0.5318971877321719,0.5996117779068371,0.6489233261224009
30,0.0653161620139177,0.013276390874730358,0.0023683340405113995,0.04996527962059281,5.842e-05,1.25199517926233,1.251994729073091,1.25199393336805,1.251993010406113,1.2519920843932428,1.2519910250231558,0.0008920755308221714,0.2826454327880681,0.43493441493447704,0.5319551446110391,0.5996696519740925,0.6489233261224009
31,0.0696203245134603,0.01327184540667517,0.0029406670364551246,0.05231276544958777,6.04e-05,1.2521303975411766,1.2521299766439795,1.2521290910707308,1.2521280339159115,1.252126964025336,1.2521257486022217,0.0009525165377126692,0.2827058977467425,0.43499484699968766,0.5320155366112368,0.5997300029142867,0.6489233261224009
32,0.06213588512754144,0.01326716614255435,0.0024139590095728636,0.048032272519444794,6.238000000000001e-05,1.2522697137954506,1.252269302991379,1.252268295286377,1.2522670643211191,1.2522658155719186,1.2522644156267724,0.0010147728023910617,0.2827681738767667,0.43505707319777814,0.5320777085093813,0.5997921236297864,0.6489233261224009
33,0.06775823378440435,0.013262318960556194,0.0023771250271238387,0.05165723021819432,6.436e-05,1.2524138151159878,1.2524135200387556,1.2524125121435576,1.2524112015421514,1.252409849367152,1.2524083237698855,0.001079182862961305,0.2828326498156188,0.43512154433509287,0.5321421588187345,0.5998565474275909,0.6489233261224009
34,0.06334263019286758,0.013257338842068617,0.0028858340228907764,0.048497429969035014,6.634e-05,1.2525621417758295,1.2525618050918879,1.252560715816696,1.2525592891329362,1.252557822274679,1.2525561789441853,0.0011454652308994777,0.2828989356820132,0.435187794997557,0.5322083728355895,0.5999227281564993,0.6489233261224009
35,0.06525953586538683,0.013252211675306845,0.0027423750143498182,0.05013553456970926,6.832000000000001e-05,1.252715052811812,1.2527145980994996,1.2527133347602315,1.2527117484033952,1.252710147727699,1.2527083729496529,0.0012137866143733527,0.2829672299179505,0.4352560216225503,0.5322765460147534,0.5999908598125168,0.6489233261224009
36,0.06702132427904617,0.01324692277184702,0.0029076249920763075,0.05057401394966691,7.03e-05,1.2528725176146556,1.2528720502622095,1.252870766746505,1.2528691715256706,1.252867581150105,1.252865798872678,0.0012841545282585433,0.2830376212527633,0.4353264015803952,0.5323469230314569,0.6000612393449279,0.6489233261224009
37,0.06191195415349615,0.013241506238721638,0.0023740000324323773,0.04837983748186025,7.228e-05,1.2530341573954886,1.253033520444277,1.2530321063909966,1.2530303682653352,1.2530286322221558,1.2530266849341904,0.0013563731303452486,0.28310979827697486,0.4353985254324215,0.5324190010238941,0.6001332757758138,0.6489233261224009
38,0.0635407565666998,0.013235949222342022,0.0029117079684510827,0.04861450624633834,7.426e-05,1.2531999372965794,1.253199215669322,1.2531977002171155,1.2531958408174788,1.2531939768638776,1.2531918759044542,0.001430428715424767,0.28318385875180874,0.43547253916448575,0.5324929759986019,0.6002072160655421,0.6489233261224009
39,0.060469105381627676,0.013230278950786873,0.0024028749903663993,0.04667594751563917,7.624e-05,1.2533695796481945,1.2533683762559271,1.2533666826558667,1.2533647036147773,1.2533627432139491,1.2533605199080684,0.0015061726345682788,0.28325945150267234,0.43554805224077353,0.5325684437928655,0.6002826555872036,0.6489233261224009
40,0.05915826358118231,0.013224490709770583,0.002640124992467463,0.04775718864534643,7.822e-05,1.2535433695455376,1.253541535188663,1.2535393946773594,1.253536954570723,1.2535344974666789,1.2535317489761215,0.0015837478334526653,0.28333681403000827,0.43562523786292495,0.532645476884193,0.6003595469810853,0.6489233261224009
41,0.06269461019955519,0.013218564514014208,0.002403666963800788,0.04810452131223151,8.020000000000001e-05,1.2537212463332974,1.25371898793196,1.2537163589942766,1.253713357660279,1.253710314928002,1.2537069911307606,0.0016631486707514537,0.2834160904343882,0.435704318546939,0.5327243740273833,0.6004382747712903,0.6489233261224009
42,0.06437738433517479,0.013212491527793949,0.002303416025824845,0.04938598778404222,8.218e-05,1.2539037161997586,1.2539009476798384,1.2538977670652591,1.2538941581906424,1.2538904894814995,1.2538865648485256,0.0017445923763982788,0.28349738187084245,0.43578539386362,0.5328052511082858,0.600518969707975,0.6489233261224009
43,0.065066804901204,0.013206262000167862,0.0022795420372858644,0.049354561652293995,8.416000000000001e-05,1.2540906567213779,1.2540874468526626,1.2540838771416096,1.2540798019394575,1.2540756407291096,1.2540712345745564,0.0018280392617281162,0.2835807136687628,0.43586856569647553,0.5328882723026803,0.6006018503148928,0.6489233261224009
44,0.06892085037668633,0.013199849266746208,0.002383125014603138,0.05180530959870394,8.614e-05,1.2542827831908332,1.254279206384168,1.2542754361155597,1.254271110416258,1.2542666645346785,1.2542619591826334,0.0019138195482352122,0.2836664186378437,0.4359541823006022,0.5329738103255427,0.6006873114238926,0.6489233261224009
45,0.06581849958348734,0.013193274169113301,0.002756041008979082,0.05050653394182541,8.812e-05,1.2544796484692948,1.2544758157253935,1.254471914503366,1.2544673929648793,1.2544627002964843,1.2544577143056639,0.0020017247629625853,0.283754300812504,0.4360420017521871,0.5330615711650868,0.6007750088487478,0.6489233261224009
46,0.06813221443924916,0.01318652539479167,0.0024492499651387334,0.05122310534197791,9.010000000000001e-05,1.2546814184640454,1.2546774970289358,1.2546736074763323,1.2546690498193425,1.254664293736269,1.2546592145681725,0.0020918257076688895,0.283844460457302,0.4361321494451722,0.5331517132419648,0.6008651411050591,0.6489233261224009
47,0.059299928682566685,0.013179689382428712,0.002313499979209155,0.046476624156259964,9.208000000000001e-05,1.254886889168865,1.2548823309126496,1.2548780462326146,1.2548731410167389,1.254868070295412,1.2548627016949994,0.0021835289324592683,0.2839359897140489,0.43622351516451513,0.533242961574167,0.6009562969112522,0.6489233261224009
48,0.06676205860405647,0.013172669487889175,0.002341542043723166,0.05183589669407069,9.406e-05,1.2550974349020498,1.2550926779217637,1.2550881229341528,1.2550828892118322,1.2550774698043474,1.2550717316981297,0.0022775315718883736,0.28403000851867793,0.4363174208343215,0.5333367669487906,0.6010500065349008,0.6489233261224009
49,0.06387758319319467,0.013165509355214681,0.0024144590133801103,0.04983987303748246,9.604e-05,1.2553125916258048,1.2553075358242765,1.2553025211022626,1.2552968063773353,1.2552909080422272,1.2552846923915217,0.002373584705947946,0.2841260348657185,0.43641326683117404,0.5334324596978334,0.601145560936707,0.6489233261224009
50,0.06562788958465199,0.013158203025496506,0.002671124995686114,0.04974586737261783,9.802e-05,1.255532318855389,1.255526744351439,1.255521322299777,1.255515220831439,1.2555089436653364,1.2555023384816362,0.0024716742590581856,0.2842240132561074,0.43651108338454564,0.5335301511723732,0.6012431428716305,0.6489233261224009
51,0.06782657626869303,0.013150724435839015,0.0024405840085819364,0.05104422940822773,0.0001,1.2557568984612566,1.255751005847762,1.2557452959682038,1.2557389920100441,1.2557325939796067,1.2557258731945273,0.0025719430960711347,0.2843242609383817,0.4366112113913436,0.5336302099431867,0.601343161276401,0.6489233261224009
52,0.06059525441394094,0.01314329613731898,0.0028039999888278544,0.04681214424435179,9.999879371991704e-05,1.2559805227112297,1.255974132031553,1.2559679118513638,1.2559612274919576,1.2559545508125085,1.2559475813226824,0.0026717554347904606,0.28442398265986524,0.43671073187540843,0.5337295988298361,0.6014424595538614,0.6489233261224009
53,0.06530707933131617,0.013135864706516755,0.002717791998293251,0.04996935104698034,9.999517493846056e-05,1.2562043357914043,1.256197476841319,1.2561907423569516,1.2561836464652094,1.2561766631431617,1.25616942775972,0.002771657082454035,0.2845238065209462,0.43681035240745625,0.533829078744257,0.601541839957007,0.6489233261224009
54,0.05983671749412809,0.013128478011135985,0.0023792909923940897,0.046737791405873925,9.998914383200487e-05,1.2564271784478065,1.2564198598337215,1.2564124699937607,1.2564047508337792,1.2563972272606718,1.2563894969830447,0.002871087909918463,0.28462317304279017,0.43690945407126597,0.5339279721866913,0.6016405688481447,0.6489233261224009
55,0.06556943661138594,0.013121080363786411,0.002898167003877461,0.05000066945580975,9.998070069449754e-05,1.25665033695194,1.2566424312999804,1.2566345450269465,1.256626375994406,1.2566184533360234,1.256610325411211,0.002970668033932814,0.2847226435781581,0.4370087186989588,0.5340270862158633,0.6017395641228583,0.6489233261224009
56,0.0696185853355789,0.013113633717569724,0.0023977499804459512,0.05186981956094426,9.996984593744525e-05,1.256874205591713,1.2568661426873522,1.256858109206216,1.2568498206946317,1.2568418316204732,1.2568336017550457,0.003070582855113936,0.28482264942144253,0.4371086432683836,0.5341269727090903,0.6018394340837873,0.6489233261224009
57,0.06679151681410445,0.013106173554367382,0.0023546250304207206,0.050241576063730774,9.99565800898935e-05,1.257098171189885,1.257090206896884,1.2570822014035379,1.2570738789772833,1.257065874117945,1.2570575903670316,0.0031705612529300824,0.28492282943360553,0.43720880245252397,0.5342271275752988,0.6019395922146679,0.6489233261224009
58,0.06568393490486486,0.013098713731211369,0.0023076250217854977,0.04987544976593415,9.994090379840098e-05,1.2573221968939912,1.2573143499375932,1.2573063601900907,1.2572980340391118,1.257290052996277,1.2572817548961848,0.003270562664043817,0.2850230494898246,0.4373089992554052,0.5343273287128067,0.6020398072655622,0.6489233261224009
59,0.061595704060541434,0.013091299994601183,0.002711790963076055,0.04753309108365368,9.992281782700807e-05,1.2575456352183176,1.257537432542192,1.2575292115549956,1.2575207468965426,1.2575126961493817,1.2575043123726632,0.0033702645215552608,0.2851227799232482,0.43740861853202007,0.5344269006386376,0.6021393592066223,0.6489233261224009
60,0.06635516163445991,0.013083866697122097,0.002399916003923863,0.051128968999440236,9.990232305719945e-05,1.2577695920463845,1.2577612337316226,1.2577528012286157,1.2577441468106236,1.2577359409456619,1.2577273744326474,0.0034702119252438593,0.28522284778912094,0.4375085865647442,0.5345268116991116,0.6022392285764103,0.6489233261224009
61,0.06592090200388759,0.013076425033887283,0.0023714170092716813,0.04996601823511796,9.98794204878613e-05,1.2579935364816897,1.2579851881702908,1.2579767437278226,1.2579680312693673,1.2579597356521814,1.2579510055545988,0.0035701686261290304,0.28532300102846264,0.43760870904434596,0.5346269250010174,0.6023393281515709,0.6489233261224009
62,0.06260650433580049,0.013069016065741786,0.0023286659852601588,0.04967576955745433,9.985411123523256e-05,1.25821769409812,1.2582090023602277,1.2581999550562484,1.2581906163821945,1.258181714218543,1.2581724142855206,0.0036701986726596146,0.28542306719299754,0.43770853864663284,0.5347265572820785,0.6024387828163819,0.6489233261224009
63,0.06491235815420615,0.013061612060601482,0.0024625000078231096,0.04910776734608209,9.982639653285048e-05,1.2584415005227074,1.2584326575998934,1.2584231259299927,1.2584132397983003,1.258403827395553,1.2583940764462889,0.003770077271766862,0.28552306421964796,0.4378083343347298,0.5348261813846441,0.602538257268842,0.6489233261224009
64,0.06376953323445936,0.013054213203949594,0.002421292010694742,0.049307487537432144,9.979627773149053e-05,1.2586650969622268,1.2586562030920818,1.2586462814785744,1.2586358764549532,1.2586259204030152,1.258615641246799,0.0038698518556050314,0.28562301705786175,0.4379081165304664,0.5349258068043927,0.6026377318467182,0.6489233261224009
65,0.06758040587338192,0.013046791187394241,0.0030330829904414713,0.051150755190950574,9.976375629910064e-05,1.2588891977934586,1.2588802071363763,1.2588701080905726,1.2588594436563363,1.258849177939474,1.2588385373057083,0.003969870124678723,0.2857232076545411,0.43800821923533784,0.5350258381448355,0.602737684510322,0.6489233261224009
66,0.06187756910219766,0.013039403869542207,0.0024091670056805015,0.04787405594443276,9.972883382072952e-05,1.259112528984975,1.2591035545539058,1.2590931288830567,1.2590819935872624,1.2590711948552975,1.2590600001557881,0.00406951160567222,0.28582307898464454,0.43810793932664505,0.5351254187848882,0.602837122814566,0.6489233261224009
67,0.06292414240966247,0.013032049607055434,0.002397541014943272,0.04859166005136861,9.969151199844953e-05,1.2593357095555118,1.2593261731557637,1.259315230767507,1.259303527811177,1.2592921176420275,1.2592802915279224,0.004169040384510214,0.2859226020091758,0.43820723739203793,0.5352245380262624,0.6029360746471065,0.6489233261224009
68,0.0665303091543968,0.013024687536301241,0.002403374994173646,0.05041150779993142,9.965179265127358e-05,1.259559208430225,1.259549014841153,1.2595376221034416,1.2595254158236466,1.259513465487123,1.2595010865995688,0.0042687248615695715,0.2860222423417253,0.43830667867478873,0.535323821926443,0.6030352105540095,0.6489233261224009
69,0.06625428997641662,0.013017318569154106,0.002426584018394351,0.050454616160218416,9.960967771506666e-05,1.2597829465769392,1.2597721404323574,1.2597603035738887,1.2597475949824604,1.2597350996774086,1.2597221725114558,0.004368535062598055,0.2861220312391188,0.43840627853400044,0.5354232680332466,0.6031345064125677,0.6489233261224009
70,0.06297784496244963,0.013009977568532343,0.0024111669627018273,0.048219479315803344,9.956516924245131e-05,1.260006099200259,1.259994664506646,1.2599822520662665,1.2599689721845575,1.2599559289450804,1.259942497323501,0.004468054072032062,0.2862215331183087,0.4385055401243996,0.5355223487502798,0.603233430058066,0.6489233261224009
71,0.06440803336591398,0.01300265130637336,0.0024438329855911434,0.048895649723971694,9.951826940270775e-05,1.260228976611771,1.2602168334805002,1.260203813902369,1.2601899990247805,1.2601764826454627,1.2601626375793373,0.004567440648410006,0.2863208746426395,0.4386046281901012,0.5356212621224614,0.6033322037351035,0.6489233261224009
72,0.06513087231821194,0.012995326293748808,0.002516083011869341,0.0497545537697957,9.946898048166793e-05,1.2604518705898684,1.2604391045541594,1.260425450661571,1.2604110823001144,1.260397104895353,1.260382882065088,0.004666821693757317,0.2864202583782293,0.43870374675094365,0.5357202001495516,0.6034310036175055,0.6489233261224009
73,0.06172561913998177,0.012988040468902196,0.00235987501218915,0.04742973033127404,9.941730488160438e-05,1.2606739242718106,1.2606605496042556,1.2606460997117812,1.2606309859238378,1.2606163780870778,1.260601664797604,0.004765800501735967,0.2865192505289271,0.4388024083887165,0.5358186181070023,0.6035292317128841,0.6489233261224009
74,0.06393322598059267,0.012980754112580822,0.0024577080039307475,0.0497812673622907,9.936324512111292e-05,1.2608960143543944,1.2608822586236608,1.2608669900970255,1.2608509896257023,1.2608355247864027,1.2608200596947605,0.004864790438346647,0.2866183623615804,0.43890118088333796,0.535917110798962,0.6036274783528969,0.6489233261224009
75,0.06597526373164787,0.012973472413619827,0.0024063329910859466,0.04904408718145082,9.930680383499e-05,1.2611179013578147,1.2611037230533568,1.261087745685583,1.2610710362697406,1.261054964440577,1.261039043688779,0.004963682366514998,0.28671736746872545,0.4389998804571119,0.536015581607426,0.6037257697090473,0.6489233261224009
76,0.06249818584538885,0.012966219616526614,0.002589958952739835,0.048226087181328606,9.92479837741043e-05,1.2613394385291608,1.261324469509108,1.2613077275131028,1.261290261620939,1.2612734960544139,1.2612570090104354,0.005062393172192453,0.28681604589012283,0.43909822916785135,0.5361136842008432,0.6038236709668541,0.6489233261224009
77,0.058989907786760436,0.012959023058313045,0.0024004579754546285,0.04654577566402752,9.918678780526262e-05,1.2615599270360736,1.2615441769884463,1.2615263156164234,1.2615076595324908,1.261489744492994,1.2614722702573666,0.005160603880197755,0.28691422543436507,0.4391959447752506,0.5362110138860741,0.6039206663434425,0.6489233261224009
78,0.06494379165510399,0.012951815035069137,0.0023272089892998338,0.05077163765076423,9.91232189110701e-05,1.2617811174567872,1.2617644018734824,1.2617453363519489,1.261725407614498,1.2617062321948775,1.2616876389427656,0.005259139991828308,0.2870126579691053,0.4392938937979565,0.536308554393767,0.6040178409565096,0.6489233261224009
79,0.06342547190133856,0.012944622639459476,0.0023898339713923633,0.048561941678485265,9.905728018978499e-05,1.2620020771334144,1.2619841614110514,1.2619639277692491,1.2619428003867927,1.2619224491974654,1.261902817209336,0.005357558567366919,0.2871108833025717,0.43939164494542937,0.5364059177147543,0.6041148626791379,0.6489233261224009
80,0.07015531461789892,0.012937384636819847,0.0023949590395204723,0.0518982382788945,9.898897485516753e-05,1.2622239386975533,1.2622048521072131,1.262183822563601,1.262161905266352,1.2621408072219749,1.2621205364359667,0.00545640143631792,0.28720956163643213,0.4394899846602437,0.536504004086895,0.6042127344602017,0.6489233261224009
81,0.06459579710893758,0.012930141695532789,0.0023633749806322157,0.04979583952582691,9.891830623632339e-05,1.2624457318985327,1.2624257038597257,1.262404038167962,1.2623813561218273,1.262359438466808,1.2623384014289885,0.005555221453258947,0.287308325089933,0.4395884633330287,0.5366022470809764,0.6043107537679394,0.6489233261224009
82,0.06301531180515162,0.012922918938646619,0.0023357499740086496,0.04931660778256086,9.884527777754132e-05,1.2626674518956724,1.2626463496062366,1.2626238325532653,1.2626001239232947,1.2625770874736104,1.2625549894119013,0.005654000958195976,0.2874069966353941,0.4396867779904851,0.5367002454748657,0.6044084422505359,0.6489233261224009
83,0.06245146166797594,0.012915716015170166,0.002778791997116059,0.04870170037823939,9.876989303812539e-05,1.2628887766742727,1.2628666162663853,1.2628431927932202,1.2628183494372405,1.2627940716666297,1.2627707887146398,0.005752591342491652,0.2875054911639651,0.43978489173832536,0.53679801071945,0.6045058643087572,0.6489233261224009
84,0.06338848790741712,0.012908529540979704,0.002732417022343725,0.049457390407729784,9.869215569222144e-05,1.263110154673884,1.2630866572998833,1.2630621440777576,1.2630360458946166,1.2630104482739795,1.2629859229726657,0.0058511941104489925,0.2876038775625832,0.4398828321456984,0.5368955584789427,0.6046030396917749,0.6489233261224009
