iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4
0,2.3294956524381583,0.04093939782925032,1.8660826759878546,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108
1,2.3294956524381583,0.04093943776788727,1.7044981359504163,13.467552892894108,1.0000000000000006e-06,1.887351087697852,1.8873455924691445,1.8873455924692975,1.8873455924691414,1.8873455924692304
2,2.3294967583055395,0.04093948199978894,1.493962744018063,8.144637760402912,1.1800000000000006e-06,1.8873542489716721,1.8873423577371788,1.887342346338692,1.8873425020441772,1.8873428702538582
3,2.3294980232688998,0.04093953434790685,0.010715243872255087,8.144684210426478,1.3600000000000005e-06,1.8873578786843148,1.8873386162490733,1.8873385999616412,1.887338969995751,1.8873394673039299
4,2.329499507590811,0.040939594401314644,0.01914231409318745,8.144723323886982,1.5400000000000005e-06,1.8873619876742023,1.8873343702674712,1.8873343544698655,1.8873349738560372,1.8873354709229213
5,2.329501203160144,0.04093966199396961,0.010694816010072827,8.144782830923258,1.7200000000000005e-06,1.8873665795997407,1.8873296215287736,1.887329610583253,1.887330505431184,1.8873309152253581
6,2.3295031066100105,0.04093973704102847,0.010706808185204864,8.144836619033557,1.9000000000000004e-06,1.887371656150666,1.887324371171551,1.8873243687483436,1.8873255608172905,1.8873258172262937
7,2.3295052161832253,0.04093981949184324,0.01100511197000742,8.144897259779736,2.0800000000000004e-06,1.887377218309073,1.8873186199974104,1.8873186293134068,1.8873201377625417,1.8873201868196707
8,2.329507530797275,0.04093990931308206,0.01094546401873231,8.144976389107017,2.2600000000000004e-06,1.887383266763875,1.8873123686039928,1.887312392525594,1.8873142347586729,1.8873140303959972
9,2.3295100497161036,0.040940006481028746,0.010579644935205579,8.145054473574016,2.440000000000001e-06,1.8873898020449333,1.8873056174714335,1.8873056585921015,1.8873078506682557,1.8873073524262158
10,2.329512772397587,0.0409401109778641,0.010836004978045821,8.145145488394439,2.6200000000000003e-06,1.8873968246101345,1.8872983669935117,1.8872984276743945,1.8873009845627078,1.8873001562286429
11,2.3295156984187595,0.040940222789389906,0.01059272000566125,8.145242097471934,2.8000000000000003e-06,1.8874043348770944,1.887290617514091,1.8872906999172523,1.887293635640973,1.8872924443944243
12,2.329518827427574,0.040940341903869595,0.010740587953478098,8.145336262331899,2.9800000000000003e-06,1.8874123332306454,1.887282369335942,1.8872824754710589,1.8872858031802215,1.8872842190260817
13,2.329522159120687,0.04094046831144407,0.010571148945018649,8.14544579828391,3.1600000000000002e-06,1.8874208200311418,1.8872736227320643,1.8872737544569218,1.88727748651923,1.8872754818841064
14,2.3295256932359028,0.04094060200348598,0.0105183320119977,8.145556627359179,3.340000000000001e-06,1.8874297956178487,1.8872643779534577,1.8872645370068246,1.8872686850375904,1.887266234482017
15,2.329529429535903,0.04094074297244204,0.01036216993816197,8.145677818111892,3.520000000000001e-06,1.8874392603203762,1.8872546352262058,1.8872548232355792,1.8872593981507286,1.8872564781407832
16,2.3295333678073966,0.040940891211797226,0.010435071075335145,8.145794576672385,3.700000000000001e-06,1.887449214443957,1.8872443947609512,1.8872446132161973,1.887249625303593,1.8872462140362218
17,2.3295375078660507,0.04094104671567707,0.010453486116603017,8.145926768538219,3.880000000000001e-06,1.8874596582823147,1.8872336567539179,1.8872339070089355,1.8872393659711229,1.8872354432300618
18,2.3295418495430935,0.04094120947860836,0.01061169896274805,8.14606614804485,4.060000000000002e-06,1.8874705921113495,1.887222421387173,1.8872227047027657,1.887228619646368,1.8872241666940999
19,2.329546392677772,0.04094137949586256,0.010699993930757046,8.146214187675906,4.240000000000001e-06,1.8874820161875452,1.8872106888293962,1.8872110063321421,1.8872173858530992,1.8872123853169365
20,2.3295511371336377,0.040941556762518434,0.01069393684156239,8.146356772709394,4.420000000000001e-06,1.8874939307754466,1.8871984592426194,1.8871988120122278,1.8872056641296675,1.8872000999240166
21,2.329556082758812,0.0409417412743841,0.010613256134092808,8.146521456104724,4.600000000000001e-06,1.8875063361055013,1.8871857327763593,1.88718612180698,1.8871934540330788,1.8871873112869872
22,2.329561229428863,0.040941933027761473,0.010657420149073005,8.146674024235894,4.78e-06,1.8875192324051906,1.8871725095666798,1.8871729357268066,1.8871807551545068,1.8871740201190585
23,2.329566577035727,0.0409421320190773,0.010800973977893591,8.146850589124288,4.96e-06,1.887532619888693,1.8871587897360584,1.8871592538214075,1.8871675670958306,1.8871602270887033
24,2.329572125472838,0.04094233824455759,0.010616303887218237,8.147011383936821,5.140000000000001e-06,1.8875464987668855,1.8871445734102639,1.8871450761936681,1.8871538894721736,1.8871459328362985
25,2.3295778746225664,0.04094255170184877,0.010585007956251502,8.147212539436504,5.320000000000001e-06,1.8875608691764205,1.8871298606920681,1.8871304028053604,1.8871397219302197,1.8871311379534976
