iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
0,0.02533057808610311,0.009292626164366569,4.284398996038362,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108
1,0.02717338020474483,0.009292601039487695,14.03326699603349,0.019503937905910998,9.999999999999159e-07,1.8873510877184567,1.8873510877169688,1.8873510877156698,1.8873510877143587,1.8873510877129664,1.8873510877114041,1.8873510877096067,1.887351087707444,1.887351087705222,1.8873510877033826,1.887351087699885,1.8873510877106952,1.8873510877007762,1.8873510877002144,1.887351087694837
2,0.028807955111162395,0.009292076053108549,13.107999586034566,0.02015043787634568,2.097999999999987e-05,1.8874087716301395,1.8874087918344915,1.8874087949081322,1.887408797412333,1.8874087989486459,1.8874088003691365,1.8874088014549932,1.8874088024714681,1.8874087819320178,1.887408649205269,1.8874086521543199,1.887405605795841,1.887408198669995,1.887408558496706,1.887408526978281
3,0.026689212757319267,0.009291050334702197,9.134752974146977,0.019374364900156732,4.095999999999993e-05,1.8875212526726954,1.887521313486901,1.8875213308704277,1.8875213382785487,1.8875213395506123,1.887521340061631,1.887521336198923,1.8875213327396836,1.887521211428435,1.887520810733555,1.8875210175657502,1.8875144316858394,1.8875203914040952,1.8875206692330366,1.8875208104308832
4,0.02381463561376785,0.00928953045814526,9.11621582112275,0.018206760927788862,6.0939999999999996e-05,1.8876881310877576,1.8876881142402464,1.8876880389993964,1.8876879621964997,1.8876878885780901,1.887687820666774,1.8876877487824635,1.8876876838925345,1.8876875948215273,1.8876867962115464,1.887687599020058,1.8876777471891129,1.8876871920329044,1.8876863266763857,1.887686918337741
5,0.028099674388738314,0.00928750564830329,8.993422356899828,0.01990453446115221,8.091999999999984e-05,1.88791015515927,1.8879101157102804,1.8879099805338606,1.88790984033727,1.8879097073565079,1.8879095832550508,1.8879094502128797,1.8879093315744142,1.8879091574560527,1.8879078417878568,1.8879099221221418,1.8878960727040897,1.8879098164729837,1.8879066715381378,1.8879089743628958
6,0.026947358278644962,0.009284984525526367,9.287576231872663,0.019582019357912844,0.0001008999999999999,1.8881872695980488,1.888187209313863,1.8881870134233791,1.8881868041685481,1.888186599559276,1.8881864085173359,1.8881862019375144,1.8881860200051577,1.8881856068128298,1.8881836679929551,1.8881862754704826,1.8881632379400304,1.8881846481192976,1.88818200080476,1.888186135825562
7,0.021333509699807237,0.009281990134747346,8.97744921897538,0.016883666706898115,0.00012087999999999997,1.8885169513600102,1.8885166346256153,1.8885161085483408,1.8885155881907696,1.8885150999472724,1.8885146435678652,1.8885141890115864,1.888513780798829,1.888513451436665,1.8885120506249058,1.8885150475072612,1.8884875330269384,1.8885134477517218,1.8885085237200505,1.888509172921759
8,0.023866300361740006,0.009278530169015847,9.117564416024834,0.0176117743581195,0.00014085999999999992,1.888900453048588,1.888899318242771,1.8888983525585876,1.888897446809122,1.8888966104597682,1.888895834078544,1.8888950800101945,1.8888944003548924,1.888893849288577,1.8888920315042974,1.888894771051477,1.8888514399161878,1.888888245024235,1.8888819818889442,1.888885156416965
9,0.021822323128868767,0.00927462794363811,8.82087591290474,0.016914350985213874,0.00016083999999999998,1.8893369526877397,1.8893344100927223,1.8893327463524858,1.8893312798622917,1.8893299350100516,1.8893286956977262,1.889327504010738,1.889326424221382,1.889325256823779,1.8893219543341513,1.8893238223030282,1.889249333984044,1.889304208025061,1.8892945172118019,1.8893079541788673
10,0.02718033357401601,0.009270197691231769,9.843595499871299,0.019251332301813584,0.00018081999999999983,1.889828716431428,1.8898255661312777,1.8898235088879136,1.8898216549239455,1.889819937031978,1.8898183350728148,1.8898168074570227,1.88981540564117,1.8898141215478095,1.8898105307854125,1.8898135679959156,1.889714681468839,1.889782567042492,1.8897676388352804,1.889785734928772
11,0.026338757623447562,0.009265243721206799,9.668977932073176,0.01963805241876027,0.0002007999999999999,1.8903765918093074,1.8903731231948122,1.8903707860507697,1.8903686145217125,1.8903665746103964,1.8903646269079817,1.8903627866647783,1.8903610848993797,1.8903593563663947,1.8903575989613948,1.8903649039363113,1.8902484263509702,1.8903244061192495,1.8903027059801332,1.8903086278474335
12,0.023842475111937655,0.009259795653826775,9.5121095769573,0.018232351724814976,0.00022077999999999996,1.8909785005263413,1.8909745761102985,1.8909717115828797,1.8909690090694578,1.8909664772173274,1.890964015650599,1.8909617435614923,1.89095963836597,1.8909580341833534,1.890962826823468,1.890974194345529,1.8908461572782085,1.890925271814674,1.8908961105930464,1.8908736033039462
13,0.02390842388671082,0.0092539002826693,9.375617909943685,0.01769808237428957,0.0002407599999999999,1.8916337692654075,1.891629779414329,1.8916261692979404,1.891622729222724,1.8916195209087792,1.891616389829935,1.8916135430513472,1.8916109038128481,1.8916088331463736,1.891618612151232,1.8916309116210392,1.891476408533362,1.89156544168438,1.8915321177368736,1.8914901615041317
14,0.03143934133351838,0.009247429242270143,9.023886602837592,0.021214239363814225,0.00026074,1.8923486725811691,1.89234522188248,1.8923414533135345,1.8923377405021424,1.8923342695256211,1.8923308381461594,1.8923277435165804,1.892324866004122,1.892322203487503,1.8923375272307819,1.8923572722974584,1.8921790651253032,1.8922741595428514,1.8922316229993368,1.8921764763996454
15,0.025394813875254926,0.009240471293248073,8.657630013069138,0.019085250056591747,0.00028071999999999993,1.8931199990534975,1.893116085699109,1.8931118944582668,1.8931077945565982,1.8931040093367866,1.8931002577664429,1.893096885246416,1.89309374622481,1.8930900628222602,1.8931090475754844,1.8931335250835515,1.8929209588944935,1.8930354988838987,1.8929865719028176,1.8929296830797977
16,0.027756122517998395,0.00923306180420862,9.406028411118314,0.019218128232672126,0.0003007,1.8939481351903404,1.893942988954691,1.8939384066517382,1.8939340688166393,1.8939301198639342,1.8939262166948343,1.893922719845111,1.8939194730222826,1.8939145254017924,1.8939343232534431,1.8939579062953802,1.893679192358134,1.8938322013994602,1.8937810866704365,1.8937351796974202
17,0.026205422004456712,0.009225206355669981,9.13136803288944,0.01881005029660224,0.00032068000000000005,1.894831523771229,1.8948250257405292,1.894820305785005,1.894815962586974,1.8948120162688409,1.894808099694227,1.8948045827131794,1.894801319901042,1.894794782462309,1.8948125728626202,1.894829754173776,1.8944613226723495,1.8946674873257374,1.8946128444680144,1.8945865721636244
