k,l2o,ldro_pep,lpep,l2o_alista
1,22.792944120750807,22.226186216910502,22.181049234780126,22.16765653666065
2,10.485725548599369,14.68405440656482,13.644940480468492,13.342134778248683
3,6.527541058930691,11.20187034244358,10.317000407524938,9.715445739172889
4,4.304758737888505,8.998105969437171,8.450506221344185,7.620221932198542
5,2.9914549051015324,7.406808602698833,6.752536823704367,6.120898056789189
