iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5
0,0.07549069182170581,0.02667857762615417,0.4519910420058295,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,0.0749474566592872,0.026678509080761786,0.1592577500268817,0.05016651810681516,9.999999999999972e-07,1.250002236069199,1.2500022360687322,1.2500022360680807,1.2500022360670302,1.2500022360649672,1.2500022360588443
2,0.07778953750311035,0.026678304694128116,0.15944666700670496,0.05133166868342338,2.980000000000002e-06,1.2500089030766075,1.2500089030166948,1.250008903319015,1.250008903698327,1.250008904026861,1.2500089042768228
3,0.07697485930370326,0.0266779645638452,0.0018078329740092158,0.051448294809756843,4.960000000000007e-06,1.2500200046157226,1.2500199993110275,1.2500199977629476,1.2500199976465576,1.2500199980186506,1.250019998521906
4,0.08071504293812613,0.026677487860165914,0.0018479999853298068,0.053725884157082716,6.939999999999998e-06,1.2500355627742055,1.250035552268906,1.2500355474388134,1.2500355464315271,1.2500355470633258,1.2500355483149426
5,0.07563219095586454,0.026676875792709418,0.0016969169955700636,0.050560798542443615,8.919999999999989e-06,1.2500555235544433,1.2500555190899092,1.2500555163105354,1.2500555165990732,1.2500555182224915,1.2500555201805374
6,0.07789958339399268,0.026676127751577555,0.0016350829973816872,0.05225378203583269,1.0899999999999994e-05,1.2500799310595294,1.2500799247193688,1.2500799214679847,1.2500799210450835,1.250079921978367,1.2500799232532946
7,0.07294908938754711,0.026675246296446218,0.0016705000307410955,0.05013146700227058,1.2879999999999999e-05,1.2501087346631194,1.250108696526547,1.2501086793557359,1.250108667905479,1.2501086593769872,1.2501086522466818
8,0.07764829055737175,0.0266742276945995,0.001640708011109382,0.05259704260432085,1.4860000000000003e-05,1.250142000103424,1.2501419442114245,1.2501419165250436,1.2501418954735724,1.2501418778710498,1.2501418620292617
9,0.0771155648397184,0.026673072611865824,0.0018845829763449728,0.05224393708069219,1.6840000000000008e-05,1.2501797161997725,1.2501796500236462,1.2501796108168457,1.2501795792080026,1.2501795517582497,1.250179526445541
10,0.07250639595587449,0.02667178508469209,0.0017184580210596323,0.050500680755723046,1.8819999999999986e-05,1.2502218291123963,1.2502216918084867,1.2502216202078542,1.2502215670602892,1.2502215215552024,1.2502214792751376
11,0.07600430369638383,0.026670362329098727,0.0016605840064585209,0.05098468171040019,2.079999999999999e-05,1.2502683346769494,1.2502681610375037,1.2502680518195508,1.2502679735039146,1.250267909521054,1.2502678518889483
12,0.07863836078602902,0.026668800724510874,0.0017664579791016877,0.05305892091436364,2.2779999999999995e-05,1.2503193466141778,1.2503191660087047,1.2503190258480883,1.2503189238316437,1.2503188412276418,1.2503187675482799
13,0.078038599830196,0.0266671037783267,0.0018600000184960663,0.05071199480500855,2.476e-05,1.2503747153638638,1.2503745592341606,1.250374419525659,1.2503743164399903,1.2503742330293417,1.2503741586775485
14,0.07530176365217318,0.026665274578188715,0.00164154201047495,0.05006994813172464,2.6740000000000005e-05,1.250434414791854,1.2504342828762836,1.2504341360549025,1.2504340267581975,1.2504339402036595,1.2504338650310156
15,0.08024595850364374,0.026663304668026775,0.0018464159802533686,0.053695662994367836,2.8719999999999996e-05,1.2504987111476134,1.2504986083567424,1.2504984524974931,1.2504983361950437,1.2504982469785364,1.2504981720537562
16,0.0759604164977552,0.02666120049458706,0.0016127499984577298,0.05110195381763628,3.07e-05,1.2505673947865632,1.2505673189316822,1.2505671593036414,1.2505670391301658,1.2505669481053348,1.2505668727553687
17,0.08062433214874648,0.02665895624398011,0.0016208330052904785,0.05341069132481008,3.2680000000000006e-05,1.25064067889338,1.2506405727346297,1.2506404233521666,1.2506403195379265,1.2506402469480304,1.2506401900211637
18,0.08152334869069924,0.026656569840913944,0.0016656669904477894,0.05387394686819271,3.466000000000001e-05,1.2507185688866762,1.2507184681639896,1.2507183429924345,1.2507182642195265,1.2507182165454633,1.2507181834671348
19,0.08211045428525243,0.0266540424535019,0.0016484589432366192,0.05341646233377083,3.664e-05,1.2508010037334487,1.2508009671534153,1.2508008794608263,1.250800838409172,1.2508008304689526,1.2508008373393413
20,0.07905055891971965,0.026651376559173743,0.0016482920036651194,0.05281241615180407,3.8620000000000006e-05,1.250887923490873,1.2508879715599648,1.2508879560324089,1.250887970288445,1.2508880104942324,1.2508880604458104
21,0.07437141909240101,0.026648582762702034,0.001684957998804748,0.05094787464901329,4.0600000000000004e-05,1.2509791517414028,1.2509792310142653,1.2509792302641998,1.2509792559077022,1.2509793103183786,1.2509793760988102
22,0.07444720400206374,0.02664565907886085,0.0017451250459998846,0.05074988325808412,4.2579999999999996e-05,1.2510746497217304,1.2510747584927666,1.2510747729912892,1.251074800946804,1.2510748567397656,1.25107492449735
23,0.07267624701129131,0.026642610845708917,0.0017766249948181212,0.04978536243127902,4.4559999999999993e-05,1.2511743263112423,1.2511743979161045,1.251174395904389,1.25117440508727,1.2511744452650388,1.2511744998335161
24,0.07863784077626018,0.02663942179240413,0.0017231670208275318,0.05272277010201111,4.654e-05,1.2512785501403871,1.251278634368914,1.2512786393552588,1.251278649182658,1.2512786889905778,1.251278742158956
25,0.07873093462723815,0.026636093991422787,0.0015897079720161855,0.0523232333631774,4.8519999999999996e-05,1.2513872574560758,1.251387406777703,1.2513874398997105,1.2513874651315084,1.2513875184932912,1.2513875841571778
26,0.0763005385722928,0.02663263357360482,0.0016027080127969384,0.05156528490675491,5.05e-05,1.2515003664522952,1.2515005361521736,1.2515005888001263,1.2515006258691468,1.251500689016651,1.251500762337395
27,0.06955576863405868,0.026629058150615073,0.0017790000420063734,0.04856213198754277,5.2480000000000006e-05,1.251617426356778,1.2516175283083995,1.2516175299082162,1.2516175213575709,1.2516175443035455,1.2516175797104898
28,0.07717243727991763,0.02662534717055718,0.0016724999877624214,0.05213436487524878,5.4460000000000004e-05,1.2517390633117205,1.2517389818889253,1.251738907821763,1.2517388408434327,1.251738815287305,1.2517388064684656
29,0.0738507026829707,0.026621508944562788,0.0017555420054122806,0.05071882158474486,5.644000000000001e-05,1.2518650102605655,1.2518647123062252,1.2518644948731976,1.2518643104400824,1.2518641853188677,1.251864088541321
30,0.07737828004097286,0.026617532578437155,0.0018737079808488488,0.05191910795020379,5.842e-05,1.2519954638083959,1.2519949700941568,1.2519946276463954,1.2519943383274006,1.2519941239750676,1.251993948935047
31,0.08253714798867116,0.02661340086238684,0.0018491250229999423,0.0539558899080872,6.04e-05,1.252130717856794,1.252130259577828,1.2521298927103344,1.2521295660158145,1.2521293173975783,1.2521291120025149
32,0.0737379798880367,0.026609144858356054,0.00184449995867908,0.05001462026146532,6.238000000000001e-05,1.252270057767518,1.2522696629186916,1.2522692744147552,1.2522689005982524,1.2522686034785877,1.252268352556259
33,0.08035015855506777,0.026604740090066366,0.0017730409745126963,0.05347490610436162,6.436e-05,1.2524141937292852,1.2524138982101152,1.2524135478199254,1.252413173053909,1.2524128645732502,1.2524125997253948
34,0.07495140085466545,0.02660021210695674,0.0017370840068906546,0.050494047874954436,6.634e-05,1.2525625363983608,1.2525622318187883,1.2525618714514282,1.2525614725206649,1.2525611388962616,1.2525608507257628
35,0.07730252736412667,0.026595548257393443,0.0015616670134477317,0.052214570117266844,6.832000000000001e-05,1.252715462490302,1.252715103593046,1.2527146759773065,1.2527142219409186,1.2527138459662823,1.2527135238984246
36,0.0793494072041496,0.026590742954228738,0.0016925419913604856,0.05227094526856347,7.03e-05,1.2528729348999594,1.2528725554632296,1.2528721282801516,1.2528716810327496,1.2528713187933382,1.2528710137672183
37,0.07351652439729298,0.026585815558909653,0.0016552499728277326,0.050523164272861826,7.228e-05,1.253034593126368,1.2530340967086449,1.2530336325146147,1.2530331510402228,1.2530327599622404,1.253032429256638
38,0.07537319956495273,0.026580760256911053,0.001846291997935623,0.050461207195536054,7.426e-05,1.25320037101945,1.2531998668920135,1.2531993919918847,1.253198890173424,1.253198478463359,1.2531981273306718
39,0.0715505091625163,0.026575598800673242,0.0017042920226231217,0.04861689988424272,7.624e-05,1.2533699540226861,1.253369143884822,1.2533686119960783,1.2533680804195635,1.2533676469071777,1.253367276256685
40,0.07058838113570463,0.026570316985365768,0.0017085419967770576,0.05013977882326207,7.822e-05,1.2535437236790923,1.2535425783604175,1.2535418910072293,1.2535412214833823,1.2535406572755285,1.2535401602787983
41,0.07442690097787914,0.026564906544856225,0.0016490420093759894,0.050123689164876244,8.020000000000001e-05,1.2537216064806425,1.253720340620815,1.253719509944956,1.2537186764051411,1.2537179505701208,1.2537172987955365
42,0.076267612832829,0.026559360793686627,0.0018135829595848918,0.05144556573701723,8.218e-05,1.2539040789263594,1.2539026310933559,1.253901614099222,1.253900592454078,1.2538996887784077,1.2538988704574587
43,0.07708193280468018,0.02655367724210434,0.0016304169548675418,0.05115170723784501,8.416000000000001e-05,1.254091009317842,1.2540893916688562,1.254088273543025,1.2540871292080285,1.2540861003219999,1.2540851606343613
44,0.0815346563814712,0.026547834862651755,0.001687459007371217,0.053584884691809546,8.614e-05,1.254283115171215,1.254281304669973,1.2542801507300307,1.2542789630453033,1.2542778863907926,1.254276897906383
45,0.07813286950784751,0.026541846591601387,0.001647584023885429,0.05240904350374106,8.812e-05,1.2544799694150905,1.2544780360614434,1.2544768810019817,1.2544756787721039,1.2544745789346565,1.2544735625905266
46,0.08066620408079421,0.026535706041154798,0.0017829170101322234,0.0529953330344002,9.010000000000001e-05,1.2546817105934571,1.2546797659110005,1.2546786685448046,1.2546775051152066,1.2546764359291533,1.254675445702116
47,0.07028851846108307,0.026529471394461834,0.0017412909655831754,0.048776931307296996,9.208000000000001e-05,1.2548871410286444,1.2548848366094338,1.2548836008749813,1.2548823365696358,1.254881187328581,1.2548801297964378
48,0.07954415309820902,0.026523072662321873,0.0016659999964758754,0.05374038410513826,9.406e-05,1.255097700811626,1.2550953625623718,1.2550940642483324,1.2550927267461567,1.2550915122969557,1.255090396956885
49,0.07591482658999775,0.026516539974908455,0.0015854999655857682,0.05201148462485596,9.604e-05,1.2553128966502993,1.2553104747829114,1.255309016695231,1.255307540816182,1.2553062122165692,1.2553049988111031
50,0.07763732212815391,0.026509875868081872,0.001658208027947694,0.05168074315758922,9.802e-05,1.2555326454572848,1.2555299037682468,1.2555282950332949,1.2555267162051753,1.2555253107793656,1.2555240343259084
51,0.08031898154985802,0.02650306164005304,0.0018228330300189555,0.0528379111797594,0.0001,1.25575723608148,1.2557542948537148,1.2557525742778342,1.255750943193841,1.255749523127509,1.2557482518368641
52,0.07188172688933452,0.026496284841420022,0.0018347090226598084,0.04887755187336196,9.999879371991704e-05,1.2559808670595443,1.2559776557793783,1.2559757143350416,1.255973955074579,1.2559724609526954,1.255971143598034
53,0.0774684622482418,0.026489503826762302,0.0017517920350655913,0.05198558680490534,9.999517493846056e-05,1.2562047094724962,1.2562012353628098,1.2561990836983636,1.2561971921764223,1.2561956174836997,1.2561942483384823
54,0.0712201326278672,0.02648275341734465,0.0019142500241287053,0.04882729637511432,9.998914383200487e-05,1.2564275761861312,1.2564239805151973,1.2564216080430115,1.2564195271654224,1.2564178018289858,1.2564163086995181
55,0.07771770054483645,0.02647599792446079,0.0018490419606678188,0.051869450297191325,9.998070069449754e-05,1.2566507455181253,1.2566468333330558,1.2566442993123297,1.2566421039451696,1.2566402939072474,1.2566387328424822
56,0.08247757983380616,0.02646921022025419,0.0019127909909002483,0.05348723404315318,9.996984593744525e-05,1.2568745944043047,1.2568706611262892,1.2568681303978715,1.2568659488877527,1.256864167223315,1.2568626420667592
57,0.07919718477509885,0.02646241342709267,0.0017861660453490913,0.05205947071254852,9.99565800898935e-05,1.2570985672050639,1.257094780786729,1.2570923666189433,1.2570902598836655,1.2570885448379512,1.2570870837269625
58,0.0778879027738244,0.026455617307715864,0.0015858749975450337,0.05176095820630085,9.994090379840098e-05,1.2573225926623293,1.2573189711538042,1.2573166485721128,1.257314619482332,1.257312983132465,1.257311600909436
59,0.07300696590747784,0.026448855610957056,0.0018756669596768916,0.0495916923150207,9.992281782700807e-05,1.2575460016288145,1.2575421991472855,1.2575398162361546,1.2575377884193804,1.257536182968029,1.2575348446406025
60,0.07893153745290855,0.026442075523648342,0.0016630829777568579,0.05310892506022493,9.990232305719945e-05,1.2577699684440378,1.2577661385605121,1.2577637131144768,1.2577616819431552,1.2577600974885095,1.2577587916575856
61,0.07825803484364686,0.026435291489907222,0.0018465829780325294,0.05175742647351218,9.98794204878613e-05,1.257993934315791,1.2579901625676848,1.2579878141800214,1.2579858628763627,1.257984356519496,1.257983123726202
62,0.07453584620218501,0.026428517340274973,0.0016780829755589366,0.05221961206396828,9.985411123523256e-05,1.258218193671559,1.2582142961652842,1.2582117341684969,1.2582096278586201,1.2582080069548751,1.2582066843045612
63,0.07702976384720711,0.026421749523289968,0.0017052920302376151,0.050983186307078154,9.982639653285048e-05,1.258442110781269,1.2584382342572302,1.2584355474881574,1.2584333315754048,1.258431627139097,1.2584302413621882
