k,l2o_gamma,ldro_pep_gamma,lpep_gamma,l2o_alista_gamma
1,0.2709059854969914,0.2659496869504277,0.3232334178288113,0.3207149124185516
2,0.760908091978945,0.2659496869504277,0.246383004253247,0.3181216075232316
