iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
0,1.2609467398753165,0.01745986764080273,2.2004866062197834,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108
1,1.2609467398753165,0.01745990045552364,2.1899713980965316,16.50458759069448,9.999999999999159e-07,1.8873455924466673,1.8873455924466795,1.8873455924466607,1.8873455924466545,1.8873455924466551,1.8873455924466551,1.8873455924466576,1.8873455924466582,1.8873455924466527,1.8873510877203603
2,1.2609483593926,0.017460581662430752,1.8819258080329746,11.453613326492302,2.097999999999987e-05,1.8872884122284024,1.887287914275367,1.887287922044123,1.8872880176253721,1.8872884633354217,1.8872913521088621,1.8872884430901988,1.8872881583532348,1.8872878908609845,1.887408694003835
3,1.260982015261871,0.01746191220790766,0.0341001960914582,11.453019783750127,4.095999999999993e-05,1.8871760974384215,1.8871752865718825,1.8871751006186313,1.887175648521,1.8871770923442661,1.8871867002287603,1.8871761638019782,1.8871761125668742,1.8871751926244476,1.8875211419907958
4,1.2610477595502159,0.017463893860926123,0.034156749956309795,11.451847185005906,6.0939999999999996e-05,1.8870083747657205,1.887007712156651,1.887007048321609,1.887008490839033,1.887011446475214,1.8870312577626507,1.8870084720155362,1.8870094560802286,1.8870074921353517,1.8876884326027743
5,1.26114567526127,0.01746652785394823,0.0340537060983479,11.450096620370065,8.091999999999984e-05,1.8867851501770618,1.8867852026412626,1.8867837476139755,1.886786546355053,1.8867914914643098,1.8868245980399425,1.8867852708379957,1.886788185958872,1.8867847952440266,1.8879105703842816
6,1.2612758202905245,0.01746981511600362,0.04066804703325033,11.44778318694898,0.0001008999999999999,1.886506396591505,1.8865077769254612,1.8865052085976135,1.8865098159281168,1.8865171997900443,1.8865663685762217,1.8865065329293322,1.8865123017178973,1.8865071139907768,1.8881875603258715
7,1.2614382391343046,0.01747375642037155,0.03843676601536572,11.444882283119105,0.00012087999999999997,1.8861721172456685,1.8861754614537758,1.8861714576356496,1.8861782994206264,1.8861885488746744,1.8862562862319703,1.8861722628662387,1.886181806170601,1.8861744647133767,1.8885194067576023
8,1.2616329698180246,0.017478352463422435,0.03489798097871244,11.44140986309697,0.00014085999999999992,1.885782331441951,1.8857882906363836,1.8857825332810065,1.8857919955973343,1.885805519683517,1.8858941205591762,1.885782482535386,1.8857967057825873,1.8857868675680567,1.8889061123322501
9,1.261860047494889,0.017483603915745397,0.03438556310720742,11.437338180544659,0.00016083999999999998,1.8853370673277725,1.885346307329973,1.8853384844100227,1.8853509010435012,1.885368095038047,1.8854796796385418,1.885337223927916,1.8853570103692043,1.8853443458069625,1.889347677656512
10,1.262119506750784,0.017489511443914668,0.034285748144611716,11.432689324236764,0.00018081999999999983,1.8848363588885624,1.8848495641008098,1.8848393701706243,1.8848550102651933,1.8848762593457846,1.8850128006831353,1.8848365261164883,1.8848627336872814,1.8848469261449288,1.8898441000142137
11,1.2624113825187653,0.017496075729113054,0.03457028791308403,11.42744748587727,0.0002007999999999999,1.8842802437441761,1.884298123958691,1.8842852601618132,1.8843043148901897,1.8843299977266554,1.8844933432711302,1.8842804331340752,1.8843138932806118,1.8842946386437156,1.890395372866894
12,1.2627357108814532,0.01750329747801908,0.034115853952243924,11.421610280900685,0.00022077999999999996,1.8836687618308006,1.8836920612813008,1.8836762347098608,1.8836988032266346,1.8837292956067329,1.8839211845812875,1.8836689927730874,1.883710510758702,1.8836875167094551,1.8910014850832801
13,1.263092529513622,0.01751117743099442,0.034355466021224856,11.41518129686149,0.0002407599999999999,1.8830019545733587,1.883031462266168,1.883012385096815,1.8830384597700274,1.8830741384183725,1.8832962160142095,1.883002255889963,1.8830526119844435,1.883025597140806,1.8916624201232632
14,1.2634818780131154,0.0175197163631031,0.03422659216448665,11.408139351579466,0.00026074,1.882279864560871,1.8823164263699284,1.8822938147058856,1.8823232648925685,1.8823645112889575,1.8826183413075,1.8822802759530672,1.8823402272365737,1.8823089203583068,1.8923781555246568
15,1.2639037978867844,0.017528915094257313,0.0345256719738245,11.400489180341607,0.00028071999999999993,1.8815025345696637,1.8815470665550682,1.8815206390056642,1.8815531937645178,1.881600398358181,1.8818874742268292,1.8815031082393132,1.881573390806705,1.88153753004962,1.8931486623948646
16,1.2643583329797154,0.017538774486502023,0.034278105944395065,11.392232919832782,0.0003007,1.8806700076612153,1.8807235103001376,1.8806929864438522,1.8807282166620283,1.8807817829882236,1.8811035375696061,1.8806708100552119,1.8807521416960746,1.8807114736766382,1.8939739042004147
17,1.2648455292873109,0.01754929544666121,0.03345229499973357,11.383350795313087,0.00032068000000000005,1.879782326905988,1.879845900125252,1.8798109990638414,1.879848298180935,1.8799086475094051,1.88026646222797,1.8797834403777778,1.879876523599307,1.8798308024165524,1.8948538364652054
18,1.2653654350483419,0.017560478926834502,0.03399491612799466,11.373847196911491,0.00034066,1.8788395351396487,1.8789143946116778,1.878874833148213,1.878913396994901,1.8789809728441755,1.8793761866041783,1.8788410595937919,1.8789465850902811,1.8788955712617992,1.8957884061165495
19,1.2659181007184548,0.017572325925466713,0.03417114797048271,11.363719107274234,0.00036063999999999996,1.8778416746539934,1.877929169427086,1.8778846598176806,1.8779234653487136,1.8779987383448993,1.8784326560052986,1.8778437295833306,1.8779623796675469,1.877905839066378,1.8967775504683264
20,1.266503578955328,0.01758483748525822,0.03408421203494072,11.352950793637904,0.0003806199999999999,1.8767887874748688,1.8768904175554546,1.8768406655671999,1.8768784490142125,1.876961921946273,1.8774358227214372,1.8767915135299853,1.876923966038629,1.8768616688720932,1.897821196915675
21,1.2671219245067549,0.01759801469816268,0.03419113182462752,11.341540570153395,0.0004006,1.8756809149350362,1.8757983504358162,1.8757430526587842,1.8757782863890966,1.8758704994210644,1.8763856445774496,1.8756844754201814,1.8758314078592875,1.87576312752594,1.8989192625532507
22,1.2677731943853128,0.017611858699670073,0.03392785810865462,11.329483077486673,0.00042057999999999993,1.8745180981607665,1.8746531978870464,1.8745920398926963,1.8746229091062603,1.8747244451186076,1.8752820855234147,1.8745226807616626,1.8746847744221855,1.8746102862857446,1.900071652858159
23,1.2684574475631454,0.01762637067695462,0.03637707908637822,11.316778708842742,0.0004405599999999999,1.8733003774468713,1.8734552084612714,1.873387862610092,1.8734122408639324,1.8735237309109796,1.8741251147868159,1.8733061954848529,1.8734841401396751,1.8734032201986133,1.9012782617097619
24,1.2691747453178999,0.017641551855707968,0.034224677132442594,11.303398919220786,0.00046053999999999995,1.872027793082544,1.8722046514417505,1.8721307740336348,1.8721461981599485,1.8722683270551437,1.8729147077668469,1.8720350870225315,1.8722295855804825,1.8721420091653043,1.9025389702407118
25,1.2699251505650233,0.017657403509621063,0.03465116396546364,11.28935641648014,0.0004805199999999999,1.870700384768644,1.8709018159749118,1.8708210451302727,1.870824689479505,1.8709582014348247,1.8716508448728046,1.8707094235832618,1.8709211968144321,1.870826737500498,1.903853646584055
26,1.2707087282787892,0.017673926951423915,0.03374619293026626,11.274620338506912,0.0005005,1.8693181919874542,1.8695470136710681,1.8694589656588947,1.8694476154009507,1.8695933196936598,1.870333512656543,1.8693292742401617,1.8695590664033455,1.8694574942366367,1.9052221448967246
27,1.2715255449947025,0.01769112354378667,0.03428410203196108,11.259216920961926,0.00052048,1.8678812540297536,1.868140575643067,1.8680448435246386,1.868014868304595,1.8681736454342652,1.8689627015346897,1.8678947090655285,1.8681432925323975,1.8680343729603066,1.9066443048961417
28,1.2723756693278243,0.017708994692838355,0.03392268205061555,11.243095522074046,0.00054046,1.8663896099301767,1.8666828559715527,1.866579005776142,1.8665263321974426,1.8666991394878507,1.8675384076608805,1.8664057984204514,1.8666739791447249,1.8665574716592936,1.9081199513131288
29,1.2732591715613926,0.017727541838652848,0.033870819956064224,11.22627711920458,0.00056044,1.8648432994335977,1.8651742320135278,1.8650617998026122,1.8649818828529043,1.8651697608592326,1.8660606329257117,1.864862614114642,1.865151237677975,1.8650268941088053,1.909648892263954
30,1.2741761231881532,0.0177467664649026,0.03384907194413245,11.208744386924664,0.0005804199999999999,1.8632423632015591,1.8636151033566999,1.8634935925262606,1.8633813874891068,1.8635854664825666,1.8645293836694428,1.8632652283530335,1.8635751853582305,1.8634427482922946,1.9112309203881825
31,1.2751265973307875,0.01776667009730174,0.03367003984749317,11.190482154590855,0.0006004,1.8615868414497927,1.862005893361443,1.8618747715120092,1.8617247050903485,1.8619462105437339,1.8629446712899458,1.861613713978822,1.8619459463080412,1.8618051478755984,1.9128658096207665
