iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12
0,1.7272632971037145,0.0012473129107252907,0.25721225002780557,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862
1,1.7272632971037145,0.001247315057700597,0.4136282920371741,21.261284463677107,9.999999999999972e-07,1.2499977639323043,1.249997763932291,1.2499977639323232,1.250002236069676,1.249997763932287,1.2499977639322706,1.2499977639323139,1.25000223606973,1.2500022360697252,1.2500022360697043,1.2500022360697196,1.2500022360697172,1.250002236069654,-1.0000002991809975e-06,0.28175252512500093,0.43404178277999794,0.5310648054024613,0.5987775940557086,0.6489223261220649,0.6876448540102243,0.7184988534588016,0.7436900466050553,0.7646637176169895,0.7824102432282803,0.7976253809602516,0.8108199838000862
2,1.7272632569975819,0.0012473214636719116,0.3646184580284171,21.257350671490748,2.980000000000002e-06,1.2499911003410098,1.2499911004375255,1.2499911001050343,1.2500088995208012,1.2499911001985904,1.249991100539715,1.249991100796098,1.2500088996379175,1.2500088990191263,1.2500088995434653,1.2500088991360239,1.2500088991869447,1.2500088995833865,-3.961569339477721e-06,0.2817495450311735,0.43403880251942173,0.5310677613169634,0.5987746139649089,0.6489193461312533,0.6876418740459634,0.7184958735808727,0.7436870665064511,0.7646607375976961,0.7824132223825686,0.7976283598374748,0.8108199838000862
3,1.7272631342372224,0.001247332122192197,0.02454462496098131,21.25177559742831,4.960000000000007e-06,1.249980009135205,1.2499800101644156,1.2499800079540697,1.250019991480376,1.2499800088403834,1.249980009848525,1.2499800104648002,1.2500199906597638,1.2500199888442258,1.2500199909348382,1.2500199895315363,1.2500199893358752,1.250019990569428,-8.917115955576617e-06,0.2817445851627702,0.43403384199722206,0.5310727028394912,0.5987696537934345,0.6489143861466911,0.6876369140964681,0.7184909137002198,0.7436821060614954,0.7646557773528133,0.7824181808210764,0.7976333171046772,0.8108199838000862
4,1.7272629223718008,0.001247347014003796,0.024226916953921318,21.294099258889393,6.939999999999998e-06,1.2499644899130662,1.2499644903882756,1.2499644958861869,1.250035507481684,1.2499644960498055,1.249964491588951,1.2499644923398627,1.2500355081708097,1.250035509750566,1.2500355121180906,1.2500355104637628,1.250035509392143,1.250035507897153,-1.587313283713912e-05,0.281737644960597,0.43402690508879105,0.5310796507773355,0.5987627153867761,0.6489074464079702,0.6876299741813794,0.7184839731836633,0.743675166682324,0.7646488383359288,0.7824251270658409,0.7976402609472399,0.8108199838000862
5,1.7272625982735175,0.0012473661828071394,0.024309042026288807,21.24250179817792,8.919999999999989e-06,1.2499445412545618,1.2499445453219131,1.2499445497125716,1.2500554550383052,1.2499445534978713,1.2499445462222354,1.2499445467394772,1.2500554538455586,1.250055455272159,1.2500554590012136,1.2500554565333362,1.2500554547695122,1.2500554535249275,-2.4833406215558706e-05,0.2817287250333884,0.4340179851712432,0.5310885538246973,0.5987537962138384,0.6488985265811199,0.6876210542984693,0.7184750531401182,0.7436662463205059,0.7646399181252824,0.7824340459078074,0.7976491753892749,0.8108199838000862
6,1.727262163037514,0.0012473896116367241,0.024029291002079844,21.263027295549307,1.0899999999999994e-05,1.2499201676715275,1.2499201688199846,1.2499201806780167,1.250079826476416,1.2499201883447255,1.2499201733629632,1.2499201760456058,1.2500798267072573,1.2500798295144526,1.2500798329629923,1.2500798313527588,1.2500798298083413,1.2500798275168967,-3.5795236501376106e-05,0.2817178234241328,0.4340070866469468,0.5310994206802543,0.5987428980941505,0.6488876268201701,0.6876101544892645,0.718464152882283,0.7436553460931052,0.7646290175961261,0.7824449463165055,0.797660073643361,0.8108199838000862
7,1.727261584296967,0.00124741739763514,0.023869000026024878,21.255472875576647,1.2879999999999999e-05,1.249891365116203,1.2498913690177904,1.2498913759842243,1.2501086233469765,1.2498913885635676,1.2498913737567845,1.2498913803404328,1.250108626446345,1.2501086305281897,1.2501086385469353,1.2501086347242047,1.250108630160445,1.2501086341985963,-4.8761367992307846e-05,0.2817049433967053,0.4339942055763784,0.5311120282463679,0.5987300178101177,0.6488747467623811,0.68759727463245,0.71845127209509,0.7436424647215725,0.7646161373191634,0.7824578294898734,0.7976729491617784,0.8108199838000862
8,1.7272609071592657,0.0012474493389309116,0.024245375010650605,21.297326301680243,1.4860000000000003e-05,1.249858132916467,1.2498581328732152,1.2498581670554407,1.2501418345589113,1.2498581793302481,1.2498581461129616,1.2498581597370364,1.250141849887894,1.2501418724350462,1.250141883055341,1.250141876733012,1.250141867780018,1.2501418670174584,-6.372789586050058e-05,0.2816900812615899,0.43397935580613395,0.5311267821866127,0.598715162666901,0.6488598872889482,0.6875824147709594,0.7184364082580862,0.74362760603586,0.7646012810615519,0.7824727200672682,0.7976878323798505,0.8108199838000862
9,1.7272599672515359,0.0012474855227405533,0.024066457990556955,21.257808402261706,1.6840000000000008e-05,1.2498204730079716,1.2498204647104718,1.249820531296477,1.2501794763351237,1.2498205414579384,1.249820491765589,1.2498205123909243,1.2501794999361386,1.2501795425062456,1.2501795590949922,1.250179548429916,1.2501795329958745,1.2501795329058047,-8.069618275102509e-05,0.2816732370930621,0.43396252628814136,0.5311435701646854,0.5986983269408598,0.6488430476786342,0.687565574799722,0.7184195632735072,0.7436107656671459,0.7645844438654916,0.7824895929496135,0.797704692849866,0.8108199838000862
10,1.727258784909421,0.0012475260419659243,0.023965457978192717,21.259319407656772,1.8819999999999986e-05,1.2497783871829928,1.2497783618184803,1.2497784735285455,1.2502215391399798,1.2497784695218968,1.2497784113175343,1.2497784455697671,1.2502215763954379,1.250221642250538,1.2502216650500833,1.2502216516887692,1.2502216271429665,1.250221634768751,-9.96642134138117e-05,0.2816544094246748,0.43394371807480525,0.5311621493555286,0.59867950883104,0.6488242277366781,0.6875467548481585,0.7184007375247232,0.7435919448455541,0.7645656263216395,0.7825084529602606,0.7977235387993491,0.8108199838000862
11,1.727257420393166,0.001247570855202156,0.02410687500378117,21.238103765094362,2.079999999999999e-05,1.249731872148117,1.2497318272318712,1.2497319813627368,1.2502680354448839,1.2497319640012963,1.2497319043458983,1.2497319550455985,1.2502680801189316,1.2502681643698796,1.2502682049967275,1.2502681813539682,1.2502681479523654,1.250268172514484,-0.00012063333262682708,0.28163359909664903,0.43392292679405187,0.5311826859968808,0.5986587085088477,0.6488034272853849,0.6875259547530788,0.718379930838078,0.7435711392242679,0.7645448252537084,0.7825292831832948,0.7977443502150263,0.8108199838000862
12,1.7272558159387434,0.0012476200427715683,0.02405166602693498,21.21439041411556,2.2779999999999995e-05,1.2496809268726063,1.249680865024111,1.2496810357755892,1.2503189756827144,1.2496810139165733,1.2496809719523794,1.2496810351549137,1.2503190133800393,1.250319101063912,1.2503191654599008,1.250319132728476,1.2503190883823683,1.2503191558633686,-0.00014360495221446234,0.2816108068019715,0.4339001443559624,0.5312050720471293,0.5986359226936742,0.6487806459862221,0.6875031743703585,0.718357144686252,0.7435483461370301,0.7645220348658008,0.7825520637912599,0.7977670968258649,0.8108199838000862
13,1.7272540159307412,0.0012476734094218186,0.023969792004209012,21.265445347816456,2.476e-05,1.2496255496040876,1.2496254558677806,1.2496256896863958,1.2503743220668717,1.2496256526797123,1.2496256124305394,1.2496256873808254,1.250374366618501,1.2503744836839465,1.250374573670437,1.250374532131018,1.250374469875444,1.2503745776433475,-0.00016857162755951752,0.2815860292761765,0.43387539637959355,0.5312295595347224,0.5986111609447405,0.6487558850324514,0.687478413435057,0.7183323719054981,0.7435235730470563,0.7644972667700324,0.7825768673386356,0.7977918576631187,0.8108199838000862
