iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
0,4.202284003963219,0.01322818324426502,0.21640337503049523,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,4.202284003963219,0.013228214534998634,0.3908777919714339,23.795979987755274,1.0000000000000006e-06,1.2499977639343087,1.2499977639343287,1.2499977639343092,1.2499977639343063,1.2499977639343078,1.2499977639343107,1.2499977639343058,1.2499977639343087,1.2499977639343034,1.250002236067695
2,4.202290635381495,0.013228251458152809,0.3292710419627838,23.795919412772324,1.1800000000000006e-06,1.249995125379545,1.249995125378801,1.249995125379543,1.24999512537925,1.249995125379555,1.2499951253789223,1.2499951253793269,1.2499951253793502,1.2499951253791686,1.250004874629914
3,4.202298460474223,0.013228294013769137,0.009242708969395608,23.795818364849875,1.3600000000000005e-06,1.2499920843371448,1.249992084336402,1.2499920843372516,1.2499920843358048,1.2499920843363008,1.2499920843355212,1.2499920843363583,1.2499920843359915,1.249992084335844,1.2500079156874444
4,4.202307479250017,0.013228342201894887,0.009066624974366277,23.795714632104733,1.5400000000000005e-06,1.249988640809184,1.2499886408099095,1.2499886408093663,1.2499886408048728,1.2499886408059946,1.2499886408056742,1.2499886408069294,1.2499886408055905,1.2499886408055958,1.2500113592412576
5,4.2023176917192355,0.01322839602258672,0.008806665951851755,23.795576781246766,1.7200000000000005e-06,1.2499847947974647,1.2499847948018703,1.2499847947989111,1.2499847947866767,1.249984794789686,1.2499847947917972,1.2499847947930072,1.2499847947889398,1.2499847947900187,1.2500152052920634
6,4.202329097893309,0.013228455475936728,0.008718916971702129,23.795440035942683,1.9000000000000004e-06,1.2499805463029485,1.2499805463127585,1.2499805463062483,1.2499805462804445,1.2499805462862943,1.2499805462935833,1.2499805462941351,1.2499805462861076,1.2499805462886615,1.2500194538425502
7,4.202341697791512,0.013228520561989173,0.009167459036689252,23.795279010168713,2.0800000000000004e-06,1.2499758953298046,1.2499758953469167,1.2499758953373068,1.2499758952888185,1.2499758952990812,1.2499758953156712,1.2499758953144404,1.249975895300324,1.2499758953053892,1.250024104891085
8,4.202355491423499,0.013228591280814623,0.00938445795327425,23.795103822012898,2.2600000000000004e-06,1.249970841881312,1.2499708419114053,1.249970841894991,1.2499708418112507,1.2499708418298947,1.2499708418624786,1.2499708418567526,1.2499708418327824,1.2499708418420263,1.2500291584378684
9,4.202370478802901,0.013228667632486748,0.008939374994952232,23.794901468297176,2.440000000000001e-06,1.2499653859621205,1.2499653860099011,1.249965385984801,1.2499653858503013,1.2499653858802273,1.249965385936729,1.2499653859243185,1.2499653858863828,1.249965385901614,1.250034614482046
10,4.202386659945299,0.013228749617108317,0.00892562500666827,23.79470295295122,2.6200000000000003e-06,1.2499595275745459,1.249959527650467,1.2499595276101572,1.24995952740377,1.2499595274492221,1.2499595275415047,1.2499595275184752,1.2499595274612223,1.2499595274839532,1.2500404730263692
11,4.202404034871256,0.013228837234770405,0.008654708974063396,23.794503732534924,2.8000000000000003e-06,1.2499532667242697,1.2499532668360374,1.2499532667777657,1.2499532664734634,1.249953266541156,1.2499532666789241,1.2499532666429478,1.2499532665583526,1.249953266592272,1.2500467340695187
12,4.202422603599045,0.0132289304855883,0.008791667001787573,23.79424544917504,2.9800000000000003e-06,1.2499466034141196,1.2499466035746536,1.2499466034921876,1.2499466030574455,1.2499466031536755,1.2499466033550584,1.2499466032995472,1.2499466031793072,1.249946603228208,1.2500533976113202
13,4.202442366151897,0.013229029369657672,0.00883587496355176,23.794006679362713,3.1600000000000002e-06,1.2499395376502813,1.2499395378740386,1.2499395377608478,1.2499395371563835,1.249939537290029,1.249939537574531,1.2499395374934357,1.2499395373264395,1.249939537394949,1.25006046365002
14,4.202463322549075,0.013229133887079456,0.008895540959201753,23.7937483960325,3.340000000000001e-06,1.2499320694397447,1.2499320697425054,1.2499320695924392,1.2499320687710014,1.2499320689529911,1.2499320693430138,1.2499320692289406,1.2499320690024591,1.2499320690958193,1.2500679321834804
15,4.20248547280973,0.01322924403798179,0.00898825004696846,23.79345505497566,3.520000000000001e-06,1.249924198788079,1.2499241991919419,1.2499241989937844,1.2499241978983648,1.2499241981421134,1.2499241986665914,1.249924198509565,1.2499241982070397,1.249924198332375,1.250075803211243
16,4.202508816958938,0.013229359822514322,0.009147250035312027,23.793163631546495,3.700000000000001e-06,1.2499159257002808,1.2499159262295316,1.249915925972204,1.2499159245379388,1.2499159248564167,1.2499159255472436,1.249915925336906,1.249915924942463,1.2499159251065406,1.2500840767323147
17,4.202533355026481,0.013229481240775677,0.008932625001762062,23.79287394480777,3.880000000000001e-06,1.2499072501854007,1.2499072508751685,1.249907250538271,1.2499072486870146,1.2499072490984744,1.2499072499952297,1.2499072497180532,1.2499072492105412,1.2499072494216492,1.2500927527440437
18,4.202559087031012,0.013229608292930196,0.008814292028546333,23.792561997845763,4.060000000000002e-06,1.2498981722500064,1.2498981731347194,1.249898172700572,1.249898170344693,1.2498981708694177,1.2498981720126403,1.2498981716563773,1.24989817101252,1.2498981712790167,1.2501018312447825
19,4.202586013004026,0.013229740979105937,0.008654417004436255,23.79220692540452,4.240000000000001e-06,1.2498886919040515,1.249888693026488,1.2498886924716273,1.249888689508591,1.2498886901686417,1.249888691608068,1.2498886911573195,1.2498886903504272,1.2498886906829005,1.2501113122298873
20,4.202614132969708,0.01322987929945412,0.008969083020929247,23.7918488377759,4.420000000000001e-06,1.2498788091550574,1.249878810566133,1.2498788098628228,1.2498788061747925,1.249878806996132,1.2498788087927157,1.2498788082259982,1.2498788072244857,1.2498788076363896,1.2501211956952971
21,4.202643446956217,0.013230023254133699,0.008701250015292317,23.791490814288984,4.600000000000001e-06,1.2498685240129526,1.2498685257657698,1.2498685248865173,1.2498685203394901,1.2498685213550857,1.2498685235725935,1.249868522868833,1.249868521637107,1.2498685221417976,1.2501314816374556
22,4.202673954994607,0.01323017284331762,0.008787041006144136,23.79110457489502,4.78e-06,1.2498578364889394,1.2498578386341763,1.2498578375557048,1.2498578320015494,1.2498578332462997,1.2498578359544938,1.2498578350911824,1.2498578335900055,1.249857834203602,1.2501421700503592
23,4.202705657117244,0.013230328067184279,0.008690582995768636,23.790707290518004,4.96e-06,1.2498467465931031,1.2498467491943823,1.2498467478828084,1.2498467411548808,1.249846742666049,1.2498467459476823,1.2498467448963875,1.2498467430840159,1.24984674382232,1.250153260931229
24,4.2027385533576656,0.013230488925921003,0.008635459002107382,23.790282748041317,5.140000000000001e-06,1.2498352543363542,1.2498352574627138,1.2498352558829644,1.2498352477947423,1.2498352496132277,1.2498352535596478,1.2498352522910348,1.2498352501181529,1.2498352510015764,1.2501647542745296
25,4.2027726437504045,0.013230655419691277,0.008639417006634176,23.789865781551367,5.320000000000001e-06,1.2498233597288093,1.24982336346311,1.2498233615738203,1.2498233519158801,1.24982335408953,1.2498233588027985,1.2498233572852135,1.2498233546907918,1.2498233557456075,1.2501766500740645
26,4.202807928325771,0.013230827548700442,0.008582709007896483,23.789425079331345,5.500000000000001e-06,1.2498110627832908,1.249811067208851,1.2498110649689462,1.2498110535145446,1.2498110560963245,1.2498110616850913,1.2498110598831826,1.2498110568056118,1.2498110580573762,1.2501889483224506
27,4.202844407121958,0.013231005313145548,0.008474833972286433,23.78896824591756,5.680000000000001e-06,1.2497983635115653,1.249798368720962,1.2497983660871888,1.2497983525855383,1.2497983556310284,1.24979836221773,1.2497983600907243,1.2497983564636757,1.249798357940551,1.2502016490130445
28,4.202882080175103,0.013231188713222318,0.008788917039055377,23.78850704579056,5.860000000000001e-06,1.2497852619267333,1.249785268031586,1.2497852649442762,1.249785249121042,1.2497852526950604,1.2497852604091544,1.2497852579154178,1.2497852536637994,1.2497852553966415,1.25021475213969
29,4.202920947520274,0.01323137774911811,0.009075624984689057,23.78801956737016,6.0400000000000015e-06,1.249771758045635,1.2497717651656584,1.249771761562726,1.2497717431130182,1.2497717472860232,1.2497717562726334,1.2497717533655175,1.2497717484102973,1.2497717504300514,1.2502282576936794
