repeat,K,mean,worst,cvar_0.01,cvar_0.05,cvar_0.1
2,24,4.325536475122123e-06,1.2436017111864942e-05,1.191371743066567e-05,1.044303323291201e-05,9.26760821346934e-06
2,25,3.921375490792732e-06,1.1652011955107102e-05,1.1226546054129343e-05,9.369911754305979e-06,8.171951122853467e-06
2,26,3.5373868989254914e-06,1.0306673035840228e-05,1.0039926977252848e-05,8.306220300858017e-06,7.223431062047836e-06
2,27,3.1545117936017766e-06,8.55840073355959e-06,8.502592208453101e-06,7.221150147380554e-06,6.324904847528136e-06
2,28,2.774765797862423e-06,7.396571321298125e-06,7.187504170794486e-06,6.17237343208303e-06,5.481640286749113e-06
2,29,2.409992965403711e-06,6.343876753412752e-06,6.315118586938881e-06,5.261316918314328e-06,4.892596023137489e-06
2,30,2.073334021842839e-06,5.587462576546383e-06,5.350868182658944e-06,4.7795206372155774e-06,4.3578883174834696e-06
3,1,0.04125374787344265,0.05280874568810155,0.052634627188064984,0.050609632172895394,0.04929102783486792
3,2,0.020396027433870687,0.026578448770582942,0.026422638797519032,0.025719837452461064,0.024881833860298037
3,3,0.01014450226806634,0.01414191728515074,0.013971638659644185,0.013304075433862392,0.012827613497447734
3,4,0.005080802122530148,0.007887290419299196,0.00768523099700518,0.007151499241182779,0.006799958845667873
3,5,0.002573336851883549,0.004564957798010973,0.004366907119055968,0.003968120916626568,0.003701860890892062
3,6,0.0013284831861181657,0.002716427797227336,0.0025753480350590094,0.0022782576490505357,0.0020891919204590495
3,7,0.0007063507382712541,0.001650807081903434,0.0015629354819306188,0.0013490998806121358,0.0012200262894343766
3,8,0.00039149962525902876,0.0010199615399745828,0.0009723456915741611,0.0008256814061291891,0.0007365219539647358
3,9,0.00022908054574820888,0.0006387742521963268,0.0006327950044907262,0.0005243858573061953,0.0004628150309229859
3,10,0.0001429360587596914,0.00045443539995255024,0.00042954809932171093,0.00034799198702854816,0.0003052033082834076
3,11,9.531078773544505e-05,0.00033786801242285816,0.00030751716645075795,0.00024431421735094896,0.00021053640140875022
3,12,6.733911477962176e-05,0.00025391883353392705,0.0002282923966171836,0.0001773687108386719,0.00015121299391706818
3,13,4.959505725263439e-05,0.00019001662300009622,0.00017247032738669271,0.00013196111960835953,0.00011094647307569505
3,14,3.7422809436659004e-05,0.0001397217383988171,0.00012997563386296147,9.999429193073869e-05,8.283059910032548e-05
3,15,2.855886009326261e-05,9.998224077172552e-05,9.890243623867495e-05,7.714508638662022e-05,6.240207021509238e-05
3,16,2.1897216123689753e-05,7.909628352989741e-05,7.496867717516478e-05,5.896293599717356e-05,4.722373414946155e-05
3,17,1.6856370059536006e-05,6.331806479162503e-05,5.9149017938570286e-05,4.463235950206619e-05,3.611265956714796e-05
3,18,1.3073900677241653e-05,5.016292975100214e-05,4.6348315272194945e-05,3.364276113496915e-05,2.760702557453731e-05
3,19,1.0276180579241264e-05,3.943220303798292e-05,3.6205225942565015e-05,2.603807222016122e-05,2.154986024665534e-05
3,20,8.233718572563365e-06,3.092086470994694e-05,2.834561075501016e-05,2.079765791053079e-05,1.765874927998134e-05
3,21,6.751488945526107e-06,2.4365509507756025e-05,2.2379815125607186e-05,1.7255305140639874e-05,1.4757464857942363e-05
3,22,5.669056412407145e-06,1.9439949291683162e-05,1.8213544371056438e-05,1.4490339957589537e-05,1.247552323270354e-05
3,23,4.860626966981973e-06,1.5781880046008713e-05,1.5172871483742565e-05,1.2250991622451274e-05,1.0698878464906867e-05
3,24,4.2327621910705326e-06,1.303647556539927e-05,1.2747947028558752e-05,1.0460426381503165e-05,9.282338622787884e-06
3,25,3.720235444815042e-06,1.0900730237694588e-05,1.072005206424556e-05,9.058833221650834e-06,8.085829382886647e-06
3,26,3.2809290007713175e-06,9.153622217741166e-06,8.962519878880407e-06,7.919805164013275e-06,7.010868079043338e-06
3,27,2.8904175105643455e-06,8.134422917791804e-06,7.89908955564967e-06,6.885339188368009e-06,6.162908611653651e-06
3,28,2.536673745654979e-06,7.691991323430587e-06,7.0336244232358284e-06,5.921038112119912e-06,5.387725031616073e-06
3,29,2.215277173039408e-06,7.170144245462171e-06,6.225093844881912e-06,5.13742342790828e-06,4.6916929942331e-06
3,30,1.92548210795792e-06,6.623456424062321e-06,5.614457944811213e-06,4.558970679631067e-06,4.155800666227434e-06
4,1,0.04173731893881404,0.05273445354067533,0.051686625955498076,0.0500038536814297,0.048994953826316114
4,2,0.02059126738967573,0.02654944029230716,0.026079010220979096,0.025008679832370893,0.024373718745644753
4,3,0.010217352115394438,0.01462667336178474,0.014272885082436985,0.012916859831329616,0.012462474982081757
4,4,0.005101574099842597,0.008210792528686237,0.008007061793835406,0.006927132884057453,0.006587864102496885
4,5,0.0025734385567395155,0.004714662095307776,0.004579739780342541,0.003828208804795222,0.003582582086916136
4,6,0.0013228703378885926,0.002763663252351564,0.0026683725184658332,0.0021775987649674247,0.002012607857754364
4,7,0.0007017815202105967,0.0016395597912055248,0.001574476897844658,0.0012845136355107043,0.001174088553277049
4,8,0.00039030759167223524,0.0009733793128967554,0.0009409780075918992,0.0007968388392654809,0.0007200709524282503
4,9,0.0002312988632768398,0.0005849265636109002,0.0005786594595174936,0.0005117916272234684,0.000463786436221652
4,10,0.000147581825028161,0.0003860918056906284,0.00038315946610479695,0.000340171146664161,0.00031424053014874546
4,11,0.00010114197451358826,0.000290233982541557,0.0002751901264510954,0.00024466322493036556,0.00022095758923636628
4,12,7.326190746883773e-05,0.0002277903065281336,0.00022155405971268445,0.00018302279094392206,0.00016211417241751802
4,13,5.483997742466586e-05,0.00018143757382181274,0.00018054266923232622,0.00014011057715747658,0.00012085786267129628
4,14,4.157310108113653e-05,0.00014676819219941396,0.00014576573377269144,0.00010828656035491666,9.133517221283322e-05
4,15,3.149539127865985e-05,0.00011796311015201453,0.00011622416900644284,8.273043863100545e-05,6.921546593457141e-05
4,16,2.3709993874373032e-05,9.406646077498012e-05,9.160988903640485e-05,6.250928950150333e-05,5.149806945213022e-05
4,17,1.7756263784048255e-05,7.510489917863481e-05,7.166682557782064e-05,4.708756670190244e-05,3.789881821377848e-05
4,18,1.3320771377199713e-05,6.045340844497297e-05,5.596373795652119e-05,3.522742838797759e-05,2.86076975181087e-05
4,19,1.012683524085971e-05,4.918445937466153e-05,4.389740760580625e-05,2.657865562346964e-05,2.2269469901597742e-05
4,20,7.90753176182119e-06,4.038565509355742e-05,3.478548431760933e-05,2.1067705767289012e-05,1.776556555743383e-05
4,21,6.411106603375621e-06,3.3339405450300796e-05,2.7961738168751942e-05,1.714860572932965e-05,1.4571523360396826e-05
4,22,5.4145028636298735e-06,2.7563091560232076e-05,2.283856387771866e-05,1.4270468119374583e-05,1.2135803093348607e-05
4,23,4.734908933714278e-06,2.2764205184633794e-05,1.8935274238756254e-05,1.2011100948322698e-05,1.0203196256097549e-05
4,24,4.235617671113582e-06,1.8770079926526926e-05,1.5883149741633325e-05,1.052886655671065e-05,8.906907161367873e-06
4,25,3.8253700017044084e-06,1.546901661680232e-05,1.3483007413502293e-05,9.444843543970416e-06,8.097931643693241e-06
4,26,3.4521067204767023e-06,1.2774013646138725e-05,1.1404733177032227e-05,8.565619122637418e-06,7.350738762338806e-06
4,27,3.0932222891933126e-06,1.0605167667534493e-05,9.61107918041018e-06,7.699615519878704e-06,6.659066371427718e-06
4,28,2.744835667981408e-06,8.882938780215925e-06,8.105288621710693e-06,6.8078822681790375e-06,5.952429738236402e-06
4,29,2.4122451198333854e-06,7.526738114520757e-06,6.973667700244599e-06,5.953113847161171e-06,5.305936390898388e-06
4,30,2.102905608844954e-06,6.4565276754400925e-06,6.033508614593087e-06,5.162807698294163e-06,4.717757647782688e-06
5,1,0.04128337998979802,0.053226848382987725,0.05269542393042684,0.04946298977493983,0.04806919541183806
5,2,0.020345277678933432,0.026846718446367025,0.02643905435387084,0.025170049059183398,0.024451274709851287
5,3,0.010072516788856496,0.014169390711610875,0.013976174844462059,0.01311898482792393,0.012660580475136903
5,4,0.0050160551121081285,0.007761563065007744,0.007720267193011257,0.007021704915497693,0.006701669129544974
5,5,0.0025235079344031798,0.004487359651009943,0.004377446215015384,0.003860578244149587,0.003637520045136417
5,6,0.0012939339647106208,0.0026548534390327086,0.0025419369004174965,0.002182594693849081,0.0020358154586812404
5,7,0.0006849330689151018,0.001603417629925579,0.0015088838783544674,0.0012863783982915895,0.0011773646076354471
5,8,0.0003800768039399173,0.0009884935730840691,0.0009619802523876397,0.0007876563472011133,0.0007063244833624965
5,9,0.00022439156055326377,0.00068127996046794,0.0006521195897000725,0.0005107574087290962,0.0004483356597938889
5,10,0.00014218277368565165,0.0005012344478146759,0.0004516311007880925,0.0003466682596073306,0.00030434142175409873
5,11,9.643466390116002e-05,0.0003642999441987606,0.00031757200403346216,0.00024716484110305333,0.0002166594133202314
5,12,6.903184274752515e-05,0.0002576106311395224,0.00023339753618737517,0.00018332727110799597,0.00015834645968719732
5,13,5.115433193589646e-05,0.00017549690329341557,0.00016676345868351232,0.00013654361644910984,0.0001168536937136646
5,14,3.85594036665883e-05,0.0001204051924817239,0.00011795032886831606,0.00010069460929469703,8.632307867001302e-05
5,15,2.9223166671659887e-05,9.604947641648938e-05,8.867512638320184e-05,7.337440952239979e-05,6.338578091616012e-05
5,16,2.215443485981735e-05,7.555383028207089e-05,6.86631234883236e-05,5.3317356436618994e-05,4.6392204077423674e-05
5,17,1.6811643642193632e-05,5.845182311029042e-05,5.279481750974498e-05,3.976014019540167e-05,3.4630435719272564e-05
5,18,1.2834392428255432e-05,4.4534329222828535e-05,4.0231062353492014e-05,3.0603482034250275e-05,2.6361043585231003e-05
5,19,9.934566451952838e-06,3.357687687963292e-05,3.141647631763686e-05,2.41522030735811e-05,2.0802993815288177e-05
5,20,7.861959812199281e-06,2.5249903864497586e-05,2.4396878865303248e-05,1.9468763362983363e-05,1.7069588699532267e-05
5,21,6.399457143990177e-06,1.9133075504590625e-05,1.8859139186898623e-05,1.59140156102556e-05,1.3794963572674268e-05
5,22,5.366216404886401e-06,1.57448984391353e-05,1.5258716739424859e-05,1.2825747218446858e-05,1.1373326682368353e-05
5,23,4.620074656539351e-06,1.3415898056376029e-05,1.2577485927106165e-05,1.050567474814025e-05,9.52076082430086e-06
5,24,4.056600288632331e-06,1.1301828242716777e-05,1.063010438050993e-05,8.930924053343985e-06,8.086405952371093e-06
5,25,3.604834372519165e-06,1.0581750809549004e-05,1.0003091346426036e-05,7.957363862603176e-06,7.072522470085665e-06
5,26,3.220754282859402e-06,1.0808541243587979e-05,9.30696835980028e-06,7.246120227759792e-06,6.3567496432922325e-06
5,27,2.8798118953211466e-06,1.0634785256850718e-05,8.657310938143231e-06,6.664992935855762e-06,5.889379240679398e-06
5,28,2.5698540675076515e-06,1.0088939146700663e-05,8.362004250738039e-06,6.165987698746251e-06,5.462359095960047e-06
5,29,2.2854066982204044e-06,9.21969896727839e-06,7.983245795910968e-06,5.727231676329115e-06,5.052796088422037e-06
5,30,2.0238022072003954e-06,8.093506630910684e-06,7.33279497336884e-06,5.413147198864865e-06,4.686694454437012e-06
6,1,0.041392570845789504,0.05365313492518128,0.05284030444900202,0.05036702961522749,0.04886594800844944
6,2,0.020432131251619003,0.028226032404257036,0.02749325039212827,0.025619115507304065,0.02480040870438952
6,3,0.010133679166601618,0.015503356205157878,0.014480159717900353,0.013215386454892139,0.012753505141219127
6,4,0.00505381288638827,0.0085950053163482,0.007815525846473964,0.006958084814303235,0.006683478012623168
6,5,0.0025436539638794566,0.004871459450665297,0.004375821543027849,0.003787283265362022,0.003596100168836376
6,6,0.0013024020289311416,0.0028484962663570972,0.002515151083159835,0.0021183614910512552,0.001995974579889741
6,7,0.0006869138753457962,0.0017286415421346782,0.001507015458649251,0.0012353428313578527,0.0011486956048635366
6,8,0.00037963176377325976,0.001091120795882358,0.0009554938780911089,0.0007522059385815764,0.0006892639614446364
6,9,0.0002241532374231444,0.0007152995045792131,0.0006328107597278846,0.00047702119899120047,0.0004324092509651051
6,10,0.00014338399684448965,0.00048506749296250035,0.0004357892829744724,0.0003207883401477185,0.0002870599272016462
6,11,9.923687110277903e-05,0.00033841768859180416,0.00031005441827789673,0.00022818440904885288,0.0002022672666470989
6,12,7.296178522014056e-05,0.00024144126974201646,0.00022612833968410233,0.0001678687045184231,0.00014822947965494767
6,13,5.549587688306971e-05,0.00017507422992352672,0.0001676326090938759,0.00012623585954939343,0.00011263035416712556
6,14,4.2632368243382416e-05,0.00012829136036333566,0.00012528201228467905,9.678849520622676e-05,8.601612323603009e-05
6,15,3.254069655255736e-05,9.451898616549974e-05,9.36924713070209e-05,7.518359515771051e-05,6.562571850537131e-05
6,16,2.4478501848701337e-05,6.969071116934431e-05,6.964051412082463e-05,5.77014251830294e-05,4.9564471979837404e-05
6,17,1.8135366226147425e-05,5.118344554238545e-05,5.111493532128963e-05,4.325684153065337e-05,3.720181838345654e-05
6,18,1.3320521903009202e-05,3.910275623020916e-05,3.8172374690427664e-05,3.159243890172034e-05,2.7581768476672995e-05
6,19,9.83661184437548e-06,2.958949993377296e-05,2.8129906133413215e-05,2.2966535503852805e-05,2.052780474709864e-05
6,20,7.449415194964771e-06,2.216682149578876e-05,2.0412044455302243e-05,1.7059313245841765e-05,1.553424400682909e-05
6,21,5.901689924567808e-06,1.665409553953431e-05,1.5475161569465343e-05,1.3293222309451041e-05,1.2280425948542087e-05
6,22,4.94158203659939e-06,1.2742350558640523e-05,1.244583539708263e-05,1.1286942315232981e-05,1.0409070372303531e-05
6,23,4.349375453921241e-06,1.1214634802494893e-05,1.1123131399432938e-05,9.87697262973807e-06,9.013896970433236e-06
6,24,3.9547524675099175e-06,1.0364331302024095e-05,1.0260431837377204e-05,8.800257668918158e-06,7.900389963015623e-06
6,25,3.642343046233109e-06,9.967526858220003e-06,9.487551397874341e-06,7.77923572648241e-06,7.0489537757524375e-06
6,26,3.3470443200603326e-06,9.093979570259521e-06,8.373413613472596e-06,6.931241661755032e-06,6.331237762028589e-06
6,27,3.0426578765220965e-06,7.91258720649272e-06,7.1793757609065145e-06,6.080101399617926e-06,5.657708738275988e-06
6,28,2.7279794910672754e-06,6.6048825069295635e-06,6.2499198835457225e-06,5.355209342915499e-06,5.0627527790804715e-06
6,29,2.4138861460559726e-06,5.318425189669635e-06,5.280891805831033e-06,4.925835631716966e-06,4.568823614134447e-06
6,30,2.113673882297197e-06,6.056760002047532e-06,5.48894508201568e-06,4.58156455443591e-06,4.185324834376827e-06
7,1,0.04129801235803387,0.052028693526595206,0.0514993084972067,0.05009872829614327,0.048768151166340465
7,2,0.020349979744729182,0.026640137998661138,0.026200955505752476,0.025106565717631445,0.024442163219201167
7,3,0.010101869050126324,0.01377466847093466,0.0136270861011741,0.012876164766194428,0.012427938951684415
7,4,0.005050630750147228,0.007276048106388909,0.007272353981309262,0.006775954350009421,0.006441801843139304
7,5,0.0025531099704506595,0.004014319264813839,0.003984668006093803,0.003668338861959688,0.0034368868256808302
7,6,0.0013157332826390555,0.0022765225031551755,0.0022752905786103794,0.0020457473793922955,0.0019014217498367174
7,7,0.0006991810567296845,0.0013582408922233544,0.0013403530996819097,0.001185954849718077,0.0011030752933221942
7,8,0.00038827394743556383,0.0008367709077682755,0.0008118878984778242,0.0007233139837186668,0.0006721744729344047
7,9,0.00022839770495469223,0.0005296733602763887,0.000523318678906636,0.00046417395276443437,0.0004276702980872218
7,10,0.00014369554958858916,0.0003933203708574301,0.0003684540921079888,0.0003103038353528981,0.0002839130083304644
7,11,9.673164006630594e-05,0.0003064790841677994,0.00027164998610629146,0.00021662222010834185,0.0001954884722563853
7,12,6.89213360362026e-05,0.00024023780854385307,0.0002016385851768862,0.00015549201854380743,0.00013836511896820006
7,13,5.105367520213239e-05,0.00018720873249755235,0.00015886166661419047,0.00011388920804114762,0.0001006805944165373
7,14,3.8618918339140194e-05,0.00014406728236702375,0.00012377945951016806,8.483275805847205e-05,7.47603554136692e-05
7,15,2.944117413620731e-05,0.00010918935589840772,9.454374534323019e-05,6.483020088645874e-05,5.625170757507512e-05
7,16,2.2461031334152707e-05,8.152714324975569e-05,7.037794534442971e-05,5.101038917897584e-05,4.295000040590934e-05
7,17,1.7121005301724165e-05,6.01407978367896e-05,5.3390227202530405e-05,4.004867667525013e-05,3.288959830649292e-05
7,18,1.3074109181218071e-05,4.406367877835527e-05,4.0220150646122195e-05,3.102843699241406e-05,2.567332246283419e-05
7,19,1.006030040677785e-05,3.2314165846228483e-05,3.022035113716701e-05,2.4112709770442678e-05,2.0139212151440466e-05
7,20,7.862335413313445e-06,2.395145969203325e-05,2.3498642138551003e-05,1.8871259847976614e-05,1.5962041227399604e-05
7,21,6.2934058979910974e-06,1.838904948029278e-05,1.825890260333637e-05,1.452630515319995e-05,1.2728122334163957e-05
7,22,5.194304559188524e-06,1.4364316079186594e-05,1.4326513236820656e-05,1.165946536391964e-05,1.042689517669297e-05
7,23,4.432064429992789e-06,1.1796993083482676e-05,1.159055243642638e-05,9.923764146808417e-06,8.965258790597577e-06
7,24,3.898404848411254e-06,9.920390942464592e-06,9.808265248418487e-06,8.697099488862674e-06,7.862824777916432e-06
7,25,3.50815611844089e-06,9.182688643017286e-06,8.824625181519122e-06,7.612095742045216e-06,6.946810385752632e-06
7,26,3.197751895075606e-06,8.263000867157617e-06,7.829039041656268e-06,6.746494183589786e-06,6.179893851707442e-06
7,27,2.9234752280595765e-06,7.433185177039261e-06,7.254578549434094e-06,6.094343719042681e-06,5.604422218778843e-06
7,28,2.6590566263705626e-06,7.236132596781516e-06,6.542934832914793e-06,5.593629734582906e-06,5.127555277402717e-06
7,29,2.392468702208851e-06,6.791687081071344e-06,6.169450304368634e-06,5.142318562831249e-06,4.735247556532206e-06
7,30,2.122120791021111e-06,6.122128129663285e-06,5.586700764921211e-06,4.7643590370917684e-06,4.368504042145591e-06
8,1,0.04135303614052741,0.05184256437014473,0.051337187273930426,0.049902609136149675,0.04848483057431907
8,2,0.02035534093186558,0.02567071872805582,0.025558684110310932,0.024975788718820648,0.024348458030149196
8,3,0.0100675621551036,0.01332775307564168,0.0133158622101242,0.012851286013109165,0.012449408933628715
8,4,0.005009475436933777,0.007369878087742017,0.007205479722158564,0.006794245815130853,0.006505645298999327
8,5,0.0025191261377956503,0.00417276085360629,0.004057393002099785,0.0037067315022205607,0.003510312274759202
