i,K,obj_val
0.0,1.0,0.04290975106307912
0.0,2.0,0.01898166959453729
0.0,3.0,0.008241848914527592
0.0,4.0,0.0035079309916374673
0.0,5.0,0.0014629159118374371
0.0,6.0,0.0006063590954128835
0.0,7.0,0.0002646114955889833
0.0,8.0,0.0001377757961215334
0.0,9.0,9.417631384817096e-05
0.0,10.0,7.786578833630063e-05
0.0,11.0,6.709237101155992e-05
0.0,12.0,5.536657904170062e-05
0.0,13.0,4.251713693746186e-05
0.0,14.0,3.031474364991751e-05
0.0,15.0,2.0391828057397636e-05
0.0,16.0,1.3468014038892753e-05
0.0,17.0,9.342481620784788e-06
0.0,18.0,7.257193299926748e-06
0.0,19.0,6.324891418438438e-06
0.0,20.0,5.833886408859082e-06
0.0,21.0,5.369348398955625e-06
0.0,22.0,4.785648896276528e-06
0.0,23.0,4.105005247322963e-06
0.0,24.0,3.4115901124299126e-06
0.0,25.0,2.780299907564342e-06
0.0,26.0,2.2481670075856015e-06
0.0,27.0,1.8168635790299088e-06
0.0,28.0,1.4689722792754337e-06
0.0,29.0,1.1842237968890548e-06
0.0,30.0,9.488227632431637e-07
1.0,1.0,0.04489335804645885
1.0,2.0,0.021294674929078865
1.0,3.0,0.010229006812263759
1.0,4.0,0.005056476039581471
1.0,5.0,0.0026013322118992595
1.0,6.0,0.0014103486710967403
1.0,7.0,0.0008161171065938017
1.0,8.0,0.0005078395740637539
1.0,9.0,0.0003386477065683538
1.0,10.0,0.00023832366633132714
1.0,11.0,0.0001731538716999903
1.0,12.0,0.00012707331695815512
1.0,13.0,9.256583047849057e-05
1.0,14.0,6.615066227401446e-05
1.0,15.0,4.610973831213062e-05
1.0,16.0,3.1368098700858706e-05
1.0,17.0,2.1003431330817057e-05
1.0,18.0,1.4101827043489971e-05
1.0,19.0,9.778621227171992e-06
1.0,20.0,7.244768213390517e-06
1.0,21.0,5.855905575397695e-06
1.0,22.0,5.1276281132810045e-06
1.0,23.0,4.7251745355579285e-06
1.0,24.0,4.440381832391318e-06
1.0,25.0,4.164195469773817e-06
1.0,26.0,3.858418077293644e-06
1.0,27.0,3.5286807666564655e-06
1.0,28.0,3.200662824993373e-06
1.0,29.0,2.9016212102409215e-06
1.0,30.0,2.6486291985876564e-06
2.0,1.0,0.03147172719962563
2.0,2.0,0.015222522460057609
2.0,3.0,0.007383049539278809
2.0,4.0,0.003559504218644804
2.0,5.0,0.0017104927108988572
2.0,6.0,0.0008341548944552543
2.0,7.0,0.0004270996953446327
2.0,8.0,0.0002395167072212516
2.0,9.0,0.0001506745693933372
2.0,10.0,0.00010418625651467277
2.0,11.0,7.507577575227639e-05
2.0,12.0,5.336753564910954e-05
2.0,13.0,3.5918924272437554e-05
2.0,14.0,2.2281334434173618e-05
2.0,15.0,1.2612309084042076e-05
2.0,16.0,6.757018784304165e-06
2.0,17.0,4.045004715282146e-06
2.0,18.0,3.4731836999315926e-06
2.0,19.0,4.006660681194924e-06
2.0,20.0,4.81781640640236e-06
2.0,21.0,5.3918775186931e-06
2.0,22.0,5.512395067924988e-06
2.0,23.0,5.179432072869941e-06
2.0,24.0,4.512610212823075e-06
2.0,25.0,3.6711662259278914e-06
2.0,26.0,2.8021988763378816e-06
2.0,27.0,2.0149755167115317e-06
2.0,28.0,1.3739684768726691e-06
2.0,29.0,9.031254085576194e-07
2.0,30.0,5.956240565383463e-07
3.0,1.0,0.045778808267973745
3.0,2.0,0.022726557761461385
3.0,3.0,0.011100136570883325
3.0,4.0,0.0054418174997317445
3.0,5.0,0.0027285051127158497
3.0,6.0,0.001430737667615716
3.0,7.0,0.000800468099433659
3.0,8.0,0.00048153279649166143
3.0,9.0,0.00030887725623453336
3.0,10.0,0.00020749383074794917
3.0,11.0,0.00014325418336399618
3.0,12.0,0.00010011840881188871
3.0,13.0,7.00767798453148e-05
3.0,14.0,4.881744772221804e-05
3.0,15.0,3.381343870085847e-05
3.0,16.0,2.342662799211203e-05
3.0,17.0,1.6476535152690184e-05
3.0,18.0,1.2042881739110044e-05
3.0,19.0,9.383675926586773e-06
3.0,20.0,7.90216802800066e-06
3.0,21.0,7.129706035988367e-06
3.0,22.0,6.712561198401675e-06
3.0,23.0,6.400197932081246e-06
3.0,24.0,6.034411335937905e-06
3.0,25.0,5.537998125427523e-06
3.0,26.0,4.901075839290343e-06
3.0,27.0,4.163761154903562e-06
3.0,28.0,3.3954666667938464e-06
3.0,29.0,2.672924538637544e-06
3.0,30.0,2.0604165189463795e-06
4.0,1.0,0.03274401549355678
4.0,2.0,0.01570042778031003
4.0,3.0,0.007791673515964821
4.0,4.0,0.0039410788215290945
4.0,5.0,0.002042620659313485
4.0,6.0,0.001104355548973716
4.0,7.0,0.000632229214222953
4.0,8.0,0.0003833206565917457
4.0,9.0,0.00024239230972771404
4.0,10.0,0.00015652715727499663
4.0,11.0,0.00010169202533471046
4.0,12.0,6.642709619888567e-05
4.0,13.0,4.43446633070902e-05
4.0,14.0,3.1068643072199706e-05
4.0,15.0,2.328440660945817e-05
4.0,16.0,1.8588057504094692e-05
4.0,17.0,1.5453067463148572e-05
4.0,18.0,1.3075955676803494e-05
4.0,19.0,1.1123139589960034e-05
4.0,20.0,9.484885121946382e-06
4.0,21.0,8.112884060160479e-06
4.0,22.0,6.954467339334882e-06
4.0,23.0,5.951416814805763e-06
4.0,24.0,5.06035311238606e-06
4.0,25.0,4.265181661493218e-06
4.0,26.0,3.5726709733899123e-06
4.0,27.0,2.997022314880085e-06
4.0,28.0,2.5440610131489434e-06
4.0,29.0,2.202849773366636e-06
4.0,30.0,1.9468361255923282e-06
5.0,1.0,0.04550902931670918
5.0,2.0,0.021724539998756544
5.0,3.0,0.010522073996504337
