K,eps_idx,eps,alpha,mro_sol,solvetime,dro_feas_sol
10.0,0.0,0.0001,0.1,0.002716795266413119,0.674932253,0.002716795266413119
10.0,1.0,0.00021544346900318845,0.1,0.002726413089244216,0.695047457,0.002726413089244216
10.0,2.0,0.00046415888336127773,0.1,0.0027471400759276404,0.674192286,0.0027471400759276404
10.0,3.0,0.001,0.1,0.002791793104552382,0.653212625,0.002791793104552382
10.0,4.0,0.002154434690031882,0.1,0.0028879944857850724,0.624746045,0.0028879944857850724
10.0,5.0,0.004641588833612777,0.1,0.003095260913843346,0.641620368,0.003095260913843346
10.0,6.0,0.01,0.1,0.003541794512047531,0.611212124,0.003541794512047531
10.0,7.0,0.021544346900318822,0.1,0.004503830472310596,0.558065914,0.004503830472310596
10.0,8.0,0.046415888336127774,0.1,0.005245117726800393,0.506316919,0.005245117726800393
10.0,9.0,0.1,0.1,0.005251716167242142,0.485511462,0.005251716167242142
10.0,10.0,0.21544346900318823,0.1,0.005264555372667565,0.497070171,0.005264555372667565
10.0,11.0,0.46415888336127775,0.1,0.005291523308678228,0.50852925,0.005291523308678228
10.0,12.0,1.0,0.1,0.005348791939171244,0.529940626,0.005348791939171244
10.0,13.0,2.154434690031882,0.1,0.005470267111391475,0.543462251,0.005470267111391475
10.0,14.0,4.641588833612772,0.1,0.005723550766683052,0.533265085,0.005723550766683052
10.0,15.0,10.0,0.1,0.006178650550790165,0.553980873,0.006178650550790165
10.0,16.0,21.54434690031882,0.1,0.006999837993684911,0.555106209,0.006999837993684911
10.0,17.0,46.41588833612773,0.1,0.008455903822826493,0.5322035,0.008455903822826493
10.0,18.0,100.0,0.1,0.010911798576615594,0.535321711,0.010911798576615594
10.0,19.0,215.44346900318823,0.1,0.013340825407025995,0.434636001,0.013340825407025995
10.0,20.0,464.1588833612773,0.1,0.016359512270311728,0.474283918,0.016359512270311728
10.0,21.0,1000.0,0.1,0.020334523276785643,0.701665998,0.020334523276785643
10.0,22.0,2154.4346900318824,0.1,0.023433894361781435,0.483463956,0.023433894361781435
10.0,23.0,4641.588833612773,0.1,0.02380952681734792,0.225676668,0.02380952681734792
10.0,24.0,10000.0,0.1,0.02380952554784802,0.225709998,0.02380952554784802
