k,l2o,ldro_pep,lpep
1,31.27182795218373,30.764641933319666,30.838103086102457
2,9.461833994159784,10.664006645991993,9.921261514979637
3,3.042392250430313,2.671951828822763,4.303577866229034
4,0.5491350447405695,1.3064921399571205,2.290463090116714
5,0.18672426222172048,0.6012784329879332,1.2816963747478993
6,0.09915001968490729,0.34149541883345697,0.7453611426893976
7,0.016670175725960124,0.15138059613602758,0.4460683750564913
8,0.005807758520811544,0.06891702534197089,0.27495950105198447
9,0.002396192414843698,0.04046670899011109,0.18889089806698436
