k,l2o,ldro_pep,lpep
1,33.244827845302,36.127313220340724,33.46339797332254
2,16.41784811247096,10.215783254356596,10.514042805060674
3,2.7670036155897932,3.5196494974514314,4.251181428003191
4,2.657294276747686,3.5140841212372247,2.0527173974481925
5,1.0702947475085516,0.599394716130722,1.0950425065280696
6,0.07724395894835778,0.32745470345839617,0.6149791387316351
7,0.23729228844863093,0.25519070440414887,0.3573173682991485
8,0.4022252209506767,0.7659406487582373,0.21442767486792189
9,0.06990217600383397,0.6066396437947343,0.14429381550943218
