k,l2o,ldro_pep,lpep,l2o_alista
1,50.01834818116406,57.373370532656224,50.72804817135038,50.462412492553604
2,26.85272127460299,29.797938780539308,29.821649127030682,29.840316412408157
3,22.453199941743467,23.4327276626343,23.075575105371296,22.0286652852825
4,24.300965651559018,18.467054308750104,18.79899385589783,17.903210269612675
