k,l2o,ldro_pep,lpep,l2o_alista
1,22.577908954008763,24.045302702882992,22.087340074167322,22.018429573753085
2,10.362756883125986,13.204482454000425,13.462577650991967,13.318893797107584
3,6.447668529269217,10.588844870549856,10.39581102255993,9.720524418356218
4,4.261781418094512,7.9369835989746935,8.122941165839434,7.618934564993525
