k,l2o,ldro_pep,lpep,l2o_alista
1,22.600293583238553,24.344298371200864,22.24400763363876,22.16781547117715
2,10.414908190099979,13.237964704306329,13.477236884078987,13.34379646320771
3,6.524922183043758,10.582373684536602,10.389148691869174,9.720127737719926
4,4.350405007661309,7.9414433855421676,8.125711827505292,7.625101495240263
