iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11
28,1.948008843274207,0.0016300449351836646,0.018657832988537848,7.161227888286605,5.4460000000000004e-05,1.2517360862737803,1.2482674477350406,1.248266172619316,1.2517316105107144,1.2482654456134423,1.2482585075366501,1.2482666084370928,1.2482693807488958,1.2517342199840547,1.2482622388545175,1.2482726943428668,1.2482677979643733,0.0007766543093448828,0.2809785953811533,0.4332676825192958,0.5318378697205054,0.5980031853211658,0.6481468691550437,0.6868706741646774,0.7177251833791825,0.7429168741478518,0.7638885986987246,0.7816349485449599,0.7976243809601434
29,1.9479443400319005,0.0016305164054585509,0.018277709023095667,7.155474595711494,5.644000000000001e-05,1.2518623390714707,1.2481417930122456,1.2481398261377363,1.2518570479249482,1.2481394663956402,1.2481316996700196,1.2481409486055821,1.2481442162665826,1.2518595337049183,1.2481358085874195,1.2481479467475187,1.2481423130205433,0.0008330513839624222,0.28092238475368864,0.4332114102182585,0.5318938394878564,0.5979468860021344,0.6480904671042444,0.6868144624787109,0.7176690666901383,0.7428607844582503,0.763832218163181,0.7815788583482974,0.7976243809601434
30,1.9478843486487325,0.001631004687433455,0.018085666990373284,7.148896637890855,5.842e-05,1.2519930571448044,1.2480117404750428,1.2480089037352973,1.2519868592162062,1.2480090813219045,1.2480005341051403,1.2480109641091715,1.248014785685308,1.2519889399022823,1.248004945071993,1.24801887838831,1.248012466795943,0.0008914326724286268,0.28086420266010276,0.4331531511104157,0.5319517046071818,0.5978886092149049,0.6480321077202782,0.6867563023060406,0.7176110151334,0.7428027387511154,0.7637738667595615,0.7815208112953902,0.7976243809601434
31,1.9478356903084988,0.0016315098126245293,0.018256167008075863,7.144610880393829,6.04e-05,1.2521282731794627,1.2478772863232923,1.247873386990598,1.2521210645925167,1.247874285606573,1.2478650900433639,1.2478766738000793,1.2478811083729824,1.2521223329325213,1.2478696643083378,1.2478854533249053,1.2478782456637598,0.0009518125597971121,0.28080404500477074,0.43309289892425723,0.5320114558311629,0.5978283463399905,0.647971802597287,0.6866961978914831,0.7175510328277984,0.7427427302597753,0.7637135472496224,0.7814607975377192,0.7976243809601434
32,1.947818904465465,0.0016320318603378601,0.018614667002111673,7.135772047162657,6.238000000000001e-05,1.2522679963143164,1.2477384091940233,1.2477330786409353,1.252259654349269,1.2477350528798108,1.247725457636653,1.2477380706140675,1.2477431901858744,1.252259653762794,1.247730021024237,1.247747731585309,1.2477397456959036,0.0010141918931996434,0.2807419040903115,0.43303063618354304,0.5320730935617879,0.5977660860805907,0.6479095541578827,0.6866341413102961,0.7174891138303107,0.7426807364466622,0.7636512685580102,0.7813988347638046,0.7976243809601434
33,1.9473992920790597,0.0016325629904979492,0.01891445799265057,6.665637257462125,6.436e-05,1.2524129267703654,1.2475970421731732,1.2475908397898934,1.2524030130082184,1.2475925316623362,1.2475865844988243,1.24759167684864,1.2476053595292622,1.2523945196810284,1.2475839506755546,1.2476056300771852,1.2476063513886104,0.0010788944713066113,0.28067926863393605,0.4329680089347195,0.532140954874607,0.5977026151455003,0.6478460873953111,0.6865699449526361,0.7174260321797473,0.7426178723446849,0.7635867738139572,0.7813348664460155,0.7976243809601434
34,1.947293310065669,0.0016331051123554003,0.018801208992954344,7.003086251997405,6.634e-05,1.252561802079816,1.2474535069914945,1.2474483277426018,1.2525510021735942,1.2474469948543696,1.2474446565846087,1.247438420449597,1.247465628926559,1.252531846977327,1.2474320784576811,1.2474560823146443,1.247476814362081,0.00114553066517097,0.2806162901128583,0.43290521611378263,0.5322141257616275,0.5976381168974645,0.6477808105780328,0.6865035563285188,0.7173613621216107,0.7425539892671792,0.7635200088251756,0.7812683458700821,0.7976243809601434
35,1.9471831828035615,0.0016336586454690548,0.01841141696786508,7.0016346108016245,6.832000000000001e-05,1.2527146672572937,1.2473076584559226,1.2473054026669415,1.2527036449394837,1.2472983682047316,1.24729964205264,1.2472785127242263,1.247323892601085,1.2526715753335846,1.2472745058678958,1.2472993428306733,1.247350838676316,0.001214107606221391,0.28055287696572656,0.43284216606223486,0.532292212217856,0.5975725415893727,0.647713722434102,0.6864349935860944,0.7172950839148092,0.7424890145871874,0.7634509878168415,0.7811993121789436,0.7976243809601434
36,1.9474571124148223,0.0016342313897538478,0.018523292033933103,7.106522662938225,7.03e-05,1.252872102315045,1.2471567345701218,1.2471563875346767,1.2528605426584656,1.2471448825695375,1.247149765937644,1.2471153198426603,1.247177067676794,1.2528159186176184,1.2471131301208036,1.2471390320489708,1.24721820984124,0.001284664784512048,0.2804870016409548,0.432776562542698,0.5323706760029794,0.5975046808850736,0.6476446008343879,0.686364567017665,0.7172267329970751,0.7424217438381906,0.7633801081293582,0.7811284704210194,0.7976243809601434
37,1.9473360920985319,0.0016348232467965943,0.01816841698018834,7.100282196587246,7.228e-05,1.2530341008988093,1.2470007759485882,1.2470013833197133,1.2530217044189866,1.246986579255905,1.2469950834944679,1.2469487786059712,1.2470252280486853,1.2529647492494416,1.2469479019124712,1.2469751122360984,1.2470791034689017,0.0013572014995487257,0.280418694989466,0.43270844144456094,0.5324496000381522,0.5974345577446768,0.6475734567918411,0.6862922760925974,0.717156324407953,0.7423521954990515,0.7633073581830996,0.7810558098368293,0.7976243809601434
38,1.9472170797374277,0.0016354340761141008,0.018101375026162714,7.090101258712774,7.426e-05,1.253200649216946,1.2468398365361821,1.2468404747024913,1.2531871208958356,1.2468234883539782,1.2468356355949513,1.2467788284826051,1.2468684452668837,1.253118001229226,1.2467787947349165,1.2468075720122394,1.246933719044558,0.0014317118257556488,0.2803479952984571,0.4326378447906441,0.5325290868811776,0.5973621974324543,0.647500298857461,0.6862181202572242,0.7170838719658549,0.7422803918223656,0.7632327351914779,0.7809813310887702,0.7976243809601434
39,1.9470949729805829,0.0016360637820103314,0.018364459043368697,7.0832723263840665,7.624e-05,1.2533717523579262,1.2466739575588566,1.246673788206592,1.253356791196707,1.246655637577317,1.2466714613721293,1.246605421933923,1.2467067895722175,1.2532755564095788,1.246605759640112,1.2466363812231196,1.2467822094299137,0.0015081983624640946,0.28027493315748053,0.43256481197822855,0.5326092101111912,0.5972876176665964,0.6474251360066398,0.6861421007824491,0.717009391343898,0.7422063533914349,0.7631562300601494,0.7809050267700041,0.7976243809601434
40,1.9469715719611531,0.0016367122736036736,0.01862729201093316,7.073639253966843,7.822e-05,1.2535473993001116,1.2465032098680757,1.2465013818096582,1.2535306730309008,1.2464830496086967,1.2465025613666965,1.2464284820934326,1.2465403158567838,1.253437420300534,1.2464287731445198,1.2464615623822874,1.2466247877046357,0.0015866547135876836,0.2801995521947426,0.43248938607491155,0.5326900369487719,0.5972108395789777,0.6473479680380007,0.6860642109193696,0.7169328910318377,0.7421301003996191,0.7630778390674782,0.780826904345952,0.7976243809601434
41,1.9468466901150956,0.0016373794743870305,0.018297749978955835,7.068167049970416,8.020000000000001e-05,1.2537276115730753,1.2463276038127071,1.2463233235767945,1.2537088260794405,1.2463057675766773,1.246329007059468,1.2462479992900717,1.2463691218789177,1.2536033588060458,1.246247779509184,1.2462830089112822,1.246461502089523,0.0016670942305724832,0.2801218640830906,0.43241158077379,0.5327716474240091,0.5971318796714898,0.6472688124143349,0.6859844601790291,0.7168543952565272,0.7420516555306368,0.7629975528667706,0.7807469359524257,0.7976243809601434
42,1.946720521198412,0.0016380653195438894,0.01834095799131319,7.060457141168787,8.218e-05,1.2539123821146918,1.2461471841990333,1.2461396772900528,1.2538912356544631,1.2461238099455283,1.2461508090056368,1.2460639209417435,1.2461932637394892,1.253773303706602,1.24606274016626,1.2461007327483762,1.2462925134267244,0.0017495129855999395,0.2800418992444073,0.4323314295493346,0.532854119307314,0.597050753696052,0.647187670637169,0.6859028458639498,0.7167739147538078,0.7419710334004931,0.7629153623584005,0.7806651231740236,0.7976243809601434
43,1.9465934196577752,0.0016387697281810118,0.018324124976061285,7.04977151374216,8.416000000000001e-05,1.2541017051358574,1.2459619882378878,1.2459504836993016,1.2540778840071363,1.245937197700872,1.245967986933278,1.245876202951764,1.246012800767839,1.2539471874645474,1.2458736337819312,1.2459147433351057,1.2461179794186656,0.0018339065693740834,0.2799596844072167,0.43224896119989126,0.5329375169930591,0.5969674803302223,0.6471045499167088,0.6858193696762365,0.7166914630163532,0.7418882535269494,0.7628312657296125,0.780581471114682,0.7976243809601434
44,1.9464658789212006,0.0016394926247559763,0.018192624964285642,7.039255416942104,8.614e-05,1.2542955761492467,1.2457720521237798,1.2457557683183973,1.2542687760026041,1.2457459656865388,1.245780584987545,1.2456848318483815,1.2458278078699645,1.2541248861078746,1.2456804229530325,1.2457249985014585,1.2459379973184284,0.0019202744548265044,0.27987524248445156,0.4321641954576654,0.5330218912298139,0.5968820788588356,0.6470194647541515,0.685734040766158,0.7166070592171635,0.7418033389614446,0.7627452585443797,0.780495969776669,0.7976243809601434
45,1.9463387155291552,0.0016402339475722115,0.01824008399853483,7.029233924988951,8.812e-05,1.254493987247221,1.2455774330826905,1.2455556083519432,1.254463882450259,1.2455501234941035,1.2455886063659574,1.245489756996891,1.245638339931325,1.2543063258711855,1.2454830808640558,1.2455315143588945,1.245752714825865,0.002008611126056762,0.2797886087424081,0.43207717032186466,0.5331073130658557,0.5967945625963418,0.6469324163459393,0.6856468569442381,0.716520714589333,0.7417163040116004,0.7626573359593397,0.7804086237539689,0.7976243809601434
46,1.9462131879497915,0.0016409936847452363,0.018211291986517608,7.022728821487839,9.010000000000001e-05,1.2546969609300984,1.2453781422187624,1.2453499845194207,1.2546632225181318,1.2453496929863856,1.2453920772893177,1.2452909494083666,1.2454444685305197,1.2544913611777335,1.245281566252525,1.245334251414883,1.2455622143902085,0.0020989267211913606,0.27969979465373623,0.4319878951706087,0.5331938383291135,0.5967049418846873,0.6468434125570475,0.6855578205021872,0.7164324449865549,0.7416271655233151,0.7625674901951367,0.7803194210654012,0.7976243809601434
47,1.9460914638684064,0.00164177182809007,0.01831370801664889,7.011323191891913,9.208000000000001e-05,1.254904492125058,1.2451741908696072,1.2451388680644855,1.254866774319891,1.2451446985185497,1.2451910440890874,1.245088411682543,1.2452462502897672,1.2546798380247273,1.245075856940078,1.2451331999549016,1.245366614954988,0.0021912173140347627,0.27960881277159955,0.4318963829502168,0.5332814833439952,0.5966132315810578,0.6467524663636657,0.6854669409221884,0.7163422656490945,0.741535934429762,0.762475716568182,0.7802283587719665,0.7976243809601434
48,1.9459776430380087,0.0016425683646142544,0.018305583973415196,6.9998308086601355,9.406e-05,1.2551165895947767,1.2449656378403284,1.244922228980065,1.2550744640096168,1.2449351212335966,1.2449855393061382,1.244882069991315,1.245043721899667,1.2548717538414045,1.2448659485513125,1.2449284387409698,1.2451661204153104,0.0022854796554552864,0.2795156999124992,0.43180266596875544,0.5333702734351186,0.5965194334212859,0.6466595784719156,0.6853742112747416,0.7162501816393566,0.7414426208137481,0.7623820151855367,0.7801354580901986,0.7976243809601434
49,1.945482021661433,0.0016433722233080241,0.018755250028334558,6.944844837288775,9.604e-05,1.2553325890336662,1.2447563185079358,1.2447082904067708,1.2552873432763174,1.244723401644644,1.2447781755873657,1.2446671015829684,1.2448411070204537,1.255063102355419,1.244649034886269,1.2447143282048787,1.2449740679403376,0.002381720541376179,0.279423196413012,0.43170984039775684,0.5334680007661806,0.5964252063402637,0.6465650551924533,0.68527914518026,0.7161567959341999,0.7413487181319596,0.7622857571544848,0.7800396477531827,0.7976243809601434
50,1.9454091854968754,0.0016441954923182187,0.01805125002283603,6.950557356171214,9.802e-05,1.2555529432320498,1.2445422406090632,1.2444873579833287,1.255503873791457,1.2445070631520982,1.2445646071218996,1.244448841068328,1.2446341524039026,1.2552584702365166,1.2444275045732485,1.2444972559148049,1.244775960834715,0.002479801378777625,0.2793284274145775,0.4316145733788383,0.53356606209379,0.5963289258330092,0.6464684991646656,0.6851824055335903,0.7160616328442424,0.741252970052745,0.7621875368356162,0.7799421359319993,0.7976243809601434
51,1.9455380145156285,0.001645038372309857,0.017873540986329317,6.9775187343668446,0.0001,1.255778054053832,1.2443231891936928,1.2442601167967926,1.2557245420791716,1.244285957814917,1.2443466503267744,1.2442272037023638,1.2444227737036002,1.2554565840850729,1.2442019039110301,1.2442767608483927,1.2445719658391683,0.0025798947052568383,0.27923128011939113,0.43151681299781497,0.5336645949009686,0.5962304052614842,0.6463700377356472,0.6850838914993702,0.7159645730017483,0.7411549744705087,0.7620873949205994,0.779842791620569,0.7976243809601434
