iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1
0,14.212974631750994,0.0810432401699086,0.18995079101296142,,,1.2500000000000002,1.2500000000000002
1,14.212974631750994,0.0810433806318037,0.35497449996182695,169.50468006031355,9.999999999999159e-07,1.2499977639160194,1.2499977639159987
2,14.212993782974534,0.08104632754616085,0.2797132919658907,169.5041812505175,2.097999999999987e-05,1.249950851658368,1.24995085164706
3,14.213395580861222,0.08105208113081562,0.0024412500206381083,169.49355254598018,4.095999999999993e-05,1.2498592663890158,1.2498592657023806
4,14.214180065165737,0.08106064177080648,0.0021567500079981983,169.47281121367988,6.0939999999999996e-05,1.249723015404977,1.2497230111018687
5,14.215347306839492,0.08107201001367838,0.0019632080220617354,169.44195739046205,8.091999999999984e-05,1.2495421106523887,1.2495420949775395
6,14.216897406331388,0.08108618651555241,0.0019931670394726098,169.40100187676384,0.0001008999999999999,1.2493165700251645,1.2493165269558364
7,14.218830485161995,0.08110317201890446,0.0018833749927580357,169.34996971097206,0.00012087999999999997,1.249046418171305,1.2490463190191745
8,14.22114668179545,0.0811229673156332,0.0018920419970527291,169.28887012914748,0.00014085999999999992,1.248731687505033,1.2487314856283187
9,14.223846145556925,0.08114557324205081,0.00192604202311486,169.2177287068617,0.00016083999999999998,1.2483724187191994,1.248372043324299
10,14.226929034875406,0.08117099062562862,0.001988291973248124,169.13657117135392,0.00018081999999999983,1.2479686620474055,1.2479680111113893
11,14.230395508984326,0.08119922026331974,0.0019319169805385172,169.04545931845843,0.0002007999999999999,1.2475204780352573,1.2475194103195155
12,14.234245723863951,0.08123026289735912,0.002088167006149888,168.9443351262961,0.00022077999999999996,1.2470279382603164,1.2470262645985817
13,14.238479828064772,0.08126411918390278,0.0020858750212937593,168.83332796154053,0.0002407599999999999,1.2464911262663017,1.2464885999110709
14,14.243097957266873,0.08130078966025495,0.0019469170365482569,168.71244271200428,0.00026074,1.2459101384095828,1.245906444656733
15,14.248100228894232,0.08134027474259987,0.0018607500242069364,168.58175124758674,0.00028071999999999993,1.2452850842475978,1.2452798292771035
16,14.253486740809262,0.08138257467972598,0.0020272500114515424,168.44129176018993,0.0003007,1.2446160875390684,1.2446087866415791
17,14.259257564169001,0.08142768952961557,0.0018942920141853392,168.2910725715702,0.00032068000000000005,1.2439032870199205,1.2438933519111943
18,14.265412739033128,0.08147561914455967,0.0018789159948937595,168.1312028094692,0.00034066,1.2431468367835194,1.2431335625372453
