iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,beta0,beta1,beta2,beta3,beta4
0,0.08146969533707969,0.02069231100413176,0.10734070901526138,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387
1,0.08002867690380869,0.020692211429340038,0.07230250001884997,0.05995379846544603,9.999999999999159e-07,1.2500022360854306,1.2500022360851422,1.2500022360844874,1.2500022360826557,1.2500022360720935,1.0000072602354786e-06,0.28175452513226135,0.4340437827869143,0.531064805409917,0.5987785940560387
2,0.07928184944482834,0.020690123266642838,0.0726168749970384,0.059660640648255,2.097999999999987e-05,1.2500491486860148,1.2500491369035889,1.2500491270452188,1.2500491203018607,1.250049118074665,2.1979008929216237e-05,0.28177549910773086,0.4340647533768332,0.5310857736370007,0.5987785940560387
3,0.08006426246654645,0.020686044030088377,0.002143499965313822,0.06051452593162998,4.095999999999993e-05,1.2501407726611655,1.2501407510500075,1.2501407512523697,1.2501407426533073,1.2501407321652103,6.295302391222014e-05,0.28181646959271794,0.4341057273675603,0.5311267477655915,0.5987785940560387
4,0.07999181174477338,0.020679975583059004,0.002336875011678785,0.05983161232035987,6.0939999999999996e-05,1.2502770406439763,1.25027706053776,1.2502771013025693,1.2502771016700538,1.2502770878716782,0.00012388992469632824,0.281877425259327,0.4341666960245268,0.5311877209544529,0.5987785940560387
5,0.07667612721836164,0.020671933914163325,0.0020450829761102796,0.058770798690415994,8.091999999999984e-05,1.2504578917739189,1.2504578190424975,1.2504578065325254,1.2504577245343846,1.2504576217680266,0.0002047548024537659,0.28195824871915187,0.4342475001057078,0.5312685005302159,0.5987785940560387
6,0.07751501204221632,0.020661920330819983,0.00224379199789837,0.05876078484824644,0.0001008999999999999,1.250683327073861,1.2506830447299562,1.2506828737488247,1.250682641812224,1.2506824002626749,0.00030553716927668635,0.28205894280930605,0.43434813862448235,0.5313690915860247,0.5987785940560387
7,0.07829585508589072,0.02064993370096233,0.0020483749685809016,0.05986101951177047,0.00012087999999999997,1.2509536815685711,1.250952869354248,1.2509523277694192,1.250951803486671,1.2509513135094719,0.0004263836316290125,0.2821795631675417,0.43446863386148077,0.5314894910934537,0.5987785940560387
8,0.07923598081477172,0.020635966062289107,0.002007041999604553,0.05975489830030781,0.00014085999999999992,1.251268793667222,1.2512675266218385,1.2512665051982357,1.2512655887587443,1.2512647914947645,0.0005672264195172121,0.28232020932524216,0.4346091170149569,0.5316298464758558,0.5987785940560387
9,0.07392506820616716,0.02062007615473874,0.0020713339908979833,0.0562620441814449,0.00016083999999999998,1.2516275942181956,1.251625789077635,1.251624161751739,1.2516226928815886,1.2516214467167746,0.0007275604417558467,0.2824803210719707,0.434769018381034,0.5317895721080693,0.5987785940560387
