k,l2o,ldro_pep,lpep,l2o_alista
1,23.07060998594585,26.74340054987778,23.007228154976627,22.166642017157642
2,10.676625156414868,13.693069954357869,13.269736890688016,13.33984974999354
3,6.705865855794632,5.175562727502647,9.706198290970162,9.710043739503691
4,4.4231544171016,3.7024389000902582,7.870591684481012,7.615694541596405
5,3.0153721368861848,3.438741070020977,6.474262451219353,6.118036119359027
6,2.052161622681409,2.9328133507597234,5.485548335754358,4.976513974822359
7,1.4220863829085122,2.1019358624315907,4.625357365339514,4.0777269889794
8,0.9696201265784102,1.896251211654032,3.906612054715757,3.3560142188623563
