k,l2o,ldro_pep,lpep,l2o_alista
1,23.054849148033338,26.318841374267013,22.79089488331608,22.017371762082366
2,10.659430827420756,13.695764654372796,13.220109245642854,13.314593499012485
3,6.677815052683305,5.170564161799125,9.706267835742272,9.710296184386586
4,4.388243995615404,3.685827150952145,7.865710459869235,7.609457043540417
5,2.9695836016418977,3.420871123628322,6.462057165119652,6.104718018836774
6,2.0105687570650663,2.912656523105855,5.469542428820796,4.958780945723219
7,1.3745721698511824,2.0820762954829606,4.6066503304297095,4.057580867753832
8,0.9349213093737704,1.8771061719304947,3.8859041061220174,3.3346431957069984
