iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11
10,0.02809183884489768,0.010088598368279043,3.269205358810723,0.027978533834691455,0.00018081999999999983,1.244676009992089,1.2446748706488278,1.2446741926324563,1.2446735101329751,1.2446729010338466,1.2446724338361352,1.2446719660861936,1.2446025929385829,1.2445285968382431,1.2446488364957362,1.2446770881760545,1.2446782352713486
11,0.0292909078406259,0.010082464922482347,3.0155425420962274,0.028559078745334497,0.0002007999999999999,1.2451227927970592,1.2451212533055331,1.245120179964145,1.2451191015670517,1.2451181421429978,1.2451173872584298,1.2451166342394002,1.245035519321163,1.244964837105275,1.245099316788584,1.245126338748823,1.2451260467646539
12,0.02975212267619559,0.010075742874874739,3.258206401951611,0.028666494187951502,0.00022077999999999996,1.2456148990721194,1.2456126588056742,1.2456110939974239,1.2456095388698496,1.2456081822478882,1.2456071424469162,1.2456061244212582,1.2455072137867835,1.2454327780422252,1.2455899827675248,1.2456215684762724,1.2456195254669602
13,0.03083466673866531,0.01006842155335374,3.016163138207048,0.028695665978250094,0.0002407599999999999,1.246152110278769,1.2461491682125592,1.2461473384751,1.2461455010685805,1.246143900596965,1.2461427211647587,1.2461415569951995,1.2460191509839047,1.2459372542093723,1.246124595876712,1.2461606844936937,1.2461577361771574
14,0.03194958706926821,0.010060514080239051,3.4157651821151376,0.02876063175315433,0.00026074,1.2467345347019387,1.2467314031999657,1.246729627523159,1.2467277341844045,1.246726086474943,1.2467249748518685,1.2467238439677144,1.2465725863419173,1.246471280064426,1.2466975969260001,1.2467408522186572,1.2467397577921306
15,0.02854024109262883,0.010052040776085767,2.669059640262276,0.02777881352888201,0.00028071999999999993,1.247360848405588,1.2473580921254785,1.2473565437447198,1.2473545671338733,1.2473527867068548,1.2473516836413243,1.2473504996945246,1.2471648484059636,1.247033029441524,1.2473083204619186,1.247364322015773,1.2473648970832807
16,0.02858537022853095,0.01004294695830821,3.510222741868347,0.027825233377220118,0.0003007,1.2480302821667748,1.2480281308547119,1.2480265730712925,1.2480243307375298,1.2480222712207394,1.2480210510088574,1.248019720569731,1.247802722108319,1.2476554501473365,1.2479709098874285,1.248035520019434,1.2480367889292248
17,0.03192303042051338,0.010033346262611199,3.1570721343159676,0.02862269498178327,0.00032068000000000005,1.248746191912471,1.2487450611963726,1.2487437008295277,1.2487413743574511,1.2487391677101056,1.2487379627164292,1.24873661437388,1.2484824745775889,1.2482944898655317,1.248644698219696,1.2487246623401056,1.2487418951473914
18,0.027837616785470382,0.010023223017854282,3.545022659935057,0.02666478904124069,0.00034066,1.249505034849919,1.249503921016937,1.2495024602687088,1.2494999220955507,1.2494975053975057,1.2494962581860867,1.2494948552140452,1.2491979486453897,1.2489574889854267,1.2493556779686636,1.2494534924329115,1.2494874678682464
19,0.03195120515687494,0.010012594186068046,2.93659077398479,0.02867361941283336,0.00036063999999999996,1.2503108872869293,1.250310054948807,1.2503086895239246,1.2503061193405813,1.2503035814955097,1.2503024740102582,1.2503011264382804,1.2499560901511897,1.2496371345168262,1.2500717561929533,1.2502034316232926,1.250268295930304
20,0.03223098552152199,0.010001368762378964,2.7345565990544856,0.02954756053368814,0.0003806199999999999,1.251164024304865,1.2511645175506723,1.2511638044515148,1.2511615257347781,1.2511590733870193,1.2511580780514444,1.2511567829592525,1.2507585209999994,1.2503349314755683,1.2508281745030578,1.2509986265679744,1.2510975808432494
21,0.0294611668687424,0.009989469089214323,3.3641164181753993,0.028928608114534043,0.0004006,1.2520619373544066,1.2520632840011179,1.2520628227271653,1.2520604838042346,1.252058000761492,1.2520569655911162,1.2520556607701991,1.2516080397722396,1.2511092511167399,1.2516524875752524,1.2518551439726424,1.2519806330334282
22,0.0308637627487382,0.009976995359610247,3.1476526530459523,0.02895314674015265,0.00042057999999999993,1.2530062314700963,1.253008785148854,1.253008859591181,1.2530064993094512,1.2530039988673178,1.2530030970440555,1.2530019554884084,1.2524994080055927,1.2519052624959812,1.2525144327001472,1.2527590154658788,1.2529103653763594
23,0.030548848504189693,0.009963910140593609,3.4468836500309408,0.028648908518942397,0.0004405599999999999,1.2539950751200475,1.2539991784148343,1.254000016811187,1.2539977825865634,1.2539953962510508,1.2539947451258693,1.2539938226405345,1.2534311768832842,1.2527391008510973,1.253430734725798,1.253723616183653,1.2538923424609663
24,0.03024212891595239,0.009950294141307527,3.3216116949915886,0.02815452559707338,0.00046053999999999995,1.2550291942039744,1.2550340262404138,1.2550354873170582,1.2550332761189842,1.2550309441169523,1.2550305116984544,1.2550297621811939,1.254402063545339,1.253591782228321,1.2543830574194874,1.2547298731080263,1.2549194113543556
25,0.029662190596451914,0.009936036345026104,3.4798357049003243,0.028056027078679657,0.0004805199999999999,1.2561059066352644,1.2561113689698995,1.2561130348965794,1.2561104994283065,1.2561079315926282,1.2561074268064651,1.2561066103335774,1.2554147480187223,1.254532807903543,1.2554038368350338,1.255789372702371,1.2559990401799863
26,0.029981095987790276,0.009921148835100483,3.2308836127631366,0.029067260223599477,0.0005005,1.257229279478988,1.2572350768387723,1.2572368884046854,1.2572340733128784,1.2572312755652002,1.2572306098534034,1.2572296332725645,1.256473192764768,1.2555338374094178,1.2564828787947133,1.2569000834485755,1.2571267989728647
27,0.028940704602460354,0.009905780636044689,2.8911905880086124,0.02766375169806069,0.00052048,1.2583968451427283,1.2584031519733077,1.2584046984758483,1.2584013226458008,1.2583980719927295,1.2583970222709244,1.2583957201112572,1.2575693146271965,1.2565486268284856,1.2575894401046834,1.25804299705897,1.2582929181345515
28,0.03219774390052425,0.009889864489537287,2.9786755051463842,0.02926925378166378,0.00054046,1.2596131354495061,1.259620496564766,1.2596222847323681,1.2596188743534276,1.259615568344256,1.2596144444393698,1.2596130666827072,1.2587116867319295,1.2575801863439906,1.2587218362096735,1.2592202930427516,1.259503262590342
29,0.029057070244831937,0.009873411397503454,3.117040083743632,0.027538319929197128,0.00056044,1.260872054375396,1.26087988912851,1.2608816339172007,1.2608779854009087,1.2608744561284793,1.2608733115438215,1.260871915428089,1.2598909150725266,1.2586605207430799,1.2598973576360366,1.2604454906841462,1.260759338047407
30,0.03101879229335447,0.009856552938529689,2.9321807008236647,0.02762130136354482,0.0005804199999999999,1.2621756608353516,1.262184782306089,1.2621867289240434,1.262183099514576,1.2621795397637552,1.2621785045410738,1.262177356626267,1.2611123770577306,1.2597437894513699,1.2610620881560424,1.2616788100055132,1.2620469236545806
31,0.029003282431827017,0.00983895622953057,3.103105270303786,0.02901764045602911,0.0006004,1.2635249397158586,1.2635341812464398,1.2635358535600063,1.2635319616144656,1.2635282557818601,1.2635273051418479,1.2635263984672684,1.2624212779154966,1.2609490596974908,1.2623092039206878,1.2629712010830967,1.263382151943811
32,0.02861312373368615,0.009820796240039254,3.281266168691218,0.028188075371407134,0.00062038,1.2649199103565463,1.2649268712614188,1.2649272530036666,1.2649224856097836,1.2649181364526518,1.2649168496688725,1.2649157194932394,1.2637612118824904,1.2622145931580278,1.2636217268331595,1.26431713728364,1.2647626343565852
33,0.02714621740226625,0.00980234283583859,3.2275157710537314,0.026255520976719703,0.00064036,1.2663559514017975,1.266359663515646,1.266357240023685,1.2663504961513288,1.2663445266537188,1.2663422550584162,1.266340303563508,1.2651277601376638,1.2634705070634142,1.2649165288496467,1.2656744897277785,1.2661718066035457
34,0.029944901964599823,0.009783495426108395,2.9825207917019725,0.02746959123230519,0.00066034,1.267837435828102,1.267837568949496,1.2678323523536994,1.2678238284945311,1.2678163995113343,1.2678131555123486,1.2678105009581464,1.2665317091288197,1.2647256724333722,1.2662095013866947,1.267045674960861,1.2676133908637708
35,0.02973432810181717,0.009763808283285812,3.584316513966769,0.02917563962974589,0.0006803200000000001,1.2693641407129177,1.2693595500665116,1.269351157004019,1.2693405721080455,1.2693316753720738,1.2693275963131505,1.269325188229573,1.2680499988833742,1.2661296002634612,1.2676047938043202,1.2685000988616442,1.2691192591232345
36,0.028507700321623586,0.009743566252511097,3.2519129449501634,0.02779912985855259,0.0007003,1.2709349195943416,1.2709250094580915,1.270912920209614,1.2708999447915466,1.270889370481625,1.2708840816463287,1.2708815483906941,1.2696015986565719,1.267584407950628,1.2690694737825556,1.2700135644961954,1.270673530877678
37,0.0270426790397312,0.009722907984254308,3.2555727707222104,0.0268036133711605,0.00072028,1.2725469332026174,1.272531391890764,1.2725149489309426,1.272498778286553,1.272485844493132,1.272478835405939,1.2724756100014782,1.2711754928653496,1.269043699705175,1.2705740469830336,1.2715758927731942,1.272270970280641
38,0.0277315394553396,0.009701849410644277,2.8840609742328525,0.02702188034654832,0.00074026,1.2742023132930225,1.2741809187459001,1.274159935578833,1.2741402775332646,1.2741246299171998,1.27411533035524,1.2741107401000782,1.2727756702463633,1.270507374279182,1.27210339426876,1.2731730806472379,1.2739038888559693
39,0.027761704191811128,0.009680070594122275,3.1333340988494456,0.028016358546512476,0.00076024,1.2759013836608797,1.2758724292916461,1.2758468267754572,1.2758235921233596,1.2758052027514526,1.275793772207945,1.2757884031783564,1.2744830844437813,1.2721084555589797,1.2737176469044509,1.2748290090095702,1.2755836648586372
40,0.025113389848190934,0.009657878733537593,3.147455438040197,0.026133050989259488,0.0007802200000000001,1.2776391721278555,1.2776004003711585,1.2775682819282956,1.2775396531970302,1.2775170172279013,1.277502303085497,1.277495060573584,1.2762081540890784,1.2737529625494164,1.2753947168610984,1.2765369957581985,1.2773024175478949
41,0.028768133368357963,0.00963516796746917,3.0522234169766307,0.027710036082378587,0.0008002,1.2794234338138772,1.2793734028612525,1.279334246152634,1.2792997989093382,1.2792728165520737,1.2792549788679317,1.2792460401788515,1.2779571720919514,1.2754225554087881,1.2771425350501773,1.278311317780188,1.2790724798288011
42,0.02797890435987033,0.009612050789013204,3.255290239583701,0.026677887425307422,0.00082018,1.2812494463381543,1.281188028534492,1.2811423473739547,1.2811022548266409,1.2810710398215068,1.281050438129455,1.2810399967366217,1.2797302430722188,1.277101519174579,1.2789191633291168,1.280134039979025,1.280884327630505
43,0.027997220173664447,0.009588520311274926,3.2760922857560217,0.026816016361422314,0.00084016,1.2831191851087904,1.2830449089035683,1.2829916020579308,1.2829451810287467,1.282909331421547,1.2828858425703968,1.2828737069971032,1.2815254947007935,1.2787917948657201,1.2807419766901829,1.2820058499160505,1.282739517638939
44,0.02791628504260981,0.009564594290745047,3.1601778301410377,0.026946936385096404,0.00086014,1.285034197642535,1.2849452586412822,1.2848841936692736,1.2848314700879202,1.2847909899333885,1.2847641994147905,1.2847498902538241,1.2833464197638575,1.280473334314704,1.282602382901797,1.28392163702459,1.284638181651224
45,0.03284930698953334,0.009539805196213143,3.3777032080106437,0.030169582401700132,0.00088012,1.287006180654145,1.2869056771737928,1.2868387106183743,1.2867809494437754,1.286736869729182,1.286707947674744,1.2866925022366682,1.2852622142621293,1.2822757369933593,1.2845536626760479,1.2859169692240953,1.2866111638860482
46,0.030939171771799,0.009514628599304471,3.020730541087687,0.027742655865037026,0.0009001,1.289027360474847,1.2889142578743682,1.2888416885260252,1.2887794525992335,1.28873231499353,1.288701957384522,1.2886859024322617,1.2872096218095486,1.2840538817768157,1.2865207901814533,1.2879475062695855,1.288629503353059
47,0.02750720952485502,0.009489351222214356,2.7528272457420826,0.025912110977491257,0.0009200800000000001,1.291089441254934,1.2909634947122355,1.290884373809109,1.2908168430659166,1.2907657989583619,1.290733363837054,1.290716032698452,1.2891762307772179,1.2857949016063503,1.2884222916760772,1.2899501745435389,1.2906633245214365
48,0.029082896648124447,0.009463575139832559,2.83793991105631,0.027718338960542703,0.0009400599999999999,1.2932009123221524,1.2930586976264853,1.2929724834961722,1.29289943722898,1.292844491529463,1.292810414595884,1.2927923400824348,1.2911723956125007,1.2875744934454758,1.2903821565183213,1.2920118122808075,1.2927556067571
49,0.03041157950708874,0.00943742276856663,2.6865945290774107,0.027753095615689283,0.00096004,1.2953621923803729,1.2952052668682188,1.2951130808514424,1.2950354072519998,1.2949771927402434,1.29494224037787,1.2949239853430803,1.293207840778397,1.2893307573871677,1.2923303463593276,1.2940976074356159,1.294898924764861
50,0.02798744195339908,0.009410546971041456,3.6281905989162624,0.02785382055374786,0.00098002,1.2975691938124962,1.297394456549405,1.2972941216368072,1.2972104196108425,1.2971479881196684,1.2971112452659102,1.2970921438078877,1.2953400838965867,1.2912726859641255,1.294393284149072,1.2962531454977675,1.2970983729876733
51,0.028135837146664795,0.009382957620087035,3.664681393187493,0.028007787914033095,0.001,1.2998229350439001,1.2996273550524615,1.2995180373186725,1.299427951709623,1.2993611361300432,1.299322369206723,1.29930227192147,1.2975688000948495,1.293385923312952,1.296564138736973,1.2984761076121376,1.2993540919928628
52,0.02768388494761753,0.00935540866148485,3.7295808969065547,0.02702049218413275,0.0009999878275373446,1.3020730924112356,1.301855823433215,1.3017368584425426,1.3016396536158228,1.301567937743887,1.3015267118820701,1.3015052648153658,1.2997772824938059,1.2955542902018438,1.2987859821389345,1.3007210382922256,1.3016181966048734
53,0.028251684752811826,0.009328207167273159,2.7808625013567507,0.02642640199031837,0.0009999513107426476,1.3043229145954074,1.304080908711158,1.3039518336653955,1.3038475731193386,1.3037710810839953,1.30372753561291,1.3037049711113975,1.3019581558640503,1.297646973973677,1.3009542648071928,1.3029331163012743,1.3038619572292764
54,0.029568077651383765,0.009301036889794157,2.970346544403583,0.02765084001450249,0.0009998904513956854,1.3065755809670327,1.306308812628682,1.3061700425175775,1.306059275696075,1.3059784138799702,1.3059327195916508,1.3059090239715874,1.3041208565464057,1.2997462824414396,1.3031509968406667,1.305170448427933,1.3061194258595723
55,0.026089703602959258,0.009274016066240582,3.6001727930270135,0.025914410347889952,0.000999805252462657,1.3088186599793064,1.3085275488422556,1.3083789567093473,1.3082612295627614,1.3081754428437444,1.3081267053393746,1.3081008865038968,1.3062635591702103,1.3018781530304246,1.3053766488092313,1.3074130412774831,1.3083685154661149
56,0.02900138290021376,0.00924726159347498,2.7286830279044807,0.027348446123066243,0.0009996957180960385,1.3110695654844022,1.310752085640151,1.3105927339759682,1.3104679046994154,1.3103771652460006,1.3103253319824182,1.3102974954707676,1.3083915867467497,1.3039398090158365,1.3075474547037227,1.3096146964093733,1.3106017944085615
57,0.027100768775688636,0.009220363101730767,3.682086928281933,0.027196685392210755,0.0009995618536343797,1.3133145116461626,1.3129722214655708,1.312801679399248,1.3126689847483253,1.3125729744630565,1.312517531163728,1.312487350460348,1.3105397488528883,1.3061438608661982,1.3097857566144508,1.3118681452208616,1.312854656062054
58,0.02779537931835519,0.009193384100147322,3.5379276550374925,0.027433650055520436,0.0009994036656020464,1.3155594388222764,1.3151898201408414,1.3150077386773615,1.3148669362330907,1.3147656252726514,1.3147063594172879,1.314673582965357,1.3127044903209428,1.3084383157064738,1.312078234321309,1.314157784606147,1.315126627881591
59,0.02740429692160458,0.00916652607101973,3.3250498198904097,0.026482878050104477,0.0009992211617088995,1.3178001161045707,1.317404042737913,1.3172107958381567,1.3170618273179573,1.3169551372064998,1.316891912798377,1.3168563294303621,1.3148568396820655,1.310738757155272,1.314394839898507,1.316451265537312,1.3173936316764594
60,0.024620815987130895,0.00913974601813479,3.234939495101571,0.026254332269776564,0.0009990143508499217,1.3200364409154737,1.3196091678365822,1.3194022434038892,1.3192430866081055,1.319129389937161,1.3190607682708024,1.3190211622640964,1.3170437296074382,1.3131097256417719,1.3167372701468592,1.318749956756327,1.319651463438581
61,0.02728306401118987,0.00911328275498387,2.8006441411562264,0.026626819114904582,0.0009987832431047822,1.3222765742549176,1.321815761431269,1.3215943315963,1.321424509507584,1.3213033191703136,1.321229043652585,1.32118498220489,1.3192024708113195,1.3153629526450268,1.319027384793159,1.3210347050627194,1.3219039910686174
62,0.028675712414929385,0.009086852719448387,3.239769706968218,0.027569758179477426,0.0009985278497373468,1.3245216563730768,1.3240285290183085,1.3237931294905712,1.3236127924859535,1.3234842627107823,1.3234047214462281,1.323356552801854,1.3213441184383954,1.317606789858635,1.3213381412209402,1.3233388556823318,1.3241735142536306
63,0.02812689393753383,0.009060620257130862,3.0065273949876428,0.026503148769723123,0.0009982481831951274,1.3267659960543512,1.3262421535570375,1.3259938704943548,1.3258035310338705,1.3256680352054548,1.325583853829138,1.3255321463871144,1.3234913329518567,1.3197838413860625,1.3236248593067652,1.3256227584328002,1.3264411642011826
64,0.026961675098480662,0.009034544570621122,3.0112603497691453,0.026173234704959077,0.0009979442571086772,1.3290063198272841,1.3284515191432331,1.328189966946592,1.3279894561848893,1.327846824964132,1.3277579095809209,1.3277025136948288,1.3256120132371756,1.321953300140203,1.3259278482203494,1.3279106318856422,1.328706482826819
65,0.02815519050483086,0.009008618624565977,2.7932867310009897,0.02705758348028545,0.0009976160862909245,1.331251755815999,1.3306637169354283,1.3303884967378972,1.330177737872671,1.3300279147348877,1.3299346846294082,1.3298759910991629,1.327716184159695,1.3240731131039547,1.3282230380929227,1.330207126950555,1.3309701345393028
66,0.025638561154450693,0.008982944269548576,2.8307109847664833,0.025578972692022858,0.0009972636867364526,1.3334921349365203,1.332866755357681,1.3325766651923807,1.332354912037675,1.3321973828349374,1.3320992219287313,1.3320365315867275,1.3297910720730683,1.3261672815774408,1.330515034197951,1.332495039006043,1.3332222483247822
67,0.025604142265128495,0.008957266115854012,3.389577220659703,0.026170557850183376,0.000996887075620718,1.335728024304119,1.3350635413564944,1.3347569783663678,1.3345232314254658,1.3343573678282241,1.334253455451931,1.3341861054727773,1.3319295096657904,1.3283449396969276,1.3328402157593306,1.3347818811593464,1.3354706569069281
68,0.031562965935972145,0.008931434434056555,3.633787957020104,0.028757288861462726,0.0009964862712992153,1.3379765324788828,1.3372749354183664,1.3369543971924547,1.336710627526589,1.3365383268629356,1.3364305672867665,1.3363604515832086,1.3340676178625475,1.3305414174938728,1.3352060528842746,1.3371161059233363,1.337750820246256
69,0.023242724179484843,0.008905725785115021,3.2193223438225687,0.024730876229066598,0.0009960612933065818,1.3402085749241162,1.3394652022205058,1.339127616701908,1.33887158736162,1.338691231211392,1.3385781391764437,1.338504075697928,1.3362659456747268,1.332846710873072,1.3375859316637646,1.3394535470038098,1.3400110114139094
70,0.03033762302332972,0.008879772255228643,3.1915824618190527,0.028615957730076677,0.000995612162355645,1.3424491482906538,1.3416666483738504,1.341314294268932,1.3410478911203947,1.3408613690832731,1.3407448571311784,1.3406687139636688,1.338496439262952,1.3352635445152734,1.3400229649472333,1.3418343363316398,1.3422941693281136
71,0.026913373517891314,0.008853866474969326,3.568254548124969,0.027074989521525775,0.0009951389003364144,1.3446935819499535,1.3438682189389595,1.343500010247939,1.343222821725341,1.3430298637476465,1.3429097205703255,1.3428312883687012,1.3407434862733645,1.337722294157595,1.3424746173600726,1.3442140288195379,1.3445738824832
72,0.029011769328734893,0.00882807762033537,3.4061245969496667,0.02729588103004932,0.0009946415303150127,1.346943092123316,1.3460742376394692,1.345690389795701,1.3454025572100137,1.3452037253076203,1.345080446905181,1.345000378849822,1.342962486019027,1.340122815216943,1.344925023806278,1.3466179909148261,1.3468688488131826
73,0.02569204123102644,0.008802415306487744,3.370784414000809,0.025565768772651588,0.0009941200765325531,1.3491815985201236,1.3482698102097008,1.3478698488192937,1.347570379447464,1.347364610111809,1.347236948574973,1.3471543387718667,1.3451806036645872,1.3425863185417395,1.3473942085347448,1.3490093477669203,1.349165441890132
74,0.027391728358265966,0.008776975663026501,3.1178116048686206,0.026605632066876498,0.0009935745644039575,1.3514235049272731,1.3504675548413285,1.3500508946922252,1.3497393715404897,1.3495263534059017,1.3493942021267304,1.3493089253974264,1.3473667816361783,1.344976835072185,1.3498465958182702,1.3513903214424192,1.3514556539847755
75,0.02898440319549565,0.008751565799465776,3.696398178115487,0.027309633189090333,0.0009930050205167172,1.3536689269164441,1.3526705402636965,1.352238529245524,1.3519156228437383,1.3516959024602535,1.351560112086599,1.351473161676071,1.3495328967718405,1.3473736330450015,1.3523137283993036,1.3537894832674897,1.353758920898915
76,0.026064456913005588,0.008726389733574607,3.4402030892670155,0.026106248012465787,0.000992411472629598,1.35591229315829,1.3548710761303449,1.354422464400425,1.354086979870644,1.3538596272961037,1.3537192694302074,1.3536298781312357,1.3516657583223528,1.3497166101751634,1.3547650321159774,1.356191916920658,1.3560542630547574
77,0.029431409479071653,0.00870106192683383,3.4326005168259144,0.028093258247415494,0.0009917939496712864,1.358162622258894,1.3570804133785055,1.356617198262845,1.356270960680381,1.3560374336001515,1.3558938707222317,1.3558031403165214,1.3538700642810173,1.3521320642298875,1.357242766981157,1.3586098531074993,1.3583574656324573
78,0.0276452667934732,0.008675879394027527,3.565086258109659,0.026684508099147,0.00099115248173898,1.3604144940704679,1.3592881145060394,1.358810027947435,1.3584528285179287,1.3582129348603615,1.3580663102920318,1.3579746878901036,1.356069550877542,1.3545212146316796,1.359705014996074,1.36103612591518,1.3606646405382303
79,0.029255232418800278,0.008651102922745714,2.9507959387265146,0.026187846499204095,0.0009904871000969212,1.3626681822490445,1.3614997210404698,1.3610078728994721,1.360640906889563,1.3603953526792143,1.3602463697448113,1.3601544051712213,1.3582476162571073,1.3567811694333063,1.3620508543523184,1.3633814435058913,1.3629405574329958
80,0.025284289786583508,0.008626599534651159,3.071136489044875,0.02509311821083964,0.0009897978371748723,1.364912729976307,1.3636984202351734,1.3631908223099913,1.362812741600004,1.3625604603353325,1.3624080978405184,1.36231483341024,1.3603820823876211,1.3590233603314323,1.3643985781413082,1.36571925646439,1.3652034232166832
81,0.02574362763553619,0.008602252236412077,2.9429493290372193,0.026486770436440522,0.000989084726566536,1.3671614951474491,1.3658954574434317,1.3653692408387628,1.3649780916319765,1.3647176586588121,1.3645606294811188,1.3644649753150544,1.362509770851851,1.3612561628483737,1.3667515548347322,1.3680504486588783,1.3674557650864925
82,0.027664573132496394,0.0085779495991694,3.570562742650509,0.026721932366220138,0.0009883478030279168,1.3694116999470027,1.3680922624585734,1.367547106123677,1.3671430058301783,1.366874631238208,1.3667129312717992,1.366614906631353,1.3646427016829068,1.3635011281677114,1.3691225639696265,1.370398672199231,1.3697165140626626
83,0.02550730945150823,0.008553911299230312,3.476749063935131,0.025071338559263513,0.0009875871024756287,1.3716526499028894,1.370280275987268,1.3697165019704924,1.3692993401998441,1.3690226458824166,1.36885571205415,1.3687545566155797,1.3667540442991817,1.365696969109054,1.3714714338333849,1.372730698109432,1.3719646301387622
84,0.027425600015024903,0.008530338973757328,2.9644069150090218,0.02504833513468456,0.0009868026619851435,1.373889257060109,1.3724673537217627,1.371886129139946,1.371456724743207,1.3711720802513374,1.3710002207718164,1.3708959327125285,1.3688439006027198,1.3677764222953959,1.3736818243569817,1.374961184503824,1.3741677980343485
85,0.02983328188036588,0.008506713024480238,3.4642421901226044,0.027456566754397855,0.000985994519788984,1.3761336038636482,1.374660863861106,1.3740630138416703,1.373622547791138,1.3733314340760672,1.3731560922365444,1.3730500781119344,1.370925492869123,1.3698570627919548,1.3759303044388251,1.3772384299082974,1.3763942453545113
86,0.02351142244627736,0.008483083800679626,3.5120090767741203,0.024776422727739222,0.0009851627152748603,1.3783607493222068,1.3768339891786938,1.376216763828669,1.3757631598092663,1.3754642253817164,1.375283867249631,1.3751750502327704,1.37311147071272,1.3720762618620839,1.3782083578861983,1.3795418234005086,1.3786105223121068
87,0.0283389726322786,0.008459711696527374,3.279831802006811,0.025839413965547904,0.0009843072889837512,1.3805890997371728,1.3790082863780062,1.3783716322906394,1.3779051672566276,1.3775986369043425,1.3774137617644093,1.377302457522002,1.3752672297582123,1.3741850212608735,1.3804361484890186,1.3818301973552343,1.38083260286432
88,0.026227012244152043,0.008436202821086647,3.92861309973523,0.02632366330021303,0.0009834282826079275,1.3828138658774103,1.3811749377926015,1.380517095823569,1.380036823549131,1.379722257718004,1.3795322128478855,1.379418066358171,1.3774992845140102,1.3764337484797136,1.3827209260661038,1.3841529612319101,1.383079733771373
89,0.026218094404292756,0.008412672768069413,3.757981059141457,0.02621261763572138,0.0009825257389889197,1.3850375870136291,1.3833383924881135,1.3826582423740885,1.3821638287370575,1.3818410168237325,1.3816456270843824,1.3815284374836838,1.3797714554498028,1.3787548546809354,1.3850425409957612,1.38648408803188,1.3853316692366535
90,0.026350371223582737,0.008389276990913103,4.008159969002008,0.025301044819969084,0.0009815997021154303,1.3872547218112141,1.3854942247352726,1.384792273603855,1.3842841140405258,1.3839531845999096,1.383752626434154,1.3836323575951706,1.3820332262359094,1.381062421197084,1.3873744266919328,1.3888247621816656,1.3875906523267634
