K,eps_idx,eps,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,0.01,0.1,52.571426174166156,0.39148531,52.571426174166156
1.0,1.0,0.021544346900318832,0.1,53.4215724968645,0.350539889,53.4215724968645
1.0,2.0,0.046415888336127774,0.1,54.937335403407836,0.348302662,54.937335403407836
1.0,3.0,0.1,0.1,57.25898634743006,0.324216609,57.25898634743006
1.0,4.0,0.21544346900318834,0.1,61.88187073794535,0.373049916,61.88187073794535
1.0,5.0,0.46415888336127775,0.1,71.20055807110455,0.309153528,71.20055807110455
1.0,6.0,1.0,0.1,78.6367858233996,0.272578292,78.6367858233996
2.0,0.0,0.01,0.1,35.130801811455946,0.600660551,35.130801811455946
2.0,1.0,0.021544346900318832,0.1,35.69025777497121,0.576583938,35.69025777497121
2.0,2.0,0.046415888336127774,0.1,36.82980532155698,0.53855985,36.82980532155698
2.0,3.0,0.1,0.1,38.65060705650654,0.578823037,38.65060705650654
2.0,4.0,0.21544346900318834,0.1,42.07697747514173,0.646964488,42.07697747514173
2.0,5.0,0.46415888336127775,0.1,49.11191831745643,0.603368041,49.11191831745643
2.0,6.0,1.0,0.1,61.35713121838217,0.509861123,61.35713121838217
3.0,0.0,0.01,0.1,26.57265889308041,0.927476435,26.57265889308041
3.0,1.0,0.021544346900318832,0.1,26.965760928349003,0.900609323,26.965760928349003
3.0,2.0,0.046415888336127774,0.1,27.81267358738776,1.001446373,27.81267358738776
3.0,3.0,0.1,0.1,29.267537915027848,0.834050005,29.267537915027848
3.0,4.0,0.21544346900318834,0.1,31.729111082473427,0.859980132,31.729111082473427
3.0,5.0,0.46415888336127775,0.1,36.746816398504116,0.865139696,36.746816398504116
3.0,6.0,1.0,0.1,47.33045264820551,1.127907087,47.33045264820551
4.0,0.0,0.01,0.1,18.889857169809936,1.251306693,18.889857169809936
4.0,1.0,0.021544346900318832,0.1,19.179536884600665,1.202512802,19.179536884600665
4.0,2.0,0.046415888336127774,0.1,19.803632902982034,1.274453859,19.803632902982034
4.0,3.0,0.1,0.1,21.11609727570989,1.2186335289999999,21.11609727570989
4.0,4.0,0.21544346900318834,0.1,23.372844467087614,1.49207602,23.372844467087614
4.0,5.0,0.46415888336127775,0.1,27.38857822089454,1.7194212150000001,27.38857822089454
4.0,6.0,1.0,0.1,35.48245550255533,1.3174023,35.48245550255533
5.0,0.0,0.01,0.1,15.232222674711846,2.19087862,15.232222674711846
5.0,1.0,0.021544346900318832,0.1,15.454108743804586,2.132429809,15.454108743804586
5.0,2.0,0.046415888336127774,0.1,15.932147797936981,2.136300411,15.932147797936981
5.0,3.0,0.1,0.1,16.962051690375965,2.054025491,16.962051690375965
5.0,4.0,0.21544346900318834,0.1,19.146905240219965,2.082897003,19.146905240219965
5.0,5.0,0.46415888336127775,0.1,22.75223479734543,2.008364343,22.75223479734543
5.0,6.0,1.0,0.1,29.162103046295613,2.176813363,29.162103046295613
6.0,0.0,0.01,0.1,12.944238980122565,3.48891082,12.944238980122565
6.0,1.0,0.021544346900318832,0.1,13.119914953292112,3.30811086,13.119914953292112
6.0,2.0,0.046415888336127774,0.1,13.49839736628952,3.494854169,13.49839736628952
6.0,3.0,0.1,0.1,14.313813004867455,3.611029954,14.313813004867455
6.0,4.0,0.21544346900318834,0.1,15.997573846784215,3.405854215,15.997573846784215
6.0,5.0,0.46415888336127775,0.1,18.82961825829739,3.705779182,18.82961825829739
6.0,6.0,1.0,0.1,23.880373046658942,3.324884175,23.880373046658942
7.0,0.0,0.01,0.1,10.851922349549943,4.588199863,10.851922349549943
7.0,1.0,0.021544346900318832,0.1,10.994690699854678,6.853357003,10.994690699854678
7.0,2.0,0.046415888336127774,0.1,11.302275819290996,8.286630285,11.302275819290996
7.0,3.0,0.1,0.1,11.964947871570399,6.94520376,11.964947871570399
7.0,4.0,0.21544346900318834,0.1,13.345361169006406,5.127387424,13.345361169006406
7.0,5.0,0.46415888336127775,0.1,15.743035453975814,3.872946309,15.743035453975814
7.0,6.0,1.0,0.1,19.814046134085586,4.880264668,19.814046134085586
8.0,0.0,0.01,0.1,8.268129368001249,6.896754348,8.268129368001249
8.0,1.0,0.021544346900318832,0.1,8.386429321967036,7.29544748,8.386429321967036
8.0,2.0,0.046415888336127774,0.1,8.641298839697768,6.061894374,8.641298839697768
8.0,3.0,0.1,0.1,9.19039858912358,7.095776434,9.19039858912358
8.0,4.0,0.21544346900318834,0.1,10.34426986375312,5.812967352,10.34426986375312
8.0,5.0,0.46415888336127775,0.1,12.377785514041197,7.267899224,12.377785514041197
8.0,6.0,1.0,0.1,15.862632450611288,6.006736111,15.862632450611288
9.0,0.0,0.01,0.1,7.431476750480981,8.916927071,7.431476750480981
9.0,1.0,0.021544346900318832,0.1,7.530455010648773,9.561445024,7.530455010648773
9.0,2.0,0.046415888336127774,0.1,7.74369715541209,10.548205417,7.74369715541209
9.0,3.0,0.1,0.1,8.203113467808501,11.099234256,8.203113467808501
9.0,4.0,0.21544346900318834,0.1,9.185576666261158,10.179331988,9.185576666261158
9.0,5.0,0.46415888336127775,0.1,10.873086877675785,9.449430709,10.873086877675785
9.0,6.0,1.0,0.1,13.663728225595069,8.78273966,13.663728225595069
10.0,0.0,0.01,0.1,5.991635221449581,13.799551963,5.991635221449581
10.0,1.0,0.021544346900318832,0.1,6.0762568350249335,15.695285166,6.0762568350249335
10.0,2.0,0.046415888336127774,0.1,6.258568584011879,17.199223251,6.258568584011879
10.0,3.0,0.1,0.1,6.651347339872894,17.253615236,6.651347339872894
10.0,4.0,0.21544346900318834,0.1,7.496542130943605,13.837106853,7.496542130943605
10.0,5.0,0.46415888336127775,0.1,9.05059162437816,20.13120759,9.05059162437816
10.0,6.0,1.0,0.1,11.414100362184618,18.048211137,11.414100362184618
11.0,0.0,0.01,0.1,5.460340690145005,21.490448186,5.460340690145005
11.0,1.0,0.021544346900318832,0.1,5.533404535517465,23.743148835,5.533404535517465
11.0,2.0,0.046415888336127774,0.1,5.690815818651572,21.649958958,5.690815818651572
11.0,3.0,0.1,0.1,6.029948147800123,20.991813014999998,6.029948147800123
11.0,4.0,0.21544346900318834,0.1,6.760586603791228,18.119683713,6.760586603791228
11.0,5.0,0.46415888336127775,0.1,8.028007021692277,17.309612941,8.028007021692277
11.0,6.0,1.0,0.1,9.988351833344339,15.476369098,9.988351833344339
12.0,0.0,0.01,0.1,4.662906851795776,24.132445039,4.662906851795776
12.0,1.0,0.021544346900318832,0.1,4.726485653151868,22.421208645,4.726485653151868
12.0,2.0,0.046415888336127774,0.1,4.863461995501202,25.491851076,4.863461995501202
12.0,3.0,0.1,0.1,5.15856860212785,26.011880053,5.15856860212785
12.0,4.0,0.21544346900318834,0.1,5.794356513324313,26.332376245,5.794356513324313
12.0,5.0,0.46415888336127775,0.1,7.079645512992998,27.296816789,7.079645512992998
12.0,6.0,1.0,0.1,8.524615965715963,19.900598564,8.524615965715963
13.0,0.0,0.01,0.1,4.495767008522363,34.279770642,4.495767008522363
13.0,1.0,0.021544346900318832,0.1,4.551638686769752,35.404568427,4.551638686769752
13.0,2.0,0.046415888336127774,0.1,4.672010569250088,34.362735095,4.672010569250088
13.0,3.0,0.1,0.1,4.93134392751269,36.949762313,4.93134392751269
13.0,4.0,0.21544346900318834,0.1,5.49006072986249,29.892853801,5.49006072986249
13.0,5.0,0.46415888336127775,0.1,6.458784463040387,45.810041653,6.458784463040387
13.0,6.0,1.0,0.1,7.626429805613565,25.206272263,7.626429805613565
