iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14
0,1.374347202085201,0.0007652677697838161,0.269220584013965,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862,0.8223766390185734,0.8325843815233089
1,1.374347202085201,0.0007652690093865591,0.43842775002121925,12.349257064086117,9.999999999999159e-07,1.2499977639160467,1.249997763916023,1.24999776391601,1.2500022360859853,1.2499977639163715,1.2499977639160036,1.2500022360857068,1.2500022360858811,1.2499977639159996,1.2500022360859913,1.2500022360859728,1.2499977639160071,1.2500022360859844,1.2500022360859744,1.2500022360859897,-1.000007578396824e-06,0.2817525251177335,0.43404178277271194,0.5310648054120839,0.5987795940635893,0.6489223261147918,0.6876448540029536,0.7184988534515317,0.7436900465977712,0.7646637176096988,0.7824082432204049,0.7976233809525347,0.8108189837925598,0.8223776390261454,0.8325843815233089
2,1.3743473661417704,0.0007652949440686563,0.38636916602263227,12.349370023048623,2.097999999999987e-05,1.2499508861846735,1.2499508535020492,1.2499508498134255,1.2500491511219287,1.2499509060159792,1.2499508515914917,1.2500491139120873,1.2500491707935408,1.2499508509378647,1.2500491475018343,1.250049145995754,1.2499508516834812,1.250049149122092,1.2500491471598674,1.25004914867581,-2.1249134936490478e-05,0.2817315459639425,0.4340208018707999,0.5310857862068038,0.5988005805942731,0.6489013464736607,0.6876238738757509,0.7184778743833485,0.7436690664423329,0.7646427372102091,0.7823872630258202,0.7976024008791794,0.8107980029402742,0.8223986190300155,0.8325843815233089
3,1.3743508063514478,0.0007653456114693522,0.041210042021702975,12.342235274515748,4.095999999999993e-05,1.24985929651558,1.2498592680741754,1.249859259499378,1.2501407445688388,1.249859354316547,1.2498592665531836,1.2501407573905998,1.2501407266076623,1.249859264137141,1.2501407417947321,1.250140742963462,1.249859266290278,1.2501407469313175,1.2501407358272894,1.2501407439728405,-6.0686955314891234e-05,0.2816905865912705,0.43397983883714075,0.531126746003395,0.5988415402417913,0.6488603868776379,0.687582915092536,0.7184369138845788,0.7436281059388556,0.7646017769983318,0.7823463027899459,0.7975614409653856,0.810757050488176,0.8224395814719119,0.8325843815233089
4,1.3743591487608668,0.0007654210651355862,0.04137645795708522,12.340138716056806,6.0939999999999996e-05,1.2497230150801446,1.2497230204921113,1.2497229964026284,1.2502770270226493,1.2497233149197688,1.249723011467283,1.250277078422342,1.250277026828236,1.249723007636762,1.2502770107206203,1.2502770136197072,1.2497230132649797,1.2502770391772544,1.2502769670968157,1.2502770330900634,-0.00011938124697935605,0.28162965087239983,0.4339188951365044,0.5311876874118834,0.5989024970355233,0.6487994478031266,0.6875219772221106,0.7183759769325715,0.7435671650711126,0.764540836765343,0.7822853632994241,0.7975005023782031,0.810696129944372,0.8225005263672662,0.8325843815233089
5,1.3744004792334683,0.0007655212160118364,0.04109641700051725,12.332306437978719,8.091999999999984e-05,1.2495421716674808,1.2495421986538058,1.2495420464260067,1.250458042720909,1.249544187716402,1.2495421007036074,1.2504577417452538,1.2504587380164773,1.2495420786452858,1.2504578705315663,1.2504578479764539,1.249542084467482,1.250458050101409,1.2504575684195272,1.2504580788359059,-0.00019729625503102035,0.2815487869656894,0.43383797060483825,0.531268624741057,0.5989835666370209,0.6487185411127372,0.6874410702445458,0.7182951077635643,0.7434862422624716,0.7644599120592483,0.782204449446011,0.7974195908157828,0.8106152818002645,0.8225814638888982,0.8325843815233089
6,1.3742529365584766,0.0007656439059335147,0.04118900001049042,12.253513584848019,0.0001008999999999999,1.249326549609964,1.2493164270875203,1.249316438267362,1.2506846724241276,1.2493658522307924,1.249316182081144,1.2506822324997209,1.2506586741803702,1.2493164958140908,1.2506779928984124,1.2506779764848874,1.2493181818145558,1.2506847946009412,1.2506830766506274,1.250683862102403,-0.00028569854709540113,0.28144785953238544,0.433737233201241,0.5313698917047658,0.5990850858584926,0.6486176413245286,0.687340142647843,0.7181953670407139,0.7433853285165346,0.7643586100672941,0.7821033959163592,0.7973186675310863,0.8105136888991038,0.8226821460707462,0.8325843815233089
7,1.3742851648420427,0.000765786679728403,0.04068866703892127,12.233190595251443,0.00012087999999999997,1.2490760458374406,1.249045867297719,1.2490460467610711,1.2509569891460262,1.2491893744565308,1.2490452663787497,1.2509509289038234,1.2509063146468797,1.2490462898870607,1.250937263383335,1.2509370184240174,1.2490509392293434,1.2509573461463166,1.2509528114842718,1.2509545217712217,-0.0003842959171208144,0.2813269501190357,0.4336166226110053,0.5314915087761601,0.5992076654634485,0.6484967326334217,0.687219227171011,0.7180767846475011,0.7432644244125162,0.7642369388707004,0.7819822433113905,0.7971977181745833,0.810391118652939,0.8228025635576546,0.8325843815233089
8,1.374240624702778,0.0007659500707059053,0.041077000030782074,12.199435929883268,0.00014085999999999992,1.2487886128282002,1.2487306698543787,1.248730391920579,1.2512749336781002,1.2490076060152262,1.2487293794317103,1.251266035538142,1.251204866490804,1.248731488552931,1.251236542465859,1.2512361967968049,1.2487401212605873,1.2512757224821158,1.2512662056855774,1.251270322624587,-0.0004952524764961998,0.28118609286516977,0.43347578197066217,0.5316334441826945,0.5993510641128786,0.6483557317081126,0.6870783503724859,0.7179390386922098,0.7431235175511197,0.7640950131308134,0.7818411970045236,0.7970568723544971,0.8102482035068953,0.822942920658192,0.8325843815233089
9,1.3741751315495834,0.0007661602383323893,0.04131070798030123,12.227432972206069,0.00016083999999999998,1.2484792578133792,1.2483710204386873,1.24836749577309,1.2516348885653505,1.2489827438533259,1.2483667810103563,1.2513793929249646,1.2515478927899193,1.2483744813418203,1.2515552466084554,1.2515213115351014,1.2483821091687446,1.2516423377473165,1.2514379603706403,1.2516308952294488,-0.0006197563130853082,0.2810251169348991,0.4333133023377972,0.5317947461392689,0.5995161498895579,0.6481936968359884,0.6869159905425627,0.7177895556473659,0.7429640331630636,0.7639329720478322,0.7816790008791814,0.7968939899103056,0.810088505316401,0.823103379950375,0.8325843815233089
