K,eps_idx,eps,alpha_idx,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,9.999999999999999e-06,0.0,0.01,0.9615282263777929,0.024728663,0.9615282263777929
1.0,1.0,2.818382931264455e-05,0.0,0.01,0.9615519329266846,0.004414898,0.9615519329266846
1.0,2.0,7.943282347242822e-05,0.0,0.01,0.961617129513869,0.004306209,0.961617129513869
1.0,3.0,0.00022387211385683378,0.0,0.01,0.96179990053381,0.004729684,0.96179990053381
1.0,4.0,0.000630957344480193,0.0,0.01,0.9623146149196651,0.004285695,0.9623146149196651
1.0,0.0,0.001,0.0,0.01,0.6689817268133286,0.384037057,0.6689817268133286
1.0,1.0,0.0175,0.0,0.01,0.6878007267921029,0.265306085,0.6878007267921029
1.0,2.0,0.034,0.0,0.01,0.7049517130069716,0.267875657,0.7049517130069716
1.0,3.0,0.0505,0.0,0.01,0.7216214373004022,0.281687267,0.7216214373004022
1.0,4.0,0.067,0.0,0.01,0.7379378220364606,0.280632998,0.7379378220364606
1.0,5.0,0.0835,0.0,0.01,0.7539918925762304,0.282167749,0.7539918925762304
1.0,6.0,0.1,0.0,0.01,0.7698297074221726,0.297893448,0.7698297074221726
2.0,0.0,9.999999999999999e-06,0.0,0.01,0.8140138346848038,0.012103579,0.8140138346848038
2.0,1.0,2.818382931264455e-05,0.0,0.01,0.8140380534547822,0.007445502,0.8140380534547822
2.0,2.0,7.943282347242822e-05,0.0,0.01,0.8141047268656683,0.007734043,0.8141047268656683
2.0,3.0,0.00022387211385683378,0.0,0.01,0.8142905144816376,0.008491464,0.8142905144816376
2.0,4.0,0.000630957344480193,0.0,0.01,0.8148011382240588,0.014642662,0.8148011382240588
2.0,0.0,0.001,0.0,0.01,0.5666433041742729,0.568337336,0.5666433041742729
2.0,1.0,0.0175,0.0,0.01,0.5846658952801648,0.558499216,0.5846658952801648
2.0,2.0,0.034,0.0,0.01,0.6006664501195492,0.578004169,0.6006664501195492
2.0,3.0,0.0505,0.0,0.01,0.6157479264669911,0.55125523,0.6157479264669911
2.0,4.0,0.067,0.0,0.01,0.6301313395830683,0.601913357,0.6301313395830683
2.0,5.0,0.0835,0.0,0.01,0.6439131409619399,0.604025422,0.6439131409619399
2.0,6.0,0.1,0.0,0.01,0.6572227351472122,0.580045296,0.6572227351472122
3.0,0.0,9.999999999999999e-06,0.0,0.01,0.6894029752151656,0.011046362,0.6894029752151656
3.0,1.0,2.818382931264455e-05,0.0,0.01,0.6894274503709672,0.01047096,0.6894274503709672
3.0,2.0,7.943282347242822e-05,0.0,0.01,0.6894956412297533,0.011106737,0.6894956412297533
3.0,3.0,0.00022387211385683378,0.0,0.01,0.6896789648480116,0.010431721,0.6896789648480116
3.0,4.0,0.000630957344480193,0.0,0.01,0.6901740728618666,0.010344505,0.6901740728618666
3.0,0.0,0.001,0.0,0.01,0.4801385524145318,1.092648737,0.4801385524145318
3.0,1.0,0.0175,0.0,0.01,0.4973314914345853,1.03298418,0.4973314914345853
3.0,2.0,0.034,0.0,0.01,0.5125845490440664,1.060700577,0.5125845490440664
3.0,3.0,0.0505,0.0,0.01,0.5269956322847515,0.966129476,0.5269956322847515
3.0,4.0,0.067,0.0,0.01,0.5406803415153074,0.97374856,0.5406803415153074
3.0,5.0,0.0835,0.0,0.01,0.5537197233231295,1.017134641,0.5537197233231295
3.0,6.0,0.1,0.0,0.01,0.5661821409776445,0.971253425,0.5661821409776445
4.0,0.0,9.999999999999999e-06,0.0,0.01,0.5840172887173218,0.016280032,0.5840172887173218
4.0,1.0,2.818382931264455e-05,0.0,0.01,0.584041630530967,0.016714091,0.584041630530967
4.0,2.0,7.943282347242822e-05,0.0,0.01,0.5841055479188512,0.016577843,0.5841055479188512
4.0,3.0,0.00022387211385683378,0.0,0.01,0.5842808921388878,0.017508844,0.5842808921388878
4.0,4.0,0.000630957344480193,0.0,0.01,0.5847625328624783,0.017535067,0.5847625328624783
4.0,0.0,0.001,0.0,0.01,0.4069726495522686,1.8727288039999999,0.4069726495522686
4.0,1.0,0.0175,0.0,0.01,0.4233973194429676,1.708700763,0.4233973194429676
4.0,2.0,0.034,0.0,0.01,0.4379497460647992,1.637096365,0.4379497460647992
