K,eps_idx,eps,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,0.01,0.1,0.22339733658968286,0.235035243,0.22339733658968286
1.0,1.0,0.021544346900318832,0.1,0.22733745135797687,0.211225278,0.22733745135797687
1.0,2.0,0.046415888336127774,0.1,0.2358261951967915,0.206497226,0.2358261951967915
1.0,3.0,0.1,0.1,0.2541146532803771,0.19771607,0.2541146532803771
2.0,0.0,0.01,0.1,0.17957820745983374,0.361220692,0.17957820745983374
2.0,1.0,0.021544346900318832,0.1,0.18250916864875144,0.358265745,0.18250916864875144
2.0,2.0,0.046415888336127774,0.1,0.18882375252827527,0.375479669,0.18882375252827527
2.0,3.0,0.1,0.1,0.20242808530689177,0.342818987,0.20242808530689177
3.0,0.0,0.01,0.1,0.14260616907773685,0.580415612,0.14260616907773685
3.0,1.0,0.021544346900318832,0.1,0.1449377348081782,0.586672007,0.1449377348081782
3.0,2.0,0.046415888336127774,0.1,0.14996096309684545,0.565932359,0.14996096309684545
3.0,3.0,0.1,0.1,0.1607831776530324,0.533209935,0.1607831776530324
4.0,0.0,0.01,0.1,0.11475211467703672,0.86735094,0.11475211467703672
4.0,1.0,0.021544346900318832,0.1,0.11668843027099329,0.882691864,0.11668843027099329
4.0,2.0,0.046415888336127774,0.1,0.12086010831779738,0.842329298,0.12086010831779738
4.0,3.0,0.1,0.1,0.12984771778856669,0.870923694,0.12984771778856669
5.0,0.0,0.01,0.1,0.09388631405321177,1.350588309,0.09388631405321177
5.0,1.0,0.021544346900318832,0.1,0.09554253940586363,1.296729829,0.09554253940586363
5.0,2.0,0.046415888336127774,0.1,0.09911077086532674,1.327879839,0.09911077086532674
5.0,3.0,0.1,0.1,0.10679828983368772,1.387090913,0.10679828983368772
6.0,0.0,0.01,0.1,0.07698813618940903,1.931890337,0.07698813618940903
6.0,1.0,0.021544346900318832,0.1,0.07843530908983783,1.864180099,0.07843530908983783
6.0,2.0,0.046415888336127774,0.1,0.08155315369596391,2.043276662,0.08155315369596391
6.0,3.0,0.1,0.1,0.08827034415281435,2.024781503,0.08827034415281435
7.0,0.0,0.01,0.1,0.06296817260960383,2.663887067,0.06296817260960383
7.0,1.0,0.021544346900318832,0.1,0.06425333034802115,2.7810548710000003,0.06425333034802115
7.0,2.0,0.046415888336127774,0.1,0.06702211513937584,3.011057811,0.06702211513937584
7.0,3.0,0.1,0.1,0.07298728775449223,2.967788765,0.07298728775449223
8.0,0.0,0.01,0.1,0.05249662714812844,4.019910264,0.05249662714812844
8.0,1.0,0.021544346900318832,0.1,0.05365259914568455,4.046792235,0.05365259914568455
