iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14
0,0.017194432609000495,0.0007747838573971273,0.28138746926561,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862,0.8223766390185734,0.8325843815233089
1,0.01765470922912125,0.0007747782691913265,0.17870168993249536,0.013520176751527797,9.999999999999159e-07,1.2426516371439014,1.2426516371427068,1.2426516371407137,1.24265163713744,1.2426516371321312,1.2426516371238812,1.2426516371119343,1.2426516370960794,1.2426516370764564,1.2426516370522027,1.2426516370192762,1.2426516369667202,1.2426516368641007,1.2426516365940878,1.2426516350022703,1.0000059124050313e-06,0.2817545251300108,0.4340437827844773,0.5310648054077243,0.5987795940577503,0.6489243261216722,0.6876468540060455,0.7185008534489683,0.7436920465872556,0.7646657175885897,0.7824102431852039,0.7976253808961258,0.8108209836945582,0.822377638782976,0.8325843815233089
2,0.01735918816464278,0.0007746612286340047,0.16482493234798312,0.01329056498070265,2.097999999999987e-05,1.2426984037566455,1.2426983901862854,1.242698369092764,1.2426983512812493,1.2426983392574567,1.2426983330059793,1.2426983318000095,1.2426983345131344,1.242698339563096,1.2426983456111302,1.2426983521588275,1.2426983592290084,1.2426983665253728,1.2426983715625375,1.242698347254551,2.197479640073237e-05,0.2817754931806012,0.43406474238795767,0.5310857572082177,0.5988005389701181,0.6489452648893823,0.6876677872252557,0.7185217819230231,0.7437129718504223,0.7646866421830804,0.782431170134503,0.7976463126046481,0.8108419211509148,0.8223985804931951,0.8325843815233089
3,0.017845353096242727,0.00077443241466706,0.01129335118457675,0.013568512241523568,4.095999999999993e-05,1.242789751326541,1.2427897269034625,1.2427896777024403,1.242789644481405,1.2427896301156367,1.242789631832564,1.2427896488860546,1.242789681896373,1.2427897271588366,1.2427897754491308,1.2427898182511339,1.242789852433757,1.2427898781742772,1.2427898912780286,1.2427898200344498,6.294407891762967e-05,0.2818164553608668,0.4341056920470648,0.5311266965614977,0.5988414700112757,0.6489861890383462,0.687708706725774,0.7185627022629675,0.7437539029476932,0.7647275947228934,0.7824721486274246,0.7976873136350081,0.8108829378208188,0.822439604338043,0.8325843815233089
4,0.018106938941632574,0.0007740916110630882,0.00930151715874672,0.013609307402406508,6.0939999999999996e-05,1.2429255969026622,1.2429256943009006,1.2429257036875663,1.2429257175356534,1.2429257582531872,1.2429258182650702,1.2429258861035912,1.2429259545359248,1.2429260137920735,1.2429260499960235,1.2429260569929772,1.2429260427355222,1.2429260211685187,1.2429259951049838,1.2429258362686038,0.00012388023104035562,0.28187744459922054,0.4341667052846821,0.5311877317459492,0.5989025298236119,0.6490472753079235,0.6877698184266273,0.7186238367497633,0.7438150591515335,0.7647887724676244,0.7825333409190087,0.7977485040437144,0.8109441096018024,0.8225007461485384,0.8325843815233089
5,0.01769958098240299,0.0007736407415472977,0.009524296969175339,0.013513569757536566,8.091999999999984e-05,1.243106061156548,1.2431061652574844,1.2431062469296048,1.2431063444211623,1.2431064694553977,1.2431065869656241,1.243106651290876,1.243106633788789,1.243106532891231,1.2431063742183026,1.2431062015051424,1.243106056699834,1.2431059627307726,1.243105908364092,1.2431056519764478,0.0002048155166828834,0.28195838801147327,0.43424767861240055,0.5312687411027016,0.5989835787577956,0.6491283598161269,0.6878509224306969,0.7187049307106225,0.7438961052409571,0.764869736760195,0.7826142064652276,0.7978292768740864,0.8110248135879167,0.8225814077206551,0.8325843815233089
6,0.01727587049828251,0.0007730851031137687,0.008679782040417194,0.013367503512798565,0.0001008999999999999,1.2433310470007155,1.243331191306101,1.2433312618772372,1.2433312338539813,1.2433310797988926,1.2433307142953076,1.2433301061500153,1.2433293799563654,1.2433287678305627,1.2433284204214614,1.2433283222175238,1.2433283801764408,1.2433285119437696,1.2433286428263997,1.243328353997701,0.00030571988413796117,0.28205930577301275,0.43434858782776053,0.5313695993817917,0.599084321928651,0.6492288844115383,0.6879510759586585,0.718804535901257,0.7439950550277769,0.7649681258635096,0.7827123348679544,0.7979274676861193,0.8111232550396152,0.822680144133689,0.8325843815233089
7,0.017664620129400455,0.0007724225315713918,0.008339148946106434,0.0136585116134303,0.00012087999999999997,1.243600862098868,1.243600921702758,1.243600936230609,1.2436007229182409,1.2436001705004145,1.2435990960566226,1.243597451838943,1.243595549999141,1.2435939842977106,1.2435931782669605,1.2435931090636765,1.2435934932676247,1.2435940516199537,1.2435945676940992,1.2435943398639517,0.0004267250753880442,0.28218027378058363,0.4344695397349965,0.5314904866772858,0.5992050607592272,0.6493493319141898,0.688071011857493,0.7189236837987485,0.7441132039916487,0.7650853385067177,0.7828290160079037,0.7980441308561335,0.8112402481362349,0.8227975868099966,0.8325843815233089
8,0.01726672693945931,0.0007716547637929569,0.009375977329909801,0.013352499196770637,0.00014085999999999992,1.2439150908278909,1.2439150337991094,1.2439150516057549,1.2439146830544023,1.24391368415178,1.2439117340502155,1.2439087377978082,1.243905200262998,1.2439021518488755,1.2439004136497833,1.2439000485932776,1.2439005979945108,1.2439015454554594,1.2439024721064278,1.243902277727519,0.0005676366016282566,0.2823211404360974,0.43461041323917515,0.5316313078158249,0.5993457208327908,0.6494896459716835,0.6882106914611609,0.7190623488663176,0.7442505151029418,0.7652212679015825,0.7829640033516847,0.7981788488829713,0.8113752291054345,0.8229330813253888,0.8325843815233089
9,0.015772357351771907,0.0007707980109454002,0.008822203148156404,0.01248793876323238,0.00016083999999999998,1.2442732197416742,1.2442725258252356,1.244271574191757,1.2442697124293993,1.2442665878441455,1.2442619015108531,1.2442559705203267,1.2442501640227828,1.2442462947180815,1.244245187726485,1.2442462425817982,1.2442483167256464,1.244250505459745,1.2442522164342182,1.2442519575902637,0.0007281246415938259,0.28248129178901776,0.43477009789894816,0.5317902853519687,0.5995036357585453,0.6496459885628243,0.6883648170499812,0.7192136786612505,0.7443990244340252,0.7653679610928358,0.7831106067611847,0.7983267790529214,0.8115250142285519,0.8230845816927888,0.8325843815233089
