repeat,K,mean,worst,cvar_0.01,cvar_0.05,cvar_0.1
9,27,1.5857945703966768e-05,5.6685787293297446e-05,5.649475638085497e-05,4.625064654956369e-05,3.946617406260477e-05
9,28,1.4141643643022619e-05,5.174405953110793e-05,5.1511345245430174e-05,4.208199046148638e-05,3.582459032052064e-05
9,29,1.264653014755073e-05,4.7327694789825495e-05,4.705606698768168e-05,3.836508729989381e-05,3.261498372814549e-05
9,30,1.1339504391315332e-05,4.3368240940442553e-05,4.306087855118964e-05,3.5041757940291827e-05,2.97523077388155e-05
10,1,0.017648698175658638,0.025072015016594784,0.02505995949140247,0.022545729997588342,0.021576040381273736
10,2,0.005943316725468304,0.008293880867693615,0.008237172434150248,0.007873397636020268,0.007602481313805895
10,3,0.003038429948959645,0.004534129092959142,0.00450679025444704,0.004262536488694342,0.004072633568726854
10,4,0.0018001746947224962,0.002843700687948749,0.0028335684093723132,0.0026626783246176807,0.002544671811592898
10,5,0.001162837559571963,0.0019267216701891493,0.0019174401387091285,0.0018209807627043908,0.0017273997915345952
10,6,0.0007969123832096706,0.0014014304329994893,0.0013887430092900553,0.0013170798812039623,0.001239994596810878
10,7,0.0005706065755781963,0.0011001254214690213,0.0010921944255495065,0.0009897351704933322,0.0009269417717265255
10,8,0.0004227067040863751,0.0008855802798865014,0.0008814405537957678,0.0007687656718425973,0.0007151846353080038
10,9,0.0003218031217886709,0.000726320279803406,0.0007252597212350537,0.0006117500340486798,0.0005646495587960218
10,10,0.0002505365963276964,0.0006072213773387309,0.0006057759497019067,0.0004963218591403177,0.0004547331100404822
10,11,0.0001987408361754422,0.0005155432135621105,0.000512073787896539,0.00040992199241021655,0.00037253717091795854
10,12,0.00016017718348640956,0.00044221382225880125,0.00043713137587964636,0.00034319800270282116,0.00030931647765386895
10,13,0.00013086652168647924,0.00038257897148777603,0.0003762333376259562,0.00029087735588498754,0.00025978578248339975
10,14,0.00010818696679072107,0.0003334112271720321,0.0003260976618511635,0.0002487631646849599,0.00022041518887455004
10,15,9.036207345803524e-05,0.0002924051233926431,0.00028437009735714236,0.0002145276683344879,0.00018855188370481052
10,16,7.615867916108063e-05,0.0002578713577425886,0.0002493182612095606,0.00018684201064339073,0.00016282993203976874
10,17,6.470229109187194e-05,0.00022854463143411928,0.00021963941067973565,0.0001639922236056474,0.00014174066149884686
10,18,5.536088561641982e-05,0.00020345898997014747,0.00019433555213084226,0.00014469432090315673,0.00012425992069880793
