iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4
0,0.06871832298460234,0.033575127045157575,0.7104620300233364,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263
1,0.06992309064588648,0.03357507859316776,1.434347199741751,0.06631795269804393,9.999999999999159e-07,1.2426516371463587,1.2426471781552473,1.2426516371454797,1.24265163714453,1.2426516371442082
2,0.06831088133691074,0.0335740565163254,1.1033535697497427,0.06596436899866927,2.097999999999987e-05,1.242698405055019,1.24260117208941,1.2426983780810463,1.24269838359645,1.2426984607391944
3,0.07002100873395614,0.03357204995485311,0.6395093118771911,0.06670934473830176,4.095999999999993e-05,1.242789748042184,1.2425127104205858,1.242789682527432,1.2427896863071908,1.2427898995034694
4,0.07142665457374564,0.03356907689968775,0.6442505079321563,0.06591606472563295,6.0939999999999996e-05,1.2429255875347998,1.2423790976427627,1.2429255489937996,1.2429257178109043,1.2429261920576002
5,0.06960856591968392,0.03356514001909292,0.6222112937830389,0.06677372023805994,8.091999999999984e-05,1.2431060448775293,1.2422001165278813,1.2431059248739387,1.2431060718849067,1.2431075482348464
6,0.0692286333485414,0.033560245895935654,0.6177193112671375,0.06654843517801956,0.0001008999999999999,1.2433310746443251,1.2419749822430703,1.2433310601731258,1.2433310448439372,1.243333396838033
7,0.07023992398930395,0.033554269689864705,0.5875861793756485,0.06789384524294807,0.00012087999999999997,1.2436010115507263,1.2417200210862405,1.2436009771758496,1.2436007452591737,1.2436037470843362
8,0.06904818473934037,0.03354736618856459,0.5831391247920692,0.06614638476171415,0.00014085999999999992,1.243915375502857,1.2414154350694877,1.2439154453641643,1.2439146402470072,1.2439189369227281
9,0.06314644294402032,0.03353948884044247,0.5671018902212381,0.06510784716474013,0.00016083999999999998,1.2442737592047617,1.2410692423592968,1.2442736164433765,1.244271736842773,1.2442795011729062
10,0.06653541180102536,0.03353062741627365,0.5523847369477153,0.06588075468402559,0.00018081999999999983,1.2446766999614713,1.240682714234989,1.2446761396539585,1.2446728840858725,1.2446834998888578
11,0.06845155539754283,0.03352086143268018,0.5457997131161392,0.06576291694464007,0.0002007999999999999,1.2451239666068399,1.240242710745373,1.2451234110774243,1.2451185635705064,1.2451329980832697
12,0.06934199508462659,0.033509939893137865,0.6127559319138527,0.06768366686366548,0.00022077999999999996,1.2456166444896835,1.2397811691422873,1.245615304050026,1.2456094848753467,1.2456282589496601
13,0.07067362789303117,0.03349773080232525,0.7864694870077074,0.06667914499385186,0.0002407599999999999,1.2461542768604785,1.239318635522003,1.246152052620166,1.2461460063082725,1.2461664360435445
14,0.07250886538331673,0.03348415626224965,0.6849451432935894,0.06659800500821088,0.00026074,1.246736784992539,1.2388649270106082,1.246734148568121,1.2467287732291543,1.2467474384346926
15,0.0678674923738253,0.033469886724243426,0.5760568361729383,0.06559856643496065,0.00028071999999999993,1.2473629965817605,1.2383294267541547,1.247361690953622,1.2473556274849948,1.2473750775766452
16,0.06671897740680313,0.03345452233282784,0.5764617901295424,0.06414065743557909,0.0003007,1.2480327667874727,1.2377717203425513,1.248032544572931,1.24802614404291,1.248046315344192
17,0.07318439957467432,0.03343781914245659,0.6850155834108591,0.06817336353966812,0.00032068000000000005,1.2487488505284692,1.2372139066602565,1.2487497448282965,1.248744045279454,1.2487629599109742
18,0.06504502721913988,0.03342002509890027,0.6132364771328866,0.0639348276741359,0.00034066,1.249508406232821,1.2366403359819418,1.2495087838274053,1.2495041389664718,1.2495194377220191
19,0.07320438596189881,0.033400912124446305,0.5777042619884014,0.06859274542868532,0.00036063999999999996,1.2503148765517413,1.236062586706018,1.250315273983505,1.2503114584124928,1.250321802114174
20,0.07447466605710418,0.03338075167811665,0.605412251316011,0.0690247465396611,0.0003806199999999999,1.251168282902748,1.2354388587615495,1.2511704354498225,1.2511674961116575,1.2511729156434417
21,0.06890965572201292,0.033359218787038056,0.6427802830003202,0.06670549225581086,0.0004006,1.2520669825552513,1.2348277797579916,1.2520697869436184,1.2520692818112593,1.2520672009843135
22,0.07197057302715816,0.03333674524444949,0.6087783640250564,0.0677247505410998,0.00042057999999999993,1.2530116241354932,1.2341652115081578,1.253016871414327,1.2530178742214026,1.253005385389602
23,0.07056288161677018,0.033313032419218826,0.6099423049017787,0.06605447790255664,0.0004405599999999999,1.254000759037009,1.2334989293827863,1.254008970754128,1.25401224658747,1.2539857196904078
24,0.06995465059209115,0.033287892499039226,0.6120140361599624,0.06709709846200555,0.00046053999999999995,1.255035748508176,1.232853350812596,1.255045476860552,1.2550521439247921,1.2550093125451698
25,0.06835081506339208,0.03326155784930803,0.6659053480252624,0.06514169786155219,0.0004805199999999999,1.2561143026680919,1.2321991237061163,1.2561240985183988,1.2561371533695687,1.256079617879501
26,0.07050644943794354,0.033234274978746654,0.6866569691337645,0.06787174133788312,0.0005005,1.257239692459757,1.231495094815961,1.257249364971328,1.2572688312549374,1.257195008874604
27,0.06845846499071566,0.03320668559766208,0.591737327631563,0.06659488761824853,0.00052048,1.2584098024882937,1.2306567714103878,1.258420053333629,1.2584429346545338,1.258360064308808
28,0.07409187343471857,0.033178300527298143,0.6396213220432401,0.069270137550801,0.00054046,1.2596281892870294,1.2297320751068412,1.2596400838207733,1.2596650417934383,1.2595813361617194
29,0.06788849184504749,0.033149426908964344,0.5875808680430055,0.06528780026373181,0.00056044,1.2608895682656889,1.2287072436298236,1.2609034677936295,1.260928580619019,1.260847709245327
30,0.07118989604944506,0.03311948537475757,0.6793746980838478,0.06625130609510445,0.0005804199999999999,1.2621957535061101,1.2276521242554788,1.262211507622051,1.2622388177197617,1.2621610670985794
31,0.06878834240935652,0.03308898402521144,0.6152386371977627,0.06752830486233385,0.0006004,1.2635485221210585,1.2264948897020072,1.263565436246593,1.2635921138233082,1.26352398256549
32,0.06782278592115334,0.03305745120758026,0.5529454220086336,0.06776462865960796,0.00062038,1.2649488394821289,1.2253035736855604,1.2649633071999073,1.2649878816961322,1.2649350997160154
33,0.06514376519293247,0.03302592542182561,0.5978282573632896,0.06597438983950499,0.00064036,1.2663918918615358,1.223937126178504,1.2664027704339031,1.2664222652933852,1.2664035310997492
34,0.06970068973685223,0.032993516842842276,0.5935606257990003,0.06697916290056417,0.00066034,1.2678811259578764,1.222514119508769,1.267887821109137,1.2679010740726595,1.267920245093008
35,0.06921575496653172,0.03296015996516557,0.6717080641537905,0.06694738270088672,0.0006803200000000001,1.2694165234720498,1.2210388573407789,1.269416664243302,1.2694264752321363,1.2694903169481924
36,0.06775212291780738,0.032926111285615164,0.6244669058360159,0.0664653390250905,0.0007003,1.2709971672651894,1.219485418354986,1.2709902334656944,1.2709955652400715,1.2711067336333264
37,0.06548964385904119,0.03289176444364189,0.5899017606861889,0.06549223556369492,0.00072028,1.2726205756646964,1.2178040003320085,1.2726077297941696,1.2726060884166825,1.2727700478633621
38,0.06680547544689736,0.032857274241789865,0.6050270982086658,0.06694437392577139,0.00074026,1.2742885677665172,1.2159612994266569,1.2742716370784217,1.2742582121416783,1.2744874002015474
39,0.06649234067442313,0.03282213212231563,0.6863072658888996,0.06583968561880699,0.00076024,1.2760011677231469,1.214044169750587,1.275979352988102,1.2759531836699782,1.2762436135782562
40,0.06214260171710119,0.03278689324998073,0.5984055628068745,0.06540115955360622,0.0007802200000000001,1.2777552492901554,1.2119732556571172,1.2777267907430092,1.2776840212368863,1.2780548651791868
41,0.0680460878378353,0.0327501327216347,0.5811869162134826,0.06669217431901446,0.0008002,1.2795573542506649,1.2099402951716292,1.2795203962858295,1.2794618687330246,1.2799052393221757
42,0.06644518277462513,0.03271296111042976,0.6231490629725158,0.06508052784964033,0.00082018,1.2814016440721019,1.2077933958329252,1.2813580186654856,1.2812818169768156,1.2818040147509602
43,0.06644852289993364,0.032674624000987924,0.5754412608221173,0.06549952537999429,0.00084016,1.2832915871298394,1.2056466008419124,1.2832402976612638,1.2831452345320218,1.283737782494804
44,0.06671757424665856,0.03263552345809922,0.582343386951834,0.06645818338489859,0.00086014,1.2852286628606036,1.203428411553942,1.2851683474458173,1.2850532301229551,1.2857181947057739
45,0.07596713736567949,0.03259409440636183,0.6931503317318857,0.06999503001748496,0.00088012,1.2872220376763086,1.201319015725772,1.2871562630017157,1.2870271068503183,1.287743938913806
46,0.07136121081019257,0.032550473334355914,0.6152529371902347,0.06777654080649932,0.0009001,1.2892664413608603,1.1993354616938054,1.2891921240434552,1.2890545140824134,1.2898098229184405
47,0.06616827425291033,0.03250669328954447,0.6061511980369687,0.06582991514672373,0.0009200800000000001,1.291354209856315,1.197202343150309,1.2912723623701206,1.2911235919543336,1.2919252209944956
48,0.06887580535353056,0.032461930186382035,0.6016930947080255,0.06825738535912788,0.0009400599999999999,1.2934937470948344,1.1950160612162908,1.2933995897922046,1.2932376122547842,1.2940972090550489
49,0.07153524085004367,0.03241623497290641,0.6517067612148821,0.06807527095482283,0.00096004,1.2956832082181369,1.192755180648936,1.2955801562534597,1.2954054063763387,1.296327550611752
50,0.06723063573656751,0.03236935618227702,0.6611939719878137,0.06744132427652219,0.00098002,1.297922539775463,1.1904916206423424,1.297807133906907,1.2976187694328598,1.2985954455952322
51,0.06755112582801422,0.03232143621991678,0.5981895909644663,0.06759698628575479,0.001,1.3002117506440978,1.1881956006315353,1.300079728520409,1.2998772726983492,1.3009125077362147
52,0.06649981025019197,0.032274039490585466,0.5822879672050476,0.06635283052515928,0.0009999878275373446,1.3024998026245,1.1858265154864422,1.3023505429225513,1.302133055974967,1.3032417224192703
53,0.06702779490945521,0.03222620031324519,0.6380810183472931,0.0663236365830331,0.0009999513107426476,1.3047893833201536,1.1835484988858695,1.3046185479095764,1.3043892514856916,1.3055535930681559
54,0.06970967127957874,0.03217776962211085,0.67554324073717,0.06735153785086183,0.0009998904513956854,1.307082824340107,1.1813546670886799,1.306889902347071,1.3066539275556728,1.307861363814882
