iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12
22,0.023925978402816746,0.0012428839667090763,0.0042255420121364295,0.01791172912467766,4.2579999999999996e-05,1.2510692186775634,1.2510694115343843,1.2510697786164588,1.2510699130779348,1.2510694865067744,1.2510682015128587,1.2510663060097613,1.25106498288907,1.2510654750377166,1.2510677144272202,1.2510704862731223,1.2510726003817594,1.251073015056523,0.0004780144657172663,0.2822316428618106,0.43452089719841275,0.5315417256999638,0.599255900562437,0.6493992669635382,0.6881194034599871,0.7189702168556314,0.7441585246782121,0.7651310200710043,0.7828765755354766,0.7980941876472613,0.8108199838000862
23,0.024692665431956758,0.0012424690357592469,0.005087875004392117,0.018717543879280794,4.4559999999999993e-05,1.251168885302842,1.2511691557626194,1.2511696463103374,1.2511699231301692,1.2511696342795076,1.2511684402639354,1.2511665737555593,1.2511652768567056,1.2511658736970184,1.2511682983951555,1.2511712676966318,1.2511735314369852,1.25117400156398,0.0005225790940261557,0.2822762525661605,0.4345655517243093,0.5315864234297349,0.5993006229705304,0.6494439656727652,0.6881640000054121,0.7190146409166266,0.7442027844964769,0.7651752299481854,0.7829208863521835,0.7981386925160084,0.8108199838000862
24,0.022316637601081362,0.001242037162427585,0.004213125037495047,0.017156045123844166,4.654e-05,1.2512728669160982,1.2512732747483637,1.2512739045102752,1.2512743146856717,1.2512741318251055,1.2512729757063654,1.2512710686670185,1.2512697244563227,1.2512703636785742,1.2512729301002332,1.2512760686303341,1.2512784601707583,1.2512789569867,0.0005690658331522783,0.2823228116455958,0.4346121553414262,0.531633061890464,0.5993472685172412,0.6494905595034691,0.6882104530337236,0.7190608752628599,0.7442488085421411,0.7652211678460858,0.7829669047658381,0.7981848998831084,0.8108199838000862
25,0.020796119430618695,0.0012415942775729223,0.005381374969147146,0.01628791764034127,4.8519999999999996e-05,1.2513809528414146,1.2513814323669479,1.251382036873917,1.251382356266017,1.2513820051331288,1.2513805812018333,1.2513783443544333,1.251376747861395,1.2513773550823375,1.2513801106150797,1.251383536849648,1.2513861866692082,1.2513867724436478,0.0006173620554485139,0.28237114046972783,0.43466044464136855,0.5316812774385304,0.5993953529955858,0.649538421441545,0.6882579775384733,0.7191079837626086,0.7442955509309009,0.7652677481846932,0.7830135780063046,0.7982318390394497,0.8108199838000862
26,0.023858709599907692,0.0012411304444924906,0.004398915974888951,0.018155983228134373,5.05e-05,1.2514937854903267,1.251494404446861,1.2514950563899814,1.2514953802612432,1.2514949518063652,1.2514933197756979,1.2514907659791839,1.2514888846715342,1.2514894002060597,1.2514922827447785,1.2514959512808055,1.2514988408621563,1.251499530817117,0.0006677915202511149,0.28242163915890434,0.43471094268973715,0.5317317494530907,0.5994457448709135,0.6495886388300627,0.6883078960449424,0.7191575081667898,0.7443447095252792,0.7653167250606455,0.7830626166785082,0.7982811113428787,0.8108199838000862
27,0.022795787272164053,0.0012406481756823261,0.00423391698859632,0.017149308968963058,5.2480000000000006e-05,1.2516109663432082,1.2516116877312786,1.2516124156001605,1.251612759885029,1.2516122651030361,1.2516104514530189,1.2516076402930258,1.2516055730600513,1.2516061243754428,1.2516092681957962,1.2516133010753556,1.2516165312756613,1.2516173968048914,0.0007201620919761327,0.2824740643516826,0.4347633743753709,0.5317841583731112,0.5994980752496128,0.6496407998242544,0.6883597729299384,0.7192090210794034,0.7443959040114927,0.7653677972746651,0.7831138110455038,0.7983325892061638,0.8108199838000862
28,0.02258700741089287,0.0012401502329748217,0.004273291036952287,0.017498835029299113,5.4460000000000004e-05,1.2517327638706097,1.2517334506377213,1.2517341950912622,1.2517344850851129,1.2517338066059174,1.2517316550756388,1.2517284192170544,1.25172603583517,1.2517265712895027,1.2517300087112748,1.2517344951033111,1.2517381765801785,1.2517393051149048,0.0007745901149835119,0.28252848501156175,0.43481777189324117,0.5318384917284255,0.5995522684383703,0.6496947386985891,0.6884133226934019,0.719262096180564,0.7444485701019378,0.7654202957451678,0.7831664390883551,0.7983855481708819,0.8108199838000862
29,0.023532849040697558,0.0012396318207112656,0.004258583998307586,0.017999099131373226,5.644000000000001e-05,1.251859303800298,1.25185993012843,1.2518607178019814,1.251861013118493,1.2518602270944952,1.2518578201206287,1.251854233008462,1.2518515733858162,1.2518520792699295,1.2518557454188146,1.2518605934342326,1.2518646381715037,1.251865984063791,0.0008311440490454563,0.28258502818598075,0.43487431310849095,0.5318950023829201,0.5996086822839911,0.6497509502870279,0.6884692024108134,0.7193175539746725,0.7445036524001485,0.7654752134393776,0.783221459628743,0.7984408550032539,0.8108199838000862
30,0.02250854421702578,0.0012390968264362355,0.004273125028703362,0.017171881729915083,5.842e-05,1.2519902039887705,1.2519907380784714,1.2519914914190666,1.2519916944248866,1.2519907003647859,1.2519879658839315,1.2519840229703336,1.2519811719104084,1.2519818048830151,1.251985880727188,1.2519912496224395,1.2519957687337746,1.2519973769971013,0.0008896393817008245,0.2826434955203112,0.43493274262213055,0.5319533567183478,0.5996668886156867,0.6498089031291652,0.6885267840140233,0.7193747015037545,0.7445604507930755,0.7655319092831903,0.7832783377119233,0.7984980931530353,0.8108199838000862
31,0.02284902346137587,0.0012385414424957613,0.004363625019323081,0.017031013837963252,6.04e-05,1.2521255026961557,1.2521256557149423,1.2521262278088816,1.2521263053336542,1.252125213608241,1.2521224406356397,1.2521185997584319,1.2521160935555176,1.2521173306254805,1.2521221344981384,1.2521281665994652,1.2521331668865412,1.2521349877075032,0.0009500758508164862,0.2827037806294839,0.4349929352864797,0.5320134577020187,0.5997268734882435,0.6498687311526837,0.6885864145403601,0.7194341410112741,0.7446198132101217,0.76559140867389,0.7833381775263578,0.7985583563710021,0.8108199838000862
32,0.022856267894582123,0.001237968119054437,0.00414754101075232,0.017540011529533647,6.238000000000001e-05,1.2522652664984297,1.2522651489691274,1.2522655907319284,1.2522655762378643,1.252264392765897,1.2522615356443332,1.2522576837176425,1.2522553554647537,1.2522570202055043,1.2522624135716707,1.252269031966873,1.252274496383352,1.2522765516753893,0.00101251826302062,0.2827661248529256,0.43505521489137444,0.5320756720283635,0.5997889932484688,0.6499307032248187,0.6886481763300353,0.7194956700446987,0.7446811971132558,0.765652850479333,0.7833998898903407,0.7986204451113649,0.8108199838000862
33,0.021952141357820656,0.0012373837650931343,0.005152291967533529,0.017028888586543472,6.436e-05,1.2524094905404113,1.2524088874039883,1.2524089815894863,1.2524085622127688,1.25240688561645,1.252403525562814,1.2523993476722004,1.2523971087872816,1.2523993762307903,1.252405719603655,1.2524133431752598,1.2524196452674479,1.2524221578740682,0.0010769305034553404,0.28283033220325293,0.4351192496115239,0.5321394909517696,0.5998525187443394,0.6499938413090182,0.6887108508602834,0.7195578984876853,0.7447431722695464,0.7657149164244099,0.7834623773219154,0.7986835149202499,0.8108199838000862
34,0.023557227883855586,0.0012367737447681432,0.0042273339931853116,0.01750312869723592,6.634e-05,1.2525580894108705,1.2525571288507809,1.2525570220830566,1.2525564302272798,1.2525546381375126,1.2525512976246198,1.2525473836013168,1.2525457501572606,1.252548935175139,1.252556306450113,1.2525648289532305,1.2525717657689897,1.2525745600615121,0.0011433064576103797,0.2828965657537895,0.435185374247864,0.5322054994285479,0.5999183911476405,0.6500595537121947,0.6887763916880846,0.7196233143395001,0.7448086207028994,0.7657806419652791,0.7835285845732605,0.7987502574943746,0.8108199838000862
35,0.022825609783309976,0.0012361478228466482,0.004264208022505045,0.017457672047274695,6.832000000000001e-05,1.252711171807098,1.252709886529174,1.252709600876463,1.252708835827166,1.2527068829102523,1.2527034393513008,1.2526995689024918,1.252698243308035,1.252702036805497,1.2527101889262422,1.2527194650914386,1.2527269925329096,1.2527300862197073,0.0012116898069632399,0.2829648284999241,0.4352535425237313,0.5322735610774392,0.5999863137787582,0.6501272892495703,0.6888438909949695,0.7196905790167047,0.7448757731219731,0.7658479213774108,0.78359622537559,0.7988183641642255,0.8108199838000862
36,0.022079301990838806,0.0012355034064733467,0.004329250019509345,0.01680956688879924,7.03e-05,1.2528683910229637,1.2528666173021161,1.2528661062615307,1.25286522774962,1.2528632618519508,1.2528599416901807,1.2528563920209201,1.2528556413010212,1.252860232812557,1.2528692478100807,1.2528792677794263,1.2528873204532291,1.2528906428346376,0.0012819050331123127,0.2830348583661751,0.4353234627758883,0.5323433943839384,0.6000560598066503,0.6501969340929442,0.6889134192795833,0.7197600142642993,0.7449452330774707,0.7659176099501741,0.7836663245560589,0.7988889291961618,0.8108199838000862
37,0.022294276880710184,0.001234844828635368,0.0042276669992133975,0.017224839177848044,7.228e-05,1.253030054030792,1.253027641660145,1.2530269164473513,1.2530259440121818,1.2530239059239447,1.2530205157032939,1.2530169652840821,1.2530164181272423,1.2530214949320588,1.2530311854589284,1.2530418837484234,1.2530504709739303,1.2530540340522955,0.0013541127696161492,0.2831068243436386,0.43539533211942427,0.5324151870200499,0.6001277489453698,0.6502684594767312,0.6889847078227443,0.7198310382397668,0.7450160902094178,0.7659885301929448,0.78373755042112,0.7989605826946259,0.8108199838000862
38,0.022797242615894435,0.0012341642853304533,0.0041965419659391046,0.017176822645827605,7.426e-05,1.2531959354903421,1.253193057508091,1.2531922102825122,1.2531912628428663,1.253189369027562,1.2531862410917585,1.2531830837223488,1.253183079487418,1.253188818503504,1.2531991689816573,1.2532103840816238,1.2532192740408952,1.253222878357691,0.0014281944490527388,0.2831807525954842,0.43546920056669086,0.5324890361903948,0.6002015922089982,0.6503422888940668,0.6890584992515784,0.7199047847602147,0.745089859770678,0.7660624740852486,0.7838118147180954,0.7990352111132902,0.8108199838000862
39,0.021905215256793314,0.0012334724711427557,0.004267458978574723,0.016990812196625477,7.624e-05,1.2533661603825883,1.2533627000552507,1.2533615972211767,1.2533605038773576,1.253358514696388,1.2533553238699724,1.2533521693757397,1.2533523268706013,1.253358450610001,1.2533693389698686,1.2533810894978563,1.2533903882981547,1.2533941403718403,0.0015042096977026258,0.2832565640187066,0.43554490002668045,0.5325646488264654,0.6002771031939538,0.6504176499879248,0.6891336404601444,0.7199796658943556,0.7451645529025408,0.766137183086792,0.7838867685937879,0.799110534232338,0.8108199838000862
40,0.021723996517146963,0.001232769251979295,0.004319958039559424,0.016830701829851993,7.822e-05,1.2535407700455445,1.2535364574889114,1.2535348053564361,1.2535332326970132,1.253530799615253,1.2535272510642685,1.2535239615386797,1.2535243705601606,1.2535311644901452,1.2535429534543878,1.2535555581989355,1.2535654680469643,1.2535694062806655,0.0015821534886614605,0.2833341721394229,0.4356222616130427,0.532641766871005,0.6003539400266896,0.6504941460920685,0.6892097441619778,0.7200554001380244,0.74524009180225,0.7662128347446174,0.7839628247066436,0.7991871248225775,0.8108199838000862
41,0.02153006273776105,0.0012320506743477573,0.004565457988064736,0.016460608043199272,8.020000000000001e-05,1.2537194059982442,1.2537139185157864,1.253711670610311,1.253709617458994,1.2537067910144861,1.2537030047250666,1.2536997728594457,1.2537006701548223,1.2537083566625753,1.2537211987596486,1.2537347160752743,1.2537452052988927,1.2537492288411132,0.0016618576330583005,0.28341340175859064,0.43570120385178945,0.5327204364317808,0.6004323129097484,0.650572183664308,0.6892874248033592,0.720132782562237,0.7453173792559946,0.7662903425752406,0.7840408254556762,0.7992657130770588,0.8108199838000862
42,0.02161792908274597,0.0012313211568219802,0.004424832994118333,0.01681209406534698,8.218e-05,1.2539023428866447,1.2538955542661478,1.2538926367430072,1.2538899228679554,1.2538863941416891,1.2538819739404783,1.2538784099115152,1.2538795255925383,1.2538880220007471,1.2539020006183605,1.2539165992515715,1.2539278339680844,1.2539320055102805,0.001743474096753597,0.28349448975034064,0.4357819629310565,0.5328008393499489,0.6005122813243916,0.6506516244894713,0.6893662771826491,0.7202111035258589,0.7453954252205007,0.766368525986354,0.784119519527262,0.7993450794263115,0.8108199838000862
43,0.021830417577295928,0.0012305783202374854,0.004391208000015467,0.016849783180276325,8.416000000000001e-05,1.254089660823457,1.2540813806671856,1.2540776653456773,1.2540741300473524,1.254069709810454,1.2540644738910471,1.2540604414864462,1.2540617044772013,1.254070993154797,1.2540861118254876,1.254101786957418,1.2541137385906624,1.254117995939914,0.0018270277783136578,0.2835774377454163,0.4358645277757532,0.5328829831920328,0.600593911963059,0.6507326395477911,0.6894466152631937,0.7202908333494532,0.7454748270080681,0.7664480408542537,0.7841995435252668,0.7994257859057846,0.8108199838000862
44,0.0237256577315232,0.001229803440990366,0.004240166977979243,0.017779288731204823,8.614e-05,1.2542816699387038,1.2542720912280754,1.254267970167474,1.2542642374358854,1.254259743083083,1.2542546021124361,1.254250914942401,1.254252816447234,1.2542629415839202,1.2542788514936114,1.254295028998768,1.2543070741025601,1.2543109644836432,0.001912701226024452,0.28366262664056535,0.43594952152189664,0.5329678348295666,0.6006786228625337,0.6508171923267699,0.6895309942362693,0.7203750698245712,0.745559055630298,0.7665324820573988,0.7842843787093049,0.7995110475613212,0.8108199838000862
45,0.023738007848793857,0.0012290034541542043,0.004597708000801504,0.01791915311755916,8.812e-05,1.254478569615545,1.2544677734187537,1.254463598018218,1.254460067469814,1.2544558971465822,1.2544511810005303,1.2544480156878544,1.2544505246617421,1.2544612742061017,1.2544776751440594,1.2544940626615304,1.2545059779252927,1.2545094026299346,0.0020006001729046346,0.28375010553514696,0.436036970841952,0.5330553312367958,0.6007661842729901,0.6509048050792698,0.6896186198814162,0.7204626786409962,0.7456466879798952,0.766620259809123,0.7843724157560379,0.7995993553071055,0.8108199838000862
46,0.023230133737264982,0.0012281832131324773,0.004149166983552277,0.017717601431776454,9.010000000000001e-05,1.2546800011192338,1.2546683977211532,1.2546645454674157,1.2546615918689223,1.2546580677057508,1.2546539152611036,1.2546510794862473,1.2546536259796264,1.2546641842471413,1.2546802545893982,1.2546962231614984,1.2547076557975028,1.2547105297828645,0.0020905499546854454,0.28383984062342393,0.4361268366631528,0.5331454145889418,0.6008565023017425,0.6509953107760459,0.6897091896393276,0.7205531448020993,0.7457369355138493,0.7667103026494283,0.7844623557394984,0.7996892824308401,0.8108199838000862
47,0.02051188198551965,0.001227364096034281,0.0042287910473532975,0.016012801120250702,9.208000000000001e-05,1.2548851968135588,1.2548724132050186,1.254868275736177,1.2548651296394713,1.2548613415588534,1.2548568386779875,1.2548536796900773,1.2548561389004764,1.2548669712165672,1.2548835726659784,1.2549000925460643,1.254911896041864,1.2549147275753159,0.002182112460496714,0.2839309855469042,0.43621781229092804,0.5332362253943509,0.6009470695105433,0.6510855057663476,0.6897988721418841,0.7206422556083882,0.7458256120843474,0.7667988812182948,0.7845511995683877,0.7997785998837961,0.8108199838000862
48,0.02196474466125511,0.0012265309895423677,0.004187042010016739,0.01678564495010151,9.406e-05,1.2550944989468726,1.2550806499016702,1.2550761466991607,1.255072613243477,1.2550683251528425,1.2550632710647933,1.2550597078551708,1.2550621803766244,1.2550735600094072,1.2550910607050767,1.255108506119183,1.2551210048759152,1.2551240202511986,0.002275505397059533,0.28402400771784,0.4363106210405253,0.5333287856479434,0.6010392749417248,0.6511772156720564,0.6898899586760089,0.720732706565619,0.7459156433388913,0.7668889126370554,0.7846416492376911,0.7998696870287272,0.8108199838000862
