iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8
10,2.89863573090517,0.004119051061914074,0.008496334019582719,8.209153609839207,0.00018081999999999983,1.2480180081130894,1.2479994606355682,1.24796249324825,1.2479727373773488,1.2520369902416884,1.2479602473167843,1.2479748058716642,1.2479721237139514,1.2479558614633066,-0.0008379448948482866,0.280851682893893,0.4331320523740459,0.5301551604787977,0.5996979877629863,0.6480139189898022,0.6867424831920724,0.7175946495241188,0.7436910466053832
11,2.8996035030591694,0.004122900979169904,0.008684374974109232,8.162217981406009,0.0002007999999999999,1.2476031353394204,1.2475719790689583,1.247510352855658,1.24752717604628,1.252488567066789,1.2475065540321368,1.2475307782340717,1.247526132873424,1.2474992180142943,-0.0010117082675709043,0.2806556985746192,0.4329301838602897,0.5299546378851557,0.5999064152515051,0.6478129138278308,0.6865454429151705,0.7173963862325794,0.7436910466053832
12,2.9006735670949264,0.004127125939623925,0.008271333004813641,8.123738549193599,0.00022077999999999996,1.247152864403091,1.2471057471501332,1.247012692488776,1.247037931731323,1.2529852870132387,1.2470072744414131,1.2470433611654648,1.247036131073206,1.2469961647534498,-0.0011998081850258958,0.2804410301190536,0.43270806492631975,0.5297342461246348,0.6001368177743319,0.64759194510072,0.6863293057714351,0.7171787143803067,0.7436910466053832
13,2.901846860662535,0.004131726612726183,0.008595666964538395,8.074400664060002,0.0002407599999999999,1.246667643479873,1.2466011525725853,1.2464694535027734,1.2465051282797328,1.2535270479215732,1.246462573344431,1.2465126081378863,1.2465020806670286,1.2464468098127763,-0.0014020150738233658,0.28020775042557444,0.4324656868226404,0.5294940179236952,0.6003890658886036,0.6473510601002515,0.6860940500594803,0.7169416024990647,0.7436910466053832
14,2.9031245481698154,0.004136704010773122,0.008448083011899143,8.021670529349961,0.00026074,1.2461479947899357,1.2460586627622339,1.2458805838576414,1.2459288798811186,1.254113705600701,1.2458726274596907,1.2459385748105398,1.245923951009451,1.245851267928434,-0.001618107535293482,0.2799559501654271,0.4322030428178889,0.5292339853484915,0.6006629446308658,0.6470903045472918,0.6858396520363523,0.7166850209508411,0.7436910466053832
15,2.904508521564641,0.004142059210468814,0.008593125035986304,7.962200575610406,0.00028071999999999993,1.2455945723043265,1.2454788928066036,1.245246010456177,1.2453093112185611,1.2547450858158646,1.245237626383401,1.2453213437261135,1.2453017080271815,1.245209641415367,-0.001847879986456097,0.27968575109633204,0.43192012072104385,0.5289541815875644,0.6009581952026513,0.6468097355683156,0.6855660997815575,0.7164089442067518,0.7436910466053832
16,2.9060037729792785,0.0041477923863795264,0.00847366702510044,7.886688184978831,0.0003007,1.245008416114278,1.2448627803864514,1.2445656285066782,1.2446466313032378,1.2554210196670919,1.2445577282118905,1.244661086361288,1.2446353395451861,1.2445219750456367,-0.0020910460743296024,0.27939734038907243,0.4316168961820387,0.5286546588607733,0.6012746719681461,0.6465094177436127,0.6852734228571226,0.7161133668584283,0.7436910466053832
17,2.9072979443048967,0.004153961630321255,0.00867270800517872,8.583840507043554,0.00032068000000000005,1.2443690863427337,1.2441977328107205,1.2438415829643688,1.2439403704524654,1.256138402078271,1.2438379304765814,1.2439517773085729,1.2439244374939729,1.2437951878158864,-0.002355666155960949,0.279088030208853,0.4312943245754013,0.5283358049496378,0.6016014838776299,0.646190204327456,0.6849587656583467,0.715796727873642,0.7436910466053832
18,2.909040054970963,0.004160549109137396,0.008634833036921918,8.38499824693944,0.00034066,1.243682455430234,1.2434875862528156,1.2430724236625676,1.2431910417160605,1.2568987084915906,1.2430767708608292,1.2431971085904607,1.2431678161584687,1.2430276523741817,-0.0026389875807881985,0.27875859339442766,0.43095190342784967,0.5279975478760828,0.6019427182413402,0.6458515744551558,0.6846230132307187,0.7154591097962312,0.7436910466053832
19,2.910916461483926,0.0041675411751358445,0.008682875020895153,8.084124415521947,0.00036063999999999996,1.242955678327474,1.242737786411925,1.2422574865634943,1.2423990794888637,1.2577020441947564,1.2422730379129332,1.2423992249276963,1.2423654121605685,1.2422170083449477,-0.0029387648474352547,0.27841026338640046,0.43058938131318775,0.5276398787216764,0.6023006518315461,0.645493385765399,0.6842669783778952,0.7151009117570313,0.7436910466053832
20,2.9128905583559797,0.004174940870723396,0.008904375019483268,8.007409785022361,0.0003806199999999999,1.2421896857556858,1.2419494660387544,1.241396572245023,1.2415647766304532,1.2585479580397243,1.2414269809215532,1.2415579338538436,1.2415174389031662,1.2413634840999692,-0.0032547450651073374,0.2780432863110106,0.4302067227079144,0.5272628820360007,0.6026744178229454,0.645115745001215,0.6838906653897854,0.7147221661702697,0.7436910466053832
21,2.9149578443758295,0.004182749773147082,0.008699792029801756,7.91917338780598,0.0004006,1.2413857536908888,1.2411240243837753,1.240489493332349,1.2406885354797725,1.259436019368439,1.2405388670168582,1.2406731211775552,1.2406241524499582,1.2404672761038649,-0.003586593913304273,0.277657964810129,0.4298038877805879,0.5268666636420457,0.6030633644218948,0.6447188034294018,0.6834941199660814,0.7143229269189364,0.7436910466053832
22,2.9171371592425004,0.004190969080397695,0.008684790984261781,7.819584376381855,0.00042057999999999993,1.2405453631588044,1.2402632355637775,1.2395360352844131,1.239770799067885,1.260365802452051,1.2396089508208057,1.2397447899335616,1.2396857977243299,1.2395284904372597,-0.003934189152115471,0.2772546771804521,0.4293808225173065,0.5264513325830662,0.6034668564416775,0.6443027367106585,0.6830774299916678,0.7139032567796766,0.7436910466053832
23,2.9194309296939727,0.004199601474336574,0.008568291959818453,7.726831048100976,0.0004405599999999999,1.2396700250021504,1.2393687769774697,1.238536097680182,1.2388118601179823,1.2613366990896773,1.2386375144201287,1.2387728596160281,1.2387026993662047,1.2385473478445714,-0.004297226877306583,0.2768337791300565,0.428937500277536,0.5260169738061594,0.6038839221145403,0.6438677096642608,0.6826406600671722,0.7134632420861924,0.7436910466053832
24,2.921838649753412,0.004208649979939743,0.00852354196831584,7.627106209296051,0.00046053999999999995,1.2387611248856016,1.2384426399627548,1.2374895155633936,1.2378121388930257,1.2623480797143256,1.237624899563833,1.237757281798812,1.237675116342268,1.2375240456102152,-0.004675954641793901,0.2763956850439324,0.4284738763132968,0.5255636962093528,0.6043134545464606,0.6434139482447355,0.6821838959497295,0.7130029434243638,0.7436910466053832
25,2.9243601210302157,0.004218119032902138,0.008881332993041724,7.52992769732082,0.0004805199999999999,1.2378198864821992,1.2374868288825145,1.2363961874086191,1.2367720277434429,1.2633991685531225,1.2365714884508567,1.2366980279916469,1.236603363559576,1.2364588602008795,-0.005070854893497886,0.27594080033987195,0.42798991502862394,0.5250916086712263,0.6047540080528312,0.6429416837886782,0.681707216188472,0.7125224281366629,0.7436910466053832
26,2.926995490019068,0.004228014965343778,0.008579333021771163,7.43301770358055,0.0005005,1.2368472994214008,1.2365034171608,1.2352560633318204,1.2356919021534372,1.2644889993470294,1.235477737477176,1.235595059493725,1.2354877716221575,1.2353521370818716,-0.005482789247976504,0.2754695413882171,0.4274855949360473,0.5246008212332585,0.6052036574744003,0.642451180192655,0.6812106991092026,0.7120217634886798,0.7436910466053832
27,2.9297459122728986,0.004238344476293498,0.008766832994297147,7.339863554402246,0.00052048,1.235844308815891,1.235494470250767,1.2340691361768366,1.234572061210396,1.2656165766573018,1.234344188256252,1.2344482773431713,1.2343286817365695,1.2342042601000716,-0.005912591483976723,0.2749823113678244,0.4269608976417872,0.5240914232936552,0.6056603490420729,0.6419427783595728,0.6806944318233535,0.7115010268675775,0.7436910466053832
28,2.9326137407365174,0.004249116929690726,0.008701249957084656,7.246310170512192,0.00054046,1.2348116252463097,1.2344621774162516,1.2328354634299692,1.2334127777858719,1.2667806627644065,1.233171393766886,1.2332576479003703,1.2331264490548548,1.2330155975781556,-0.006361644413029499,0.27447952892812594,0.4264158127097298,0.5235635007222876,0.6061213956253175,0.6414168238560118,0.6801585177724889,0.7109603020765695,0.7436910466053832
29,2.9356026716614596,0.004260343701202014,0.008512166037689894,7.1559108491609935,0.00056044,1.2337498818463872,1.2334087019447575,1.2315551964992355,1.2322141766395531,1.267979869846656,1.2319600017315624,1.2320230746734284,1.231881478437819,1.2317865760846192,-0.00683139139718314,0.2739615979794171,0.42585034457358617,0.523017104530689,0.6065835832707865,0.6408737220565199,0.6796030634551388,0.7103996985759982,0.7436910466053832
30,2.938714485101666,0.00427204098287012,0.008403000014368445,7.068352225579331,0.0005804199999999999,1.2326589565995332,1.2323361305246197,1.2302285069258347,1.2309764911136731,1.2692123976581828,1.2307107689889119,1.2307443424214526,1.230594169736702,1.2305177629257986,-0.007323972193324401,0.2734288953586338,0.42526450553675194,0.5224523187841639,0.6070425649277728,0.6403139184125128,0.6790281400101907,0.7098192908017966,0.7436910466053832
31,2.941954362203798,0.004284228090349712,0.008312125049997121,6.977078096592775,0.0006004,1.231538780761086,1.231246901941975,1.2288557117494405,1.2296997542468635,1.2704760886035402,1.2294243663815774,1.2294214215383643,1.2292649521165453,1.2292094859607587,-0.007842109761752779,0.27288185777625973,0.42465831386235237,0.5218691707094284,0.607493217658037,0.6397379067028508,0.6784339170461252,0.7092192093988453,0.7436910466053832
32,2.9453243486853466,0.004296925311337973,0.008805082994513214,6.882654645473855,0.00062038,1.2303900841141646,1.2301439390144933,1.2274374339998346,1.22838346374053,1.2717685214011398,1.2281012394470399,1.2280546434152517,1.2278943021815982,1.2278614062095397,-0.008388625534085654,0.27232100445876106,0.42403180460986617,0.5212675417189452,0.6079301778494417,0.6391462372314937,0.6778207445702783,0.7085997214799402,0.7436910466053832
33,2.9488181873486687,0.004310157831394199,0.008548083016648889,6.798034056901781,0.00064036,1.2292128266351479,1.2290296938122387,1.2259744955901983,1.2270269683544632,1.2730868836010985,1.2267418632364164,1.2266444231529734,1.2264827195303398,1.2264731443135781,-0.00896670117124695,0.27174674835264484,0.42338505732839177,0.5206472865255092,0.6083469613051,0.6385395052295034,0.677189005192548,0.7079611106489704,0.7436910466053832
34,2.9524260082797023,0.004323955532940353,0.00859029102139175,6.728821607859951,0.00066034,1.2280055776337642,1.2279054943902725,1.224467721081465,1.225629819550312,1.2744281917389106,1.2253471023785572,1.2251907072329107,1.2250307210398161,1.2250448816009658,-0.009579290731637203,0.27115928320551813,0.4227182041152935,0.5200083341545513,0.6087359458995362,0.6379184323282675,0.6765389446538477,0.7073035856707044,0.7436910466053832
35,2.9561410239343746,0.004338314024408145,0.008557917026337236,7.469333099720749,0.0006803200000000001,1.226795495761938,1.2267256925181391,1.2229104933106025,1.2241948012811263,1.275793401068957,1.223916068618473,1.223697425660398,1.2235389711307756,1.2235776613474711,-0.010210731196685542,0.270549067833003,0.42203144087843203,0.5193532958307959,0.6091031379718407,0.6372815334390313,0.6758712512739548,0.7066273940085911,0.7436910466053832
36,2.9601675046174183,0.004353123391370214,0.008439541037660092,7.432188561239878,0.0007003,1.2256020316777207,1.225493262392352,1.2213086222244425,1.2227174656346151,1.2771858543872054,1.2224462778657577,1.2221798302440576,1.2220009186374832,1.222056654834164,-0.01084734525612471,0.269917131962145,0.4213257986122051,0.5186809471752488,0.6094737990233339,0.6366288751721774,0.6751888795643759,0.7059332118606061,0.7436910466053832
37,2.9642741235051613,0.004368363940597438,0.008522457967046648,7.403070496974938,0.00072028,1.2244273486743953,1.2242087644586703,1.2196654394407247,1.221197616288725,1.2786041988291468,1.2209361444133884,1.2206403618063517,1.22041633049246,1.2204790810190926,-0.011486892908130915,0.2692638463773989,0.42060204248861405,0.5179913068384113,0.6098518682506575,0.6359607785230963,0.6744931372258732,0.7052215350143057,0.7436910466053832
38,2.96822500068579,0.004384091571740877,0.008517457987181842,7.3756153122262225,0.00074026,1.22326223315843,1.2228726523621318,1.2179778854085506,1.219638237662743,1.2800462286518004,1.2193913078555112,1.2190760457475456,1.2187842958967463,1.2188518948782023,-0.012131971402379878,0.2685892870806457,0.4198598228439796,0.5172852108427195,0.6102234020687589,0.6352779215623156,0.6737817312738495,0.7044909594444524,0.7436910466053832
39,2.972480018392029,0.004400306526725514,0.008466834027785808,7.341545879140822,0.00076024,1.2221059456106702,1.221485466843386,1.2162476958136081,1.218040150039262,1.2815101221191558,1.2178122553311723,1.2174879526949967,1.217104459921824,1.2171747152338452,-0.012781467696753144,0.267893755795505,0.41909964090033974,0.5165629555988963,0.6105873336394599,0.6345808941952886,0.6730551184627894,0.7037415208483133,0.7436910466053832
40,2.97685795597402,0.004417015399127212,0.008463667007163167,7.307399092926371,0.0007802200000000001,1.2209570080860381,1.2200475418935497,1.2144763919504864,1.2164045080463837,1.2829936613966957,1.2162001341628013,1.2158766293673229,1.2153765213054666,1.2154476728147698,-0.013434301398122387,0.2671774831445725,0.4183219556153117,0.5158249258617287,0.6109408503440498,0.6338704412886601,0.6723135435996395,0.7029731657828205,0.7436910466053832
41,2.981364888296294,0.004434227396127583,0.0085626250365749,7.272350332432057,0.0008002,1.219813679602886,1.2185591293672007,1.2126654485259991,1.2147326165309889,1.2844944241755096,1.21455638415059,1.2142424421925622,1.2136002301016022,1.213671087737905,-0.014089354128321121,0.2664406713443376,0.41752721945277194,0.515071550563363,0.6112803802542387,0.6331473999153614,0.6715571767381805,0.7021858161194912,0.7436910466053832
42,2.9860028402736436,0.004451951387619534,0.008720209007151425,7.236112887353771,0.00082018,1.2186741187072239,1.2170204437090881,1.2108163336020772,1.2130259010880768,1.286009944077472,1.212882611798062,1.2125856913157278,1.2117753826615445,1.211845314540967,-0.014745533029999642,0.2656835092570095,0.41671588650093616,0.5143032950023569,0.6116023407443932,0.6324127055752732,0.6707861774825709,0.7013793974123743,0.7436910466053832
43,2.9907715562351838,0.004470195722743591,0.008750832988880575,7.198713361473918,0.00084016,1.2175366037774589,1.2154317299800066,1.2089305133540953,1.211285798086358,1.2875377324992145,1.2111804179901617,1.2109067581735573,1.2099018086005557,1.2099706632884708,-0.015401647970370826,0.2649061937641544,0.4158884161733604,0.5135206316878489,0.6119032401867361,0.6316673262381045,0.6700007387346623,0.7005538569998576,0.7436910466053832
44,2.9956684294883673,0.004488965838940313,0.008519166964106262,7.159134722493092,0.00086014,1.2163996385913851,1.2137932897291155,1.2070095023404113,1.2095137908153348,1.2890753851065926,1.2094513280035735,1.2092061912006267,1.2079794006306963,1.2080473367011249,-0.016056428604802477,0.26410894070806884,0.415045286497534,0.512724054976,0.6121802497659183,0.630912230657684,0.6692011271536401,0.6997091906330944,0.7436910466053832
45,3.0006892084701393,0.0045082675026147925,0.008487290993798524,7.122347999153234,0.00088012,1.2152619466633172,1.2121053828840251,1.2050547652096066,1.2077112355146677,1.2906205266285462,1.207696716204526,1.2074846286719965,1.2060079687364662,1.2060754092529768,-0.016708528942677908,0.2632919488476915,0.41418695876800793,0.5119140181038228,0.6124305881831362,0.6301483975482326,0.6683876462039245,0.6988453925882716,0.7436910466053832
46,3.005828755164797,0.00452810457425642,0.008410707989241928,7.084378507239083,0.0009001,1.2141224648822995,1.2103683134702006,1.203067766644364,1.2058795248225966,1.292170855668443,1.2059178595472773,1.2057428752211607,1.2039873857163381,1.2040549315651445,-0.017356523726354538,0.2624554294370938,0.4133138991936001,0.5110909883347335,0.6126519545710071,0.6293767560261986,0.6675606454052042,0.6979624904556618,0.7436910466053832
47,3.0110821128430683,0.004548480472846709,0.008454625029116869,7.04644188084282,0.0009200800000000001,1.212980186139833,1.208582410184349,1.2010499563965136,1.2040200624797823,1.293724110456878,1.2041158452198932,1.203981853167923,1.2019175680941743,1.2019859825066472,-0.01799908856860119,0.2615996000908218,0.41242657544716727,0.5102554408566372,0.6128423277064672,0.6285981137767547,0.6667204883548407,0.6970605297011425,0.7436910466053832
48,3.016444658365958,0.004569400275412097,0.00856333301635459,7.011875927669399,0.0009400599999999999,1.211834270285828,1.2067478906971136,1.199002692062272,1.2021341817226492,1.2952779714656961,1.2022917395401933,1.2022025083723757,1.1997983599894193,1.199868609335078,-0.01863466991569263,0.26072463760822034,0.411525426153773,0.5094078252027205,0.6129993639960298,0.6278132940256296,0.6658675391308146,0.6961395350962315,0.7436910466053832
49,3.021911595192363,0.004590870398902718,0.008524666947778314,6.978616140229816,0.00096004,1.2106839551404134,1.2048649562498797,1.1969272724570506,1.2002231904851433,1.2968300541685847,1.2004464800345271,1.2004059030228083,1.1976296091215688,1.197702899071895,-0.019261639844765664,0.25983071080493464,0.4106108784901633,0.5085485849880059,0.6131205459622674,0.6270230274616118,0.6650021639661162,0.695199529435376,0.7436910466053832
50,3.0274775855828797,0.0046128979865842305,0.008591000048909336,6.946379382526165,0.00098002,1.209528495045876,1.2029337937889535,1.1948249421208534,1.1982883889822455,1.2983779702036267,1.1985809070477098,1.1985931111089498,1.1954111953038065,1.195488997433704,-0.019878410972663955,0.2589179804217322,0.40968335064783257,0.5076781649587719,0.6132033420701641,0.6262279707933424,0.6641247231314983,0.6942405380245733,0.7436910466053832
51,3.033136539084356,0.004635491819145249,0.00853941700188443,6.915935525778836,0.001,1.2083670351438942,1.2009545608196661,1.1926968590212512,1.196331039329132,1.2999192831270208,1.196695821830999,1.1967652093159689,1.193142975072661,1.1932270887727108,-0.02048359147061655,0.2579865913538014,0.4087432414490898,0.5067970002454067,0.6132450200653237,0.625428747853111,0.6632355581943031,0.6932625679575921,0.7436910466053832
52,3.038881049003102,0.004658207881874254,0.008610541990492493,6.886680512945771,0.0009999878275373446,1.2072217461127253,1.1989671167454508,1.190586236966591,1.1943911215003846,1.301421430526388,1.1948293299138353,1.1949594185794818,1.1908702538795508,1.1909627295348588,-0.021063986598476477,0.25705529501587,0.4078095904598114,0.5059229843963308,0.613242471064985,0.6246416632738602,0.6623526395756705,0.6922851612118132,0.7436910466053832
53,3.0445882396157997,0.004681049650750976,0.009252374991774559,6.858232552257075,0.0009999513107426476,1.206091177971376,1.1969719363012636,1.1884933073669393,1.1924692051040096,1.302883562881317,1.1929814049377354,1.1931758052001444,1.1885932236286954,1.1886965364422988,-0.021619257621606432,0.2561242292936817,0.4068825062760697,0.505056286045863,0.6131946789734767,0.6238667115567246,0.6614759828346496,0.6913083136596704,0.7436910466053832
54,3.0502511781832222,0.004704024066538285,0.008569042023736984,6.831221267663484,0.0009998904513956854,1.2049738949057676,1.1949694876876231,1.1864180970501366,1.1905657177967497,1.3043047974023745,1.1911521221244743,1.1914143268159043,1.1863120742050404,1.1864292477488818,-0.022149247854400082,0.2551935142322454,0.4059620435194444,0.5041970272339942,0.6131000244362462,0.6231038529938157,0.6606055231338956,0.6903319898573943,0.7436910466053832
55,3.0558634861440757,0.004727140131784712,0.008522124961018562,6.805336484005866,0.000999805252462657,1.2038687064997324,1.1929602341394072,1.1843604737850941,1.188680969133487,1.305684260009715,1.1893416213275725,1.189674870959554,1.1840270214222626,1.1841616849380852,-0.02265368163939162,0.25426325464158533,0.40504821252714157,0.5033452909305451,0.6129565536459215,0.6223530102421646,0.6597411371695451,0.6893561408855504,0.7436910466053832
56,3.0614187298951894,0.0047504083275455005,0.008532332954928279,6.780194762258366,0.0009996957180960385,1.2027746345732728,1.190944645098488,1.1823201974587967,1.186815150897167,1.3070210841115624,1.1875499863796768,1.1879572358950181,1.1817383543523308,1.1818947937261683,-0.023132216495250275,0.25333354816723197,0.4041409937415145,0.502501127352595,0.6127621988247486,0.6216140146318437,0.6588826512182318,0.6883807223720182,0.7436910466053832
57,3.0669104161655394,0.00477383738864621,0.008568207966163754,6.756729565027645,0.0009995618536343797,1.20169049586475,1.1889231290862259,1.1802969658811266,1.1849684621020633,1.308314588886384,1.1857771344485184,1.186261083609517,1.179446427637796,1.1796295133424157,-0.023585009268782833,0.25240446967744934,0.4032403466626236,0.5016645916295407,0.6125156463236967,0.6208866166694358,0.6580298672885622,0.6874057005370937,0.7436910466053832
58,3.0723336499855076,0.004797437933129737,0.00844579201657325,6.734561922426468,0.0009994036656020464,1.2006155028665038,1.1868960883017066,1.1782904037278101,1.1831409062032834,1.3095640327320925,1.1840229826659447,1.1845859607915332,1.1771516112954965,1.1773667167760598,-0.024011976110813505,0.2514760839259301,0.40234620260220216,0.5008356772819977,0.612215287483734,0.6201705532488191,0.6571825812574191,0.686431056872607,0.7436910466053832
59,3.077684235409812,0.0048212148040137435,0.008469875028822571,6.713646035963915,0.0009992211617088995,1.1995488852106673,1.1848638887592344,1.176300162571827,1.1813324596146964,1.3107691253263358,1.1822871667529429,1.182931383231446,1.17485432991763,1.1751070703924782,-0.0244132491803463,0.25054844954233996,0.40145849541822703,0.5000143700253149,0.6118610382210843,0.6194655336559103,0.6563406533025831,0.6854568140033406,0.7436910466053832
60,3.082959718430124,0.004845170800876681,0.008515290974173695,6.694227781677948,0.0009990143508499217,1.1984904090674606,1.1828268999518208,1.1743259187907615,1.1795428736381113,1.3119298532588326,1.1805690784581149,1.1812968773606258,1.1725550235511364,1.1728510543706636,-0.024788645586368042,0.24962162203330146,0.40057714963576124,0.499200583089724,0.6114534282469776,0.6187711907522329,0.6555039987701567,0.6844830391511693,0.7436910466053832
61,3.088152917200227,0.0048693049693762395,0.008406791021116078,6.676068212487763,0.0009987832431047822,1.1974397893045714,1.180785451545378,1.172367300928893,1.1777718686991328,1.3130465469546095,1.1788679734636216,1.1796818862351446,1.1702541858607582,1.1705990617821775,-0.025138188770300413,0.24869564796113922,0.3997020799105002,0.4983942206243823,0.6109939645115036,0.6180871613890788,0.6546725536330456,0.683509818712542,0.7436910466053832
62,3.0932592856197765,0.004893618511788748,0.008528291014954448,6.658648133340402,0.0009985278497373468,1.1963969751166392,1.1787399084291958,1.170423825722941,1.1760190112032742,1.3141195629089366,1.1771831823863115,1.1780856932692716,1.16795231486924,1.1683515805689264,-0.02546184168900936,0.24777057380488138,0.39883316835859844,0.49759513889745455,0.6104837980773615,0.6174130330335967,0.6538461874330755,0.6825372274251805,0.7436910466053832
63,3.098275118318073,0.004918112866551817,0.00852804200258106,6.641802854568838,0.0009982481831951274,1.1953620026814287,1.1766906391480254,1.1684948931216395,1.1742838214220706,1.3151493664640117,1.1755141502688378,1.176507428483752,1.165649937152778,1.1661092133936846,-0.025759541195339814,0.2468464401937891,0.3979702692048792,0.4968031815623126,0.6099241032133184,0.6167483882359438,0.6530246927187598,0.6815653193656032,0.7436910466053832
64,3.1031994231375846,0.004942788271157591,0.008473249967209995,6.625534354908316,0.0009979442571086772,1.1943346910048025,1.1746380071206035,1.1665798037983062,1.1725658070266405,1.3161366172600684,1.1738603332878446,1.174946154760691,1.163347613758674,1.1638726338984802,-0.026031618043919975,0.2459232842927592,0.3971132181539312,0.496018190926371,0.609316445472676,0.616092805885372,0.6522078241737853,0.6805941394715994,0.7436910466053832
65,3.1080318820756982,0.0049676446905381885,0.008454666007310152,6.610172391074149,0.0009976160862909245,1.1933146964386308,1.1725823547761334,1.1646777370215833,1.1708644319939965,1.3170821246114452,1.1722212721429774,1.1734008361047532,1.1610459219133429,1.1616425977084375,-0.02627868524864562,0.24500113405621038,0.396261825457158,0.49523999715763894,0.6086625337649465,0.6154458829738402,0.651395293205352,0.6796237184285352,0.7436910466053832
66,3.1127734351443084,0.004992686217101239,0.008554667001590133,6.594555545986373,0.0009972636867364526,1.1923022849268183,1.1705241100055688,1.1627877981822043,1.1691790759000444,1.3179864935828338,1.1705966767972702,1.1718702150701188,1.1587453902504712,1.1594199983781523,-0.026500730896428543,0.2440800317120588,0.39541587644226456,0.49446840400771447,0.6079632195562538,0.6148071352172266,0.6505866895008028,0.678654051043944,0.7436910466053832
