iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14
0,1.374347202085201,0.0007652677697838161,0.2733241249807179,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862,0.8223766390185734,0.8325843815233089
1,1.374347202085201,0.0007652690093775476,0.4266866249963641,12.349257064086117,9.999999999999972e-07,1.2499977639323163,1.2499977639322923,1.2499977639322795,1.2500022360697158,1.249997763932641,1.249997763932273,1.2500022360694372,1.2500022360696115,1.249997763932269,1.2500022360697216,1.2500022360697034,1.2499977639322766,1.2500022360697147,1.2500022360697047,1.2500022360697203,-1.0000003024394724e-06,0.2817525251250095,0.4340417827799879,0.5310648054048079,0.5987795940563133,0.6489223261220678,0.6876448540102296,0.7184988534588077,0.7436900466050471,0.7646637176169747,0.7824082432276809,0.7976233809598107,0.8108189837998357,0.8223776390188694,0.8325843815233089
2,1.3743473661410164,0.0007652726941389459,0.3936662080232054,12.34371390051408,2.980000000000002e-06,1.249991101297712,1.249991100430413,1.2499911003412343,1.2500088997296182,1.2499911008125908,1.2499911004194617,1.2500088985770759,1.2500088996835368,1.2499911004169335,1.2500088995830816,1.2500088991854637,1.2499911006218654,1.2500088996864904,1.2500088995662033,1.2500088995703933,-3.886608460966187e-06,0.28174954510163513,0.4340388027300118,0.531067785467582,0.5987825742836774,0.6489193461208308,0.6876418739892621,0.7184958734292659,0.7436870665849439,0.7646607375973886,0.7824052631727791,0.7976204009713234,0.8108160041847366,0.8223806191398951,0.8325843815233089
3,1.3743478317959006,0.0007652788170502962,0.04114154202397913,12.351721287747326,4.960000000000007e-06,1.2499800351428227,1.2499800114163837,1.2499800082946075,1.2500199918613473,1.2499800581180842,1.2499800097808071,1.2500199650920667,1.2500200049098265,1.2499800091298252,1.2500199893837944,1.2500199873517277,1.2499800098886364,1.250019990184897,1.2500199885986123,1.2500199901138391,-8.6364130644932e-06,0.2817445860943391,0.43403384227583974,0.5310727460201884,0.598787539115648,0.6489143864994517,0.6876369140285993,0.7184909141772058,0.7436821065150109,0.7646557774013971,0.7824003031145617,0.7976154410162606,0.8108110433981649,0.8223855789320287,0.8325843815233089
4,1.3743485972601943,0.0007652873893253713,0.040694667026400566,12.346876178855435,6.939999999999998e-06,1.2499645372655623,1.2499644950996538,1.2499644891001376,1.2500355113173978,1.249964582721237,1.2499644917849289,1.2500354662614792,1.2500355328861288,1.2499644905731702,1.2500355071037625,1.250035502690646,1.2499644918698936,1.2500355087866954,1.2500355048991705,1.2500355083901764,-1.5293670655351926e-05,0.28173764708664883,0.4340269019133506,0.5310796864838239,0.5987944830643616,0.6489074468054035,0.6876299741103057,0.7184839747420584,0.7436751664269681,0.7646488372607219,0.7823933629881236,0.7976085010108971,0.8108041030503207,0.8223925187753853,0.8325843815233089
5,1.3743497210235522,0.0007652984075729323,0.04077337501803413,12.349258792974224,8.919999999999989e-06,1.2499446270631802,1.249944552123513,1.2499445419950292,1.2500554594404403,1.2499447113241373,1.2499445468316448,1.250055373430165,1.2500555003189011,1.2499445445015631,1.2500554509261712,1.250055443536582,1.249944546592934,1.2500554553496803,1.2500554462417979,1.2500554541300284,-2.3849421779363458e-05,0.28172872820208333,0.43401798115812684,0.5310886073398958,0.5988034106670986,0.6488985274290664,0.6876210542190114,0.7184750559485849,0.7436662462989532,0.7646399168952572,0.7823844427972071,0.7975995809757928,0.8107951822382898,0.8224014385067047,0.8325843815233089
6,1.3743512465040508,0.000765311875444657,0.04058733303099871,12.347438020359188,1.0899999999999994e-05,1.249920293355254,1.2499201823919506,1.2499201674613027,1.2500798362665042,1.2499204315825525,1.2499201747086912,1.250079698407953,1.250079904069311,1.2499201711292336,1.2500798207763426,1.2500798146800176,1.249920173731732,1.2500798297874627,1.250079812431825,1.25007982803359,-3.432039994851807e-05,0.28171782946354507,0.4340070802942353,0.5310995085249687,0.598814320750743,0.6488876281857529,0.6876101543659254,0.718464157688114,0.7436553461428038,0.7646290163497586,0.7823735429262196,0.7975886810572124,0.810784281768987,0.822412338329333,0.8325843815233089
7,1.3743532457044472,0.0007653277954351223,0.04090616700705141,12.344077559617471,1.2879999999999999e-05,1.249891533601257,1.2498913868372075,1.2498913648569412,1.2501086419138652,1.2498917497697064,1.2498913753358671,1.2501084410746526,1.2501087402581283,1.24989137068154,1.2501086168804998,1.2501086131510095,1.249891374145374,1.2501086328771895,1.2501086016281484,1.2501086309652902,-4.6713347954729725e-05,0.2817049514560293,0.43399419892822344,0.5311123900396195,0.5988272136399864,0.6488747490180429,0.6875972745397337,0.7184512796888554,0.7436424659401775,0.7646161357393131,0.7823606631848702,0.7975758013483268,0.8107714027380525,0.8224252183923078,0.8325843815233089
8,1.374355820615694,0.0007653461776108974,0.0402063750079833,12.34033902207982,1.4860000000000003e-05,1.2498583039665718,1.2498581652893583,1.249858135733672,1.2501418731564597,1.2498586193518324,1.24985814851849,1.2501416553984435,1.2501419860135747,1.2498581438717458,1.2501418423383768,1.2501418429583409,1.249858147412013,1.2501418671928082,1.2501418150350048,1.2501418645434077,-6.106533244679866e-05,0.28169009423489655,0.4339793377724432,0.5311272506012796,0.5988420807601321,0.6488598893035551,0.6875824149148317,0.7184364209437049,0.7436276056991694,0.7646012755258896,0.7823458037447749,0.7975609418070818,0.8107565483131458,0.8224400796578456,0.8325843815233089
9,1.3743591458463877,0.000765367001900777,0.04030583397252485,12.342942545840467,1.6840000000000008e-05,1.2498206847253142,1.249820522895612,1.2498204765590628,1.2501795363584427,1.2498211852038073,1.2498204952532337,1.250179243521248,1.2501797116199318,1.2498204894905314,1.2501794903633294,1.250179492826262,1.249820494147571,1.250179530154645,1.2501794413369136,1.2501795279473273,-7.732289105089744e-05,0.28167326028903067,0.43396249563516326,0.531144092783271,0.5988589425693838,0.6488430505568947,0.6875655756035479,0.718419584878415,0.743610765345298,0.7645844350654163,0.7823289647028873,0.7975441028704835,0.8107397146555677,0.8224569211656215,0.8325843815233089
