iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3
0,0.10522936584686529,0.042809749851116796,0.08117920800577849,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,0.09975558251725923,0.042809653056707864,0.04343674995470792,0.06525990986525337,9.999999999999159e-07,1.2500022360856164,1.250002236085172,1.2500022360843368,1.2500022360818857
2,0.10054361730783908,0.04280762214228148,0.04255241696955636,0.06475719310133744,2.097999999999987e-05,1.250049132563796,1.2500491605268156,1.2500491637887792,1.2500491637593867
3,0.09702085898541203,0.04280366100023652,0.0013992079766467214,0.06419718124164032,4.095999999999993e-05,1.250140674653657,1.2501406846553742,1.2501406741987575,1.2501406633447052
4,0.10152815953507113,0.04279775846329251,0.0012691669980995357,0.06689012959397572,6.0939999999999996e-05,1.2502770538699548,1.2502770993611474,1.2502770774715422,1.2502770513054169
5,0.1134326897077435,0.04278989530821853,0.0012663330417126417,0.07175667376389068,8.091999999999984e-05,1.2504587507005156,1.250458850857047,1.2504588361608293,1.2504588179496827
6,0.10466523456933235,0.04278010036663986,0.001451499992981553,0.06678530112395506,0.0001008999999999999,1.2506851672844042,1.250685274019789,1.2506853000996296,1.250685344861389
7,0.105770575425513,0.04276836054308861,0.0011960829724557698,0.06838079058996617,0.00012087999999999997,1.2509565774087945,1.2509567792039047,1.2509568465541154,1.2509569554305404
8,0.10705868635562621,0.04275467102993857,0.0012934579863213003,0.0688679559816732,0.00014085999999999992,1.2512730774189582,1.2512735478241706,1.2512736738368353,1.2512738285856386
9,0.09821901934508273,0.04273908719076416,0.0012834579683840275,0.06480521711346816,0.00016083999999999998,1.2516335881155243,1.251634330037863,1.251634502135474,1.2516346689831657
10,0.0994689009320443,0.04272159592519743,0.0013137920177541673,0.0654097941294759,0.00018081999999999983,1.2520382935723782,1.2520395115341287,1.2520397790288142,1.2520399576687067
11,0.10104887462014403,0.04270220584868309,0.0013795830309391022,0.06543478688251501,0.0002007999999999999,1.2524873008985238,1.2524889333595182,1.252489273237013,1.2524894529538875
12,0.104878632339021,0.04268087363015001,0.001320707960985601,0.06733801520171562,0.00022077999999999996,1.2529813546817916,1.2529836751252097,1.2529842175415007,1.2529844887816215
13,0.10296603164570982,0.042657632796829326,0.001324000011663884,0.06728844041213307,0.0002407599999999999,1.253520659122564,1.2535230989909012,1.2535235285576014,1.2535237362333562
14,0.10346699473323412,0.04263246360860498,0.001445000001695007,0.06722589834129195,0.00026074,1.254105029341617,1.2541077007273282,1.2541081077284637,1.254108305619131
15,0.09920310901600249,0.04260545590381744,0.0013170420425012708,0.06414321427854426,0.00028071999999999993,1.2547328370134267,1.2547354839241898,1.254735829967134,1.2547359887093843
16,0.10712808973601973,0.04257649644580736,0.0012921669986099005,0.06792806078431768,0.0003007,1.2554063876684622,1.2554091683742714,1.2554096075952734,1.2554098927921282
17,0.10160277648309575,0.04254563345043071,0.001286833023186773,0.06731447221029542,0.00032068000000000005,1.2561254460429436,1.256127884362554,1.2561281425492876,1.2561283443997382
18,0.10632475652916258,0.042512822852271676,0.0013067920226603746,0.06818906454479842,0.00034066,1.2568904975074515,1.2568926420413824,1.2568928876097694,1.2568931271280859
19,0.10700523439629289,0.042478076529885646,0.0013647089945152402,0.06773971073720801,0.00036063999999999996,1.2577011102593565,1.2577033893360374,1.2577038193867294,1.2577042524238216
20,0.10188715849808197,0.04244146221264891,0.001260792021639645,0.06599873304243227,0.0003806199999999999,1.2585558692348748,1.2585588290425964,1.2585595199043014,1.2585601232713246
21,0.10161465558602789,0.04240301054035996,0.0013289590133354068,0.06605611556092561,0.0004006,1.2594551638276064,1.2594582956997633,1.25945902295595,1.2594596365286364
22,0.11162775071928027,0.04236260918314619,0.001242165977600962,0.06793619991008251,0.00042057999999999993,1.2604005713471582,1.2604041738571248,1.2604056239407413,1.2604068820656822
23,0.09847902737454463,0.04232047000244055,0.0014054170460440218,0.06497519552629807,0.0004405599999999999,1.2613897254493527,1.261392010954759,1.2613935165079675,1.2613950216532024
24,0.10301983086466007,0.04227643699358476,0.0014455419732257724,0.06786508653631827,0.00046053999999999995,1.262425506324203,1.262425884269222,1.2624269157128192,1.2624283272087697
25,0.10643320783175254,0.04223045845742635,0.0013579169753938913,0.06836534179723043,0.0004805199999999999,1.263508173423363,1.2635070823489472,1.2635077734497973,1.2635090837158194
26,0.10788358460294917,0.04218248493423356,0.0012056249543093145,0.06902852770819914,0.0005005,1.2646382079209215,1.264636975443556,1.2646378404979253,1.2646392949662397
27,0.10467084857027441,0.04213262528881221,0.0012888329802080989,0.06798961859331945,0.00052048,1.265814653199578,1.2658131772449195,1.2658141637756017,1.2658157123117053
28,0.09656810141108246,0.04208111304192279,0.0012308339937590063,0.0641785848398352,0.00054046,1.267032785571316,1.2670306607369004,1.267031206072719,1.267032334062728
29,0.09681231528347922,0.04202796700665058,0.001305582991335541,0.06435759452497535,0.00056044,1.2682935203932635,1.2682885804697823,1.2682882572147656,1.2682887229553708
30,0.10154954778669359,0.04197302105423396,0.0012569589889608324,0.06589486361570311,0.0005804199999999999,1.269598650247068,1.269591508968964,1.269590411662291,1.269590278553699
31,0.09920235688889889,0.04191636718880773,0.0012529160012491047,0.06524290422885537,0.0006004,1.2709476865199738,1.2709377082369935,1.2709350932714276,1.270933814204734
32,0.10306323321458288,0.04185793714140079,0.0012974999845027924,0.06567654822462508,0.00062038,1.2723412357867514,1.2723287005051824,1.272324707297984,1.2723224031255795
33,0.10134182537707458,0.04179776037818328,0.0012483330210670829,0.06567939869880278,0.00064036,1.273779534141537,1.2737645773576132,1.2737584864628562,1.2737545639781194
34,0.10166364751173584,0.04173580398047222,0.0013263750006444752,0.06645696347564893,0.00066034,1.275264224789587,1.2752459448354592,1.275237249534547,1.275231354665762
35,0.10281343861203932,0.04167207342289409,0.0012723339605145156,0.06600318754801851,0.0006803200000000001,1.2767943974284908,1.2767726109513715,1.2767615767100462,1.2767539964577996
36,0.10627988874961905,0.041606370634055964,0.0012829580227844417,0.06953094916597936,0.0007003,1.278376710622961,1.2783497769786887,1.2783358021675855,1.2783262374660185
37,0.10487027818325917,0.041538873351636425,0.0012909580254927278,0.06704852652707227,0.00072028,1.280006206770999,1.2799730012108177,1.2799564171935327,1.2799452937813858
38,0.10408156835218768,0.041469606106717655,0.0013375419657677412,0.06695986161107888,0.00074026,1.2816827150443804,1.2816423950344005,1.2816230898213836,1.2816103585048428
39,0.10666298762672217,0.041398438635117746,0.0013541660155169666,0.06820481189996706,0.00076024,1.283408293508092,1.2833618295191915,1.2833398529958635,1.2833254507173675
40,0.10271532730363607,0.04132562099826899,0.0012963750050403178,0.06588878595829788,0.0007802200000000001,1.2851784686210128,1.2851256291357278,1.28510042063291,1.285083960959064
41,0.10040857542115918,0.04125114262371806,0.0012958329753018916,0.06687006592940008,0.0008002,1.2869960769274351,1.286934258721688,1.2869044238670826,1.2868849377846139
42,0.10334436598033725,0.04117495593651952,0.0011695830035023391,0.06617061612786203,0.00082018,1.2888588453338987,1.2887888399619523,1.2887549672005232,1.2887328144152714
43,0.09811263023432666,0.041097352452513204,0.001279124990105629,0.06324659544226485,0.00084016,1.2907605216161728,1.2906827853786567,1.2906450881541203,1.290620172132109
44,0.09951996287498058,0.04101822536517761,0.0013150419690646231,0.06415154888231236,0.00086014,1.2927036777531435,1.2926195456754896,1.2925777372558016,1.2925496745027545
45,0.10189736779020975,0.04093742205542866,0.0014420420047827065,0.06626445780534541,0.00088012,1.294694440303887,1.2946022537949993,1.2945561436735618,1.2945248991893956
46,0.10078667487068294,0.04085499961897193,0.0012992079718969762,0.06607488933579916,0.0009001,1.2967325619989822,1.2966302442053352,1.2965789161510015,1.296543833476454
