iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7
13,5.192491227336744,0.018231399095907312,0.005941541981883347,22.600214863869297,3.1600000000000002e-06,1.2499395358522143,1.2499395368528767,1.249939537344983,1.2499395382325713,1.249939538854394,1.2500604635184367,1.2499395384333583,1.2500604580139945
14,5.192511073758884,0.01823148673330048,0.005725792027078569,22.600639436847583,3.340000000000001e-06,1.2499320670024752,1.2499320683636927,1.24993206902785,1.249932070232633,1.249932071068286,1.2500679320061165,1.2499320705043113,1.2500679245349786
15,5.1925320507081585,0.01823157909479793,0.005545291991438717,22.601084740764875,3.520000000000001e-06,1.2499241955458567,1.249924197358288,1.249924198241748,1.2499241998468655,1.2499242009501095,1.2500758029760122,1.2499242002077198,1.2500757930256063
16,5.1925541582003785,0.0182316761806753,0.0056291669607162476,22.601546279606136,3.700000000000001e-06,1.2499159214577977,1.2499159238331978,1.2499159249874976,1.2499159270904758,1.2499159285244323,1.250084076425475,1.2499159275620442,1.2500840633865782
17,5.1925773962491295,0.018231777991213165,0.005671374965459108,22.602050914588382,3.880000000000001e-06,1.2499072447132678,1.2499072477765338,1.2499072492677874,1.2499072519829897,1.2499072538207763,1.2500927523482461,1.249907252591105,1.2500927355146698
18,5.192601764869033,0.018231884526751577,0.005721958004869521,22.602557413158152,4.060000000000002e-06,1.249898165284615,1.249898169179554,1.249898171083336,1.2498981745433646,1.2498981768672752,1.250101830739946,1.2498981753161023,1.250101809290534
19,5.192627264078059,0.018231995787607723,0.006226333964150399,22.60309118772092,4.240000000000001e-06,1.24988868314251,1.2498886880411346,1.2498886904368556,1.2498886947940742,1.2498886976973256,1.250111311594066,1.2498886957643824,1.250111284583248
20,5.19265389388517,0.01823211177417019,0.006572292011696845,22.6036633150418,4.420000000000001e-06,1.2498787982532318,1.2498788043509437,1.2498788073299385,1.2498788127585123,1.249878816344156,1.2501211949029376,1.2498788139634478,1.250121161253414
21,5.192681654309625,0.01823223248684752,0.005927042046096176,22.604250914250603,4.600000000000001e-06,1.249868510581353,1.2498685180965443,1.2498685217641798,1.2498685284615907,1.2498685328447676,1.250131480658971,1.2498685299430712,1.250131439152155
22,5.1927105453708995,0.01823235792609073,0.005663041025400162,22.604865144891615,4.78e-06,1.2498578200833566,1.249857829268644,1.2498578337421955,1.2498578419306623,1.2498578472402462,1.2501421688527445,1.2498578437358787,1.2501421181134564
23,5.192740567089638,0.018232488092402268,0.0058343749842606485,22.605502794766515,4.96e-06,1.2498467267249436,1.2498467378452756,1.2498467432633624,1.2498467531930404,1.2498467595660274,1.2501532594773106,1.2498467553734638,1.2501531979646883
24,5.1927717194926775,0.01823262298632552,0.0054817910422571,22.606172186173616,5.140000000000001e-06,1.2498352304580735,1.2498352438134896,1.2498352503290977,1.249835262279472,1.2498352698692319,1.250164752522759,1.2498352648905817,1.2501646785077272
25,5.19280400260417,0.018232762608398033,0.005629500024951994,22.606871876051425,5.320000000000001e-06,1.2498233312356974,1.2498233471595124,1.2498233549417408,1.2498233692233975,1.2498233781925638,1.2501766479773915,1.249823372328726,1.2501765595436019
26,5.192837416446196,0.018232906959211922,0.005578750045970082,22.6075876834754,5.500000000000001e-06,1.249811029005687,1.2498110478644007,1.2498110571025773,1.2498110740593882,1.249811084581869,1.250188945829903,1.2498110777285738,1.2501888408632424
27,5.192871961046294,0.01823305603939152,0.005470292002428323,22.60832696908946,5.680000000000001e-06,1.2497983237175292,1.2497983459148163,1.249798356812793,1.2497983768232308,1.2497983890858522,1.2502016460667906,1.2497983811328772,1.2502015222352636
28,5.192907636426964,0.018233209849613505,0.005631917039863765,22.609098910895355,5.860000000000001e-06,1.2497852153147548,1.2497852412873653,1.249785254072433,1.2497852775526461,1.24978529175464,1.2502147486757251,1.2497852825865063,1.2502146034225807
29,5.192944442618812,0.018233368390589897,0.005779416998848319,22.609899684604464,6.0400000000000015e-06,1.2497717037378355,1.2497717339663963,1.2497717488835371,1.2497717762896026,1.2497717926393583,1.250228253642011,1.2497717821379086,1.2502280841629374
30,5.192982379645747,0.0182335316630806,0.0055021250154823065,22.610713345047042,6.22e-06,1.2497577889228213,1.2497578239333529,1.2497578412471124,1.2497578730759737,1.2497578917908971,1.2502421609499614,1.2497578798363442,1.2502419641876674
31,5.193021447537545,0.01823369966786123,0.0054471250041387975,22.611562272996935,6.4000000000000006e-06,1.2497434708058712,1.2497435111697603,1.2497435311638918,1.2497435679577384,1.2497435892614581,1.2502564705836647,1.2497435757340922,1.2502562432154714
32,5.193061646319006,0.018233872405778655,0.005582000012509525,22.612450898238503,6.5800000000000005e-06,1.2497287493259246,1.2497287956425571,1.249728818634595,1.2497288609818291,1.249728885099627,1.2502711825261907,1.2497288698874771,1.2502709209525067
33,5.193102976021664,0.018234049877684746,0.005406040989328176,22.61335251051432,6.760000000000001e-06,1.2497136244118574,1.2497136773289093,1.2497137036597783,1.2497137521977757,1.2497137793684334,1.2502862967591593,1.2497137623531758,1.2502859970888602
34,5.193145436669172,0.01823423208452166,0.005473833007272333,22.61428662022159,6.940000000000001e-06,1.2496980959905635,1.2496981562049851,1.249698186238969,1.2496982416561069,1.249698272121682,1.250301813264986,1.2496982531893581,1.2503014712932814
35,5.193189028290452,0.018234419027296143,0.005428083997685462,22.61524823131566,7.120000000000001e-06,1.2496821639817062,1.2496822322318482,1.2496822663736744,1.249682329410754,1.2496823634130436,1.2503177320214967,1.2496823424588612,1.2503173432313068
36,5.193233750924137,0.01823461070699903,0.0055246250121854246,22.61623650436277,7.3e-06,1.2496658283051918,1.249665905391134,1.249665944064113,1.2496660155189412,1.2496660532993396,1.2503340530078233,1.2496660302251736,1.2503336125459803
37,5.193279604589581,0.01823480712469053,0.0057008329895325005,22.6172509787023,7.48e-06,1.2496490888866751,1.2496491756452752,1.2496492193094841,1.2496493000375868,1.2496493418284644,1.2503507762032384,1.2496493165560851,1.25035027887649
38,5.193326589315071,0.01823500828149642,0.005557166994549334,22.618291853582612,7.660000000000001e-06,1.2496319456343643,1.249632042969138,1.2496320921110005,1.249632183027535,1.2496322290615134,1.250367901583361,1.2496322015203893,1.25036734182885
39,5.193374705123452,0.018235214178549602,0.005516457953490317,22.619369924692712,7.840000000000001e-06,1.2496143984634671,1.2496145073368432,1.2496145624685056,1.2496146645533095,1.2496147150449068,1.2503854291239782,1.2496146851904075,1.250384801009614
40,5.193423952032272,0.018235424817042628,0.005700332985725254,22.620477999012817,8.020000000000001e-06,1.2495964472966143,1.2495965687022377,1.2495966303838477,1.249596744683222,1.249596799828334,1.2504033587988033,1.2495967676427835,1.2504026560066634
41,5.193474330058025,0.018235640198270127,0.00535470899194479,22.6216177400835,8.200000000000001e-06,1.2495780920386907,1.249578227034327,1.2495782958525394,1.249578423482952,1.2495784834509769,1.2504216905863064,1.2495784489522284,1.2504209063928404
42,5.193525839223645,0.018235860323498138,0.005682250019162893,22.622773822578,8.380000000000001e-06,1.249559332595619,1.2495594823148894,1.2495595588762547,1.2495597010250843,1.2495597659589366,1.2504404244573943,1.249559729199753,1.2504395517186344
43,5.193578479528777,0.018236085194030246,0.005322124983649701,22.623959930278577,8.560000000000001e-06,1.24954016888043,1.2495403345200555,1.2495404194543334,1.249540577384312,1.2495406473922916,1.2504595603841608,1.2495406084667127,1.2504585915249855
44,5.193632250966271,0.018236314811342125,0.005347917031031102,22.62518950311262,8.740000000000001e-06,1.2495206007904207,1.2495207835907123,1.24952087758411,1.2495210526347291,1.2495211277806604,1.2504790983396845,1.2495210868375755,1.2504780253564045
45,5.193687153560841,0.018236549176855882,0.005508500034920871,22.626457985378558,8.920000000000001e-06,1.2495006282325896,1.2495008294966004,1.2495009332686735,1.2495011268610812,1.2495012071516514,1.2504990382887224,1.2495011644031864,1.250497852723231
46,5.193743187296561,0.018236788292124544,0.005577332980465144,22.627738244905988,9.100000000000001e-06,1.2494802511024925,1.2494804721966994,1.2494805865051146,1.249480800142233,1.2494808855410535,1.250519380202226,1.249480841250276,1.2505180731156902
47,5.1938003521677905,0.018237032158664845,0.005417541018687189,22.629066169266924,9.280000000000001e-06,1.2494594692930874,1.2494597116723076,1.2494598372901737,1.2494600725611311,1.2494601629701534,1.2505401240480716,1.2494601174690594,1.2505386860282395
48,5.193858648145718,0.018237280778148863,0.005428374977782369,22.63042370244485,9.460000000000001e-06,1.249438282707404,1.2494385478602028,1.2494386856244948,1.2494389442091025,1.2494390394391035,1.250561269790499,1.2494389931589562,1.2505596909394914
49,5.193918075215368,0.018237534152224583,0.005526249995455146,22.631802217284736,9.640000000000001e-06,1.2494166912405027,1.2494169807388005,1.2494171315065645,1.249417415178128,1.2494175149611062,1.2505828173951647,1.249417468415556,1.250581087293124
50,5.193978633323695,0.018237792282566608,0.005473333003465086,22.633222381776555,9.820000000000001e-06,1.249394694801126,1.2493950102709024,1.2493951749347498,1.2493954855632636,1.2493955895303743,1.250604766828391,1.2493955433398063,1.250602874536027
51,5.194040322405176,0.0182380551709819,0.005552666028961539,22.63467946550896,1e-05,1.2493722932727227,1.2493726364265987,1.2493728159070057,1.249373155463326,1.249373263143136,1.250627118051053,1.2493732180356085,1.2506250520859035
52,5.19410314239251,0.01823831808397846,0.005438417021650821,22.636173135322196,9.999890338174275e-06,1.249349890062981,1.2493502621516974,1.2493504571257426,1.2493508271374696,1.249350937858365,1.2506494684696028,1.2493508946767122,1.2506472200860215
53,5.194165961776799,0.01823858101659625,0.00555599998915568,22.637676658331877,9.999561358041869e-06,1.2493274856294874,1.2493278879209688,1.2493280990777993,1.249328501117199,1.2493286140978688,1.2506718175714717,1.2493285737917528,1.2506693778225362
54,5.194228779119892,0.01823884396377464,0.005625749996397644,22.63917596739447,9.999013075636806e-06,1.2493050804409331,1.249305514226608,1.2493057422485134,1.2493061779294266,1.249306292255005,1.250694164849515,1.2493062559048855,1.2506915246213575
55,5.1942915929656195,0.018239106920385474,0.005526375025510788,22.64068808378372,9.998245517681596e-06,1.249282674970391,1.2492831415624668,1.249283387123575,1.2492838580980274,1.2492839727397753,1.2507165097978246,1.2492839415354116,1.2507136598157709
56,5.194354401838353,0.018239369881287302,0.0055067919893190265,22.642211992807894,9.997258721585931e-06,1.2492602696936568,1.2492607704303382,1.249261034189109,1.2492615421453794,1.2492616559411658,1.2507388519132383,1.249261631199366,1.2507357827551677
57,5.19441720425374,0.018239632841289825,0.005604707985185087,22.64375063985862,9.996052735444863e-06,1.249237865105117,1.2492384013032465,1.249238683931731,1.2492392305896505,1.249239342236275,1.250761190694032,1.2492393254121523,1.2507578928318768
58,5.194479998723716,0.018239895795114716,0.0054582919692620635,22.6452875099719,9.994627618036455e-06,1.2492154616895077,1.249216034697445,1.2492163368380795,1.249216923950924,1.2492170319981746,1.2507835256393847,1.2492170246828136,1.2507799894423495
59,5.194542783728328,0.018240158737411215,0.005601332988590002,22.646847550396362,9.992983438818916e-06,1.2491930599630823,1.249193671101552,1.2491939933950431,1.2491946227465531,1.2491947255885807,1.2508058562502486,1.2491947295221515,1.250802072014047
60,5.194605557731603,0.018240421662911087,0.005512666015420109,22.64841152564729,9.991120277927224e-06,1.2491706604187816,1.2491713110136422,1.2491716540878746,1.249172327490243,1.2491724233572516,1.2508281820307579,1.2491724404358886,1.250824139979938
61,5.19466831920308,0.01824068456622114,0.005586917046457529,22.649978881720124,9.98903822616921e-06,1.2491482635602353,1.2491489549536465,1.2491493194042278,1.2491500386951526,1.2491501256466409,1.250850502483754,1.2491501579274422,1.250846192792127
62,5.194731066574741,0.01824094744191209,0.005455125006847084,22.651559443563805,9.986737385021142e-06,1.2491258699133063,1.2491266034240422,1.2491269898317543,1.2491277568745183,1.2491278327912727,1.2508728171139853,1.2491278825019765,1.250868229913668
63,5.19479379825793,0.01824121028455722,0.005632499989587814,22.65314401813732,9.984217866622771e-06,1.2491034799836624,1.249104256955046,1.2491046658563485,1.2491054825385903,1.2491055451179105,1.250895125428387,1.249105614657871,1.2508902508170854
64,5.194856512648078,0.018241473088663203,0.006165124999824911,22.654740439372876,9.981479793771866e-06,1.2490810942912063,1.2490819160553672,1.2490823479662256,1.2490832161975631,1.2490832629426534,1.2509174269327716,1.2490833548947728,1.2509122550147018
65,5.194919208121914,0.01824173584865578,0.0059707919717766345,22.65633686390076,9.97852329991824e-06,1.2490587133697146,1.2490595812642822,1.2490600366474622,1.2490609583611547,1.249060986559565,1.2509397211371307,1.249061103712839,1.2509342420200136
66,5.1949818830123276,0.01824199855909997,0.005834750016219914,22.657963035528123,9.97534852915723e-06,1.2490363377399372,1.249037253082106,1.249037732384448,1.24903870953371,1.2490387162696304,1.2509620075523014,1.2490388616070198,1.2509562113568453
67,5.195044535663536,0.01824226121441052,0.0055882500018924475,22.65958780341393,9.971955636222685e-06,1.249013967941787,1.249014932042776,1.2490154356656136,1.2490164702265585,1.249016452360412,1.2509842856893312,1.2490166290742326,1.2509781625459255
68,5.195107164352519,0.018242523808960038,0.005487582995556295,22.66122487474066,9.968344786479417e-06,1.248991604516149,1.2489926186896627,1.2489931469754905,1.2489942409447796,1.24899419509997,1.2510065550624712,1.2489944066087582,1.2510000951419211
69,5.195169767327351,0.018242786337187445,0.005615208996459842,22.662867994830954,9.964516155915152e-06,1.2489692480041954,1.2489703135445476,1.2489708668007495,1.2489720221954361,1.248971944754172,1.2510288151839921,1.2489721947039112,1.2510220086989248
70,5.19523203045174,0.018243048758968063,0.00558029196690768,22.66118635037199,9.960469931131939e-06,1.2489469022325994,1.2489480215924287,1.2489485957059092,1.2489498140259414,1.248949697343924,1.2510510662643226,1.2489499939895372,1.251043910789429
71,5.195294253409092,0.018243311037556966,0.005521707993466407,22.659472806324764,9.956206309337067e-06,1.248924570718828,1.2489257473627244,1.2489263342519987,1.2489276165294951,1.248927449332545,1.2510733084446366,1.248927805081087,1.2510658081765471
72,5.19535643722069,0.01824357314007537,0.005346291000023484,22.657790964243635,9.951725498333449e-06,1.2489022566047667,1.248903494870819,1.2489040829898759,1.2489054298403865,1.2489051976663668,1.2510955417930507,1.248905628572604,1.2510877067556465
73,5.195418576886719,0.018243835037120387,0.005319832998793572,22.656125031574117,9.947027716509489e-06,1.248879962694328,1.2488812676835035,1.2488818424611476,1.2488832541298232,1.2488829397294685,1.2511177663131086,1.2488834650344383,1.251109611627541
74,5.195480667800296,0.0182440967022493,0.005516042001545429,22.654488437152033,9.942113192828446e-06,1.248857691508352,1.248859068978873,1.2488596132027752,1.2488610896063066,1.2488606732876921,1.2511399819464846,1.2488613150270589,1.2511315271961645
75,5.1955427056784655,0.018244358111809588,0.005715749983210117,22.652869941049886,9.936982166817273e-06,1.2488354453070758,1.2488369015788459,1.248837395744027,1.2488389365079524,1.248838396415602,1.251162188584973,1.2488391790949127,1.251153457250026
76,5.195604686559085,0.01824461924460625,0.005906000034883618,22.65127786296881,9.931634888554937e-06,1.2488132261096292,1.2488147679872912,1.248815190606808,1.2488167950987297,1.2488161075139002,1.2511843860742922,1.248817057767955,1.2511754050016788
77,5.195666606749812,0.018244880081485716,0.0064891669899225235,22.649696188587285,9.926071618660238e-06,1.2487910357319902,1.2487926704423078,1.2487929983104198,1.2487946656688702,1.2487938052597667,1.2512065742151577,1.248794951566695,1.2511973731800776
78,5.195728462776356,0.018245140605388007,0.0064167919917963445,22.648151378178074,9.9202926282791e-06,1.2487688758118913,1.2487706109094774,1.24877081936807,1.2487725485298933,1.2487714885516181,1.2512287527754515,1.248772861000999,1.2512193640442673
79,5.195790251393678,0.01824540080085697,0.006127750035375357,22.646602004000663,9.914298199071363e-06,1.2487467478252392,1.2487485911618392,1.2487486542893758,1.24875044401166,1.2487491565015894,1.251250921488491,1.2487507865704597,1.2512413794679345
80,5.1958519695143774,0.018245660653988527,0.0061369590112008154,22.645081009686077,9.908088623197049e-06,1.2487246530949483,1.2487266127696672,1.248726503578718,1.2487283524591326,1.2487268084082386,1.2512730800606686,1.248728728767221,1.2512634209818616
81,5.195913614216482,0.01824592015228071,0.0060724999639205635,22.6435859140267,9.901664203302126e-06,1.2487025928316897,1.2487046771073242,1.2487043677395495,1.2487062742342558,1.2487044437373005,1.2512952281689904,1.2487066880802322,1.2512854897865169
82,5.195975182710285,0.01824617928442397,0.006003624992445111,22.642101848649336,9.895025252503757e-06,1.248680568124112,1.2486827854160034,1.2486822472708854,1.2486842097109188,1.2486820620976826,1.25131736547161,1.2486846649891699,1.251307586801401
83,5.19603667231013,0.018246438040188943,0.006130750000011176,22.64062286015,9.888172094375035e-06,1.2486585799571635,1.2486609388172158,1.2486601426674804,1.2486621592742244,1.2486596632184583,1.2513394916093918,1.2486626599645656,1.2513297126931928
84,5.196098080415623,0.01824669641026195,0.006186374987009913,22.639146571056152,9.881105062929221e-06,1.248636629238025,1.2486391383056719,1.2486380544225157,1.2486401233154656,1.2486372469345532,1.251361606205035,1.248640673473293,1.2513518679267355
85,5.196159404493619,0.018246954386261248,0.006457375013269484,22.637688617964635,9.87382450260346e-06,1.248614716779314,1.2486173847676076,1.2486159830276768,1.2486181022329124,1.24861481317998,1.2513837088643944,1.2486187059783755,1.251374052763356
86,5.196220642078827,0.018247211960449955,0.00640179100446403,22.63625577942659,9.866330768241984e-06,1.248592843350184,1.2485956789971049,1.2485939289726928,1.2485960964381044,1.248592361962925,1.2514057991821792,1.248596757942079,1.2513962673009338
87,5.1962817907197625,0.018247469125736125,0.006428208027500659,22.63481926642111,9.858624225078841e-06,1.2485710096627338,1.2485740217061805,1.248571892742169,1.2485741063424203,1.2485698933517817,1.2514278767438098,1.2485748298202144,1.2514185115138796
88,5.196342847988873,0.018247725875569224,0.006437750009354204,22.633380182068883,9.850705248720069e-06,1.2485492163609995,1.2485524135779793,1.2485498748219503,1.2485521323649587,1.2485474074730256,1.2514499411247215,1.24855292206445,1.2514407852319485
89,5.196403811441201,0.01824798220397687,0.006136625015642494,22.631962863636513,9.842574225125401e-06,1.248527464055073,1.248530855202814,1.2485278756948872,1.2485301749261346,1.2485249045129116,1.2514719918930115,1.2485310351259677,1.2514630881599562
90,5.196464678630412,0.01824823810539667,0.006217041052877903,22.63054122833401,9.834231550589462e-06,1.2485057533200312,1.248509347133922,1.2485058958433337,1.2485082344498888,1.2485023846613832,1.2514940286093728,1.2485091694534634,1.2514854199349377
91,5.196525447076903,0.018248493574582622,0.00604870798997581,22.629125842069385,9.825677631722436e-06,1.2484840847009335,1.2484878898810485,1.248483935746923,1.2484863113605065,1.2484798481732495,1.2515160508301404,1.2484873254906321,1.2515077801045456
92,5.196586114238659,0.018248748606631802,0.0059933330048806965,22.627713672297364,9.816912885430259e-06,1.2484624587329782,1.2484664839184125,1.2484619958850147,1.2484644060840242,1.2484572952970137,1.251538058108172,1.2484655036828378,1.25153016814647
93,5.1966467267257155,0.018249003197487054,0.005498707992956042,22.626340894451186,9.807937738894303e-06,1.2484408758081351,1.2484451296022452,1.2484400767318136,1.2484425190565458,1.2484347265490148,1.2515600499734634,1.2484437044667942,1.2515525832723355
94,5.196707264155737,0.018249257343693863,0.005600499978754669,22.62501966701222,9.798752629550547e-06,1.2484193362409504,1.2484238271703463,1.2484181787617201,1.2484206507229554,1.248412142575522,1.251582025938208,1.24842192828449,1.2515750245596449
95,5.196767697473405,0.018249511041860147,0.005556832998991013,22.62370701994249,9.789358005068262e-06,1.2483978403634857,1.2484025768659635,1.2483963024430842,1.2483988015208174,1.24838954400303,1.2516039855189447,1.2484001755695668,1.2515974910749652
96,5.196828024369375,0.018249764288677063,0.005612042034044862,22.622369957600057,9.779754323328192e-06,1.2483763885080297,1.2483813789492715,1.2483744482469739,1.2483769718885092,1.2483669314129309,1.25162592823556,1.2483784467560144,1.251619981874114
97,5.1968882424324665,0.01825001708092698,0.005799458012916148,22.621031082988544,9.769942052400236e-06,1.2483549810020431,1.2483602336690365,1.2483526166446641,1.2483551622633315,1.248344305363104,1.2516478536071345,1.2483567422786546,1.2516424960220418
98,5.196948349152137,0.018250269415311094,0.005417208012659103,22.619702402874307,9.759921670520634e-06,1.2483336181981122,1.2483391413141376,1.2483308081055517,1.2483333730812478,1.24832166637134,1.2516697611590561,1.248335062573481,1.251665032577982
99,5.197008341853502,0.018250521288638386,0.005709458026103675,22.61836229063009,9.749693666068666e-06,1.248312300448956,1.2483181021483836,1.2483090230956486,1.2483116047688214,1.2482990149120912,1.2516916504195983,1.248313408072398,1.2516875906471148
100,5.19706821775008,0.01825077269768399,0.008049875032156706,22.61700530650671,9.739258537542836e-06,1.2482910281228805,1.2482971164720504,1.2482872620856504,1.2482898577569235,1.248276351421087,1.2517135209207795,1.2482917792085606,1.2517101693147528
101,5.197127973863102,0.018251023639075832,0.006038667052052915,22.615630317738777,9.728616793536588e-06,1.2482698016183802,1.2482761846043027,1.2482655255426771,1.248268132468972,1.2482536762769734,1.2517353721997737,1.2482701764136568,1.25173276773128
102,5.197187607011409,0.018251274109578088,0.0064295000047422945,22.614244963194317,9.717768952713514e-06,1.2482486213363388,1.2482553068776163,1.2482438139326282,1.2482464293235584,1.2482309898123858,1.2517572038020395,1.2482486001174986,1.2517553850264014
103,5.197247113814798,0.018251524105763323,0.006127167027443647,22.612843081901495,9.706715543782065e-06,1.2482274877101742,1.2482344836394343,1.2482221277220105,1.2482247487346267,1.2482082923047684,1.2517790152735584,1.24822705075302,1.2517780204036515
104,5.19730649063481,0.018251773624132602,0.006176041963044554,22.611413724285523,9.695457105469805e-06,1.2482064012013818,1.2482137152710977,1.2482004673782983,1.2482030911136948,1.248185583969974,1.2518008061683379,1.2482055287495444,1.25180067308378
105,5.1973657335416465,0.018252022661085412,0.006131666013970971,22.60995331435445,9.683994186497132e-06,1.2481853622881427,1.2481930022048342,1.2481788333679331,1.2481814568653586,1.2481628649488357,1.2518225760486172,1.2481840345399016,1.251823342323547
106,5.197424837506518,0.018252271212910644,0.005851499969139695,22.60846738704676,9.672327345550544e-06,1.2481643714894208,1.2481723448835211,1.2481572261565506,1.2481598463863153,1.2481401353147128,1.2518443244861335,1.2481625685533153,1.2518460274339778
107,5.197483798417457,0.01825251927572303,0.005790165974758565,22.606953183381652,9.66045715125541e-06,1.2481434293512363,1.2481517438105636,1.2481356462084794,1.2481382600685456,1.2481173950598001,1.251866051058592,1.2481411312204775,1.2518687277751142
108,5.197542611327022,0.018252766845556975,0.005678542016539723,22.605408027025145,9.648384182148252e-06,1.2481225364722388,1.2481311994965256,1.2481140939896331,1.2481166982966247,1.2480946440820795,1.2518877553529686,1.248119722971765,1.251891442761494
109,5.197601270683521,0.018253013918193003,0.005513457988854498,22.60380766586344,9.636109026648556e-06,1.2481016934847635,1.2481107125235618,1.2480925699672556,1.248095161449177,1.248071882194231,1.2519094369654629,1.2480983442420348,1.2519141718628428
110,5.1976597703483405,0.018253260489214884,0.005688792036380619,22.60216572834313,9.623632283030079e-06,1.2480809010709795,1.2480902835280248,1.2480710746061365,1.2480736498939677,1.2480491090965782,1.2519310955069043,1.248076995464255,1.251936914620947
111,5.197718103526476,0.018253506554020412,0.005643874988891184,22.600462994282474,9.610954559391704e-06,1.2480601599770835,1.248069913175933,1.2480496083747292,1.2480521639947566,1.2480263243693483,1.2519527305961757,1.2480556770742435,1.2519596706522704
112,5.19777626266352,0.018253752107800843,0.005524000036530197,22.598692876093907,9.598076473627798e-06,1.2480394709959175,1.248049602223176,1.2480281717374273,1.2480307040997003,1.2480035274535182,1.251974341869423,1.2480343895047774,1.251982439646447
113,5.197834239308601,0.018253997145248453,0.005443291971459985,22.596875129486126,9.58499865339809e-06,1.2480188350063304,1.2480293515042145,1.2480067651645381,1.2480092705520993,1.247980717665453,1.251995928970146,1.2480131331985431,1.252005221401576
114,5.197892023918049,0.018254241660820424,0.005590542044956237,22.594957153970004,9.571721736097089e-06,1.247998252960925,1.2480091619448739,1.2479853891229478,1.2479878636798623,1.247957894132052,1.2520174915660371,1.2479919085927589,1.2520280158125003
115,5.1979496057048795,0.018254485648666385,0.005484875000547618,22.592968116346604,9.558246368823013e-06,1.2479777259040952,1.2479890345260105,1.2479640440822712,1.2479664837979683,1.247935055806443,1.2520390293401682,1.2479707161307376,1.252050822888451
116,5.198006972402254,0.018254729102481826,0.005493416974786669,22.590872458644213,9.544573208346252e-06,1.2479572549758615,1.247968970355104,1.2479427305151576,1.2479451312094703,1.2479122014342623,1.252060541994015,1.2479495562587077,1.2520736427581982
117,5.198064109934013,0.018254972015420978,0.005560917023103684,22.588674894326488,9.530702921077358e-06,1.2479368414551166,1.2479489706534501,1.2479214488934853,1.247923806201093,1.2478893295089244,1.2520820292565369,1.2479284294286637,1.252096475708582
