iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13
10,1.5376257063965604,0.0009721067578921908,0.03079816699028015,13.476967904629202,1.8819999999999986e-05,1.2497783565945124,1.2502218786607795,1.2502216453606052,1.249778391024711,1.249778467688537,1.2502218207198528,1.2502215863506136,1.249778405027466,1.250221601786966,1.2497784468150235,1.2502215661056746,1.2502215834717867,1.2497851781423104,1.2502215781514312,-9.927622997860967e-05,0.2818526667339033,0.4340660941248818,0.5309646965949331,0.5988776163039885,0.6490224856890402,0.6875469581351513,0.7184007540692938,0.7435919503523296,0.7645656213580038,0.7823101369863278,0.797525286468509,0.8107206591532937,0.8223766390185734
11,1.5376035789532096,0.0009721328145784529,0.030729166988749057,13.497746441836497,2.079999999999999e-05,1.2497318433652187,1.2502684248631557,1.2502681537111449,1.249731878835717,1.2497319090557162,1.2502682909076386,1.2502679973145223,1.2497319001772391,1.2502681258701545,1.2497319463022831,1.2502680738647556,1.2502680911758663,1.2497401877441285,1.2502680872255807,-0.0001201145286902906,0.28187347394133677,0.43407072566509347,0.5309438931100962,0.5988983866148765,0.6490432752401879,0.6875261210484832,0.7183799529445238,0.7435711537231149,0.764544822653614,0.7822893365852981,0.7975044872521215,0.8106998072875123,0.8223766390185734
12,1.5375788541538467,0.0009721619884767161,0.0303417089744471,13.48317318209773,2.2779999999999995e-05,1.2496809043034252,1.250319347841316,1.2503190825585815,1.2496809409996592,1.2496808512128657,1.250319130708536,1.250318816827674,1.249680971135709,1.250319083928352,1.249681018948961,1.2503190122413625,1.2503190222913487,1.2496913233467795,1.2503190241420619,-0.00014293647889709703,0.28189625553909337,0.4340732840227315,0.5309211085430858,0.598921116894011,0.6490660295918631,0.687503266754204,0.7183571711030401,0.7435483783052147,0.7645220441055469,0.7822665565320235,0.7974817073609834,0.8106769870302376,0.8223766390185734
13,1.5375527615733384,0.0009721937598187833,0.030711499974131584,13.475230823467495,2.476e-05,1.2496255361676691,1.2503746555477981,1.2503744374693262,1.2496255804153074,1.2496253995457958,1.2503742870519585,1.2503739507075404,1.2496256204184413,1.2503744792933165,1.2496256606064586,1.2503743793215774,1.250374381209233,1.249638694224793,1.2503743910022358,-0.0001677448934910787,0.2819210137871159,0.4340758532239819,0.530896345165355,0.5989458518144886,0.6490907425224024,0.6874783623598073,0.7183324085575977,0.7435236255977119,0.7644972854016715,0.7822417961576622,0.79745694657186,0.810652186876644,0.8223766390185734
14,1.5375244736764957,0.0009722291382222337,0.0303518750006333,13.468810685020674,2.6740000000000005e-05,1.2495657501850117,1.250434313774588,1.2504342056913136,1.249565791371455,1.249565366934772,1.250433731679942,1.2504334332854554,1.2495658484222243,1.250434315080213,1.2495658740948417,1.2504341797418004,1.250434164149372,1.2495829728385957,1.250434187474273,-0.00019453499265630143,0.28194774407434936,0.4340743508392547,0.5308695981271332,0.5989725163107746,0.649117399337989,0.687451391276531,0.7183056645762218,0.7434968956787873,0.7644705470836984,0.782215056962761,0.797430204543391,0.8106254270442381,0.8223766390185734
15,1.5374955593932542,0.0009722666045455763,0.03033916698768735,13.482073399235182,2.8719999999999996e-05,1.2495015279073738,1.2504984702422977,1.2504984123192093,1.2495015692794715,1.2495008237571705,1.2504976650822182,1.2504973228365532,1.2495016502617988,1.2504985843662688,1.2495016698455088,1.250498399858561,1.2504983716562914,1.2495223307930645,1.250498406878663,-0.00022331085564032297,0.28197646470983234,0.43407529192361644,0.5308408672011096,0.5990011147423483,0.6491460433271651,0.6874224408644063,0.7182769402716626,0.7434681874304222,0.7644418295649354,0.7821863356702785,0.7974014831031364,0.8105966123327195,0.8223766390185734
16,1.5374636285807664,0.0009723085451270448,0.030103833007160574,13.461527177421816,3.07e-05,1.2494329035251457,1.2505670024553721,1.2505670025014817,1.2494329154890256,1.249431620123849,1.2505658513766675,1.2505654918160873,1.2494330337553734,1.2505673002615432,1.2494330351577645,1.2505670526243284,1.2505670011179004,1.2494602324948565,1.250567056030781,-0.00025406149814282824,0.2820071628102054,0.43406826140475663,0.5308101496336058,0.5990316128961102,0.6491766183591814,0.6873913845417804,0.718246234011825,0.7434375033616996,0.764411132468209,0.7821556353863963,0.7973707776145743,0.8105658760261385,0.8223766390185734
17,1.537432511286381,0.0009723545683085908,0.030428708996623755,13.455379439780817,3.2680000000000006e-05,1.2493598648731654,1.2506397808951533,1.2506399917514517,1.2493598394750816,1.2493578031764005,1.2506381877780683,1.2506379596299093,1.249360000258859,1.250640466259577,1.2493599704749008,1.2506401450434868,1.2506400517087364,1.2493963608365253,1.2506401356407182,-0.0002867945528370432,0.2820398209485903,0.4340550499228231,0.5307774490381734,0.5990640436002949,0.6492091085000247,0.6873582021473045,0.7182135451973057,0.743404843969755,0.7643784558878259,0.7821229576559364,0.7973380908636563,0.8105332014924368,0.8223766390185734
18,1.5374015684043312,0.0009724033546638165,0.03030362498247996,13.447723576772955,3.466000000000001e-05,1.2492824240033626,1.2507167860806054,1.2507174054322463,1.2492823470699659,1.2492794386464874,1.2507146053209226,1.2507145826996053,1.2492825514208028,1.250718085493905,1.2492824741273028,1.2507176760853425,1.2507175277684437,1.2493317071610124,1.2507176472578223,-0.00032150640042758193,0.2820744381393992,0.43404070901576375,0.5307427712423909,0.5990984511015902,0.6492435025955625,0.68732284476655,0.7181788729790659,0.7433702098659111,0.7643437999974656,0.7820883027386106,0.797303422852336,0.8104985986631464,0.8223766390185734
19,1.5373688234589835,0.0009724556593710061,0.030573915981221944,13.464632413449914,3.664e-05,1.2492005417368517,1.250798189106674,1.2507992404639827,1.249200416434406,1.2491964075778192,1.2507954431162915,1.2507955128696955,1.2492006799799518,1.2508001520477092,1.249200564205822,1.2507996271867252,1.2507994165155196,1.249262572559162,1.2507995784255843,-0.00035820744830653055,0.2821110348000426,0.434023401839346,0.5307061041240606,0.5991347281260537,0.6492798607142289,0.6872854357212159,0.7181422186402849,0.7433336008968596,0.7643071662150454,0.7820516669254245,0.797266775877353,0.8104619016334746,0.8223766390185734
20,1.5373351604560215,0.0009725113627150548,0.030283291009254754,12.97182175597383,3.8620000000000006e-05,1.2491144972397474,1.2508857245597742,1.250884694631223,1.249113371073369,1.2491074620744596,1.250881535229775,1.2508824876431233,1.2491142607230143,1.2508868272579696,1.2491159030407848,1.2508857647917573,1.2508845371603543,1.2492033136213456,1.2508858931726214,-0.0003968325280908381,0.28214990193072526,0.434001744500666,0.5306671006742678,0.5991704598969871,0.649318173322431,0.6872465149349488,0.7181035387001574,0.7432949934872458,0.7642685831991447,0.7820126457129346,0.7972281616406144,0.8104218425055539,0.8223766390185734
21,1.537301411294368,0.0009725732878790269,0.03053762501804158,13.01167320819188,4.0600000000000004e-05,1.2490242337489854,1.250979418070374,1.2509739096516028,1.2490212266948353,1.2490127168156857,1.250973302958676,1.2509755061559638,1.2490232952507367,1.250978079186805,1.249028439259514,1.2509760533306755,1.2509729002370664,1.249130460235476,1.2509765783176607,-0.0004373959383242813,0.2821910364215309,0.43397242696076993,0.5306257737662076,0.5992055103922873,0.6493585520162619,0.6872063062537597,0.7180628393007535,0.7432543871965098,0.7642280493670593,0.7819712581854944,0.7971875808572151,0.8103782949008549,0.8223766390185734
22,1.5372694279400396,0.000972641171173443,0.03054579097079113,12.975561144638457,4.2579999999999996e-05,1.2489297670107564,1.251078967425269,1.2510667993664486,1.2489240501501673,1.2489122399384265,1.2510702028032916,1.2510742890884017,1.2489277982194658,1.2510739291601471,1.2489381066765421,1.2510705516569784,1.2510645790848232,1.2490452519645459,1.2510716455520454,-0.0004798956469853977,0.2822344056280584,0.43393682057888316,0.5305821520566489,0.5992399773676974,0.6494008825775228,0.6871645159264463,0.7180201186527526,0.7432117875123004,0.764185564127324,0.7819275393956545,0.7971450340529057,0.8103312641560955,0.8223766390185734
23,1.5372385171448468,0.0009727144655439908,0.030345374951139092,13.012637487724808,4.4559999999999993e-05,1.2488310379213514,1.2511845145578266,1.2511635476775813,1.2488218588408802,1.2488061899146592,1.2511727143575335,1.2511788014408125,1.2488277693777823,1.251174340292686,1.2488448482424583,1.251169204234879,1.2511595905310198,1.2489488357732188,1.2511710787844288,-0.0005243475406511795,0.2822800206384341,0.43389592738887034,0.5305362517235486,0.5992738276161987,0.6494452951272025,0.6871213768300947,0.7179753831010203,0.7431671930153309,0.764141125469025,0.7818815015184979,0.7971005206634058,0.8102807906095694,0.8223766390185734
24,1.537208388335165,0.0009727931307297226,0.03052941698115319,12.993041022127388,4.654e-05,1.2487280555053566,1.2512957662479145,1.2512641124754162,1.2487146985324105,1.2486945351013978,1.2512804841496399,1.2512888781438494,1.2487232197875535,1.2512793266288766,1.2487486015217435,1.2512720512552626,1.2512579905868448,1.2488422187137806,1.2512748879113973,-0.0005707497389014196,0.28232784410159667,0.43385014769210734,0.5304880928601411,0.5993070253177393,0.6494917086127237,0.6870766829824435,0.7179286314864306,0.7431206078649525,0.7640947334432134,0.7818331741260082,0.7970540415744845,0.8102270070999636,0.8223766390185734
25,1.537178812680196,0.0009728765223923086,0.030542207998223603,13.399134393832966,4.8519999999999996e-05,1.2486217687136367,1.2514008658231832,1.2513663436634497,1.2486024191460403,1.248575303957451,1.2513940698606583,1.2514073518688031,1.248613950004277,1.2513871787872435,1.248646960530926,1.251378867317252,1.2513609730943522,1.248728227151551,1.2513827129173647,-0.0006186498525352651,0.2823769230174449,0.43380249450751296,0.5304376106426018,0.5993394278694387,0.649540490236986,0.6870340140397658,0.7178798334458202,0.7430715760027877,0.7640464391747245,0.7817831219246805,0.7970059713571219,0.8101707895440299,0.8223766390185734
26,1.5371551179689558,0.0009729653801955438,0.030482792004477233,13.398066869208757,5.05e-05,1.2485121303315467,1.251499859679022,1.2514703092101152,1.2484850596985155,1.2484486956542398,1.251513426293845,1.251533817534401,1.2484999791318574,1.2514979805876294,1.248539994526319,1.2514896718799953,1.251468522103936,1.2486071679286617,1.2514945726120905,-0.000668065945559102,0.2824272884286896,0.43375004381812343,0.5303848227805719,0.5993708977192885,0.6495916167223736,0.6869933273569565,0.7178289927257538,0.7430201330452095,0.7639962392782311,0.7817313308314089,0.7969562905130448,0.8101121467010906,0.8223766390185734
27,1.5371383166665287,0.0009730598005040187,0.030502624984364957,13.374066856882532,5.2480000000000006e-05,1.248399120512505,1.251592899237916,1.2515760286116633,1.2483626819492242,1.2483149071722441,1.2516381283606026,1.251667828108831,1.2483813318280361,1.251611838854624,1.2484277549470029,1.2516045087157481,1.2515806332719162,1.2484796513746268,1.251610495894408,-0.0007190126931443413,0.2824789831423254,0.4336926855497329,0.5303297556499803,0.5994014902206793,0.6496449824987375,0.6869542144107388,0.7177761096904333,0.7429663169645816,0.763944129734945,0.7816777902903157,0.7969049770788369,0.8100512066284711,0.8223766390185734
28,1.537128055621907,0.0009731596198572694,0.030364332953467965,13.42777949769174,5.4460000000000004e-05,1.2482825619697706,1.2516801479801847,1.251683727679333,1.2482352691514114,1.2481741744086248,1.251768880048094,1.2518091547198402,1.2482580153934655,1.2517287884271098,1.2483103174008736,1.2517233412975706,1.2516972872780079,1.2483451413059587,1.2517304617866378,-0.0007715529277854778,0.2825320366154766,0.43363063430658527,0.5302724059487812,0.599430821844878,0.6497007410066314,0.6869172064464396,0.7177211945283222,0.7429101528063194,0.7638901090271532,0.7816224790357097,0.7968520245297233,0.8099877372176317,0.8223766390185734
29,1.53712461004054,0.0009732648935985882,0.030245292000472546,13.389376416125858,5.644000000000001e-05,1.2481624839552004,1.25176155262441,1.2517934027099458,1.2481029006231812,1.248026658487768,1.2519049888961216,1.2519574142131482,1.248130055484408,1.2518489463491602,1.2481877236185959,1.2518462280589535,1.2518184807892372,1.248204452501585,1.2518545156795031,-0.0008256852749055341,0.2825864703905396,0.4335641363259744,0.5302128087411276,0.5994590856691322,0.6497587255277018,0.6868816837718954,0.7176642443938896,0.7428516746959994,0.7638341727211809,0.7815653902278444,0.7967974079480479,0.80992195504463,0.8223766390185734
30,1.5371273841609983,0.0009733755226168577,0.030229374999180436,13.40839326089397,5.842e-05,1.2480387713304717,1.2518372952998285,1.2519051739610614,1.2479655864069168,1.2478725451982495,1.2520467435628624,1.2521124170586961,1.24799746427116,1.2519723699485659,1.2480600332744776,1.2519731585662761,1.2519442033508124,1.2480573934299812,1.2519826583638287,-0.000881453875607711,0.282642318724066,0.43349344418267133,0.5301509684900682,0.59948606622819,0.6498189937689975,0.6868478345753181,0.7176052654389853,0.7427909072043337,0.7637763184085306,0.781506507464337,0.7967411156284244,0.8098537238754497,0.8223766390185734
31,1.537136394756132,0.0009734914592936315,0.03050224995240569,13.419076625800656,6.04e-05,1.2479113620639937,1.251907426012072,1.2520191639071454,1.2478233593799246,1.2477119174440776,1.2521941761614757,1.2522739637852873,1.2478602551655524,1.2520991299504973,1.2479272962508794,1.2521041481096966,1.2520744385497506,1.2479041520347938,1.2521148897085213,-0.0009388828453346457,0.2826996004297121,0.43341879280389,0.5300868994082032,0.5995115695156698,0.6498815422591223,0.6868156496426242,0.71754426106771,0.7427278761504659,0.7637165439208364,0.7814458193741654,0.7966831342237866,0.8097830678200543,0.8223766390185734
32,1.5371515368390711,0.000973612716122314,0.030161709000822157,13.402900837239903,6.238000000000001e-05,1.2477802502365412,1.2519721580040548,1.2521354167299992,1.2476762610688374,1.2475449510864838,1.2523469812877484,1.2524416797954252,1.2477184470405835,1.2522293160231872,1.2477895525952238,1.2522392102195192,1.2522091859610291,1.2477451426466044,1.2522512360561462,-0.0009979785393864076,0.28275835750361245,0.43334038461491803,0.5300206250406371,0.5995357369300984,0.6499462962196995,0.6867846948864674,0.7174812305607797,0.7426626074086595,0.7636548458439553,0.7813833145760313,0.7966234420300522,0.8097100391575841,0.8223766390185734
33,1.537172312962976,0.000973739279536976,0.03081541700521484,13.409712301828678,6.436e-05,1.2476453605216205,1.2520315965710802,1.252254010869268,1.2475243184819427,1.2473717652219594,1.2525051583225173,1.2526153664250466,1.2475720538108588,1.2523630003566788,1.2476468464842558,1.2523783580697647,1.2523484380026964,1.2475804582624095,1.252391699420598,-0.0010587729582997047,0.2828186122087085,0.43325839041146175,0.5299521564635805,0.5995584653591537,0.6500132493730287,0.6867548669732764,0.7174161762596591,0.742595124478719,0.7635912223484587,0.7813189827558501,0.796562029120478,0.8096346329801131,0.8223766390185734
34,1.5371983807328835,0.000973871261623011,0.030553792021237314,13.380571375126072,6.634e-05,1.247506726096475,1.2520856582650775,1.2523750099491269,1.2473675982336516,1.2471924005765678,1.2526681468574703,1.2527947200567875,1.2474210952945504,1.252500282402947,1.24749921121068,1.2525216346213117,1.252492189250024,1.2474107554753593,1.252536313360068,-0.001121260946551762,0.282880373231566,0.4331729740658637,0.5298815252988597,0.5995799007643725,0.6500822646635511,0.6867255420925362,0.7173490946838393,0.7425254521844432,0.7635256701526683,0.7812528174504814,0.796498873540413,0.8095569956495355,0.8223766390185734
35,1.5372293931077996,0.0009740087005460602,0.030317709024529904,13.402655876003061,6.832000000000001e-05,1.2473642621406953,1.2521346853961801,1.2524984129931493,1.2472060709376491,1.2470067676191234,1.2528364293981338,1.2529796943937899,1.2472655779579593,1.2526412075749516,1.2473466958463888,1.2526690187211236,1.2526404249561665,1.247235794500296,1.252685066010069,-0.0011854657577948457,0.28294368709899415,0.4330842148667647,0.5298087134512067,0.5995994381182924,0.6501534270942264,0.6866969741845325,0.7172799918496188,0.742453609208704,0.7634581893303827,0.7811848065419238,0.7964339711326474,0.8094770098485778,0.8223766390185734
36,1.5372655360322123,0.0009741516138138065,0.030677707982249558,13.38817920983026,7.03e-05,1.2472179457319692,1.252178756971379,1.2526242688554083,1.2470397899989543,1.2468151030961605,1.2530096436567841,1.2531700233147802,1.2471055176559254,1.2527858601287243,1.247189327379765,1.2528205351679826,1.2527931355072301,1.2470558938453076,1.2528379747772562,-0.00125140568226578,0.28300857746979846,0.43299224504645784,0.529733746572227,0.5996173180767156,0.6502266578938257,0.6866687264831325,0.7172088665836143,0.7423796186230371,0.7633887775189383,0.781114942846781,0.7963673059070219,0.8093947154302358,0.8223766390185734
37,1.5373063808748004,0.0009743000701734461,0.030780208995565772,13.377263517818188,7.228e-05,1.247067764041258,1.2522180134244087,1.2527526311046844,1.2468687927103705,1.2466174487604398,1.2531875467145914,1.2533655031601456,1.2469409302480032,1.25293431071578,1.2470271300565465,1.252976194092421,1.2529503178435086,1.2468714115148447,1.2529950546352966,-0.001319089277966704,0.2830750716759238,0.4328971866648977,0.5296566422747682,0.5996335314631733,0.6503018937587433,0.6866404416555593,0.7171357188719396,0.7423034992460184,0.7633174313484047,0.781043216066367,0.7962988603641479,0.8093101562902877,0.8223766390185734
38,1.5373515861001623,0.0009744542015505209,0.03073154197772965,13.350201878145706,7.426e-05,1.2469137539115092,1.2522525668352142,1.252883506498723,1.246693130618349,1.2464138434345104,1.253369612871268,1.2535658178667781,1.246771832628912,1.2530866503152684,1.24686012939507,1.253136030846163,1.2531119781330955,1.2466830394877713,1.2531563259314946,-0.001388508877539968,0.28314319615163613,0.432799124310371,0.5295774229504282,0.599648212570769,0.6503790069294613,0.6866114471628368,0.717060544551814,0.742225272561342,0.7632441491178327,0.7809696221974468,0.7962286182447977,0.8092234991686394,0.8223766390185734
39,1.5374005696471567,0.0009746142024740585,0.030490458011627197,13.345181380235285,7.624e-05,1.2467558725202625,1.2522825169846061,1.2530168778850541,1.2465128212642582,1.2462041172637235,1.253555808776194,1.2537708477011515,1.2465982363354153,1.2532429420925733,1.2466883548627472,1.253300056449009,1.2532781088135796,1.2464908884029413,1.2533217943990493,-0.001459683691071453,0.283212972550971,0.4326980981790585,0.5294960918441408,0.599661009935147,0.6504579695252437,0.6865815148160097,0.7169833444678773,0.7421449560512144,0.7631689296881915,0.78089415417259,0.7961565711813544,0.8091347115763037,0.8223766390185734
40,1.5374532120406375,0.00097478004349032,0.030158999958075583,13.363119724553325,7.822e-05,1.2465940393798514,1.2523078842340218,1.2531528687301925,1.2463278417193262,1.2459883814679966,1.2537466164814888,1.2539805625105396,1.2464201438595102,1.2534032144505696,1.2465118469718177,1.2534682396347447,1.2534486847534787,1.246294614285604,1.2534914429977362,-0.001532636574357085,0.28328440508044095,0.43259422965526545,0.5294126408706551,0.5996716094611534,0.6505388802081639,0.6865508510530142,0.7169041232193027,0.7420625606286952,0.7630917733064696,0.7808167998442729,0.7960827143030902,0.8090436449853967,0.8223766390185734
41,1.5375096786686706,0.0009749517787642093,0.03040845796931535,13.351303405430302,8.020000000000001e-05,1.2464282408067264,1.2523288339651903,1.253291517491717,1.2461382314989802,1.2457668084968356,1.2539417376749533,1.2541947529802484,1.2462375682776194,1.2535675392579007,1.246330623906243,1.2536405873766352,1.253623692305485,1.2460945248580002,1.253665279036633,-0.0016073788576052277,0.28335752132390973,0.4324875991519802,0.5293270871313693,0.5996801567500116,0.6506216725406149,0.6865190428355581,0.7168228794613553,0.7419781047872904,0.7630126784357346,0.7807375519391239,0.796007032394851,0.8089503247321858,0.8223766390185734
42,1.5375695684632116,0.0009751295152681039,0.030317374970763922,13.35494948758691,8.218e-05,1.2462584455051382,1.2523455409479405,1.2534329100346167,1.2459439775396346,1.2455392758312922,1.254141415373851,1.2544133120452041,1.246050514960284,1.2537359570952622,1.2461447198023452,1.2538170772725867,1.253803128493989,1.2458904760378133,1.2538432987101618,-0.0016839161291747078,0.2834323446726434,0.43237831407983246,0.5292394282074163,0.599686265098962,0.6507063810726968,0.6864860407394742,0.716739614996299,0.7418916005637542,0.7629316453537923,0.7806564006025083,0.7959295216501945,0.8088546477079767,0.8223766390185734
43,1.5376328296859412,0.0009753133218949457,0.03046741697471589,13.356907929913508,8.416000000000001e-05,1.2460845734671633,1.2523580232141995,1.2535771155709943,1.245745103676249,1.2453058707444888,1.254345672963525,1.2546361539052262,1.2458589900655548,1.2539085106588463,1.24595416239538,1.253997705866093,1.253986977383436,1.2456824039161958,1.2540254950279237,-0.0017622852515531058,0.2835088790219415,0.4322664352206693,0.5291496713883024,0.5996898191992505,0.6507930074284165,0.6864517198334563,0.7166543302689079,0.7418030593772106,0.7628486737855557,0.7805733387880726,0.7958501781980101,0.8087565544005343,0.8223766390185734
44,1.5376993895365092,0.0009755033838148079,0.030436583037953824,13.364353276926906,8.614e-05,1.2459065799769728,1.252366349299307,1.2537242135528064,1.2455415867463269,1.2450664113877392,1.2545547588244859,1.2548632362276406,1.2456630015700374,1.2540852420079454,1.2457589719028377,1.25418245749084,1.2541752201845526,1.2454701462626558,1.254211852926552,-0.0018424958470889138,0.28358713519654305,0.4321520218665402,0.5290578033500689,0.5996902376160717,0.6508815848245958,0.6864160849864741,0.7165670284414755,0.7417124954570189,0.762763763817041,0.7804883571665562,0.7957689964869054,0.8086559384584436,0.8223766390185734
45,1.5377693158804837,0.000975699886795511,0.030438125017099082,13.338391949262034,8.812e-05,1.2457245443074851,1.2523706236625336,1.2538741966159805,1.2453334742714124,1.244820927054362,1.2547680967680679,1.2550942213966787,1.2454625628959577,1.2542662230966948,1.245559164791221,1.254371346047041,1.2543678613136608,1.2452543692489246,1.2544023987501862,-0.0019245220380958135,0.2836671373944219,0.4320351320197616,0.5289638493501244,0.5996877142183632,0.6509719764366968,0.6863783860371985,0.7164777034524166,0.7416199227041224,0.7626769139445883,0.7804014510398641,0.7956859578147263,0.8085529274928256,0.8223766390185734
