iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5
31,0.07462646848218761,0.02115393510831908,0.0016069579869508743,0.0478791835841698,0.0060003999999999995,1.4642591709631283,1.4623218431693894,1.4615520428635207,1.461041615536518,1.460677390213292,1.4604031227367633
32,0.06603339595095714,0.020843871479668978,0.0016534170135855675,0.04373693246273227,0.00620038,1.4788375022263514,1.4765779808878852,1.4756785787429905,1.4750806946282418,1.4746533966544235,1.4743313729474599
33,0.07158579637865739,0.020529482180395468,0.0017229999648407102,0.0465323183231392,0.00640036,1.4939603628549332,1.4913395740908983,1.4903012198485166,1.4896103162316123,1.489116558330923,1.488744726334753
34,0.06627733521796822,0.020213204919323893,0.0016433330019935966,0.04335792646241775,0.00660034,1.50956292838898,1.5065224530655723,1.5053244723388528,1.504528142696427,1.503959529683736,1.5035318506892714
35,0.06782817734800517,0.019894632190753145,0.0015849159681238234,0.044509058453536074,0.00680032,1.5256894616180374,1.5221678231486897,1.5207856619490252,1.5198697159894665,1.5192169206251858,1.518726699275022
36,0.06929079563066824,0.019573676062103012,0.001557083975058049,0.04426224812430967,0.007000299999999999,1.5423394965812183,1.5382868604038114,1.5367092249020313,1.5356684873606874,1.5349293158031867,1.5343759437684497
37,0.06340476382781424,0.019252378522019487,0.001554165966808796,0.04203614241189558,0.00720028,1.5594664167973893,1.554814825410688,1.553015601942478,1.5518310042140306,1.5509906326389749,1.5503620022920712
38,0.06468890471720455,0.01893058021652262,0.0015673749730922282,0.04181815920745277,0.0074002600000000005,1.5770728314658606,1.5717704038928073,1.5697291186864377,1.568387318211382,1.5674364573617985,1.5667257573903308
39,0.060913810414401776,0.018610132716745685,0.0015069590299390256,0.039475712647401275,0.007600239999999999,1.5951081378202026,1.5890644788617798,1.5867589600611083,1.585246821595667,1.584176673580316,1.5833775025475574
40,0.05910731479227922,0.018290799609775747,0.0016727909678593278,0.04043977427492255,0.00780022,1.6136236861232809,1.606752603026131,1.6041399849663875,1.602424946368573,1.60120924009415,1.6002994581816548
41,0.06233351240613758,0.01797216282891193,0.0016619170201011002,0.04015731750652802,0.0080002,1.6326165158256554,1.6248616324723695,1.6219083572222583,1.619967577201057,1.6185904072834634,1.6175584577772428
42,0.06341084935113943,0.017654207162656706,0.0017914169584400952,0.04073261942708875,0.00820018,1.6521341539475292,1.6433983627490893,1.640070468787605,1.6378831347413885,1.6363304840264548,1.6351664251912104
43,0.0637097987244881,0.0173369807740768,0.0015801659901626408,0.04006488077494466,0.00840016,1.672160400836153,1.6623643754690105,1.6586409201352055,1.656194714653911,1.654459208406643,1.6531585158193787
44,0.06695798564377158,0.0170196325552612,0.0015972090186551213,0.04173542491284789,0.00860014,1.6927828993915075,1.6818214866976129,1.6776809990079575,1.6749662154351663,1.6730435635954781,1.6716048059547763
45,0.06334271032702027,0.016703390319625453,0.0016777500277385116,0.04035369425707347,0.00880012,1.71395959240096,1.70172842649617,1.6971395957867408,1.6941378894720096,1.6920161618717837,1.6904309743451438
46,0.06512977231940627,0.01638816186046864,0.0016460409970022738,0.040323313081514184,0.0090001,1.7357028357410524,1.7221027196130918,1.7170374097458778,1.7137349545523703,1.711407568668604,1.7096732477698673
47,0.05580738304419217,0.01607774131915939,0.0015750830061733723,0.035993333909960346,0.009200080000000001,1.7578532707123937,1.7427326038707125,1.737138552596306,1.7335022506630866,1.730945814632304,1.7290446075760613
48,0.06263630265530665,0.015768493885195252,0.0015439589624293149,0.04005834504965449,0.00940006,1.7806070449726532,1.7638625021103473,1.757696846175104,1.7537008239440472,1.750898023136878,1.7488170022682208
49,0.05920871112370305,0.015462389163422277,0.0015793340280652046,0.0380227634521884,0.00960004,1.8038977620683525,1.785370405147768,1.7785827099709364,1.7741966042783524,1.7711271025691186,1.768851362455497
50,0.06051357450011468,0.015159577157904242,0.0015805420116521418,0.03708629892226436,0.00980002,1.8276950457422516,1.8072329746620643,1.7997916713657682,1.7949980240477497,1.7916514734712379,1.7891745089246374
51,0.062089419293737416,0.014859221480861218,0.0017109999898821115,0.03794637043936859,0.01,1.8520618003457976,1.8295195678889244,1.8213891019998873,1.816173924979116,1.812545584155412,1.8098668950200774
52,0.054734490721003504,0.014569992744715727,0.0015801670379005373,0.03412518117943631,0.009999878165711622,1.876332302178577,1.8515988508030365,1.8427418957343769,1.837083821861002,1.8331591804499046,1.830267918882055
53,0.058615110022819696,0.014289685734013229,0.00151629198808223,0.03596552588007865,0.009999512668784518,1.9006299521508891,1.873594926331764,1.8639797313921134,1.8578611723605636,1.8536296214179104,1.8505188365716236
54,0.05308609447711561,0.014019545963783244,0.0015727910213172436,0.03308403872958688,0.00999890352703249,1.924810925927984,1.895397672949874,1.8849855450397037,1.878380011883406,1.8738218879944586,1.8704757886612773
55,0.0579300249415073,0.013757508851527524,0.0015220829518511891,0.03482468416025822,0.009998050770144252,1.9490042922929363,1.917096937486423,1.9058760224888032,1.8987770052953394,1.8938891395548094,1.8903060648380452
56,0.061269068896993864,0.01350195390599875,0.0015722920070402324,0.03606330287472521,0.00999695443968197,1.9732870813024381,1.9388035622503204,1.9267622841553715,1.919169125598139,1.9139549686572972,1.9101396852743682
57,0.058196946808211004,0.013253831015910093,0.0015870420029386878,0.034397402699940925,0.009995614589079242,1.997581429177158,1.9604293611876804,1.9475473636077478,1.9394483133266194,1.9339019816586622,1.9298517058482705
58,0.056616822026364526,0.013013228306502086,0.0016496669850312173,0.03390152915442752,0.0099940312836385,2.0218861230945397,1.981934197738662,1.9681871115497733,1.9595715972211916,1.9536880072665688,1.9494002042817988
59,0.05249820640257135,0.012781265501955715,0.0016152500174939632,0.03142486549146855,0.009992204600527814,2.0460796087225797,2.003188552177678,1.9885516291548415,1.979406936126402,1.9731785132121245,1.9686481509619322
60,0.056190870446453094,0.012555751494302072,0.0015718750073574483,0.03382611689414621,0.009990134628777144,2.070325470085013,2.024374177845497,2.0088133066924856,1.9991218370215775,1.9925374462055463,1.9877563898252406
61,0.0556105421010537,0.012336768373808557,0.001569415966514498,0.0324747868598758,0.00998782146927399,2.0945509355852376,2.0454443958263666,2.028948103396816,2.0187016234894224,2.011756556968245,2.0067218925806105
62,0.05171812552851518,0.012125159529463019,0.001577791990712285,0.03222940760245006,0.009985265234758489,2.1187913127084665,2.066315047165004,2.048822882117462,2.037987837886183,2.030659923573496,2.0253555034153803
63,0.053954653895883053,0.011919888519284843,0.0015775420470163226,0.03108317529887058,0.009982466049817897,2.1429637928833944,2.087032612193991,2.068533382069481,2.057105346571824,2.0493943953807525,2.0438218056486517
64,0.052406789902623256,0.011720780390698604,0.0015987080405466259,0.030642852279102347,0.009979424050880543,2.1670620673276995,2.107605171843755,2.0880787659285467,2.0760457654377937,2.067943345676955,2.0620958544350554
65,0.05539879948516235,0.011526887031108579,0.0017793329898267984,0.03152083491625426,0.009976139386209164,2.191171065201645,2.128073753086723,2.1075182182226717,2.0948838003906856,2.0863940220950314,2.08027528538162
66,0.05005429893345286,0.011339359899408432,0.001571958011481911,0.029146459473083527,0.009972612215893682,2.21515420687546,2.1483369627453386,2.126721670576055,2.1134670602077303,2.1045772380548513,2.0981778803231297
67,0.05062197035169374,0.011158016415594491,0.0015723749529570341,0.02860214347127909,0.009968842711843402,2.2390101184007234,2.168359393671363,2.145671760296068,2.131788812341881,2.1224932609877163,2.1158088707731153
68,0.053428328482541934,0.010981668683664764,0.0017574999947100878,0.02965544187216772,0.009964831057778631,2.262832570455036,2.188237828595985,2.1644690737069507,2.149956454343052,2.1402569360289347,2.1332901041814867
69,0.05268222222014538,0.010810050183249587,0.0015719170332886279,0.029975724339440034,0.009960577449221733,2.28667119442085,2.2079806128608923,2.1831129944630914,2.167965887330526,2.157861696242935,2.150613208665231
70,0.04969929718463968,0.010643683233272175,0.0016047920216806233,0.027964298808142957,0.009956082093487582,2.310398973032471,2.227513018891928,2.201534834234433,2.1857501997259856,2.1752417639547246,2.1677131436198938
71,0.05063621092320552,0.010482122845804792,0.001611499988939613,0.02798293392913537,0.009951345209673482,2.334044702427213,2.2468495632256276,2.219760499376129,2.2033411124532476,2.1924323966223915,2.1846277330473938
72,0.05082051664495083,0.010324930298446403,0.0015203329967334867,0.02807076005125379,0.009946367028648461,2.357633903470094,2.266034981798829,2.2378263051128786,2.220770313269559,2.2094617684739246,2.2013820368676913
73,0.04777978087139645,0.010172722567885173,0.0016019580070860684,0.02630421701834376,0.009941147793042041,2.3810645112334936,2.2849846866765184,2.2556414941491516,2.2379409920447166,2.2262290215494898,2.217872653192772
74,0.048970792456731055,0.010024584145901237,0.0014982920256443322,0.027608031839494666,0.009935687757232404,2.4044594139110447,2.303801821969526,2.273297370143116,2.2549345541221393,2.24280600127544,2.2341623376148236
75,0.05101030917208721,0.009880330764589823,0.0016459999606013298,0.026423713301994608,0.00992998718733399,2.4277443876020905,2.3224461428103402,2.290797162241632,2.2717876710038754,2.259257620324569,2.250340728523088
76,0.04760838480317959,0.009740501589479717,0.0015505829942412674,0.025060716792869704,0.009924046361184534,2.4508465023483628,2.340861417753826,2.30806280256408,2.2884040722212204,2.2754701923505674,2.2662777249830306
77,0.04424473378407325,0.009605411127112468,0.0015088329673744738,0.024368512269753933,0.009917865568331524,2.473757008672839,2.3589940962404436,2.3250261923509963,2.3046986925947475,2.29134527439318,2.2818642903914914
78,0.04861242593253813,0.009473690599956832,0.0015903330058790743,0.02634158718787875,0.009911445110018081,2.496655953461614,2.376977689915251,2.341831359032871,2.320831084388134,2.307054764108397,2.29728164932749
79,0.04761117309762147,0.009345584955299108,0.0015810420154593885,0.024460444001903003,0.009904785299168283,2.519403532207064,2.3947674333363382,2.358447292457994,2.33678132739871,2.322588141756121,2.312527879882436
80,0.05303830467889871,0.00921988504782313,0.001570958993397653,0.025820029487847704,0.00989788646037192,2.5421211969816992,2.4124887381496043,2.3750271730257775,2.352721025833733,2.3381310542679636,2.32779939098453
81,0.04784883134272392,0.009097280258035039,0.0016406250069849193,0.024719507005515604,0.00989074892986866,2.5647481200553908,2.430076518395357,2.3914704556509654,2.368519424185645,2.353528068721184,2.3429204608039518
82,0.04616542321057804,0.008978115202560186,0.0015546249924227595,0.024184764109321907,0.009883373055531672,2.587280301741383,2.447458318782028,2.4076945075746754,2.384088598524243,2.368687695725242,2.3577969445991656
83,0.045633616400255275,0.0088622297644283,0.0015890830545686185,0.02331647008423463,0.009875759196850664,2.609661975213703,2.46463535823547,2.4237218109239076,2.3994595534360945,2.3836466912548584,2.372469344546628
84,0.046018186679526986,0.00874941015599581,0.0015571669791825116,0.023588237767892567,0.009867907724914365,2.631951635888201,2.481603978234833,2.439548836117122,2.414633320167374,2.3984108685894876,2.386948300898624
85,0.04251248851295525,0.008640215619246173,0.0016121669905260205,0.02150040329039214,0.009859819022392443,2.6539950624619015,2.4982964628992077,2.455103228827553,2.42952461624215,2.4128818234708707,2.401123134838176
86,0.04593187069203715,0.008533465618486072,0.0016218749806284904,0.023170721218163187,0.009851493483516844,2.675955378099139,2.5148650154627123,2.4705414043299085,2.44430106726061,2.427237465658596,2.4151811318446677
87,0.04821925779789256,0.008428682297506195,0.0017855410114862025,0.02425699079340152,0.00984293151406259,2.697952100603915,2.531343180792633,2.485904019855971,2.4590113433071763,2.4415332348782957,2.429183337206055
88,0.044308587384481374,0.008326782530726842,0.0014820839860476553,0.021214967526914957,0.009834133531327996,2.7197354887768728,2.547586980991575,2.501068725877496,2.473533091826705,2.4556452866809932,2.443004268617928
89,0.04627129878899669,0.008227412391115739,0.0015618749894201756,0.021535442086794553,0.009825099964114322,2.741363163878383,2.563644998278937,2.5160673837940273,2.487900036105735,2.4696110617832128,2.456685498799294
90,0.04641225045301896,0.008130188681337643,0.0015133750275708735,0.021513766175803375,0.009815831252704892,2.7628485190981746,2.5795753009904807,2.530962212621432,2.5021785867887103,2.4834993195759143,2.4702969778880117
91,0.0446667146880293,0.008035343003244022,0.0017597079859115183,0.02145747008855165,0.009806327848843626,2.784231191581463,2.5953146387231523,2.5456769875849337,2.516284326567313,2.4972212280933714,2.483747334869619
92,0.044966977914289996,0.007942891111222447,0.0015668330015614629,0.02036140631765933,0.009796590215713018,2.8054300158886742,2.6108413071087333,2.5602111629323963,2.5302293343322018,2.5107980735465074,2.4970657547668296
93,0.04703233024459789,0.007851930711926131,0.0016427499940618873,0.022384280447944077,0.00978661882791157,2.826646193252711,2.6263103542750073,2.5747050991097344,2.5441411292119183,2.5243439934180216,2.5103534180456077
94,0.04682383104981294,0.007762784059952567,0.0016203330014832318,0.021051876924430658,0.009776414171430657,2.847774352722843,2.6416385540203553,2.589094660845398,2.5579731252327877,2.537827639401908,2.523593446634211
95,0.04305868235912377,0.0076761217450832964,0.0017607499612495303,0.018905118119139065,0.009765976743630838,2.868639213868857,2.6567407086886683,2.6032755790660587,2.5716058202647,2.5511184868589303,2.5366456332384697
96,0.04280531725797673,0.007591835512244086,0.0015457499539479613,0.01914309198735458,0.00975530705321762,2.889306757730527,2.671614089970387,2.6172363814954442,2.5850226856739704,2.564195258537852,2.5494844490162154
97,0.04704362250447406,0.007508998201286534,0.0016207500011660159,0.020004520403681,0.00974440562021666,2.9098620675864337,2.686400795380431,2.631156147127069,2.598419997225601,2.577266360551155,2.5623276634008927
98,0.04154864481030582,0.007428243556668915,0.0015292500029318035,0.019059214179985462,0.009733272975948424,2.9302605086646376,2.70098212387031,2.6448941883841686,2.6116378760020216,2.590155370726371,2.5749845133059006
99,0.043620232390833326,0.007349686151681836,0.0014780830242671072,0.017885725967967538,0.009721909663002288,2.950415063109711,2.7153209570129198,2.6584208690697055,2.624663047610062,2.602862126045665,2.587465804662821
100,0.04461762649062683,0.007272765664140838,0.00153104099445045,0.019582071322469665,0.009710316235210091,2.970524238598708,2.7295067272040816,2.671797765858614,2.637547707147451,2.615435024845767,2.599818060914005
101,0.043237814448797755,0.0071973549453157575,0.0017013750039041042,0.019781517951856425,0.009698493257619149,2.9906255893500706,2.7435387149324915,2.6850461524108034,2.650307377522994,2.6278817446076657,2.6120417986768976
102,0.04033548598463058,0.007124258608721105,0.0016840839525684714,0.01584596118547835,0.009686441306464712,3.010334177231996,2.7573064053589467,2.6980732474126436,2.6628559266932936,2.640121093150208,2.6240586679474385
103,0.041271226633967255,0.0070530535808987155,0.0015345829888246953,0.016965414532695962,0.009674160969141874,3.0298118765448114,2.7708594295820053,2.7109110312801503,2.6752277049094633,2.6521913451365915,2.635911932878343
104,0.04269652412460193,0.00698369202491669,0.0014871250023134053,0.016697040586636146,0.009661652844176954,3.0490697915541745,2.7841642827413575,2.7235513672042115,2.687422792687507,2.66409882310595,2.6476137526829335
105,0.04353764752100984,0.006915656674568649,0.0015787499723955989,0.017377908819060907,0.009648917541198314,3.0681901677730226,2.7973368487043055,2.736100805072901,2.699544025061732,2.6759422705293745,2.6592575463064114
106,0.03984414084471216,0.006849391600840467,0.0015003749867901206,0.016330277471734458,0.009635955680906654,3.0871024877419373,2.8103000197940675,2.748454203375531,2.7114726881163675,2.6875932894458976,2.670707961702175
107,0.04610746537889526,0.006783819377773446,0.001536541967652738,0.01864666130307623,0.009622767895044761,3.1060518813222946,2.82323031899227,2.7608123484117826,2.723425584866686,2.6992820899622774,2.682205440160668
108,0.04283764791780427,0.00671953468079625,0.0015366250299848616,0.016707064772327834,0.009609354826366708,3.124851798501267,2.8360326757730885,2.773065908224322,2.7352902196902424,2.7108929437610993,2.693631883450687
109,0.04186744369317136,0.00665687850813143,0.001545458973851055,0.015509326026709482,0.009595717128606544,3.1434178749059223,2.848578672683989,2.7851440153386706,2.7470029256417234,2.722360783048023,2.7049177997662595
110,0.04267102231760311,0.006595612547828188,0.0015211250283755362,0.015540161886319386,0.009581855466446418,3.1617774381631145,2.860913409276931,2.797089152883268,2.758611933971663,2.733741107512643,2.716124374404887
111,0.04201913785739432,0.006535780866060392,0.0015783330309204757,0.015326102749309097,0.009567770515484183,3.179941222295503,2.873022949888517,2.8088763412708633,2.770088541967549,2.7449987096601562,2.727210568469981
112,0.03971996864033814,0.006477282659799995,0.001570209045894444,0.015596019696175441,0.009553462962200483,3.197959736896515,2.884975073133093,2.8205165560823446,2.7814163507609715,2.7561037506772625,2.738140408928305
113,0.0436059071269041,0.006419674958141717,0.0016084590461105108,0.01633392164957389,0.009538933503925276,3.2159206665999536,2.8968676019950275,2.832082910520575,2.792684568853878,2.7671629304377365,2.74903675517893
114,0.0422589609179748,0.006363151576085155,0.001534750044811517,0.015091127673324687,0.009524182848803865,3.2337062952826443,2.9086335287787866,2.843557823857351,2.8038852936790555,2.778170660320157,2.759893488187962
115,0.04105200416525743,0.006307624078614044,0.0015095419948920608,0.01623226344179815,0.009509211715762368,3.2514776895896222,2.9202678257615853,2.8549218907605107,2.814973605404047,2.7890605769596073,2.7706254153452567
116,0.04198987105512809,0.0062532785187667415,0.0016211670008488,0.014888642608629196,0.009494020834472686,3.2690990647250393,2.9317233363333606,2.866146412460398,2.8259397016640135,2.799835455390451,2.781244688099814
117,0.04392377338640518,0.006199748203051497,0.0015440829447470605,0.014757198362294716,0.009478610945316945,3.286548612295777,2.943132887105491,2.8773525060099474,2.8368999562690207,2.810616669717699,2.7918816452965696
118,0.04162234411444157,0.0061472158434009916,0.0015385000151582062,0.014716126737503433,0.009462982799351401,3.3038641587495965,2.9544199101633417,2.8884628668489905,2.8477737809330694,2.8213168538384474,2.8024421535177555
119,0.04282263720608359,0.006095378941651869,0.001660624984651804,0.016142821578465524,0.009447137158269843,3.3212268462134675,2.9656319214406035,2.899495005274198,2.8585785165698376,2.831953634767216,2.81294184053313
120,0.0409260971439275,0.006044497144644476,0.0015660420176573098,0.014590734857087364,0.009431074794366457,3.338463324872531,2.976737939776134,2.9104314895094174,2.869292206135316,2.8425015037493147,2.8233541608868413
121,0.04147474824751912,0.005994700594981721,0.0015992500120773911,0.014082578881828922,0.009414796490498206,3.3555503109676366,2.987647686409356,2.921218799694118,2.8798812155871767,2.8529395860191205,2.8336638615249194
122,0.041625257016122824,0.005945921312529879,0.0015212080324999988,0.013925268463713185,0.009398303040046649,3.372490598025491,2.9983662151218544,2.931875533280788,2.890365679987858,2.863284407996688,2.843885260777178
123,0.04343029815632361,0.005897645399585796,0.0014997079852037132,0.015331321939470609,0.009381595246879296,3.389446614753015,3.0090405103544753,2.942508622541371,2.9008429720196562,2.8736359017492705,2.854123797880014
124,0.03969169334810847,0.00585028380135145,0.0015773329650983214,0.014043938254881965,0.009364673925310414,3.4062889185849743,3.01958019504752,2.9530358240692554,2.9112175712878154,2.883883194021288,2.8642552909031025
125,0.04215893990625842,0.0058035417169342955,0.0016897500026971102,0.014252696840932376,0.009347539900061343,3.4230366340916083,3.03010960223357,2.963538368689353,2.921572780232827,2.894115829583124,2.874376557779125
126,0.03974637847691271,0.005758033831362146,0.0016238749958574772,0.011530644525096372,0.009330194006220302,3.4393981401464324,3.040501089442287,2.9739125966513207,2.9318033228164895,2.904224364405518,2.8843731928213487
127,0.037801998254492555,0.005713576192328519,0.001548499974887818,0.012869325898077828,0.009312637089201685,3.4555906368383096,3.0507245156156095,2.9841301231676223,2.941877428566175,2.914173597243642,2.8942065020484082
128,0.03863510616155774,0.005670493212178752,0.0015953330439515412,0.010945929482960054,0.009294870004704857,3.471413455644572,3.0607292568550677,2.9941325018528553,2.951744713434701,2.923919374703596,2.9038384091046043
129,0.042771266740188996,0.005627968260353642,0.0016599999507889152,0.013444295010950591,0.009276893618672453,3.4871918730125073,3.070609819787073,3.0040806704902048,2.9615892690245222,2.933663072401228,2.913478590253622
130,0.041874298756637555,0.005585964291869879,0.0015968340449035168,0.013555981437081142,0.009258708807248167,3.50295320456413,3.0803461879567404,3.0139769888961396,2.9714168319417116,2.9434097421791954,2.92313337982902
131,0.04029442118298226,0.0055451240968334755,0.001523040991742164,0.011698562057817555,0.009240316456734052,3.518521547155392,3.0896890363800122,3.023628860448447,2.981055820147772,2.953006486698682,2.9326530986257864
132,0.04139183654293596,0.005505229827116504,0.0015514579718001187,0.010686930556086237,0.009221717463547325,3.5337613018188296,3.098864015783625,3.0331783876805267,2.9906215964832246,2.962552118985951,2.9421341312862923
133,0.03929574860547508,0.005466089843563135,0.0015364580322057009,0.011973164316230281,0.009202912734176675,3.548874284617878,3.107856851365295,3.042630726797408,3.0001062031920083,2.972017623559378,2.951531785960699
134,0.038321749625670906,0.0054282240313348945,0.0015479580033570528,0.008863015033784975,0.009183903185138079,3.5635010810430026,3.116612343051695,3.051902597586797,3.0094382903435095,2.9813467316690296,2.960801807443858
135,0.04099091746792021,0.005391035755922962,0.0014936249935999513,0.01108103725164397,0.009164689742930143,3.5779486988581923,3.125270675003904,3.061112509606093,3.018710808032918,2.990619262047541,2.970021125952326
136,0.03880119971637356,0.005354847868325352,0.0015977079747244716,0.009531931384324515,0.009145273343988932,3.592060701409938,3.133754104013528,3.070168152319811,3.027850620219947,2.999775906127092,2.9791354981191227
137,0.041067347712980186,0.005319171550999431,0.0015776659711264074,0.011250351576743742,0.009125654934642336,3.6060715476006258,3.1421661935652256,3.0791840336891148,3.0369586877274415,3.0089013030874985,2.9882183873818984
138,0.039287408714976026,0.005284352214353314,0.0014772089780308306,0.009730512717963477,0.009105835471063953,3.6198250198994417,3.150388176783514,3.088072320451972,3.045962545902484,3.0179307495566414,2.997207482159272
