iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,beta0,beta1,beta2
96,0.08164411779561934,0.041879580445639275,0.22873942274600267,0.11403526801284138,0.0009755527298894293,1.4034253726592643,1.3900846129544353,1.3770093732845505,0.06976898517766195,0.34819416599240866,0.43404278278030195
97,0.08029575719798097,0.04176840656178685,0.22867878200486302,0.11096667482529421,0.0009744635678164261,1.4057037976968947,1.3918150736574453,1.3780638949975634,0.07072671338350223,0.34900003892698644,0.43404278278030195
98,0.07890186429116716,0.04165806498964494,0.22782363975420594,0.11005593926694568,0.0009733513054277904,1.4079835671555732,1.3935241856869702,1.3791022686482817,0.07168383058446307,0.3497977674247332,0.43404278278030195
99,0.08022759384121377,0.04154736401709463,0.22974624717608094,0.1145010488726329,0.0009722159969336218,1.410271081264791,1.3952340758335748,1.3801719176500995,0.07264334656261417,0.35059682532244774,0.43404278278030195
100,0.07652288290494363,0.04143832507162301,0.23019535886123776,0.10470333886103317,0.0009710576976672547,1.412551955603938,1.396887210337232,1.3812537451011737,0.0735976056467915,0.35137210489459103,0.43404278278030195
101,0.07603699622047047,0.041329470071018684,0.23278189916163683,0.10669513174474575,0.0009698764640825613,1.4148264715055947,1.3985322466715533,1.382371846787759,0.07454794260682289,0.3521441115917411,0.43404278278030195
102,0.07756725656445237,0.041221915427325444,0.22534449864178896,0.10744780631384922,0.0009686723537511998,1.4170992911720266,1.400143202173665,1.3834651344693547,0.07549611843826722,0.35290257994731583,0.43404278278030195
103,0.08310309122957796,0.04111076669236605,0.22631808277219534,0.1149298284973629,0.0009674454253598092,1.4193732426965011,1.4018202497126495,1.3847738042755773,0.07644475031932838,0.3536887190737236,0.43404278278030195
104,0.07796738372199559,0.040999032403323,0.23166423430666327,0.111375016839082,0.0009661957387071484,1.4216493558494312,1.4034963686377837,1.3861598319887538,0.07739312398575655,0.35447491812910575,0.43404278278030195
105,0.07901698511142795,0.040888015187793884,0.23459414625540376,0.11358598121421636,0.0009649233547011815,1.4239268197847978,1.4052063043403764,1.387396579776493,0.07834323014033848,0.3552768816536079,0.43404278278030195
106,0.08290195645257381,0.04077728688918529,0.2317905849777162,0.11333261948779735,0.0009636283353561104,1.4262108309133361,1.4069011210251612,1.3886439366137209,0.07929491259940953,0.3560734982594976,0.43404278278030195
107,0.07341616440122875,0.040664530789726934,0.22665660502389073,0.11211078372844105,0.0009623107437893505,1.428491732812646,1.4086309320933283,1.390041063530682,0.08024497668340412,0.3568847306280746,0.43404278278030195
108,0.07793479928996166,0.040553376627602104,0.227973778732121,0.10600134455613767,0.000960970644218456,1.4307681860383719,1.4103003199174078,1.3914613102251496,0.0811905467094077,0.3576706796064242,0.43404278278030195
109,0.07598570999624282,0.04044322721178033,0.22798976907506585,0.10559367875048446,0.0009596081019579896,1.433037686113335,1.4119361716155865,1.392902354422331,0.08213150285035563,0.3584427144347462,0.43404278278030195
110,0.07196099910458947,0.040334751475023786,0.22571550076827407,0.10432144208311991,0.0009582231834163388,1.435298133758793,1.413542266215125,1.3942870743350881,0.08306753315724515,0.3592027368939313,0.43404278278030195
111,0.07177122772893839,0.04022676228696572,0.22592224227264524,0.10780551904220458,0.000956815956092479,1.4375551855311977,1.4151407634526558,1.3956666947040681,0.08400156122919342,0.35996037735278874,0.43404278278030195
112,0.07578864852590851,0.040117661437348164,0.22721406677737832,0.11215589148190559,0.0009553864885726854,1.4398156976809,1.4167522316150185,1.3971424014464535,0.08493613564988255,0.3607238563832328,0.43404278278030195
113,0.07341738804841311,0.04000985896187946,0.22515818942338228,0.1069688206958954,0.0009539348505271879,1.4420711240716135,1.4183503505698236,1.3985446540206334,0.08586830563525583,0.36148285084807646,0.43404278278030195
114,0.07446979314840513,0.03990297638688821,0.2224520081654191,0.10676029055984439,0.0009524611127067768,1.444316627632657,1.4199759713280686,1.3998186458571509,0.08679725918539044,0.3622541937189575,0.43404278278030195
115,0.06973031343652406,0.03979658554756266,0.230220478028059,0.11048310987092548,0.0009509653469393544,1.4465647292330155,1.4215917665920352,1.4010742902530255,0.08772685825592726,0.36302276958842783,0.43404278278030195
116,0.07626304128664757,0.039690629517736165,0.23300718003883958,0.11045503620891274,0.000949447626126434,1.4488150451456092,1.4231994388522395,1.4023157630543848,0.08865660895204262,0.36378890312889556,0.43404278278030195
117,0.07376596029813075,0.03958568058251067,0.2301254877820611,0.10812665189426003,0.0009479080242395868,1.4510673804627934,1.4247478203623496,1.403619303409969,0.08958438561056367,0.36453053786458767,0.43404278278030195
118,0.07175471211330363,0.03948162272331241,0.23343428084626794,0.10392536880084652,0.0009463466163168367,1.4533097974216216,1.4262769211893305,1.4049215079023898,0.09050697329446777,0.36526430676158805,0.43404278278030195
119,0.07374369512313397,0.03937874639810805,0.23295957874506712,0.1055242483428371,0.0009447634784590033,1.4555476282668376,1.4277741568332842,1.4062080904800904,0.0914263452437566,0.36598542565655073,0.43404278278030195
120,0.07122532935373846,0.03927584005842521,0.23670140421018004,0.1067254447609014,0.0009431586878259917,1.4577759927484824,1.4293086549084906,1.407438849530699,0.09234294450420348,0.3667229956811994,0.43404278278030195
121,0.07500987792832803,0.03917315642447374,0.2322159968316555,0.10683082890393174,0.000941532322633034,1.4600017539499393,1.4308291867890992,1.4087075563654876,0.09325722974634873,0.36745507692308926,0.43404278278030195
122,0.07454454496881599,0.039071557681787585,0.23241357691586018,0.10703231170171386,0.0009398844621468748,1.46222852544568,1.4323013334278554,1.4100003527044784,0.09416976117541323,0.3681675588878348,0.43404278278030195
123,0.07151718228195536,0.03896755617355554,0.23152159294113517,0.10871470624713596,0.0009382151866819099,1.4644477717454236,1.433832475957725,1.4114433776713184,0.09507972004367797,0.36890436103992474,0.43404278278030195
124,0.07644252395547566,0.03886092753999144,0.22941197641193867,0.1108456810138368,0.00093652457759627,1.4666633063396042,1.4354245915505546,1.413050183241685,0.0959884505574678,0.36966614016591204,0.43404278278030195
125,0.06669145276183286,0.03875593699054422,0.2297189966775477,0.10234741334782431,0.0009348127172878569,1.4688684815596111,1.4369860144471962,1.4146041257528055,0.09689185856387814,0.3704154817521989,0.43404278278030195
126,0.0712626387447201,0.038652031563340614,0.23041339870542288,0.10724276300277145,0.0009330796891903273,1.4710717864634415,1.4385390974422096,1.4160800449007456,0.09779440124119283,0.3711626958803184,0.43404278278030195
127,0.07437736975470063,0.038549136605313054,0.23308139014989138,0.10750292084780497,0.0009313255777690251,1.473276512762863,1.4400584334501627,1.417547836783182,0.0986959953447829,0.37189665303013086,0.43404278278030195
128,0.07496991508410665,0.03844432870472784,0.4826782951131463,0.11180601248871712,0.0009295504685168668,1.475482608760669,1.4416210473702955,1.419133896613672,0.09959829545917537,0.37264885864523617,0.43404278278030195
129,0.06625130617504582,0.03834064319254868,0.2226696889847517,0.10323925732690999,0.0009277544479501732,1.477679329223781,1.4431618482691067,1.4206968135930964,0.10049589930353703,0.3733923550416177,0.43404278278030195
130,0.07238636316239008,0.03823817659754711,0.22195126581937075,0.1065675581980875,0.0009259376036044523,1.4798769718606322,1.4446532097492697,1.4222731358010143,0.10139158742940735,0.3741156557101997,0.43404278278030195
131,0.07204106189119606,0.03813529262167227,0.22242246801033616,0.10790539004258957,0.0009241000240301347,1.4820736644678403,1.446145718977002,1.4239206206374675,0.10228563481934543,0.3748392778571055,0.43404278278030195
132,0.07440903145705377,0.03803326410824408,0.219620147254318,0.10988638948979225,0.0009222417987882565,1.4842700532026536,1.4476617115090127,1.425421715153433,0.10318062027794701,0.37557444494217773,0.43404278278030195
133,0.07213903734463756,0.03793057566139087,0.22292606998234987,0.10829325558320341,0.0009203630184460944,1.4864642114754194,1.4491884889944178,1.4269983809356703,0.10407400628264052,0.37631410933797566,0.43404278278030195
134,0.06757850931749718,0.03782916815664581,0.22029964998364449,0.10340977135308575,0.0009184637745727513,1.4886517558685322,1.450669431835384,1.428591452702238,0.1049626735515914,0.3770347096477646,0.43404278278030195
135,0.07375493946153067,0.03772834562589386,0.22049356112256646,0.10706479798057204,0.0009165441597346947,1.4908390777850957,1.4521230962596223,1.4302119528072128,0.10584975556292053,0.37774448084099393,0.43404278278030195
136,0.07501248549801878,0.037628183516520364,0.22324100136756897,0.10805705201616687,0.0009146042674912433,1.493029444068607,1.4535359511890136,1.4318811606006367,0.10673566633418133,0.3784374177651944,0.43404278278030195
137,0.06947514642729144,0.0375288084042582,0.22282285941764712,0.10403248633957674,0.0009126441923900084,1.4952107545265765,1.454945033658879,1.4335112014662075,0.10761780931519635,0.37912954976042595,0.43404278278030195
