iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,beta0,beta1,beta2,beta3
0,0.0970795714124959,0.03250784133032087,0.10630333301378414,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796
1,0.09206406963422137,0.03250771333394867,0.07104887499008328,0.06911268999844271,9.999999999999159e-07,1.2500022360855365,1.250002236085239,1.2500022360843994,1.2500022360795406,1.0000073170400711e-06,0.2817545251322904,0.4340437827866225,0.5310638054044796
2,0.09276650995473089,0.03250502770590839,0.06987262499751523,0.06872379525250472,2.097999999999987e-05,1.2500491331500316,1.2500491611014772,1.250049164368274,1.2500491623085772,2.197309888763541e-05,0.28177551046349786,0.43406476917177095,0.5310638054044796
3,0.08949590886934684,0.032499790419892954,0.0017878749640658498,0.06785829863316513,4.095999999999993e-05,1.2501406736483622,1.2501406737892207,1.250140656791988,1.2501406353648064,6.290732282193196e-05,0.2818164339122413,0.43410568571517877,0.5310638054044796
4,0.09352718268255321,0.03249198595897875,0.0019009579555131495,0.07091498062080978,6.0939999999999996e-05,1.25027704853634,1.2502770803356629,1.2502770416994589,1.250276984688719,0.00012389184858669733,0.2818774319186648,0.43416667684739707,0.5310638054044796
5,0.10483564575821219,0.03248158718453055,0.001699417014606297,0.07628006929713418,8.091999999999984e-05,1.2504587392525859,1.250458859950965,1.2504588296326882,1.2504587788155024,0.00020514700766314565,0.28195871802671524,0.43424796736936055,0.5310638054044796
6,0.0967131004162209,0.032468632172446124,0.0018223329680040479,0.07095106709417023,0.0001008999999999999,1.2506851681698052,1.2506853420336348,1.2506853922080732,1.250685466199189,0.0003063970029040084,0.2820599861843782,0.434349262659276,0.5310638054044796
7,0.09756937426278499,0.0324531058324545,0.0017800829955376685,0.07257677869587183,0.00012087999999999997,1.2509565883593996,1.2509569093081527,1.2509570377632613,1.250957236888093,0.00042775482816843837,0.28218140317464785,0.4344707060479575,0.5310638054044796
8,0.09874819565746915,0.03243500223902238,0.0017623330350033939,0.07312831317620502,0.00014085999999999992,1.251273088773752,1.2512737498826507,1.2512739530746824,1.2512742075600674,0.0005692623141317675,0.2823230500341306,0.4346123793160572,0.5310638054044796
9,0.090465612440888,0.03241439814593094,0.0017339169862680137,0.06867879573348687,0.00016083999999999998,1.2516335954515827,1.2516345561218474,1.251634791385474,1.2516350008628137,0.0007304119241077994,0.28248433162489506,0.43477367080932455,0.5310638054044796
10,0.09156255425542416,0.03239127457456435,0.0016869590035639703,0.06943650387372864,0.00018081999999999983,1.252038307535136,1.2520397432041293,1.252040050863686,1.2520401746509164,0.0009112890586277472,0.28266542846627135,0.43495478733487486,0.5310638054044796
11,0.09320575533367693,0.03236564481069184,0.0017701659817248583,0.0693723682113952,0.0002007999999999999,1.2524873372926735,1.252489116387976,1.2524894626269125,1.2524894997423222,0.0011119192778978322,0.2828662436522573,0.4351556054624336,0.5310638054044796
12,0.0966830069848782,0.03233744582145654,0.00180191604886204,0.07162107246716484,0.00022077999999999996,1.2529814575930713,1.2529838606563786,1.2529844271029746,1.2529845132075108,0.0013326566079576666,0.28308730678325816,0.4353767268624154,0.5310638054044796
13,0.09500352920885395,0.032306734973597706,0.001730124989990145,0.07109663104998996,0.0002407599999999999,1.2535207758094091,1.2535231262491602,1.2535234794831525,1.2535234258643897,0.0015735217370707777,0.28332822302272165,0.4356175564870759,0.5310638054044796
14,0.09531642866619322,0.03227347644904527,0.0017336659948341548,0.07138329967228493,0.00026074,1.2541051748938121,1.2541075979570617,1.2541078320377808,1.254107664060487,0.0018344786081984847,0.28358930105745145,0.43587857468137164,0.5310638054044796
15,0.09149144588015784,0.032237796167590316,0.002021999971475452,0.06796333021396808,0.00028071999999999993,1.2547330250557822,1.2547351573354077,1.2547351888371596,1.254734826917302,0.0021147528228202092,0.28386957857210704,0.43615875524840414,0.5310638054044796
16,0.09884002218642639,0.03219953234274807,0.0016518330085091293,0.07222559728051244,0.0003007,1.2554066520817653,1.2554087378136285,1.2554087870015609,1.2554084995688077,0.0024154227934977597,0.28417037254655636,0.436459519316157,0.5310638054044796
17,0.09351748332128497,0.03215876858385256,0.0016666249721311033,0.07118785320258594,0.00032068000000000005,1.2561257000744142,1.2561271736299775,1.2561267608915698,1.256126121872973,0.002736291136581369,0.28449114518083457,0.4367801007219887,0.5310638054044796
18,0.09799436545263764,0.03211543147925324,0.001698290987405926,0.07244279577904743,0.00034066,1.256890794012154,1.2568917213207507,1.2568910478899034,1.256890177056534,0.0030776216153915155,0.28483245785421296,0.4371212790339669,0.5310638054044796
19,0.098654043750154,0.03206953560270712,0.001658041961491108,0.07203973767265964,0.00036063999999999996,1.2577015076946023,1.2577023501196607,1.2577016453561807,1.2577007433813754,0.0034392253131602488,0.28519428889582227,0.43748303993753157,0.5310638054044796
20,0.09372834486911735,0.032021181042391725,0.0018265830003656447,0.07009148048431058,0.0003806199999999999,1.2585563734984517,1.2585576148312254,1.2585568447559334,1.2585556921042267,0.00382042474292458,0.2855759809361881,0.4378646382853266,0.5310638054044796
21,0.09355730757838499,0.03197041651996923,0.0017310840194113553,0.06997218285399674,0.0004006,1.2594557405189486,1.2594567230913754,1.2594554601655934,1.2594536769153302,0.004221334261677965,0.28597717204061285,0.4382655826475592,0.5310638054044796
22,0.10314099160978221,0.031917055918571156,0.002112833026330918,0.07250589407700235,0.00042057999999999993,1.2604014085508035,1.2604026948155302,1.2604019354110447,1.2604005451677613,0.004642801977322722,0.28639922799699213,0.438687699925773,0.5310638054044796
23,0.09064929845442535,0.03186143660604171,0.0017629590001888573,0.06858994792377528,0.0004405599999999999,1.2613907214067142,1.26139012048569,1.2613888339956307,1.2613871023557013,0.005083489465444142,0.2868396890369732,0.43912786168783907,0.5310638054044796
24,0.0946942136603674,0.03180334385777238,0.0017068329616449773,0.07180919633624087,0.00046053999999999995,1.2624265693733985,1.2624232368481942,1.262420532079115,1.2624177371993022,0.005544737404595729,0.2873004545894144,0.43958802115391765,0.5310638054044796
25,0.09788509451572283,0.03174269476562416,0.0019917500321753323,0.07259572518202806,0.0004805199999999999,1.2635093205809784,1.2635036266050566,1.2634994526958347,1.2634952782297804,0.0060267350148995764,0.2877822330911692,0.44006915530004087,0.5310638054044796
26,0.09911037995825432,0.031679410516363374,0.001668625045567751,0.0735239459143342,0.0005005,1.2646395417985963,1.2646329183086005,1.2646277412827256,1.2646221797699035,0.006529750016836435,0.2882857578846791,0.44057216911792574,0.5310638054044796
27,0.09613967599195505,0.031613654899523204,0.0018870829953812063,0.07216877487739883,0.00052048,1.265816201986582,1.265808365357144,1.2658019236036064,1.2657945912137232,0.007053227246224067,0.2888097799214547,0.4410955661900866,0.5310638054044796
28,0.08854872586161106,0.03154576525964317,0.0016910829581320286,0.06788258215904712,0.00054046,1.2670344620243532,1.2670244577727727,1.2670156258429905,1.267005336589721,0.007594928572745999,0.28935180898102214,0.44163656418711,0.5310638054044796
29,0.0888511192989954,0.031475761608731695,0.0017416250193491578,0.06802256072082284,0.00056044,1.268295282838944,1.2682804496374303,1.268268424753683,1.2682544814444492,0.008155235961792674,0.28991152418965804,0.44219493650633424,0.5310638054044796
30,0.09314487488339175,0.03140340093431307,0.0016992079908959568,0.06998567995087737,0.0005804199999999999,1.2696005876289587,1.2695813202635509,1.2695659648071247,1.2695480613688046,0.008735076946073632,0.29049116283940485,0.44277315002885614,0.5310638054044796
31,0.09097688934974368,0.03132884207946973,0.0016525419778190553,0.06896181255502665,0.0006004,1.2709497073569074,1.2709246807600776,1.270904589188857,1.2708815244350418,0.009334039361225163,0.29108962208958344,0.443369674822068,0.5310638054044796
32,0.09463727567282408,0.031251960064889804,0.0016037080204114318,0.06973198885175144,0.00062038,1.2723434740731556,1.2723126738462056,1.2722877595211077,1.272259402927127,0.009952531207287386,0.29170788596552444,0.44398592538987286,0.5310638054044796
33,0.09292932114470809,0.03117282586841711,0.001625542005058378,0.06950531399068306,0.00064036,1.2737818836256913,1.273744863094534,1.2737136230009898,1.2736786522320576,0.010590531732758127,0.2923457418972454,0.44462123235388445,0.5310638054044796
