iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9
0,0.7565053267522889,0.0031301160151349433,1.8700217599980533,,,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,1.8873483400825108,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081
1,0.7565053267522889,0.0031301362864139897,1.7841673730872571,3.756702223365366,9.999999999999159e-07,1.887351087720279,1.8873510877202668,1.8873455924467295,1.8873510877202784,1.8873455924466809,1.8873455924466638,1.8873510877203485,1.8873510877203317,1.8873455924466649,1.8873510877203017,1.0000075704125951e-06,0.2817545251328037,0.43404178277272903,0.5310628053969156,0.5987775940484373,0.6489223261147931,0.6876448540029567,0.7184988534515302,0.7436900465977788,0.7646647176173081
2,0.756504250406708,0.0031305685402937098,1.6294737299904227,3.736089225541661,2.097999999999987e-05,1.8873853574900787,1.8874087360972638,1.8872879425346039,1.8874087309364955,1.8872879509485403,1.8872879465774932,1.887408727334929,1.8874087358917055,1.887287953835774,1.8874085771064255,3.572131184817025e-06,0.28177550478692986,0.434020799990231,0.5310418230918945,0.5987566143205424,0.6489013457004165,0.687623872934534,0.7184778737094917,0.7436690682308918,0.7646647176173081
3,0.7564873492306017,0.003131417854853217,0.03394700097851455,3.7397770351729096,4.095999999999993e-05,1.8874285710336085,1.8875212785612796,1.8871754105500793,1.8875212813954374,1.8871754151631666,1.887175408844411,1.8875212791730676,1.88752127385602,1.8871754089849213,1.8875207549961721,-6.340204507939722e-06,0.2818164622592535,0.43397984181460597,0.5310008654342737,0.5987156558129803,0.6488603868380793,0.6875829145673971,0.7184369130027551,0.7436281066729082,0.7646647176173081
4,0.7564593838560505,0.003132685827697678,0.03346183383837342,3.7350106818478785,6.0939999999999996e-05,1.887471551452072,1.8876887142329255,1.8870079598289815,1.8876887175889712,1.8870080031521757,1.8870079720958068,1.8876887248441385,1.8876887050769557,1.887008006620707,1.8876876245935943,-3.284256022170862e-05,0.28187738327990186,0.43391888961118186,0.5309399163980798,0.598654719256196,0.6487994462576528,0.6875219740571287,0.7183759715957037,0.7435671744445536,0.7646647176173081
5,0.7564220401569003,0.003134373121083531,0.03422004310414195,3.735650288461575,8.091999999999984e-05,1.8875067132514383,1.8879109502949103,1.8867856027673673,1.8879110923069349,1.8867857179114282,1.886785645888382,1.887911107439991,1.887910980576785,1.8867857431027237,1.8879091992932002,-7.800666627781749e-05,0.2819581890704203,0.4338379431606587,0.5308589957542106,0.5985738075810182,0.6487185272997,0.687441058809099,0.7182950440379491,0.7434862688371976,0.7646647176173081
6,0.7563765129299231,0.0031364801647627712,0.033860820112749934,3.7367036600832053,0.0001008999999999999,1.887527345511244,1.8881878757005406,1.8865083698198137,1.8881883952580543,1.8865085460165245,1.8865084523583389,1.8881885069838686,1.888188006017262,1.886508604527268,1.888185495471171,-0.00014298440048768872,0.28205880147477563,0.4337370115495423,0.530758106414115,0.5984729179042803,0.6486176358007913,0.6873401826835138,0.7181941206780099,0.7433853843546133,0.7646647176173081
7,0.756323811299519,0.003139007165775981,0.03375917416997254,3.7360805462100872,0.00012087999999999997,1.8875277443822125,1.8885194700044612,1.8861762724140285,1.8885206034967656,1.886176507862259,1.886176389214251,1.888520995772761,1.8885196769083625,1.8861766262720354,1.8885165346655415,-0.0002284357883125959,0.2821792186222113,0.4336160987511972,0.5306372468484974,0.5983520550460041,0.6484967733743886,0.6872193574162133,0.7180731924522011,0.7432645299005484,0.7646647176173081
8,0.7562647298493473,0.0031419544157424927,0.03310575895011425,3.7347966837946047,0.00014085999999999992,1.88750313237945,1.888905452162829,1.8857892869960857,1.8889078171794211,1.8857896553354074,1.8857894608217904,1.8889086672875515,1.888905824810369,1.8857898390508585,1.8889023360059745,-0.00033468304583775385,0.2823191840186331,0.4334751776522317,0.5304964473263332,0.5982112362448238,0.648355947473741,0.6870785996093622,0.7179322421041754,0.7431237109180647,0.7646647176173081
9,0.7562000246882596,0.0031453220549154236,0.032737189903855324,3.731190450466672,0.00016083999999999998,1.887449160410334,1.889345732239044,1.8853474516192434,1.8893500044404434,1.8853480067083153,1.8853476729490264,1.889351594868923,1.8893462311235962,1.8853483412421994,1.88934292912407,-0.0004619559057461393,0.28247865282231854,0.43331425909809596,0.5303357229617578,0.5980504705992187,0.6481951650386308,0.6869179238248186,0.7177712495808166,0.742962952181153,0.7646647176173081
