k,l2o,ldro_pep,lpep
1,33.43159889127864,33.930854227399806,33.55070307733056
2,12.055570191220665,10.409255401227245,10.485116863104096
3,3.0933149077786637,9.170097422378356,4.23824070429215
4,1.1444491047178502,1.8581260022346757,1.9584767967268315
