iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12
17,0.01608340406683599,0.001236916387869245,5.639028245583177,0.019326053349384434,0.00032068000000000005,1.248746150269508,1.2487431006246557,1.2487366523834924,1.2487247834802677,1.2487098367465388,1.2486828254232087,1.2486654129334767,1.248544913290324,1.2486549410341805,1.248608968052356,1.2483828172379519,1.2482078514530135,1.2487607463263635,0.0027313471160840936,0.28448358999256546,0.43676947545301786,0.5337848804228548,0.6014919473554277,0.6516240720432799,0.690332592884052,0.7211463167245646,0.7463490743642032,0.767341485963121,0.78507016897282,0.8003389649069842,0.8108199838000862
18,0.013985819312939695,0.0012338994823283935,4.994565834291279,0.01767488880108648,0.00034066,1.2495051112084632,1.24950182940823,1.2494948194397026,1.2494820783727556,1.2494657719118676,1.2494366616544283,1.2494153590683277,1.2492915486512108,1.2493926531508854,1.2493151645921652,1.249063188417423,1.2489504929405788,1.2495151315876127,0.0030709280281943398,0.28482324441715046,0.4371087808512461,0.5341237184646273,0.6018300264391255,0.6519608828097562,0.6906670761931716,0.7214768972272084,0.746675476991477,0.7676613643140204,0.7853879945675537,0.800665726264458,0.8108199838000862
19,0.016160191374455502,0.0012307113896190996,5.783849044702947,0.019327795940424997,0.00036063999999999996,1.2503108031536387,1.2503078448943126,1.2503009581954518,1.25028804661408,1.2502708394373556,1.2502405417750997,1.2502149774694793,1.2500935733195833,1.2501740677753443,1.250051534838255,1.2497757072586682,1.2497614979899407,1.250312631570428,0.0034314156026481442,0.2851841222807665,0.4374695879640949,0.5344843575409407,0.6021901381876794,0.6523200407918348,0.6910239244465427,0.7218308929545683,0.747022895164846,0.7679971612299578,0.7857213353758289,0.8010077773974248,0.8108199838000862
20,0.016107375927083646,0.0012273639068702254,6.045906639657915,0.0194684805425479,0.0003806199999999999,1.251163076074669,1.251161927864463,1.2511560769927832,1.251143384509706,1.2511251095954086,1.251093098433511,1.2510623670379932,1.2509426391886385,1.250996002767265,1.2508186658561316,1.2504963361441985,1.2506386674075916,1.2511594455210135,0.003812781097838214,0.2855666018281966,0.4378523541327572,0.5348671825798759,0.6025724931973366,0.6527013388692926,0.6914025740289694,0.7222062300840425,0.7473890279188999,0.7683483093564379,0.7860673106952446,0.8013684214672454,0.8108199838000862
21,0.014815966397585104,0.001223843069717084,5.44061994086951,0.018537314941588567,0.0004006,1.2520604260230783,1.2520602467704045,1.252054583495661,1.2520412566198194,1.2520216633521848,1.2519871443674673,1.2519543123052435,1.2518279078789685,1.2518707416375854,1.2516493309683587,1.2512871571834716,1.251531225549198,1.2520565503334156,0.004214128775892655,0.28596875717024123,0.43825445811793257,0.5352690004941442,0.6029736651915996,0.6531012245076799,0.6918005802888788,0.7226003687703957,0.7477779887801793,0.7687274941563087,0.7864436128243774,0.8017596306876581,0.8108199838000862
22,0.015301949756945949,0.001220193687183351,5.3821524158120155,0.01894592541295082,0.00042057999999999993,1.2530034681040982,1.2530050850763066,1.2530000462527442,1.2529860879899013,1.2529642072513847,1.2529266208607024,1.2528886779010573,1.2527603083949688,1.2527790839873907,1.252504409849684,1.252079646687051,1.2524741470358136,1.2529914880050812,0.004635871247647902,0.28639176817675754,0.43867758167431264,0.5356918725510005,0.6033955808392133,0.6535214732931831,0.6922178987582206,0.7230138801449136,0.7481830664325223,0.7691172975944537,0.7868243013283792,0.8021563094694033,0.8108199838000862
23,0.015317338660794252,0.0012164195119998664,5.58003019168973,0.018521178554818617,0.0004405599999999999,1.2539907077853065,1.2539947723423928,1.2539907855708272,1.2539766699758597,1.2539524023827744,1.253912663935083,1.2538682167176147,1.2537462240147765,1.2537197127518327,1.2533710298625018,1.252867115598204,1.2534806016540145,1.2539634303612655,0.005077280527148091,0.2868348418327764,0.4391209306847159,0.5361351806378425,0.6038379687153668,0.6539623977716151,0.6926556289318848,0.7234493069172275,0.7486058628090883,0.7695155594798003,0.7872083396948968,0.8025581512196948,0.8108199838000862
24,0.015228553792721023,0.0012124938068383173,6.316141868941486,0.018649561671230597,0.00046053999999999995,1.2550233966976114,1.2550289581923282,1.25502589689046,1.2550117248429815,1.2549854011179975,1.2549445375154107,1.2548948288977373,1.2547832927168348,1.254704343920689,1.2542758088026675,1.2536891650522426,1.254550862156779,1.2549821579384777,0.005538819259954558,0.287297777183204,0.4395841115804092,0.5365984092667588,0.6043004654818994,0.6544238477111174,0.6931144888057338,0.7239072666325063,0.7490503259808641,0.769932229760058,0.7876091994345553,0.8029774692157996,0.8108199838000862
25,0.015252914398699777,0.001208393817273521,5.589076496660709,0.01814012460705784,0.0004805199999999999,1.2560994129737613,1.2561059646509547,1.2561030091871328,1.2560881815601723,1.2560603673400488,1.256019607222478,1.2559694406767445,1.2558663359709783,1.2557488418820693,1.2552507959677521,1.2545837861004827,1.2556760542056062,1.25605414819793,0.006019449989842664,0.28777965566106495,0.4400658562824804,0.5370799254081817,0.6047813484029353,0.6549041306969897,0.6935937778896901,0.7243866785453602,0.7495206441534198,0.7703791415168879,0.7880416938317722,0.8034299507335472,0.8108199838000862
26,0.014866847752289133,0.0012041364712689169,4.646135146729648,0.018839421695547264,0.0005005,1.2572221694198844,1.2572286953114349,1.2572251078157601,1.2572084700137223,1.257178252556381,1.2571353699871453,1.257088599176132,1.2569762995721767,1.2568506179202563,1.2563077036389425,1.255561504990573,1.2567523241611545,1.257176829702853,0.006520717274688141,0.28828184864196554,0.4405675689998105,0.5375808882402345,0.6052811558710339,0.6554025093366991,0.6940918687777107,0.7248829957599546,0.7500147907179903,0.7708595317400642,0.788507602427708,0.8039130257308608,0.8108199838000862
27,0.01430811769586926,0.0011997945847554406,5.686998728662729,0.01817926829441685,0.00052048,1.2583891037811978,1.2583954182126136,1.2583898904484032,1.2583699648725475,1.2583353045345171,1.2582886645427207,1.25824092010812,1.2581238017064629,1.2579782819035668,1.257380902196729,1.256548713423121,1.2578519151667478,1.2583378708231334,0.007041462722524913,0.2888035158365174,0.4410881752365252,0.5381000935525304,0.605798279483207,0.6559171651454851,0.6946043407215128,0.7253927649494297,0.7505192445433935,0.7713464919422841,0.788978367750701,0.8044011186224799,0.8108199838000862
28,0.015977261108338595,0.001195310514956749,5.119381846860051,0.01941254938449226,0.00054046,1.2596039316129102,1.2596110039260817,1.2596048574985466,1.2595831216677824,1.25954519552932,1.259495834037994,1.2594469759757525,1.2593301132644006,1.2591518485967714,1.2584834046192885,1.2575518306642937,1.258962908164118,1.259545751024183,0.007583601595019279,0.2893472678605701,0.44163150273685947,0.5386427870839967,0.6063396403288442,0.6564568027563454,0.6951422112467109,0.7259294512534344,0.7510481213836661,0.7718508619897406,0.7894621652925777,0.8049031438688473,0.8108199838000862
29,0.014515474949958144,0.001190703310170878,5.026547498069704,0.01801092756289886,0.00056044,1.260861798298781,1.2608686005610679,1.260860975914696,1.2608366261741586,1.2607950079761079,1.2607421624510124,1.2606927185436703,1.2605714744663996,1.2603745433479752,1.2596472816750652,1.2586083366502114,1.260109504636499,1.2607985923215164,0.008144601693574236,0.28990955532133894,0.44219291109876163,0.5392031139152668,0.6068982410323007,0.657013163858932,0.6956964661456955,0.7264809677024701,0.7515946010016185,0.7723781734983124,0.7899681081719963,0.805427790787749,0.8108199838000862
30,0.0154730025564877,0.0011859682103629364,5.518813392147422,0.018601695158434687,0.0005804199999999999,1.26216400076122,1.262171627524848,1.2621634513545061,1.2621380067632741,1.2620945316916583,1.2620416658911937,1.2619914789905466,1.2618796895984585,1.2616357351226908,1.2608224338512115,1.2596886665629077,1.2613212502921805,1.2620884614570003,0.008725293428542814,0.2904923067663427,0.4427752791342666,0.539785229429672,0.6074796742250147,0.6575939471360596,0.6962761427969837,0.7270615184841248,0.752165259859904,0.7729177223696646,0.7904853303402537,0.8059605705703135,0.8108199838000862
31,0.014217486940128001,0.0011811453545277992,5.476025453768671,0.018374212097444078,0.0006004,1.263512225183946,1.26351875943816,1.2635083306794672,1.2634796174938152,1.263431682792824,1.263374817144309,1.2633217521430002,1.2632100027766566,1.2629320335435825,1.2620409715647345,1.2608212562281769,1.2625444531338048,1.2634257103766149,0.009326184524120375,0.2910945265412333,0.44337628246912014,0.5403848961291486,0.6080772532324694,0.6581888442365927,0.6968678817145889,0.7276503372285966,0.7527455310510638,0.7734727417352586,0.7910216536249891,0.8065134772466678,0.8108199838000862
32,0.014262530523391334,0.001176278314003483,6.2556896191090345,0.01819817468997965,0.00062038,1.2649067692533533,1.2649089743065176,1.2648935989439145,1.2648587320500213,1.2648027522471261,1.2647391039360494,1.2646794963918202,1.264576912568027,1.264248196767551,1.2632568672081657,1.2619610697876888,1.2638043305846483,1.264803502439298,0.009947274414211876,0.29171562176031257,0.4439948947380197,0.5410007518473898,0.6086891724884225,0.6587960212579902,0.697469263660141,0.7282479239089171,0.7533309014270367,0.7740268335308018,0.791558786801871,0.8070659179441949,0.8108199838000862
33,0.013524576451129236,0.0011713610714677515,4.835408555343747,0.017457392028056774,0.00064036,1.2663436682853098,1.2663391615688677,1.2663148754204683,1.2662694926216127,1.2662013981722966,1.2661258344326507,1.2660571366431594,1.2659575067299933,1.2655936523380433,1.264500079830421,1.2631548920125897,1.2651060548864055,1.266219257705426,0.01058662433624483,0.2923539444750825,0.44462887627660036,0.5416298560656526,0.6093120102383305,0.6594111170411843,0.6980753721996312,0.7288448863247272,0.7539166430333257,0.7745886498586921,0.7921139320653807,0.8076373574696798,0.8108199838000862
34,0.014879210951034744,0.0011662898351499766,5.215283001773059,0.01845374136573964,0.00066034,1.2678265362959236,1.2678142929547889,1.2677808924722742,1.2677251366701312,1.267646299482838,1.2675610796441554,1.267488207624985,1.2673863058223547,1.2670161541332303,1.265820448359857,1.2644373125725663,1.2664076952102938,1.2676852907741119,0.01124606579221177,0.2930122436585716,0.4452826930504466,0.5422788059430875,0.609955088098937,0.6600473100270752,0.6987046042958683,0.7294661562448569,0.7545337053781104,0.7751851109205815,0.792705958663696,0.8082434508385508,0.8108199838000862
35,0.014898473421070705,0.001161099738280515,4.754488437436521,0.01829305695764334,0.0006803200000000001,1.269354999855718,1.2693336088303113,1.2692901954046958,1.269223519965594,1.2691342677526252,1.2690398532367084,1.268962666956119,1.268855743206624,1.268497469306309,1.2672177095618338,1.265782533032204,1.2677231174070482,1.2691990741574108,0.011925481640275775,0.2936901836478076,0.4459557432396404,0.5429466995184433,0.6106170520650076,0.6607024778650942,0.699352771074001,0.7301054411369928,0.7551733036190613,0.7758105127449322,0.793324143087308,0.8088750113979624,0.8108199838000862
36,0.014092359658660878,0.0011557819289432102,5.166811003349721,0.018070807929832868,0.0007003,1.2709283900696164,1.270895906716485,1.2708399629402565,1.27075944525115,1.2706581581273433,1.270553457536687,1.2704729446381642,1.2703263564697291,1.2700832353212668,1.268758099409281,1.2672069661012004,1.268983817540901,1.2707724993199003,0.012624303888672936,0.2943868656702327,0.44664629959289115,0.5436306273410721,0.6112937601807032,0.6613713518613423,0.700014646897451,0.7307518065744334,0.7558413118090584,0.7764863878246034,0.7939835396720785,0.8095484648831681,0.8108199838000862
37,0.013202272869247817,0.0011504144169924354,5.596768641844392,0.017427790867205514,0.00072028,1.2725435784890156,1.2724983226563604,1.2724265741846783,1.2723275303299533,1.272209123154557,1.272086356325813,1.2719943078561688,1.2717791501627844,1.2716997897456985,1.2703772719612128,1.2687118389112393,1.2703126006084948,1.2723949163483446,0.013341068624706414,0.2951009338793168,0.4473526335810609,0.5443281696301325,0.6119814739117769,0.66204751204547,0.7006788828011473,0.7313889376077167,0.7565056620418864,0.7771817137549546,0.7946682964047405,0.8102506153131961,0.8108199838000862
38,0.013580676202450372,0.0011449692354581192,5.0220998311415315,0.017741759946849064,0.00074026,1.2742028236741247,1.2741431108916828,1.2740532741847967,1.2739316633266153,1.2737921158112187,1.2736442652621043,1.2735470451257866,1.2732359732220708,1.2733576365655166,1.2720613626156088,1.2703151965977797,1.2716545588715351,1.2740632712041915,0.014076816321403611,0.2958334792394942,0.44807616523029165,0.5450409499459222,0.6126821368479306,0.6627332385908703,0.7013520093827792,0.7320295715000089,0.7571816611622637,0.777903312798765,0.7953895189186689,0.8109909110763921,0.8108199838000862
39,0.013479128154091163,0.0011395170017868303,4.906111063435674,0.01760674327312323,0.00076024,1.2759057425451867,1.2758292391647148,1.275720128630619,1.2755738103226975,1.2754093430793159,1.2752314416304962,1.2751205713431684,1.2747138705719328,1.2750230674796852,1.273745029497502,1.2719196606735024,1.2730422709491513,1.275767341162905,0.01483148497762997,0.2965843024616313,0.44881724988772176,0.5457702008130826,0.6133974312375629,0.6634308556168256,0.7020324385505354,0.7326724006202507,0.7578538180153968,0.7786204269376308,0.7961090831384076,0.8117322629975752,0.8108199838000862
40,0.0123354135482724,0.0011341135462492767,5.208204820752144,0.016690305993131985,0.0007802200000000001,1.2776484572136533,1.2775512761999375,1.2774167283881293,1.2772374096361436,1.2770381816133058,1.2768175632504148,1.2766822907494257,1.2761630799214647,1.27668540780521,1.275438428170205,1.2735452833910264,1.2745014480773842,1.2775076471272877,0.015603005170456293,0.29735032230718866,0.4495705559617898,0.5465077082348841,0.6141158375264427,0.6641245552134434,0.7027003678475581,0.7332890515158524,0.7584998112475378,0.7793282306167743,0.7968304745865437,0.8124823923755962,0.8108199838000862
41,0.01423933143471829,0.0011285936824794074,5.221143051981926,0.018018226313301296,0.0008002,1.2794381182261032,1.2793184056260616,1.2791567099930334,1.278942985644121,1.2787094481319974,1.2784450053445622,1.2782936189209997,1.2776508106547766,1.278414244821734,1.2771990494077585,1.2753086022724442,1.275893950794038,1.2793059473671076,0.016394916389935014,0.29813631852067096,0.45034302105109747,0.5472635973162412,0.6148522548151816,0.6648355591225728,0.7033870035116747,0.7339234694637015,0.7591724639695058,0.7800711023033263,0.7976033115566709,0.8132758677554163,0.8108199838000862
42,0.013634915994813899,0.001122980133107503,5.410792291164398,0.017447058892731123,0.00082018,1.2812693155878523,1.2811267062906866,1.2809379742914457,1.2806893011301979,1.2804221824631108,1.280114135931635,1.2799514325165484,1.2791611886928356,1.2802260220764667,1.2790290612006923,1.2771436596086596,1.2772677083682829,1.2811529790709164,0.017204848484389555,0.2989406982724532,0.4511337828082586,0.5480375686403,0.6156068806918283,0.6655650011675411,0.7040937217361862,0.73457520729707,0.7598723693081956,0.7808447102201438,0.7984104901778823,0.8141048053139069,0.8108199838000862
43,0.013877071505970466,0.0011173612422414989,5.077343145385385,0.01746495225562014,0.00084016,1.2831448646003978,1.2829775116766315,1.2827592743197642,1.2824739172345743,1.2821710615796478,1.2818218917855306,1.281642020647162,1.2807372843986844,1.28204612635953,1.2808466557390739,1.2789308832523985,1.2787739623217194,1.2830240091345912,0.01803387480112344,0.29976380830853105,0.45194211488180885,0.5488281394991215,0.6163767846473477,0.6663091713520767,0.7048127976428128,0.7352427433049683,0.7605777306689071,0.7816103141738104,0.7991995902012377,0.8149155749624633,0.8108199838000862
44,0.013698062574744043,0.0011117262937581959,4.946489609777927,0.017557665913035102,0.00086014,1.2850660587962068,1.284871253922401,1.2846218251063142,1.2842973716470303,1.2839556376655235,1.283561727726256,1.283363794597769,1.282342030300612,1.2838897830927378,1.2826832746938581,1.2806877660133364,1.2803775218404192,1.284944821953806,0.018882498378815536,0.3006058224467144,0.4527683212863536,0.54963523808548,0.6171613071141103,0.6670653249871005,0.7055410621929279,0.7359150980926797,0.7612851922613482,0.7823798339952425,0.7999872681346004,0.8157381424912563,0.8108199838000862
45,0.01608455847022286,0.001105993876751884,6.176680948585272,0.01932143138825173,0.00088012,1.2870415746250772,1.2868244214130127,1.2865484614916807,1.2861897651105,1.285812479319347,1.285380056478969,1.2851588040676476,1.284053946510644,1.285768693423506,1.2845211771282388,1.2824156707650383,1.2820853018968876,1.28690463854959,0.019755472482907925,0.301475443649061,0.4536243783812441,0.550474858749604,0.6179808386950183,0.6678598138139052,0.7063085843472104,0.7366347831940119,0.7620255397376015,0.7831570493289146,0.8007686501534668,0.8165516543053721,0.8108199838000862
46,0.015453141058283538,0.0011001815913944469,5.680929166264832,0.018430466634653177,0.0009001,1.2890667794101058,1.288826394601561,1.2885255808627623,1.2881359605102678,1.287727148653297,1.2872648376255218,1.2870261989333662,1.2858798676471257,1.2876925929659457,1.2863541444712057,1.284133027306751,1.2839167754460379,1.2889047013269237,0.020649924366535448,0.302367095274893,0.45450310743958544,0.5513384902926706,0.6188260930497702,0.6686831123354714,0.7071082269575782,0.7373979626584799,0.7628002266745141,0.7839443764402932,0.8015542979750447,0.8173698736836633,0.8108199838000862
47,0.013518273723376141,0.0010943010086953804,4.946157516911626,0.01738043576498478,0.0009200800000000001,1.291134959707052,1.290868429118249,1.2905386280153077,1.2901125364106794,1.2896688981696796,1.2891724138433847,1.2889281042797551,1.2877123359706626,1.28969183327014,1.2883081648595147,1.2860278604831126,1.2856363159537825,1.2909564530349313,0.02156234315211315,0.3032758207232799,0.4553967081166224,0.5522141434327869,0.6196806795183862,0.6695126183648944,0.7079148876297475,0.7381635321440048,0.7635972997629372,0.7847796826923933,0.8024010895206284,0.8182375022982394,0.8108199838000862
48,0.01419892068735883,0.0010884014007873628,5.605872580781579,0.01804542468038827,0.0009400599999999999,1.293252895166331,1.2929557929931441,1.2925954802646489,1.2921322452134414,1.291652493430966,1.2911227803523504,1.2908653860414259,1.2895926833659836,1.2917294348737243,1.2903099591834541,1.287938102365102,1.287370860456332,1.2930446541462535,0.022496109806376504,0.3042047903965756,0.4563098180386976,0.5531088423220932,0.6205535132782181,0.6703598340817029,0.7087366361727444,0.7389434130076347,0.7644077648195431,0.7856279712501748,0.8032510929365354,0.8191056487228766,0.8108199838000862
