iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8
10,4.651225731069538,0.015433886606711703,0.008659666986204684,22.512191491223646,2.6200000000000003e-06,1.2500404729737484,1.2499595275172641,1.2499595275281743,1.2499595275642001,1.2500404731226071,1.249959527581612,1.2499595276184918,1.2499595273243507,1.2499595271977708
11,4.6512340218204535,0.01543395288525998,0.008202750002965331,22.512038487819208,2.8000000000000003e-06,1.2500467339976384,1.2499532666408972,1.249953266657024,1.249953266709354,1.2500467342118569,1.2499532667365407,1.2499532667901272,1.2499532663585555,1.2499532661726918
12,4.651242882151253,0.01543402342468171,0.008405458007473499,22.511911112543597,2.9800000000000003e-06,1.2500533975083936,1.2499466032965045,1.2499466033192377,1.2499466033941717,1.2500533978145478,1.2499466034342808,1.2499466035097304,1.2499466028960773,1.2499466026313137
13,4.651252312067549,0.015434098224980503,0.008147749991621822,22.511706407835835,3.1600000000000002e-06,1.2500604635073498,1.2499395374894706,1.2499395375198301,1.2499395376244804,1.250060463932301,1.2499395376802636,1.2499395377858893,1.2499395369346584,1.2499395365673427
14,4.651262311563886,0.015434177286179693,0.00994020898360759,22.511519598797587,3.340000000000001e-06,1.2500679319885744,1.2499320692239966,1.2499320692643083,1.249932069407147,1.2500679325670117,1.2499320694823444,1.249932069627445,1.2499320684715514,1.2499320679722896
15,4.651272880637861,0.015434260608305526,0.009964208002202213,22.511343578952303,3.520000000000001e-06,1.2500758029533694,1.249924198503336,1.2499241985560594,1.2499241987461671,1.2500758037236843,1.2499241988471228,1.2499241990427674,1.249924197502007,1.2499241968364825
16,4.65128401928723,0.015434348191417016,0.00932937499601394,22.511172473628175,3.700000000000001e-06,1.2500840763950605,1.2499159253298757,1.2499159253984211,1.2499159256478112,1.250084077405893,1.2499159257813586,1.2499159260396768,1.249915924019964,1.2499159231472976
17,4.6512957275142215,0.015434440035545031,0.009156042011454701,22.510942457235316,3.880000000000001e-06,1.2500927523089964,1.249907249709533,1.2499072497980852,1.2499072501192283,1.2500927536145703,1.2499072502930897,1.249907250629934,1.2499072480206606,1.249907246892695
18,4.651308005316405,0.015434536140743903,0.010578999994322658,22.510720296961157,4.060000000000002e-06,1.250101830690458,1.2498981716460875,1.2498981717593978,1.2498981721668634,1.2501018323548323,1.249898172389269,1.2498981728233045,1.2498981694968412,1.2498981680580896
19,4.651320852693914,0.015434636507068297,0.008219665964134037,22.51049945206538,4.240000000000001e-06,1.2501113115297153,1.2498886911450076,1.2498886912891214,1.249888691799755,1.2501113136272335,1.2498886920795036,1.2498886926295918,1.249888688442466,1.2498886866297974
20,4.651334269648009,0.015434741134559508,0.00999812496593222,22.510237816106308,4.420000000000001e-06,1.2501211948246962,1.2498788082130876,1.2498788083917738,1.2498788090246422,1.2501211974356106,1.2498788093738822,1.2498788100612626,1.249878804849535,1.2498788025921308
21,4.651348256175205,0.015434850023269525,0.009371332998853177,22.509999841854935,4.600000000000001e-06,1.2501314805687807,1.2498685228543895,1.2498685230747162,1.249868523851381,1.2501314837841964,1.2498685242836973,1.2498685251335284,1.249868518708896,1.249868515924689
22,4.651362812273006,0.015434963173270453,0.008517832960933447,22.509739592020438,4.78e-06,1.2501421687476175,1.2498578350768637,1.249857835343886,1.2498578362885713,1.2501421726730093,1.249857836819068,1.249857837860891,1.2498578300131131,1.2498578266111553
23,4.651377937945552,0.015435080584660827,0.008544791024178267,22.50947906122394,4.96e-06,1.250153259350727,1.2498467448828994,1.249846745204459,1.2498467463462481,1.2501532641081785,1.249846746988842,1.2498467482559876,1.2498467387491141,1.2498467346277913
24,4.651393633197454,0.015435202257486564,0.00803195801563561,22.509181605572618,5.140000000000001e-06,1.2501647523758601,1.249835252278745,1.2498352526651832,1.2498352540337434,1.2501647580953572,1.2498352548061011,1.2498352563357822,1.2498352449056598,1.249835239950856
25,4.651409898022506,0.01543532819183851,0.008184832986444235,22.50891936883066,5.320000000000001e-06,1.2501766478035696,1.2498233572699575,1.2498233577337583,1.2498233593637005,1.2501766546348492,1.2498233602859579,1.2498233621179544,1.249823348471778,1.2498233425575191
26,4.651426732425728,0.015435458387802787,0.008367375005036592,22.5085900360728,5.500000000000001e-06,1.25018894562721,1.2498110598656147,1.249811060416795,1.2498110623467245,1.2501889537300963,1.2498110634393784,1.2498110656164558,1.2498110494335326,1.2498110424213307
27,4.651444136406703,0.015435592845472993,0.008132833987474442,22.508270715026658,5.680000000000001e-06,1.2502016458332834,1.2497983600731881,1.2497983607222887,1.249798362993597,1.2502016553837678,1.2497983642782773,1.24979836685041,1.2497983477784493,1.2497983395150811
28,4.651462109967842,0.01543573156496241,0.008062084030825645,22.507938994021778,5.860000000000001e-06,1.250214748407948,1.2497852578984925,1.2497852586560128,1.2497852613163862,1.2502147595987785,1.249785262814734,1.2497852658360282,1.2497852434906696,1.2497852338129836
29,4.6514806531150725,0.015435874546329869,0.007870665984228253,22.507616387527612,6.0400000000000015e-06,1.250228253341237,1.249771753349763,1.249771754229675,1.2497717573277614,1.2502282663840127,1.2497717590701343,1.2497717625970592,1.2497717365545955,1.2497717252794447
30,4.651499765840527,0.015436021789694757,0.008120875048916787,22.50726596074519,6.22e-06,1.250242160615273,1.2497578464329149,1.2497578474528968,1.2497578510435634,1.2502421757405435,1.249757853057699,1.2497578571560806,1.2497578269529972,1.249757813881359
31,4.651519448149173,0.015436173295174332,0.00806091702543199,22.506931659922667,6.4000000000000006e-06,1.2502564702136667,1.2497435371564882,1.2497435383322755,1.249743542476442,1.2502564876723552,1.2497435447968381,1.2497435495326044,1.2497435146686569,1.249743499584069
32,4.651539700044638,0.015436329062892553,0.008126874978188425,22.506584725378172,6.5800000000000005e-06,1.2502711821161914,1.249728825527757,1.24972882687818,1.24972883164088,1.2502712021831954,1.2497288343039672,1.249728839748729,1.2497287996839117,1.2497287823524206
33,4.651560521531932,0.01543648909297502,0.008366458991076797,22.50621117079537,6.760000000000001e-06,1.2502862963028054,1.2497137115551673,1.2497137130997482,1.2497137185512908,1.2502863192769864,1.2497137215966065,1.2497137278286916,1.2497136819801142,1.24971366214958
34,4.651581912615236,0.015436653385533619,0.007984999974723905,22.505819390005904,6.940000000000001e-06,1.2503018127644159,1.249698195245671,1.249698197007129,1.2496982032237531,1.2503018389612601,1.2496982066917672,1.2496982137977999,1.2496981615357359,1.2496981389317878
35,4.651603873292257,0.015436821940687687,0.007937166024930775,22.505425508570635,7.120000000000001e-06,1.2503177314831448,1.24968227660963,1.2496822786138524,1.2496822856730678,1.2503177612381569,1.2496822896098227,1.249682297680295,1.2496822383298696,1.2496822126601252
36,4.651626403563867,0.015436994758579358,0.007982000010088086,22.505026810858034,7.3e-06,1.250334052435497,1.2496659556562364,1.2496659579274874,1.2496659659172145,1.2503340861131724,1.2496659703704802,1.249665979505766,1.2496659123408356,1.2496658832898402
37,4.6516495034350225,0.015437171839380386,0.007789542025420815,22.50459866906512,7.48e-06,1.250350775599191,1.2496492323943613,1.2496492349583177,1.2496492439711782,1.250350813587405,1.2496492489891322,1.2496492592960986,1.249649183544876,1.249649150781706
38,4.651673172916001,0.015437353183198691,0.007775834004860371,22.504190634307154,7.660000000000001e-06,1.25036790095177,1.2496321068341167,1.2496321097184004,1.2496321198542901,1.250367943673105,1.2496321254899527,1.2496321370807557,1.2496320519210231,1.249632015090224
39,4.651697412004102,0.015437538790191479,0.00768799998331815,22.503745749507413,7.840000000000001e-06,1.250385428473576,1.2496145789843065,1.2496145822221105,1.2496145935843688,1.2503854763711955,1.2496145998957866,1.2496146128904486,1.249614517441793,1.2496144761636825
40,4.651722220703047,0.015437728660504007,0.007397582987323403,22.503294628548964,8.020000000000001e-06,1.250403358134134,1.2495966488593673,1.2495966524792708,1.24959666518027,1.2504034116829652,1.2495966722276657,1.2495966867597539,1.2495965800859319,1.2495965339590909
41,4.6517475990182255,0.015437922794337443,0.007687624951358885,22.502828990754782,8.200000000000001e-06,1.250421689917524,1.2495783164660212,1.2495783205014364,1.24957833465591,1.2504217496167558,1.2495783425014368,1.2495783587130938,1.2495782398230557,1.2495781884209503
42,4.651773546958227,0.01543812119185858,0.007546583015937358,22.5023934735771,8.380000000000001e-06,1.25044042378998,1.2495595818147138,1.2495595863010962,1.2495596020338906,1.2504404901742967,1.2495596107474343,1.2495596287831425,1.2495594966276151,1.2495594394971237
43,4.651800064529938,0.01543832385321307,0.007785875000990927,22.50189222240507,8.560000000000001e-06,1.2504595597413857,1.2495404449181187,1.2495404498900906,1.2495404673347568,1.250459633360199,1.2495404769872014,1.2495404969981243,1.2495403504700042,1.249540287134979
44,4.651827151730065,0.015438530778636517,0.00772391603095457,22.501417080643996,8.740000000000001e-06,1.2504790977316154,1.2495209057835999,1.2495209112820498,1.2495209305759234,1.2504791791795757,1.2495209412435508,1.2495209633909192,1.2495208013197092,1.2495207312767906
45,4.651854808576738,0.015438741968231928,0.007518999977037311,22.500918917606235,8.920000000000001e-06,1.2504990377440128,1.2495009644283512,1.24950097049151,1.249500991781945,1.2504991276357178,1.2495010035477467,1.2495010279996777,1.2495008491512183,1.2495007718664983
46,4.6518830350600755,0.015438957422224394,0.007771499978844076,22.500408806557886,9.100000000000001e-06,1.2505193797483236,1.2494806208593479,1.2494806275325208,1.2494806509756256,1.2505194787333076,1.249480663920165,1.2494806908583664,1.2494804939310333,1.2494804088426108
47,4.651911831191843,0.01543917714084844,0.008312500023748726,22.499902803377775,9.280000000000001e-06,1.2505401237118858,1.2494598750882737,1.2494598824137304,1.24945990817274,1.2505402324775512,1.2494599223893383,1.2494599519967204,1.2494597356253396,1.2494596421472233
48,4.651941196987073,0.015439401124265147,0.008333667006809264,22.499364827217043,9.460000000000001e-06,1.2505612696049513,1.2494387271283764,1.2494387351522096,1.2494387634007695,1.2505613888756433,1.2494387789828636,1.2494388114557957,1.249438574203438,1.2494384717173135
49,4.651971132445392,0.015439629372627252,0.008777083945460618,22.498830224017347,9.640000000000001e-06,1.2505828174087752,1.2494171769909241,1.2494171857645608,1.249417216682816,1.2505829479374901,1.2494172337315559,1.2494172692758707,1.249417009632052,1.2494168974873794
50,4.652001637561523,0.015439861886192886,0.008183165977243334,22.49828049231472,9.820000000000001e-06,1.250604767074719,1.2493952246884397,1.2493952342650596,1.249395268041549,1.250604909662272,1.2493952866567979,1.2493953254926655,1.2493950418792694,1.249394919403172
51,4.652032712357832,0.0154400986651964,0.00825175002682954,22.497717969816893,1e-05,1.25062711857081,1.249372870233022,1.2493728806686752,1.2493729175019628,1.2506272740513753,1.2493729377871332,1.2493729801421434,1.2493726709092485,1.2493725373957638
52,4.652064356844216,0.01544033544514636,0.008192415989469737,22.497149144079614,9.999890338174275e-06,1.2506494693117192,1.249350516256237,1.249350527593671,1.2493505676327552,1.250649638308665,1.2493505896656434,1.2493506357137558,1.2493502996150814,1.249350154532234
53,4.652096001071857,0.015440572220899573,0.008261541021056473,22.496581763405985,9.999561358041869e-06,1.2506718187916064,1.2493281632506175,1.2493281755343175,1.2493282189299668,1.2506720019435735,1.2493282427952417,1.2493282927111375,1.249327928472028,1.249327771273731
54,4.6521276443481465,0.015440808987321237,0.008357917016837746,22.49602511812543,9.999013075636806e-06,1.2506941665119535,1.2493058117076565,1.2493058249813254,1.2493058718866654,1.2506943644657933,1.249305897673758,1.2493059516364293,1.2493055579561214,1.2493053880824825
55,4.6521592859813925,0.01544104573930536,0.00832279201131314,22.49545069966077,9.998245517681596e-06,1.2507165119668835,1.2492834621159095,1.2492834764288485,1.2492835269998837,1.2507167253816653,1.2492835547916652,1.2492836129846085,1.249283188543564,1.2492830054287014
56,4.652190925287096,0.015441282471760057,0.008163457969203591,22.494891292657545,9.997258721585931e-06,1.2507388546408114,1.249261114966469,1.2492611303646697,1.249261184760962,1.2507390841954802,1.2492612146414732,1.249261277251558,1.2492608207159117,1.2492606237905446
57,4.6522225615896415,0.015441519179461804,0.008787584025412798,22.494334858934394,9.996052735444863e-06,1.250761194052071,1.249238770748091,1.2492387872823063,1.2492388456618875,1.2507614404243967,1.2492388777273704,1.2492389449439016,1.2492384549523263,1.249238243631936
58,4.652254194180488,0.015441755857308252,0.00792354199802503,22.49375116497809,9.994627618036455e-06,1.25078352969512,1.2492164299532742,1.2492164476714709,1.2492165101973622,1.2507837935721555,1.249216544530297,1.249216616551543,1.2492160917340465,1.249215865435787
59,4.652285822379443,0.015441992500191806,0.007870792003814131,22.493187403762438,9.992983438818916e-06,1.250805861067196,1.2491940930717027,1.2491941120189314,1.2491941788596803,1.2508061431407609,1.2491942155433156,1.249194292560364,1.2491937315448018,1.2491934896838286
60,4.652317445506199,0.015442229102959127,0.007874083006754518,22.49262587558293,9.991120277927224e-06,1.250828187668922,1.2491717605893953,1.2491717808136646,1.2491718521384552,1.2508284886451657,1.2491718912604939,1.2491719734665738,1.249171374867877,1.2491711168556747
61,4.652349062872803,0.015442465660453004,0.007589667045976967,22.492052693320883,9.98903822616921e-06,1.2508505090075264,1.2491494329985666,1.2491494545484942,1.2491495305225953,1.2508508295925609,1.2491495721695258,1.249149659759877,1.2491490221883779,1.2491487474341456
62,4.652380673788079,0.01544270216747237,0.007723374990746379,22.491499296453235,9.986737385021142e-06,1.2508728245895728,1.2491271107872153,1.2491271337148482,1.2491272145040726,1.250873165499187,1.2491272587671378,1.2491273519384782,1.249126673993094,1.2491263818976759
63,4.652412277554648,0.015442938618866952,0.007635916990693659,22.4909130841856,9.984217866622771e-06,1.2508951339343135,1.2491047944458944,1.2491048187972178,1.2491049045706428,1.250895495871216,1.2491049515396957,1.249105050483944,1.2491043307662413,1.2491040207349602
64,4.652443873481991,0.015443175009471037,0.007392790983431041,22.49031098412194,9.981479793771866e-06,1.2509174365426303,1.2490824844674513,1.249082510284269,1.2490826012105314,1.250917820215324,1.2490826509710085,1.249082755893949,1.249081992997499,1.2490816644359515
65,4.652475460883277,0.015443411334118218,0.007630333013366908,22.489767333871722,9.97852329991824e-06,1.2509397319261384,1.249060181340274,1.2490602086605103,1.2490603049108808,1.250940138045669,1.249060357555038,1.2490604686546944,1.249059661173756,1.2490593134851962
66,4.652507039067408,0.015443647587655233,0.007526208006311208,22.489213591105226,9.97534852915723e-06,1.250962019598306,1.249037885545534,1.2490379144183796,1.24903801616203,1.250962448879276,1.2490380717781209,1.2490381892514482,1.2490373357784128,1.2490369683641396
67,4.652538607343201,0.015443883764882245,0.007414124964270741,22.48865532855456,9.971955636222685e-06,1.2509842990699656,1.2490155975722046,1.249015628047696,1.2490157354547564,1.250984752227819,1.2490157941323752,1.2490159181761966,1.2490150173003909,1.249014629560347
68,4.652570165014693,0.015444119860675981,0.007477584003936499,22.48805731747701,9.968344786479417e-06,1.2510065698530608,1.2489933179115966,1.2489933500273234,1.248993463270841,1.2510070475998962,1.2489935250981699,1.2489936559121344,1.2489927062272428,1.2489922975672636
69,4.652601711401058,0.01544435586977237,0.007649416977073997,22.487480535887993,9.964516155915152e-06,1.2510288314836904,1.2489710470465885,1.2489710808530952,1.2489712001035889,1.251029334516148,1.248971265164353,1.248971402952339,1.248970403045719,1.2489699728665118
70,4.652633245788454,0.01544459178710499,0.00762162497267127,22.486934965313644,9.960469931131939e-06,1.2510510834627067,1.248948785462922,1.248948821005074,1.2489489464308126,1.2510516124855384,1.2489490148172984,1.2489491597746845,1.2489481082409641,1.2489476559471913
71,4.652664767506988,0.015444827607506798,0.00795791600830853,22.48636703787589,9.956206309337067e-06,1.2510733253026263,1.2489265336439777,1.2489265709746462,1.2489267027446809,1.2510738810192306,1.2489267745429282,1.2489269268623517,1.2489258223009727,1.2489253472983577
72,4.6526962758655435,0.015445063325816095,0.007783500012010336,22.485770688402795,9.951725498333449e-06,1.2510955565170645,1.2489042920793527,1.2489043312468042,1.2489044695252796,1.251096139627804,1.2489045448180738,1.2489047047048327,1.2489035457165447,1.2489030474182972
73,4.652727770178657,0.01544529893688918,0.007583709026221186,22.485222623296124,9.947027716509489e-06,1.2511177766184916,1.2488820612533167,1.2488821023022534,1.2488822472552736,1.2511183878354668,1.248882326130807,1.2488824937871097,1.2488812789743597,1.2488807567888587
74,4.65275924975915,0.015445534435571725,0.007411375001538545,22.48465069890432,9.942113192828446e-06,1.2511399851315814,1.248859841650267,1.2488598846284795,1.2488600364217712,1.2511406251501709,1.2488601189618806,1.2488602945897762,1.2488590225608203,1.2488584758996628
75,4.652790713916687,0.015445769816720144,0.007686666038352996,22.4840822404861,9.936982166817273e-06,1.2511621815758374,1.248837633753046,1.2488376787062139,1.2488378375089588,1.2511628510880939,1.2488379237959653,1.2488381075941342,1.2488367769610775,1.2488362052410027
76,4.652822161964907,0.015446005075252149,0.007540124992374331,22.483518489510836,9.931634888554937e-06,1.2511843654584394,1.248815438041965,1.2488154850183408,1.2488156509964659,1.2511850651641327,1.2488157411112553,1.2488159332780993,1.2488145426611412,1.2488139453036977
77,4.652853593230542,0.015446240206035284,0.00747283297823742,22.482924182716772,9.926071618660238e-06,1.2512065362989353,1.2487932550052883,1.248793304043419,1.248793477363983,1.2512072668920402,1.248793571385882,1.2487937721255267,1.2487923201487174,1.248791696577462
78,4.652885007029579,0.015446475203932884,0.007619209005497396,22.48239409326,9.9202926282791e-06,1.2512286936214687,1.2487710851199625,1.2487711362675222,1.248771317093552,1.251229455794809,1.2487714151099794,1.2487716246167193,1.2487701099069863,1.248769459536974
79,4.652916402671668,0.015446710063831748,0.00790370797039941,22.48184560687385,9.914298199071363e-06,1.2512508369356221,1.2487489288663927,1.2487489821685362,1.2487491706665164,1.2512516313930386,1.2487492727648037,1.2487494912315247,1.2487479124220706,1.2487472346769317
80,4.652947779479749,0.015446944780643207,0.007436624960973859,22.481269052887427,9.908088623197049e-06,1.2512729657665773,1.2487267867243552,1.248726842227483,1.2487270385611522,1.2512737932037226,1.248727144823012,1.2487273724406855,1.2487257281773452,1.2487250224872284
81,4.6529791367747375,0.015447179349237363,0.00754916702862829,22.480686091664275,9.901664203302126e-06,1.2512950796416833,1.248704659179489,1.2487047169217997,1.2487049212537582,1.2512959407408146,1.248705031763714,1.2487052687300635,1.2487035576571004,1.2487028234545696
82,4.653010473871641,0.015447413764507104,0.008627082977909595,22.480127207350304,9.895025252503757e-06,1.25131717808948,1.2486825467062843,1.2486826067308716,1.248682819227608,1.251318073523837,1.2486829340711194,1.2486831805766974,1.2486814013417735,1.2486806380580322
83,4.653041790085688,0.01544764802137237,0.007556124997790903,22.47954536621428,9.888172094375035e-06,1.2513392606304832,1.2486604497816647,1.2486605121368761,1.2486607329597388,1.2513401910773245,1.2486608522118794,1.248661108450278,1.2486592597140183,1.2486584667916718
84,4.653073084741614,0.015447882114763748,0.007475790975149721,22.47900449448394,9.881105062929221e-06,1.251361326783968,1.2486383688816425,1.2486384336156369,1.2486386629259294,1.2513622929244004,1.2486387866662705,1.2486390528259914,1.2486371332556314,1.2486363101377012
85,4.653104357165041,0.015448116039503057,0.007929583021905273,22.47844421468612,9.87382450260346e-06,1.2513833760999222,1.24861630448283,1.248616371645415,1.2486166096023716,1.2513843785950822,1.2486167379164401,1.2486170141877044,1.2486150224470185,1.2486141685745635
86,4.65313560665534,0.01544834979059465,0.007724750030320138,22.47787944851985,9.866330768241984e-06,1.2514054080833674,1.2485942570654966,1.2485943266973192,1.248594573462577,1.2514064476027655,1.2485947064330996,1.248594993006943,1.248592927771383,1.2485920425901942
87,4.653166832555551,0.015448583363075053,0.007393374980892986,22.47730339479373,9.858624225078841e-06,1.251427422247758,1.2485722271032629,1.2485722992458352,1.24857255497925,1.2514284994693865,1.2485726926813792,1.248572989742418,1.2485708497048316,1.2485699326688717
88,4.653198034208261,0.015448816751797635,0.00762237497838214,22.476767768401942,9.850705248720069e-06,1.2514494181306604,1.2485502150662764,1.2485502897693532,1.248550554629476,1.2514505337277468,1.248550697139129,1.2485510048812167,1.2485487887288151,1.2485478392910838
89,4.653229210922962,0.015449049951712174,0.007861417019739747,22.476185974944123,9.842574225125401e-06,1.2514713952740135,1.2485282214305236,1.2485282987389241,1.2485285728820767,1.2514725499027042,1.248528720278514,1.2485290388878807,1.2485267453212923,1.2485257629365003
90,4.653260362023275,0.015449282957762833,0.007802625012118369,22.47560254409511,9.834231550589462e-06,1.25149335321451,1.2485062466705135,1.2485063266264405,1.2485066102102358,1.2514945475171344,1.2485067625635826,1.2485070922355017,1.2485047199581738,1.2485037040932232
91,4.6532914868341715,0.015449515764983728,0.0077664999989792705,22.475069587315794,9.825677631722436e-06,1.2515152914658803,1.2484842912536618,1.2484843739028273,1.2484846670836427,1.2515165260972736,1.2484848244683582,1.2484851653869862,1.2484827131172629,1.248481663240063
92,4.65332258469968,0.01544974836837708,0.007662874995730817,22.474487853700623,9.816912885430259e-06,1.251537209556594,1.248462355655403,1.248462441035978,1.2484627439672003,1.2515384851675513,1.2484629064591255,1.2484632588116746,1.2484607252750777,1.2484596408578412
93,4.653353654955587,0.015449980762910162,0.0074737080140039325,22.473927004703214,9.807937738894303e-06,1.2515591070250602,1.2484404403404779,1.2484405284981352,1.2484408413346826,1.251560424268729,1.248441009008072,1.2484413729776078,1.248438756902608,1.248437637414384
94,4.653384696925405,0.015450212943547528,0.007631041982676834,22.473385501756013,9.798752629550547e-06,1.2515809834076075,1.2484185457793875,1.248418636763322,1.248418959654335,1.2515823429276072,1.2484191325818612,1.2484195083538296,1.248416808476757,1.248415653391609
95,4.653415709937202,0.015450444905353853,0.0075442499946802855,22.4728295006026,9.789358005068262e-06,1.251602838237419,1.248396672439322,1.2483967662902065,1.2483970993877762,1.2516042406762178,1.248397277643298,1.2483976654027313,1.2483948804691667,1.2483936892646037
96,4.653446693335906,0.015450676643295504,0.00758966599823907,22.47224955685214,9.779754323328192e-06,1.2516246710694856,1.248374820784822,1.2483749175477976,1.2483752610035102,1.2516261170502065,1.2483754446602227,1.2483758445908355,1.248372973350043,1.2483717455032135
97,4.653477646443913,0.015450908152508325,0.007522374973632395,22.471678905756477,9.769942052400236e-06,1.2516464814095645,1.2483529912848605,1.2483530909987544,1.2483534449638467,1.2516479715671884,1.2483536340873689,1.248354046376047,1.2483510875931,1.2483498225985168
98,4.65350856862617,0.015451139427950877,0.007941166986711323,22.471128908317958,9.759921670520634e-06,1.2516682688160201,1.2483311844047165,1.248331287105208,1.2483316517322174,1.2516698037716327,1.2483318463982234,1.2483322712275908,1.248329223665349,1.2483279210173424
99,4.653539459203221,0.0154513704647432,0.0076687909895554185,22.47060660163493,9.749693666068666e-06,1.2516900328121328,1.248309400600187,1.2483095063332468,1.2483098817703664,1.251691613205781,1.2483100820527542,1.2483105196034239,1.2483073820345607,1.2483060412245068
100,4.653570317527543,0.01545160125786893,0.007605874969158322,22.470024366981356,9.739258537542836e-06,1.2517117729635514,1.2482876403383862,1.2482877491484252,1.248288135539857,1.2517133994036538,1.2482883415111823,1.2482887919616061,1.248285563171276,1.2482841836945124
101,4.653601142923505,0.015451831802456777,0.007596125011332333,22.46948535102832,9.728616793536588e-06,1.2517334887931448,1.2482659040796458,1.2482660160065888,1.2482664135008472,1.251735161903661,1.2482666252319434,1.2482670887612712,1.2482637675428327,1.2482623489005267
102,4.653631934748457,0.015452062093643134,0.007682457973714918,22.46892488820847,9.717768952713514e-06,1.2517551798449122,1.2482441922816612,1.2482443073662597,1.2482447161104342,1.2517569002390394,1.248244933670716,1.2482454104507001,1.2482419956119581,1.2482405373145413
103,4.653662692356305,0.015452292126553368,0.007542959006968886,22.468356033883108,9.706715543782065e-06,1.2517768456616176,1.2482225054054432,1.2482226236860892,1.2482230438239201,1.2517786139484028,1.248223267279032,1.2482237574846125,1.248220247844155,1.2482187494026116
104,4.6536934150975675,0.015452521896250378,0.007581416983157396,22.467816637782178,9.695457105469805e-06,1.2517984857969149,1.2482008439070242,1.2482009654238422,1.2482013970998946,1.2518003025753057,1.2482016265200329,1.2482021303236603,1.2481985247026326,1.248196985630207
105,4.6537241023113305,0.015452751397918489,0.007463084009941667,22.467247105770873,9.683994186497132e-06,1.2518200997876963,1.248179208243806,1.24817933303463,1.2481797763941227,1.2518219656564595,1.2481800118430306,1.2481805294119022,1.248176826647785,1.2481752464691396
106,4.6537547533600385,0.015452980626670576,0.007452083984389901,22.46667364552752,9.672327345550544e-06,1.2518416871939877,1.2481575988715234,1.2481577269739763,1.2481581821588499,1.25184360273835,1.2481584236981353,1.2481589552050214,1.248155154140676,1.2481535323802286
107,4.653785367588508,0.015453209577660052,0.007534625008702278,22.46612939405674,9.66045715125541e-06,1.2518632475660192,1.2481360162431858,1.2481361476950557,1.2481366148440207,1.251865213371917,1.2481368625373739,1.2481374081557435,1.2481335076383167,1.2481318438245304
108,4.653815944349809,0.01545343824609741,0.0074392909882590175,22.46559070626427,9.648384182148252e-06,1.2518847804430957,1.248114460808151,1.248114595645009,1.2481150749042709,1.2518867971004506,1.2481153288146072,1.2481158887134998,1.2481118875989272,1.2481101812619997
109,4.653846483010607,0.015453666627107098,0.007532624993473291,22.465043119327284,9.636109026648556e-06,1.2519062853883307,1.248092933021092,1.248093071275854,1.2480935627841594,1.2519083534717264,1.2480938229855678,1.2480943973318273,1.2480902944822427,1.248088545153311
