iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,beta0,beta1
0,0.15221193413955214,0.0810432401699086,0.5971000829595141,,,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208
1,0.1547815163514726,0.08104305902646768,0.24003799998899922,0.09860875639547138,9.999999999999972e-07,1.2500022360694656,1.2500022360688656,1.0000001232468617e-06,0.2817535251253208
2,0.15159656421791312,0.08104251934516944,0.21360779198585078,0.09863862353274226,2.980000000000002e-06,1.2500088999176302,1.2500088948565353,3.980156692717694e-06,0.2817535251253208
3,0.14251930278554137,0.08104162303210695,0.0013009579852223396,0.09315833880994286,4.960000000000007e-06,1.2500199649717632,1.250019958160224,8.928570196735903e-06,0.2817535251253208
4,0.14680145817369078,0.0810403682502297,0.001239375036675483,0.0961295947540637,6.939999999999998e-06,1.2500354525233341,1.250035451354181,1.5854736063169845e-05,0.2817535251253208
5,0.145826188214279,0.08103875497515185,0.0012367090093903244,0.0964833910583493,8.919999999999989e-06,1.2500553671940682,1.2500553680215365,2.476068410563336e-05,0.2817535251253208
6,0.14860382295305047,0.08103678245438782,0.0011598749551922083,0.09707180764479054,1.0899999999999994e-05,1.2500797157776968,1.2500797223106244,3.564940471050146e-05,0.2817535251253208
7,0.15153984522705827,0.08103445212779564,0.0011035409988835454,0.09534162120311743,1.2879999999999999e-05,1.2501084712883552,1.2501085127135425,4.850877126663715e-05,0.2817535251253208
8,0.1445393787128324,0.08103176584104031,0.0012585840304382145,0.09478099015518887,1.4860000000000003e-05,1.2501416273318873,1.2501416899383317,6.333585538915674e-05,0.2817535251253208
9,0.14927888207943202,0.08102871816566554,0.0011533750221133232,0.09822590224599176,1.6840000000000008e-05,1.2501792553278728,1.2501793147485134,8.016251522003612e-05,0.2817535251253208
10,0.15083329158992065,0.08102531100865674,0.0012439170386642218,0.09687175640279758,1.8819999999999986e-05,1.2502213213974827,1.2502213822099855,9.897350904949264e-05,0.2817535251253208
11,0.14754144030725053,0.08102154463163094,0.0010968329734168947,0.096693043400267,2.079999999999999e-05,1.2502678202812627,1.2502678939268075,0.00011976638284357376,0.2817535251253208
12,0.14860996833686574,0.08101742435571968,0.001119250024203211,0.09447915365546407,2.2779999999999995e-05,1.250318685939145,1.2503187863392144,0.00014251149314904274,0.2817535251253208
13,0.14397615401955707,0.08101294923014915,0.00117816700367257,0.09491961760825918,2.476e-05,1.2503739370201992,1.2503740613108525,0.0001672170567635107,0.2817535251253208
14,0.14752280153785063,0.08100812027290792,0.001186917012091726,0.09391171784161974,2.6740000000000005e-05,1.2504335333949712,1.2504337543413762,0.00019386499685359544,0.2817535251253208
15,0.15267686503997038,0.0810029275633871,0.0011592499795369804,0.0978279666270837,2.8719999999999996e-05,1.250497641784748,1.2504979158317482,0.0002225297160721231,0.2817535251253208
16,0.14635003116561876,0.08099737974287184,0.0011862080427818,0.09478091605152952,3.07e-05,1.2505661224132039,1.250566496690207,0.00025314855885681876,0.2817535251253208
17,0.15504185924065902,0.08099146760702693,0.0011355410097166896,0.09739480057847875,3.2680000000000006e-05,1.2506391014579739,1.2506395919739257,0.0002857777736255108,0.2817535251253208
18,0.14833340293193517,0.08098520007652352,0.001615332963410765,0.09575647850899363,3.466000000000001e-05,1.2507164999962324,1.250717041564199,0.0003203818933407499,0.2817535251253208
19,0.1487558524452117,0.08097857572620444,0.0011211249511688948,0.09593374407697201,3.664e-05,1.2507983270617953,1.2507988800495795,0.0003569647669812765,0.2817535251253208
20,0.1475244229432189,0.08097159196300788,0.0012879170244559646,0.09635037288829422,3.8620000000000006e-05,1.2508846052663327,1.2508851580440943,0.00039553630191042243,0.2817535251253208
21,0.1420976505401743,0.08096426232594314,0.0012229999992996454,0.09365608235965346,4.0600000000000004e-05,1.2509751691049893,1.2509757082239845,0.0004360222975094426,0.2817535251253208
22,0.15298301067962425,0.0809565586666621,0.0012734170304611325,0.09876332862612519,4.2579999999999996e-05,1.2510703540386807,1.2510709021291482,0.0004785724953039973,0.2817535251253208
23,0.15036427456853085,0.0809485003691445,0.0011679170420393348,0.09512888018791836,4.4559999999999993e-05,1.2511698985572304,1.25117054045587,0.0005230697548611611,0.2817535251253208
24,0.15011337850747633,0.08094007409863035,0.001172332966234535,0.0974272514633227,4.654e-05,1.2512739735765561,1.2512747811321192,0.0005695902302096018,0.2817535251253208
25,0.15056656434942833,0.08093129924605136,0.0011545000015757978,0.09436917042494589,4.8519999999999996e-05,1.251382340838402,1.2513833857468981,0.0006180271655777013,0.2817535251253208
26,0.14369194801990587,0.08092218224571492,0.001295916037634015,0.09385911961992084,5.05e-05,1.2514949779504494,1.2514961824503155,0.0006683702921674704,0.2817535251253208
27,0.14865252325373554,0.0809127046483979,0.0011587500339373946,0.09605574796310545,5.2480000000000006e-05,1.2516120745418633,1.2516134675584343,0.0007207040890714325,0.2817535251253208
28,0.1495411737488703,0.08090286325647289,0.0011114159715361893,0.09712844819311384,5.4460000000000004e-05,1.2517337352072893,1.2517351754155521,0.0007750750068479812,0.2817535251253208
29,0.15365151932234536,0.0808926312454175,0.0011300420155748725,0.10060884720897098,5.644000000000001e-05,1.2518602627277178,1.2518616905077675,0.0008316180397458085,0.2817535251253208
30,0.14856931671618281,0.08088205359612712,0.0013285419554449618,0.09485762993647753,5.842e-05,1.2519910777001646,1.2519925000003307,0.0008900739381182979,0.2817535251253208
