K,eps_idx,eps,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,0.01,0.1,0.22339733659322308,0.204715074,0.22339733659322308
1.0,1.0,0.021544346900318832,0.1,0.2273374513581021,0.151472492,0.2273374513581021
1.0,2.0,0.046415888336127774,0.1,0.23582619519674103,0.146306361,0.23582619519674103
1.0,3.0,0.1,0.1,0.2541146532803193,0.138153754,0.2541146532803193
2.0,0.0,0.01,0.1,0.16779448702762087,0.253660862,0.16779448702762087
2.0,1.0,0.021544346900318832,0.1,0.17071972020672854,0.241387304,0.17071972020672854
2.0,2.0,0.046415888336127774,0.1,0.17702195808073776,0.244540479,0.17702195808073776
2.0,3.0,0.1,0.1,0.1905996761365943,0.244887916,0.1905996761365943
3.0,0.0,0.01,0.1,0.11639011259355739,0.41182501,0.11639011259355739
3.0,1.0,0.021544346900318832,0.1,0.11871403357577302,0.425955894,0.11871403357577302
3.0,2.0,0.046415888336127774,0.1,0.12372077973866526,0.387060597,0.12372077973866526
3.0,3.0,0.1,0.1,0.13450747186591455,0.395488681,0.13450747186591455
4.0,0.0,0.01,0.1,0.07739672727949683,0.649623518,0.07739672727949683
4.0,1.0,0.021544346900318832,0.1,0.07932629545944417,0.642081196,0.07932629545944417
4.0,2.0,0.046415888336127774,0.1,0.08348341651466444,0.657890878,0.08348341651466444
4.0,3.0,0.1,0.1,0.09243968360023304,0.69992721,0.09243968360023304
5.0,0.0,0.01,0.1,0.0496897806334719,1.022096485,0.0496897806334719
5.0,1.0,0.021544346900318832,0.1,0.051340883547396104,1.051963327,0.051340883547396104
5.0,2.0,0.046415888336127774,0.1,0.05489810983559563,1.009738832,0.05489810983559563
5.0,3.0,0.1,0.1,0.06256189457714784,0.993273515,0.06256189457714784
6.0,0.0,0.01,0.1,0.03095815085717575,1.5511125529999998,0.03095815085717575
6.0,1.0,0.021544346900318832,0.1,0.032401827592751224,1.544797312,0.032401827592751224
6.0,2.0,0.046415888336127774,0.1,0.03551214011222373,1.5298753999999999,0.03551214011222373
6.0,3.0,0.1,0.1,0.042213115264550106,1.485185336,0.042213115264550106
7.0,0.0,0.01,0.1,0.019008472085111104,2.723757897,0.019008472085111104
7.0,1.0,0.021544346900318832,0.1,0.020291393611226168,2.321208639,0.020291393611226168
7.0,2.0,0.046415888336127774,0.1,0.023055337136314823,2.308121464,0.023055337136314823
7.0,3.0,0.1,0.1,0.029010084838106225,2.499660063,0.029010084838106225
8.0,0.0,0.01,0.1,0.01197936142937745,3.84631737,0.01197936142937745
8.0,1.0,0.021544346900318832,0.1,0.013133867708447816,3.393991825,0.013133867708447816
8.0,2.0,0.046415888336127774,0.1,0.015621168879986385,3.831060937,0.015621168879986385
8.0,3.0,0.1,0.1,0.020145116782835433,2.820540356,0.020145116782835433
9.0,0.0,0.01,0.1,0.007613187400810395,5.714393834,0.007613187400810395
9.0,1.0,0.021544346900318832,0.1,0.008662696524269929,5.622774745,0.008662696524269929
9.0,2.0,0.046415888336127774,0.1,0.01092379327332796,5.491448448,0.01092379327332796
9.0,3.0,0.1,0.1,0.012297609919455431,4.19130768,0.012297609919455431
10.0,0.0,0.01,0.1,0.0051282847656033805,8.955177119,0.0051282847656033805
10.0,1.0,0.021544346900318832,0.1,0.006090320525602313,9.066017555,0.006090320525602313
10.0,2.0,0.046415888336127774,0.1,0.007823051803984583,6.382337901,0.007823051803984583
10.0,3.0,0.1,0.1,0.007845576200240218,6.234912821,0.007845576200240218
11.0,0.0,0.01,0.1,0.003732766618044466,11.550347629000001,0.003732766618044466
11.0,1.0,0.021544346900318832,0.1,0.004620799349606228,11.620900584,0.004620799349606228
11.0,2.0,0.046415888336127774,0.1,0.005310376973727954,8.601539965,0.005310376973727954
11.0,3.0,0.1,0.1,0.005323951471483874,8.751109136,0.005323951471483874
12.0,0.0,0.01,0.1,0.0028431105622053307,15.589894916,0.0028431105622053307
12.0,1.0,0.021544346900318832,0.1,0.003667707698993324,16.516392563,0.003667707698993324
12.0,2.0,0.046415888336127774,0.1,0.0038330676655670202,11.479170527,0.0038330676655670202
12.0,3.0,0.1,0.1,0.003843034928158808,12.213726366,0.003843034928158808
13.0,0.0,0.01,0.1,0.00241518340559321,20.755581717,0.00241518340559321
13.0,1.0,0.021544346900318832,0.1,0.0030834859226818927,17.002438178,0.0030834859226818927
13.0,2.0,0.046415888336127774,0.1,0.0030880737092938847,16.18692894,0.0030880737092938847
13.0,3.0,0.1,0.1,0.003095603814961781,17.463624936,0.003095603814961781
14.0,0.0,0.01,0.1,0.0019885238242530693,25.753818875,0.0019885238242530693
14.0,1.0,0.021544346900318832,0.1,0.002406329216787656,21.211905335,0.002406329216787656
