iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9,beta10,beta11,beta12,beta13,beta14
0,0.017194432609000495,0.0007747838573971273,0.2763754010666162,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081,0.7824092432280134,0.7976243809601434,0.8108199838000862,0.8223766390185734,0.8325843815233089
1,0.01765470922912125,0.0007747782692319884,0.17836847086437047,0.013520176751527797,9.999999999999972e-07,1.2426516371276797,1.242651637126485,1.2426516371244922,1.2426516371212184,1.2426516371159095,1.2426516371076597,1.2426516370957132,1.2426516370798584,1.2426516370602358,1.242651637035982,1.2426516370030551,1.2426516369504996,1.242651636847881,1.2426516365778706,1.2426516349860643,9.999986364598013e-07,0.2817545251227349,0.43404378277720135,0.5310648054004484,0.5987795940504743,0.6489243261143962,0.6876468539987697,0.7185008534416926,0.7436920465799799,0.764665717581314,0.7824102431779284,0.7976253808888504,0.8108209836872831,0.8223776387757018,0.8325843815233089
2,0.017359188164954683,0.0007747616421055051,0.15873013599775732,0.013290564980933135,2.980000000000002e-06,1.2426582797978478,1.2426582778693216,1.2426582748715391,1.2426582723388258,1.2426582706264404,1.242658269731418,1.2426582695498753,1.242658269921638,1.2426582706220868,1.2426582714603265,1.2426582723620956,1.242658273321236,1.2426582742695516,1.2426582747533597,1.2426582699350037,3.979255237780865e-06,0.28175750342200195,0.434046759876642,0.5310677813915538,0.5987825690631912,0.6489273002543267,0.6876498273505919,0.7185038261195135,0.7436950188017267,0.7646686897080821,0.7824132156391732,0.7976283540260947,0.8108239576409491,0.8223806133335859,0.8325843815233089
3,0.017846147462163973,0.00077473391600302,0.010545971104875207,0.013569091285401574,4.960000000000007e-06,1.2426693410717535,1.242669337839772,1.2426693314485686,1.2426693270618947,1.2426693250784757,1.242669325158899,1.2426693271929257,1.2426693312281492,1.242669336783656,1.2426693427197257,1.2426693479973525,1.2426693522306202,1.2426693554077564,1.2426693568664227,1.2426693463644614,8.940383036020988e-06,0.281762463691089,0.43405171863505887,0.531072738908517,0.5987875255820871,0.6489322559492527,0.6876547824946359,0.7185087813756429,0.7436999753639228,0.7646736488592867,0.7824181779177548,0.7976333190183825,0.8108289245164091,0.8223855810721487,0.8325843815233089
4,0.01810937392626712,0.000774695046840175,0.008804194163531065,0.013611103635416438,6.939999999999998e-06,1.2426848104236772,1.242684821113974,1.2426848214368955,1.242684822459041,1.2426848267954178,1.2426848335503646,1.2426848413862859,1.2426848494550886,1.2426848565868667,1.2426848611148211,1.242684862273536,1.2426848609460945,1.242684858695276,1.2426848556626364,1.2426848351796458,1.5879954887287298e-05,0.28176940931342886,0.43405866701537454,0.5310796898129453,0.5987944793176138,0.6489392127224531,0.6876617421814829,0.7185157436632059,0.7437069401208504,0.7646806160657033,0.7824251467839588,0.7976402876747182,0.8108358910486108,0.8223925441791798,0.8325843815233089
5,0.017704328117473363,0.0007746452134556321,0.008828924037516117,0.013517145375466895,8.919999999999989e-06,1.242704700977127,1.2427047125857025,1.2427047210294389,1.2427047314578408,1.2427047452929836,1.2427047585858808,1.2427047662021788,1.242704764896382,1.2427047543590304,1.2427047372598974,1.2427047183698894,1.242704702386842,1.2427046919209617,1.242704685600245,1.2427046543248523,2.4801673350418912e-05,0.2817783319474964,0.4340675930354143,0.5310886199009925,0.5988034138859002,0.6489481513516164,0.6876706831197001,0.7185246836709731,0.7437158750313282,0.7646895421035834,0.7824340619874125,0.7976491925873862,0.8108447882123467,0.8224014364755572,0.8325843815233089
6,0.01728351062991298,0.000774584935376127,0.008440613048151135,0.013373239792994738,1.0899999999999994e-05,1.2427290011046155,1.2427290174888084,1.2427290251534784,1.242729022600501,1.2427290070352395,1.2427289690244507,1.2427289048113388,1.2427288273565262,1.2427287613188638,1.2427287229721176,1.2427287110634262,1.2427287160295577,1.2427287292419986,1.2427287424928464,1.2427287076343048,3.570222932680641e-05,0.28178923400235967,0.43407849439891616,0.5310995160476882,0.5988142980060037,0.6489590124522379,0.6876815049765899,0.7185354473817661,0.7437265690638791,0.7647001762556757,0.7824446678609208,0.7976598044102435,0.8108554260779544,0.8224121052635647,0.8325843815233089
7,0.01767644111561477,0.0007745139055107387,0.008642493048682809,0.013667385999707723,1.2879999999999999e-05,1.2427577427003804,1.242757750950427,1.2427577534904881,1.242757732347377,1.242757675821166,1.2427575640223438,1.2427573911142389,1.242757189379077,1.2427570213733496,1.2427569325013401,1.2427569214532204,1.2427569591089842,1.2427570162167538,1.242757069545084,1.2427570410102573,4.859573224459107e-05,0.28180212364971696,0.434091382792678,0.5311123981191636,0.5988271650506046,0.6489718495944906,0.6876942892281527,0.7185481498156332,0.7437391673813663,0.7647126763857497,0.7824571113256232,0.7976722444386545,0.8108678991353941,0.8224246242442704,0.8325843815233089
8,0.01728296739284251,0.000774432231107717,0.008949944050982594,0.013364801993585208,1.4860000000000003e-05,1.2427908802634924,1.2427908778418026,1.242790882254467,1.2427908467971374,1.2427907458048024,1.2427905447196903,1.2427902322201483,1.2427898598535574,1.2427895351345595,1.2427893453309677,1.2427892992664857,1.2427893505831846,1.2427894457297357,1.2427895403634643,1.2427895148324641,6.346147838117284e-05,0.28181698485401946,0.4341062455615193,0.5311272563784598,0.5988420077311654,0.6489866577760379,0.6877090333044884,0.7185627906221278,0.7437536695571052,0.7647270359487729,0.7824713719529695,0.7976864743183256,0.8108821530620242,0.8224389286957423,0.8325843815233089
9,0.01579133923878517,0.0007743415537475555,0.008491822984069586,0.012502249074949755,1.6840000000000008e-05,1.2428283590718043,1.242828292958438,1.2428281989208543,1.242828011340341,1.2428276931971733,1.242827211670788,1.2428265969138639,1.2428259884542965,1.2428255743944578,1.2428254439353,1.2428255392919372,1.242825744381823,1.242825965511197,1.24282614006416,1.2428261077740055,8.026516931713727e-05,0.2818337536964954,0.43412296716845555,0.5311439060553562,0.5988585492575073,0.6490030392740125,0.6877251892240366,0.7185786621133159,0.7437692537947113,0.7647424340500102,0.7824867582385324,0.7977019924714551,0.8108978574554968,0.8224548060574185,0.8325843815233089
