iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9
0,1.4767625385883134,0.0029637345240131232,0.8798704189248383,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796,0.5987785940560387,0.6489233261224009,0.6876458540105603,0.7184998534591345,0.7436910466053832,0.7646647176173081
1,1.4767625385883134,0.002963748024821069,1.0715935239568353,2.8100762186001957,1.0000000000000006e-06,1.2426516371284486,1.2426516371284189,1.242647178163671,1.2426516371284286,1.2426471781636086,1.2426471781639536,1.2426471781636226,1.2426516371277283,1.2426471781636061,1.2426516371284189,9.999994144240797e-07,0.2817545251246461,0.43404178278090993,0.5310628054051714,0.598777594056626,0.6489223261230016,0.6876448540111411,0.7184988534597162,0.7436900466059732,0.7646647176173081
2,1.4767601572238402,0.002963763954709597,0.9963108208030462,2.7943477184524004,1.1800000000000006e-06,1.242654267800487,1.242654267180508,1.2426445481944706,1.2426542679466013,1.2426445473745813,1.2426445680882447,1.2426445470443148,1.2426542422405316,1.2426445475255612,1.24265426778975,2.17631409056835e-06,0.28175570414134876,0.4340406029448086,0.531061625824277,0.5987764140785118,0.6489211465400881,0.6876436739756159,0.7184976734003713,0.7436888667282148,0.7646647176173081
3,1.4767573514211039,0.0029637823199540965,0.018961206078529358,2.7954152907131733,1.3600000000000005e-06,1.2426572998085137,1.2426572995987353,1.242641515170709,1.2426572998369352,1.2426415152923067,1.2426415419511987,1.2426415156387562,1.2426572651244738,1.2426415155958068,1.242657300005787,3.531139984425706e-06,0.28175706443467663,0.4340392427048557,0.5310602652354883,0.5987750540469857,0.6489197863001174,0.6876423140187619,0.7184963134303513,0.743687506728242,0.7646647176173081
4,1.4767541135543127,0.0029638031193838436,0.018999377265572548,2.79472880480221,1.5400000000000005e-06,1.2426607330314188,1.2426607339453044,1.2426380794531267,1.2426607329040837,1.2426380818145182,1.2426381030701301,1.242638083868582,1.242660701777054,1.2426380824732566,1.242660733723958,5.0648734662667956e-06,0.2817586055051459,0.4340377021593821,0.5310587240706486,0.5987735139456986,0.6489182455746054,0.6876407741196855,0.7184947735115614,0.743685966670161,0.7646647176173081
5,1.4767504434659304,0.0029638263548239746,0.018977167084813118,2.7941014612089172,1.7200000000000005e-06,1.2426645674458674,1.2426645704290689,1.2426342403811095,1.2426645669138499,1.2426342469539613,1.2426342470884155,1.2426342523980707,1.2426645573316522,1.242634248148411,1.2426645690949891,6.777648154848946e-06,0.2817603276155496,0.43403598115000896,0.5310570018037034,0.5987717937499473,0.6489165240705499,0.6876390543251821,0.7184930536961769,0.7436842465135359,0.7646647176173081
6,1.4767463397328646,0.0029638519996713912,0.018464674707502127,2.79158815777545,1.9000000000000004e-06,1.2426688026783457,1.2426688044125735,1.2426300044168994,1.242668802297186,1.2426300103433328,1.242630059110418,1.2426300183533565,1.2426687471682814,1.2426300125618446,1.2426688051623833,8.669643199137627e-06,0.281762225176246,0.4340340812273251,0.5310551024020604,0.5987698935979773,0.6489146245875007,0.6876371544174095,0.7184911536764943,0.7436823468173069,0.7646647176173081
7,1.4767418154055525,0.002963880080821541,0.018075332045555115,2.7923405318264343,2.0800000000000004e-06,1.24267343897844,1.2426734402165327,1.2426253647896548,1.242673438484716,1.2426253722450162,1.2426254502000753,1.2426253851457543,1.2426733600536717,1.2426253757192776,1.2426734428437665,1.0740813771181292e-05,0.28176430355294696,0.43403200082184,0.5310530220478448,0.5987678133605695,0.6489125444270717,0.6876350746601403,0.7184890737644831,0.743680267039915,0.7646647176173081
8,1.4767368550999076,0.0029639105975541717,0.0180779118090868,2.7910701858836044,2.2600000000000004e-06,1.2426784761834664,1.242678477347631,1.2426203215240041,1.242678475236986,1.2426203326069232,1.2426204253241702,1.242620353173652,1.2426783907408159,1.2426203376696052,1.2426784821374413,1.2991135457445646e-05,0.2817665622499307,0.43402973996393956,0.5310507606760696,0.5987655530250396,0.6489102837787409,0.6876328150876377,0.7184868139463626,0.7436780072293464,0.7646647176173081
9,1.4767314588690104,0.0029639435429241303,0.01850632531568408,2.7893327978228846,2.440000000000001e-06,1.2426839139674408,1.242683913484028,1.2426148780513517,1.2426839124412232,1.2426148910234118,1.2426150122238455,1.2426149216528508,1.2426838078582274,1.2426148986016836,1.2426839227110886,1.5420564631948877e-05,0.2817689986404306,0.4340272995079204,0.5310483197656579,0.5987631125553058,0.6489078435983165,0.6876303756114902,0.7184843740780839,0.7436755676692097,0.7646647176173081
10,1.476725630334429,0.0029639789198305662,0.018721424974501133,2.7886655387547927,2.6200000000000003e-06,1.242689752253132,1.2426897488561608,1.2426090324456311,1.2426897502033352,1.2426090476315064,1.2426092006352132,1.2426090915590786,1.242689622802263,1.242609058360852,1.2426897647421662,1.8029097480901057e-05,0.28177161297569614,0.434024678951046,0.5310456989689682,0.5987604919940328,0.6489052235955907,0.6876277563142753,0.7184817542256022,0.7436729482521057,0.7646647176173081
11,1.4767193670183776,0.002964016736127356,0.01947715925052762,2.7877655539741575,2.8000000000000003e-06,1.2426959909688073,1.2426959856906301,1.2426027813338616,1.2426959877818158,1.2426028026030187,1.242602963699717,1.242602865179312,1.2426958665461036,1.242602816997962,1.2426960086897505,2.0816634471330853e-05,0.281774407860363,0.43402187752512794,0.5310428960351616,0.598757691260941,0.648902422721434,0.687624957382303,0.718478954533419,0.7436701487548044,0.7646647176173081
12,1.4767126630510654,0.002964056980512359,0.018527755048125982,2.785985712500233,2.9800000000000003e-06,1.2427026297072545,1.2427026223947586,1.242596127246508,1.2427026249596387,1.2425961555866458,1.2425963276108494,1.2425962420029635,1.2427025168947818,1.2425961746710474,1.2427026540711903,2.378310343502081e-05,0.28177738161132554,0.4340188959947193,0.5310399125290014,0.5987547103517504,0.6488994419168297,0.687621978746378,0.7184759749329919,0.74366716953076,0.7646647176173081
13,1.4767055209304556,0.0029640996697654176,0.018097383435815573,2.7857513833521725,3.1600000000000002e-06,1.2427096685967634,1.2427096609829837,1.2425890649866114,1.2427096612470598,1.242589106582763,1.2425892436520658,1.2425892254934987,1.2427096242605746,1.2425891312869537,1.2427097019273783,2.6928426801520866e-05,0.28178053671911785,0.43401573304025887,0.5310367456579946,0.5987515491045908,0.6488962792288597,0.6876188206927886,0.7184728156936363,0.7436640101342343,0.7646647176173081
14,1.4766980099517844,0.002964144808408095,0.01881392626091838,2.784429338964732,3.340000000000001e-06,1.2427171073666166,1.2427171002226765,1.242581595302866,1.2427170965738046,1.2425816554926958,1.2425817179797995,1.242581815745049,1.2427171708371905,1.2425816872729563,1.2427171522541074,3.0252519669254336e-05,0.2817838718142574,0.43401238881560994,0.5310333957946004,0.5987482075267963,0.6488929349061088,0.6876154831931425,0.718469476689116,0.7436606707108896,0.7646647176173081
15,1.4766900727326684,0.002964192367782853,0.018410764168947935,2.7822348531422865,3.520000000000001e-06,1.2427249454734202,1.2427249363805832,1.242573724304411,1.2427249308255668,1.2425738023118311,1.2425738221397533,1.242574009826704,1.2427250946616468,1.242573842690657,1.242725003771609,3.375543396505416e-05,0.2817873823870031,0.43400886492937774,0.5310298662881847,0.5987446858433192,0.6488894117701924,0.6876119659754901,0.7184659576686784,0.7436571519848911,0.7646647176173081
