K,eps_idx,eps,alpha,mro_sol,solvetime,dro_feas_sol
1.0,0.0,0.01,0.1,0.2926635438397658,0.621431836,0.2926635438397658
1.0,1.0,0.021544346900318832,0.1,0.33206323706043606,0.621899936,0.33206323706043606
1.0,2.0,0.046415888336127774,0.1,0.4166338903012114,0.596255339,0.4166338903012114
1.0,3.0,0.1,0.1,0.5022202011974053,0.387307227,0.5022202011974053
2.0,0.0,0.01,0.1,0.2137161912311822,1.013629202,0.2137161912311822
2.0,1.0,0.021544346900318832,0.1,0.2429695328316345,1.002447092,0.2429695328316345
2.0,2.0,0.046415888336127774,0.1,0.3059909904510316,1.0869813289999999,0.3059909904510316
2.0,3.0,0.1,0.1,0.3553346243566986,0.669416659,0.3553346243566986
3.0,0.0,0.01,0.1,0.15021003443209066,1.739347878,0.15021003443209066
3.0,1.0,0.021544346900318832,0.1,0.17345010269398856,1.535754745,0.17345010269398856
3.0,2.0,0.046415888336127774,0.1,0.22351676220716274,1.644403932,0.22351676220716274
3.0,3.0,0.1,0.1,0.24674247622815465,1.024014206,0.24674247622815465
4.0,0.0,0.01,0.1,0.10180893627172581,2.712052772,0.10180893627172581
4.0,1.0,0.021544346900318832,0.1,0.12110371482956882,2.671359776,0.12110371482956882
4.0,2.0,0.046415888336127774,0.1,0.1586975246127592,2.096779722,0.1586975246127592
4.0,3.0,0.1,0.1,0.16282375601072127,1.666950055,0.16282375601072127
5.0,0.0,0.01,0.1,0.07239268019453553,4.030832106,0.07239268019453553
5.0,1.0,0.021544346900318832,0.1,0.08890353872809145,3.931965849,0.08890353872809145
5.0,2.0,0.046415888336127774,0.1,0.10702442544202392,2.792297991,0.10702442544202392
5.0,3.0,0.1,0.1,0.10906669812016771,2.590178281,0.10906669812016771
6.0,0.0,0.01,0.1,0.050199761677600936,6.551270433,0.050199761677600936
6.0,1.0,0.021544346900318832,0.1,0.06463636771780207,6.669467428,0.06463636771780207
6.0,2.0,0.046415888336127774,0.1,0.0688742321245101,3.761535361,0.0688742321245101
6.0,3.0,0.1,0.1,0.0699850454457724,3.6326175960000002,0.0699850454457724
7.0,0.0,0.01,0.1,0.035581985550761766,8.704947471,0.035581985550761766
7.0,1.0,0.021544346900318832,0.1,0.044173033951418875,7.011309107,0.044173033951418875
7.0,2.0,0.046415888336127774,0.1,0.044531663074790756,5.311179719,0.044531663074790756
7.0,3.0,0.1,0.1,0.04517057356176781,5.111893999,0.04517057356176781
8.0,0.0,0.01,0.1,0.02526173140962506,11.517177637,0.02526173140962506
8.0,1.0,0.021544346900318832,0.1,0.027203965208166224,7.679308793,0.027203965208166224
8.0,2.0,0.046415888336127774,0.1,0.02739708851776634,7.979184528,0.02739708851776634
8.0,3.0,0.1,0.1,0.02778215316532369,8.626140716,0.02778215316532369
9.0,0.0,0.01,0.1,0.016580554485932077,13.464216081,0.016580554485932077
9.0,1.0,0.021544346900318832,0.1,0.016645611601047515,12.433970653,0.016645611601047515
9.0,2.0,0.046415888336127774,0.1,0.016763689445881497,12.119461411,0.016763689445881497
9.0,3.0,0.1,0.1,0.01700838681720605,12.471824913,0.01700838681720605
10.0,0.0,0.01,0.1,0.012553561805552886,18.805550826,0.012553561805552886
10.0,1.0,0.021544346900318832,0.1,0.012594223146622271,18.931286133,0.012594223146622271
10.0,2.0,0.046415888336127774,0.1,0.01267332778844143,17.694770062,0.01267332778844143
