iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14
0,2.772110746668363,0.006988100766674482,0.24508170899935067,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
1,2.772110746668363,0.006988120150690017,0.4014502079808153,10.817646331290012,9.999999999999159e-07,1.249997763916002,1.2499977639160136,1.2499977639160065,1.2499977639160775,1.2499977639160116,1.249997763916,1.2499977639161455,1.2499977639160045,1.249997763916012,1.2500022360852594,1.2499977639161064,1.249997763916004,1.249997763916002,1.2499977639160085,1.2499977639160036
2,2.7721149038893333,0.006988526833208186,0.35652983403997496,10.817737019252764,2.097999999999987e-05,1.2499508518389102,1.2499508516600704,1.2499508517017965,1.2499508516635474,1.249950851647443,1.2499508516197897,1.249950852709348,1.2499508515262847,1.2499508517933755,1.250049154095607,1.2499508522554643,1.249950851476715,1.2499508516203357,1.2499508516306916,1.249950851660921
3,2.772202122817384,0.006989320886636246,0.03465916699497029,10.82008591298131,4.095999999999993e-05,1.2498592660474603,1.249859267130513,1.249859267120269,1.2498592692560082,1.2498592661922703,1.249859265016446,1.2498592707457268,1.2498592651700664,1.249859268016426,1.2501407418063184,1.2498592681608338,1.2498592649022722,1.249859266373862,1.2498592658288352,1.2498592661042183
4,2.7723724138455834,0.006990502572252334,0.03419912501703948,10.823351258147023,6.0939999999999996e-05,1.2497230122849,1.249723015952192,1.2497230174305838,1.2497230273899176,1.2497230136902095,1.2497230074974175,1.2497230509194666,1.2497230087367874,1.2497230256857426,1.250276757870386,1.2497230236257175,1.249723008759592,1.2497230147738487,1.2497230125276326,1.2497230124036134
5,2.7726258197768896,0.00699207337988009,0.0342356669716537,10.84114368223003,8.091999999999984e-05,1.2495420996161175,1.2495421114350793,1.2495421193727514,1.249542165664382,1.2495421097148696,1.2495420809692706,1.249542240120232,1.2495420887835824,1.249542138539777,1.2504550617333374,1.2495421957251605,1.2495420831215258,1.2495421087196164,1.2495420988220993,1.24954210313179
6,2.772962616286645,0.006994035583311286,0.034134707995690405,10.85706868078634,0.0001008999999999999,1.2493165404135518,1.249316573789613,1.2493165961297938,1.2493167330208201,1.249316573426545,1.24931648675471,1.2493169295305644,1.2493165133440431,1.2493166366834207,1.250672339997523,1.2493168654454487,1.2493164912451877,1.2493165651107692,1.2493165359195912,1.2493165535019635
7,2.7733832141872146,0.006996393596723443,0.03444045799551532,10.87797909356831,0.00012087999999999997,1.2490463532370135,1.2490464289739993,1.2490464799634482,1.2490467971309647,1.249046430922213,1.2490462255317059,1.2490472714946415,1.2490462896579348,1.2490465574713678,1.2509219707220915,1.2490471593016526,1.2490462297680998,1.2490464066816989,1.2490463390344142,1.249046384319318
8,2.773888439639177,0.006999156860589187,0.03459329198813066,10.904055730009999,0.00014085999999999992,1.2487315605324054,1.248731713491675,1.2487318123142923,1.248732460087405,1.2487317191551777,1.2487312957764432,1.2487334492672217,1.2487314245160708,1.2487319516312794,1.251189592730627,1.2487332668188609,1.2487312921529177,1.2487316647368096,1.2487315212085803,1.2487316246302296
9,2.774480097866128,0.007002335014322114,0.03420900000492111,10.924367059394601,0.00016083999999999998,1.2483721803389143,1.2483724756525265,1.2483726511699058,1.2483738341540818,1.248372476591246,1.248371695074966,1.2483757116270746,1.2483719258386747,1.24837289063407,1.251460551642998,1.2483754044672355,1.248371681529662,1.2483723741117052,1.2483721018380824,1.2483723057278173
10,2.7751600146646043,0.0070059562308173754,0.03352549998089671,10.964896461799066,0.00018081999999999983,1.2479682522050533,1.2479687632592076,1.2479690582158294,1.24797111654246,1.2479687714078649,1.2479674132122547,1.2479744437917744,1.2479678001920183,1.2479694572115505,1.2516916695710112,1.2479738361412778,1.247967369757667,1.247968583142623,1.2479681094816266,1.247968474254247
11,2.775933585690087,0.007010048053559944,0.03397962503368035,10.99994523332276,0.0002007999999999999,1.2475198119013646,1.2475206316579663,1.247521111446963,1.247524546713795,1.247520676464586,1.2475184426042014,1.2475301169225592,1.2475190534424563,1.2475217562555962,1.2518408045282463,1.2475288754300218,1.2475183305626474,1.2475203416942182,1.247519571246703,1.2475201824384061
12,2.7768060690821983,0.007014754381038579,0.033993749995715916,11.380784865668033,0.00022077999999999996,1.24702731128684,1.2470284604088213,1.2470292166449044,1.2470350963072179,1.247028623369653,1.2470245776877453,1.2470434107928967,1.2470257207500188,1.2470298557752362,1.2516892944411064,1.2470377931448082,1.2470239582969975,1.2470278806952466,1.2470265991463105,1.247027556871989
13,2.7778050288960108,0.007019922291721268,0.03461416601203382,11.089018339918274,0.0002407599999999999,1.2464903810255135,1.2464920410165274,1.2464931161723205,1.2465021362483717,1.2464922694677476,1.24648597906766,1.2465148287878607,1.2464877863262314,1.246493790705627,1.251470282604547,1.2465043199013455,1.2464849231773203,1.2464911239007308,1.2464891902222697,1.2464905708642593
14,2.7789009953140034,0.007025554454538613,0.0340830420027487,11.112766491671588,0.00026074,1.245909030888116,1.2459114674796194,1.2459128963933388,1.2459259852705504,1.2459117106950521,1.2459026535409639,1.2459452406597145,1.2459052338115784,1.2459136813535576,1.2511795218393666,1.245929054744994,1.2459011985106543,1.2459101463401043,1.2459073938740008,1.2459093013208675
15,2.780094382826124,0.007031655118073802,0.034607957990374416,11.148166839630475,0.00028071999999999993,1.24528330004663,1.2452868440658922,1.245288645673661,1.2453069992816321,1.2452870708534924,1.245274594118182,1.2453355417411804,1.2452780384850988,1.245289663980352,1.2508104474699477,1.2453125689727298,1.2452727522373763,1.2452850430132614,1.2452812614433926,1.245283825858745
16,2.781385899310534,0.00703823060049816,0.03407858300488442,11.186361143915077,0.0003007,1.2446132554171998,1.2446182724351025,1.2446204546372923,1.244645700866726,1.2446184461642895,1.244601795292017,1.2446869602680644,1.2446062217049991,1.2446218872391919,1.2503531223516102,1.2446553340288917,1.2445995425064451,1.2446158811276913,1.2446108727441518,1.2446142091166335
17,2.78277661911736,0.007045280053029985,0.034306333982385695,11.215727004313242,0.00032068000000000005,1.2438989453124876,1.243905885331695,1.2439084124154312,1.243942410940915,1.2439059549220088,1.24388425156771,1.2440007797864425,1.243889761258141,1.243910401862183,1.2498082795643357,1.2439584661490664,1.2438815421497142,1.24390277363288,1.2438963079366474,1.2439005363590325
18,2.78426624634501,0.007052803699434019,0.03412241698242724,11.255387656076431,0.00034066,1.2431404391800245,1.2431498297628514,1.2431526418859893,1.2431976548127612,1.2431497216196137,1.243121941231117,1.2432785530188328,1.2431286367492704,1.2431552694727193,1.2491749046833809,1.2432228055010237,1.2431186883169327,1.2431458607013834,1.243137652833368,1.2431429182459846
19,2.7858546564206996,0.00706079992039134,0.03369162499438971,11.293839968618972,0.00036063999999999996,1.242337797175563,1.2423502869710281,1.2423532802096482,1.2424119561249498,1.2423499183282312,1.2423148340943562,1.2425221119856193,1.2423228118598302,1.242356593104661,1.248454412998029,1.2424492920830037,1.2423109351526445,1.2423453002061366,1.2423350170286849,1.2423414748054094
20,2.787541374699223,0.007069267764328883,0.03443324996624142,11.33639004823704,0.0003806199999999999,1.241491088030997,1.2415074418168268,1.241510446619558,1.241585890458634,1.241506720282114,1.2414629068977168,1.241733381601089,1.2414722554260778,1.2415144793506827,1.2476472004553274,1.2416388904236562,1.2414582196242858,1.241501253266198,1.241488512652699,1.2414963338518632
21,2.789326033389796,0.0070782059282495325,0.03395574999740347,11.386757055347367,0.0004006,1.2406004078651458,1.2406215023185843,1.2406242966275913,1.2407201918713022,1.2406203229277657,1.2405661248992133,1.2409145114964253,1.2405769312199872,1.2406289933953678,1.246753735375209,1.2407927400755077,1.2405604512392816,1.2406138971268494,1.2405982543647804,1.2406076425112347
22,2.7912081729490708,0.007087612675206734,0.03417900000931695,11.432803262401892,0.00042057999999999993,1.239665819340364,1.2396927080388551,1.239694922579331,1.2398153963079777,1.2396909594155991,1.2396244741687596,1.2400681737991388,1.2396367939471429,1.2397002576259273,1.245775121780056,1.2399117546374978,1.2396175542702963,1.2396834088104558,1.2396643923127584,1.2396755466637044
23,2.793187239217515,0.0070974865611279,0.03442587499739602,11.489687403262156,0.0004405599999999999,1.2386875118131377,1.2387211769561717,1.2387226063471832,1.238872630905528,1.2387188080156504,1.2386378721455882,1.2391961524696729,1.2386518350350137,1.238728354722464,1.2447117742158675,1.2389974871281986,1.2386293729005389,1.2387100196106076,1.238687051593305,1.2387002145299975
24,2.7952627298663866,0.007107825103251165,0.034066249965690076,11.547003392485715,0.00046053999999999995,1.2376655351044747,1.237707188514441,1.237707463094164,1.237892680869901,1.2377041383878828,1.237606305658602,1.2383015965162354,1.237621981155048,1.2377133701245668,1.2435646746145022,1.2380515605469633,1.2375958616242706,1.2376939267912852,1.2376663624365092,1.237681840051143
