iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
0,2.462034384186167,0.013356413813687663,0.9904220197349787,,,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263,1.2426494076450263
1,2.462034384186167,0.013356445444056434,0.9599492931738496,13.84875951384327,9.999999999999972e-07,1.2426471781615671,1.2426471781615869,1.2426471781615676,1.2426471781615647,1.2426471781615662,1.242647178161569,1.2426471781615642,1.2426471781615671,1.2426471781615618,1.2426516371304892
2,2.462038280885951,0.013356539702909972,0.8606355623342097,13.84870090806877,2.980000000000002e-06,1.2426405343169329,1.24264053431672,1.2426405343168845,1.2426405343158538,1.2426405343153488,1.2426405343167437,1.2426405343159492,1.2426405343162805,1.242640534316091,1.2426582810044868
3,2.4620498930958323,0.013356696591678992,0.01543869124725461,13.848561341919948,4.960000000000007e-06,1.2426294761338759,1.2426294761363486,1.242629476135199,1.2426294761220702,1.2426294761249705,1.242629476130658,1.2426294761275012,1.2426294761264993,1.242629476126217,1.242669339313316
4,2.462069220995172,0.013356916111924234,0.015165636781603098,13.848336043492827,6.939999999999998e-06,1.242614003711955,1.2426140037216762,1.2426140037203846,1.2426140036571267,1.2426140036752955,1.2426140036982727,1.2426140036899858,1.2426140036754134,1.242614003680429,1.2426848120688723
5,2.462096264779357,0.013357198266641852,0.016119205858558416,13.847990527344063,8.919999999999989e-06,1.2425941171331145,1.242594117191637,1.2425941171618746,1.242594116958681,1.2425941170148878,1.242594117102289,1.2425941170714765,1.242594117019487,1.2425941170387522,1.2427046993405273
6,2.4621310248186488,0.013357543059692738,0.015532491263002157,13.847552359536706,1.0899999999999994e-05,1.2425698165103274,1.2425698166803993,1.2425698165924575,1.2425698160758443,1.24256981620727,1.242569816444681,1.2425698163644754,1.24256981622614,1.242569816281818,1.2427290012034884
7,2.462173501587983,0.013357950495235218,0.01538542890921235,13.847023028333796,1.2879999999999999e-05,1.2425411020245818,1.2425411024203077,1.2425411022081736,1.2425411010921292,1.2425411013660757,1.2425411018987098,1.2425411017199084,1.2425411014152516,1.2425411015403198,1.2427577177022497
8,2.4622236955952372,0.013358420578446613,0.01547532994300127,13.84640013165257,1.4860000000000003e-05,1.242507973879629,1.2425079746828278,1.2425079742439875,1.2425079720769432,1.2425079725951558,1.2425079736496885,1.2425079732960944,1.2425079727041872,1.242507972945705,1.242790848894074
9,2.4622816074684355,0.013358953315349583,0.014819763600826263,13.845665585833284,1.6840000000000008e-05,1.2424704323191735,1.2424704337834374,1.2424704329834941,1.2424704290934017,1.242470430007796,1.2424704319132833,1.2424704312787829,1.242470430210955,1.2424704306482606,1.242828394828427
10,2.462347237932654,0.013359548712757765,0.015786112751811743,13.844838257274763,1.8819999999999986e-05,1.242428477628962,1.2424284801022722,1.2424284787632083,1.2424284721968923,1.2424284737175768,1.242428476946988,1.242428475875664,1.2424284740717761,1.2424284748135448,1.2428703555404292
11,2.4624205878028396,0.013360206778257467,0.014604293275624514,13.843928403534578,2.079999999999999e-05,1.242382110140659,1.242382114096435,1.2423821119758907,1.2423821014264567,1.2423821038508067,1.2423821090447904,1.2423821073256809,1.2423821044229426,1.2423821056217692,1.242916731051483
12,2.4625016579803507,0.013360927520515058,0.01492241583764553,13.842917899528759,2.2779999999999995e-05,1.2423313302096053,1.2423313362491544,1.242331333059973,1.2423313167989032,1.2423313205226612,1.2423313285097657,1.2423313258762054,1.2423313213964449,1.242331323251077,1.242967521382196
13,2.4625904494906563,0.01336171094840918,0.016039676032960415,13.841798506237527,2.476e-05,1.2422761382782208,1.2422761472228705,1.242276142544234,1.2422761183373188,1.2422761238644857,1.2422761357411072,1.2422761318307736,1.242276125162579,1.2422761279262713,1.2430227264930975
14,2.462686963371007,0.013362557071651198,0.015541460830718279,13.84059730495317,2.6740000000000005e-05,1.2422165348405843,1.2422165477378804,1.2422165410310033,1.2422165060456434,1.2422165140135288,1.24221653115769,1.2422165255197606,1.242216515898952,1.242216519883716,1.2430823463187652
15,2.4627912007495536,0.013363465901277823,0.015128386672586203,13.839286926560687,2.8719999999999996e-05,1.2421525203929846,1.242152538539255,1.2421525291517506,1.2421524798712982,1.2421524910775332,1.2421525152032862,1.2421525072824864,1.24215249372339,1.2421524993421034,1.2431463808010192
16,2.4629031629063105,0.013364437448957186,0.014707884285598993,13.83789998422844,3.07e-05,1.2420840955128367,1.2420841205180015,1.24208410760575,1.242084039723673,1.2420840551661334,1.242084088364559,1.2420840774677013,1.2420840587984527,1.2420840665244117,1.2432148298388481
17,2.463022851181308,0.013365471726734175,0.01555507117882371,13.83639898006322,3.2680000000000006e-05,1.242011260873805,1.242011294695015,1.242011277209907,1.2420111855041667,1.2420112063913837,1.2420112512060777,1.242011236498202,1.2420112112730874,1.2420112217048027,1.2432876932654011
18,2.463150266943324,0.013366568747832605,0.015215647872537374,13.834800171229558,3.466000000000001e-05,1.2419340171462874,1.241934062094276,1.2419340388263593,1.241933917095624,1.2419339448638094,1.2419340043077327,1.2419339848023485,1.2419339513034375,1.2419339651476258,1.2433649708904784
19,2.463285411696944,0.013367728526250022,0.014939024578779936,13.833100271447103,3.664e-05,1.2418523650741933,1.2418524238569335,1.241852393416886,1.2418522343515135,1.2418522706454136,1.2418523482984143,1.2418523228242817,1.2418522790428757,1.2418522971283181,1.2434466624745772
20,2.463428287020727,0.013368951076750712,0.01483748434111476,13.831309309041854,3.8620000000000006e-05,1.241766305461903,1.2417663812353652,1.2417663420042913,1.2417661370595516,1.2417661838167633,1.2417662838695287,1.2417662510465228,1.2417661946336898,1.2417662179336935,1.243532767735711
21,2.463578894571553,0.013370236414661575,0.016530649736523628,13.829434218080118,4.0600000000000004e-05,1.24167583919902,1.24167593564475,1.2416758857036754,1.241675624973035,1.2416756844584889,1.2416758117578803,1.2416757699896352,1.2416756982192267,1.2416757278496704,1.2436232863568908
22,2.4637372360548424,0.013371584556330196,0.01571127213537693,13.82745084712832,4.2579999999999996e-05,1.2415809672139575,1.2415810885708745,1.2415810257257718,1.2415806977887864,1.241580772629324,1.2415809327351766,1.241580880197984,1.2415807899101547,1.241580827179531,1.2437182179516366
23,2.4639033132800816,0.01337299551879012,0.015542430803179741,13.825365059988373,4.4559999999999993e-05,1.2414816904999337,1.241481841661814,1.2414817633396718,1.2414813551757815,1.2414814483426613,1.241481647636262,1.2414815822229313,1.2414814698587757,1.2414815162217514,1.2438175621018102
24,2.46407712812399,0.013374469320150397,0.015486239921301603,13.823189975642757,4.654e-05,1.2413780101042278,1.2413781965498232,1.2413780999308408,1.2413775967432665,1.241377711641573,1.241377957320349,1.2413778766551866,1.2413777381607678,1.2413777952803544,1.2439213183236635
25,2.464258682575158,0.013376005978683603,0.014729543589055538,13.820921824817216,4.8519999999999996e-05,1.2412699271860927,1.2412701551206011,1.2412700369570333,1.241269422100421,1.241269562557237,1.2412698627359557,1.241269764143569,1.2412695949559767,1.2412696647024783,1.244029486050507
26,2.464447978619373,0.013377605513743762,0.014753274153918028,13.818557264339665,5.05e-05,1.2411574429402699,1.241157719352045,1.2411575759836384,1.2411568307642604,1.241157001093216,1.2411573648604894,1.2411572453396587,1.2411570403488692,1.2411571248018485,1.2441420647023618
27,2.4646450183545725,0.01337926794554783,0.014816205017268658,13.816076033211823,5.2480000000000006e-05,1.24104055862924,1.2410408913374487,1.2410407186520511,1.241039822220174,1.2410400271844404,1.2410404647346984,1.2410403209270255,1.241040074443901,1.2410401759136869,1.2442590536103393
28,2.4648498039611226,0.013380993295172061,0.015086547005921602,13.813507275821086,5.4460000000000004e-05,1.240919275563586,1.2409196732689949,1.2409194667066945,1.240918395902595,1.2409186407762463,1.2409191634364762,1.2409189915994268,1.2409186973262507,1.2409188183698874,1.2443804520628312
29,2.4650623377037673,0.01338278158415255,0.014937315136194229,13.810857380161847,5.644000000000001e-05,1.2407935951623237,1.2407940675141835,1.2407938219885053,1.240792551151043,1.2407928418519312,1.240793462134921,1.240793258120433,1.2407929090653556,1.2407930525247832,1.244506259268619
30,2.4652826218798594,0.013384632834854554,0.014986736234277487,13.808105152861176,5.842e-05,1.2406635188872726,1.2406640765764507,1.2406637864624792,1.2406622873002644,1.2406626303259456,1.2406633620022438,1.2406631212622425,1.2406627097483967,1.2406628787257652,1.2446364743912464
31,2.465510658865017,0.013386547070568312,0.015971945133060217,13.805251725088102,6.04e-05,1.240529048295317,1.240529703036474,1.2405293621063578,1.2405276036259738,1.2405280061514805,1.24052886427474,1.2405285818215195,1.2405280994306076,1.2405282973087755,1.2447710965365708
32,2.4657464511262517,0.013388524315195136,0.014712342992424965,13.8022891652462,6.238000000000001e-05,1.2403901849902952,1.2403909496660956,1.2403905510508533,1.2403884993208443,1.240388969200542,1.240389970284768,1.240389640641592,1.2403890781742863,1.240389308653574,1.244910124719527
33,2.4659900011831803,0.013390564593208412,0.014894205145537853,13.79924073810591,6.436e-05,1.2402469306566262,1.2402478193122937,1.240247355593262,1.2402449735841687,1.2402455193519237,1.240246681398972,1.2402462985798335,1.2402456460790983,1.2402459131346133,1.2450535578916255
34,2.4662413116022086,0.013392667930903417,0.014810705091804266,13.796086175590071,6.634e-05,1.2400992870062277,1.240100314890501,1.240099777938189,1.2400970255076238,1.240097656406125,1.2400989990078017,1.240098556498756,1.2400978030976362,1.2400981111048879,1.2452013949738314
35,2.4665003851491054,0.013394834354268494,0.01539498008787632,13.792832846883075,6.832000000000001e-05,1.2399472558743956,1.2399484395367828,1.2399478205648067,1.239944654161373,1.2399453802298575,1.239946924575578,1.2399464153238098,1.239945549304765,1.2399459029472788,1.2453536347787408
