iteration,training_loss,validation_loss,iter_time,raw_grad_norm,lr,t0,t1,t2,t3,beta0,beta1,beta2,beta3
0,7.867366328443817,0.03250784133032087,0.22475391702027991,,,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,0.0,0.2817535251253208,0.43404278278030195,0.5310638054044796
1,7.867366328443817,0.032507804439727804,0.3499177500489168,39.97179643387462,9.999999999999159e-07,1.2499977639159987,1.2500022360859837,1.2500022360858596,1.2499977639160076,-1.0000076123149976e-06,0.28175452513292343,0.4340437827878891,0.5310638054044796
2,7.8673631435609925,0.03250703049877586,0.3174048330402002,40.044070235453304,2.097999999999987e-05,1.249950853922247,1.2500491472452295,1.250049147627959,1.2499508538970912,-2.1983640421124632e-05,0.28177550419101144,0.43406476184543596,0.5310638054044796
3,7.867296333293443,0.032505518541417824,0.0031000000308267772,40.01784313552401,4.095999999999993e-05,1.249859274077042,1.2501407459270073,1.2501407679941428,1.249859273044369,-6.295297800505542e-05,0.28181646477411987,0.43410572236927364,0.5310638054044796
4,7.867165795018117,0.032503265750419674,0.002906083012931049,39.966549539671824,6.0939999999999996e-05,1.249723030650578,1.2502770749040473,1.2502772078860092,1.2497230242939312,-0.00012390825929876388,0.2818774171658219,0.43416667445393026,0.5310638054044796
5,7.866971205708574,0.03250026686380957,0.0028647089493460953,39.890432663407154,8.091999999999984e-05,1.2495421330196268,1.2504582208472843,1.2504586852467061,1.2495421099467559,-0.00020484941440664957,0.2819583832246713,0.4342476394737908,0.5310638054044796
6,7.866711945201642,0.03249651365881658,0.0029544169665314257,39.78958734566472,0.0001008999999999999,1.2493165946593427,1.2506843270788073,1.2506855472657756,1.2493165313825094,-0.0003057761034511509,0.28205940005316343,0.43434865356798746,0.5310638054044796
7,7.866387027739222,0.03249199452483973,0.0029162499704398215,39.66398938772014,0.00012087999999999997,1.2490464335441844,1.2509556058251947,1.2509582853727306,1.2490462881357483,-0.00042668779912714844,0.2821805237997658,0.4344697713355431,0.5310638054044796
8,7.865995044819166,0.0324866941892679,0.002971208014059812,39.51377667461426,0.00014085999999999992,1.2487316728293996,1.2512723487921993,1.2512775393112625,1.2487313771448525,-0.0005675837068758402,0.2823218330997199,0.43461106890865403,0.5310638054044796
9,7.86553412674513,0.03248059352982373,0.0028351250221021473,39.339176307507195,0.00016083999999999998,1.2483723410548138,1.251634936979084,1.2516440950821857,1.2483717916598553,-0.0007284628952288512,0.2824834325612733,0.4347726469995815,0.5310638054044796
10,7.865001915440884,0.032473669483702915,0.0026499159866943955,39.14041529860132,0.00018081999999999983,1.2479684731844014,1.2520438482798706,1.252058876596252,1.2479675210218413,-0.000909324043930855,0.28266545571409735,0.43495463336343587,0.5310638054044796
11,7.864395549066348,0.03246589502743494,0.002758041024208069,38.917790941888086,0.0002007999999999999,1.2475201111888607,1.2524996636559,1.2525229338177137,1.2475185500990986,-0.0011101654116239207,0.28286806776899914,0.4351571850668429,0.5310638054044796
12,7.863711656345144,0.032457239215753095,0.002853624988347292,38.671225748179424,0.00022077999999999996,1.2470273048705134,1.2530030719350709,1.253037427499147,1.2470248584634167,-0.0013309846907993965,0.2830914682458864,0.43538049045911553,0.5310638054044796
13,7.862946358225653,0.03244766727618682,0.0029155839583836496,38.40153656313025,0.0002407599999999999,1.2464901127740773,1.253554872811106,1.253603611799429,1.2464864206160264,-0.0015717788892111355,0.28333589314989194,0.4356247703939436,0.5310638054044796
14,7.862095277323672,0.032437140715582964,0.0027509169885888696,38.10864862200186,0.00026074,1.2459086033383953,1.2541559777402356,1.2542228184269106,1.245903205695849,-0.0018325440351753982,0.2836016167782875,0.4358902794515082,0.5310638054044796
15,7.86115354939306,0.032425617500132564,0.0027947499766014516,37.7933010517399,0.00028071999999999993,1.2452828556801527,1.2548074089767114,1.2548964388697161,1.245275177161497,-0.0021132751794345067,0.28388895303597755,0.43617730612172123,0.5310638054044796
16,7.860115845033605,0.03241305220246059,0.0028045829967595637,37.45581065661172,0.0003007,1.24461296130756,1.255510297174725,1.2556259098605276,1.2446022932964187,-0.002413965892012938,0.2841982564278031,0.4364861728856929,0.5310638054044796
17,7.8589763871954075,0.03239939616062064,0.0026320000179111958,37.09670116363816,0.00032068000000000005,1.2438990255083218,1.2562658775739635,1.256412700425906,1.243884507765619,-0.0027346079895053882,0.2845299227824533,0.43681723605893114,0.5310638054044796
18,7.857728971374249,0.03238459767786115,0.0029260829905979335,36.716616204510885,0.00034066,1.243141169050203,1.2570754840539804,1.2572582994455712,1.2431217702921835,-0.003075191121440554,0.2848843891956431,0.4371708846956591,0.5310638054044796
19,7.856366991365575,0.03236860222866386,0.0027853749925270677,36.31621398879679,0.00036063999999999996,1.2423395301691111,1.2579405420884264,1.2581642044716812,1.2423140271342945,-0.003435702288677654,0.28526213370238035,0.4375475391912596,0.5310638054044796
20,7.854883465976867,0.032351352664769205,0.002609457995276898,35.89630827088524,0.0003806199999999999,1.2414942668738809,1.2588625601920411,1.2591319125076172,1.2414612231859417,-0.0038161252064021945,0.28566367425805383,0.43794764936835323,0.5310638054044796
21,7.853271066603147,0.03233278943882925,0.0028835840057581663,35.457728198767406,0.0004006,1.2406055590884035,1.2598431207221905,1.260162911735841,1.2405633026868619,-0.004216439796525792,0.28608956746613595,0.4383716923328068,0.5310638054044796
22,7.851522147177863,0.03231285085601798,0.0027902500005438924,35.00147084391688,0.00042057999999999993,1.2396736120141505,1.2608838689915327,1.2612586728144741,1.2396202118205908,-0.004636621177625978,0.28654040636870715,0.438820169339172,0.5310638054044796
23,7.849628777308004,0.03229147330927549,0.0025935840094462037,34.528584398307885,0.0004405599999999999,1.2386986586507744,1.2619865027307617,1.2624206425207347,1.2386319004801554,-0.005076639003779349,0.2870168182007315,0.4392936029669568,0.5310638054044796
24,7.847582774315853,0.032268591556344504,0.002863166038878262,34.040170763273814,0.00046053999999999995,1.2376809642411803,1.26315275995365,1.2636502355472514,1.237598325416665,-0.005536456081895571,0.2875194611388136,0.4397925332092732,0.5310638054044796
25,7.84537573839164,0.03224413895079924,0.0028371670050546527,33.53721222479358,0.0004805199999999999,1.2366208298558778,1.2643844088220502,1.2649488283740657,1.236519452743854,-0.006016027258618062,0.28804902152048434,0.44031751410537545,0.5310638054044796
26,7.842999084658541,0.032218047772151114,0.002621667052153498,33.02112472897563,0.0005005,1.235518597134378,1.2656832344078932,1.2663177507806387,1.2353952612985128,-0.006515297956863934,0.2886062092830295,0.4408691088991951,0.5310638054044796
27,7.840444085361317,0.03219024949455798,0.0028210419695824385,32.49360068402479,0.00052048,1.23437465298846,1.2670510272260878,1.2677582793811066,1.2342257473792284,-0.007034202688073826,0.28919175362955885,0.4414478857890738,0.5310638054044796
28,7.837701904648295,0.032160675113056834,0.0027468340122140944,31.956062739381515,0.00054046,1.2331894349234935,1.2684895711390018,1.2692716292009496,1.2330109282620514,-0.00757266328651408,0.2898063979198178,0.4420544129206048,0.5310638054044796
29,7.834763640788424,0.03212925546261663,0.0027891669888049364,31.410193859596227,0.00056044,1.2319634380024067,1.2700006325079336,1.2708589426402441,1.2317508480941743,-0.008130586542739944,0.2904508946030636,0.44268925278090365,0.5310638054044796
30,7.831620365528608,0.03209592148843247,0.0027767910505644977,30.85752224945375,0.0005804199999999999,1.230697220490258,1.2715859500030418,1.2725212833816544,1.2304455819394933,-0.008707862320952862,0.29112599993613714,0.44335295808220354,0.5310638054044796
31,7.828247079928484,0.03206057042946402,0.0026991250342689455,30.09952218579027,0.0006004,1.2293916645288645,1.2732482368827016,1.2742605923916708,1.2290944688228767,-0.009304304398819189,0.29183291401134426,0.44404649156492565,0.5310638054044796
32,7.824655867119199,0.03202314145077126,0.002896666992455721,29.531011764660636,0.00062038,1.2280474893876225,1.27498901317345,1.276077385174404,1.2276977390084394,-0.009919758084708947,0.29257234328924986,0.4447702768075757,0.5310638054044796
33,7.820827412383191,0.03198357453784532,0.002761000010650605,28.959866172823837,0.00064036,1.2266655056168605,1.276809762086352,1.277972059966799,1.2262556750064721,-0.010554042725518785,0.2933449862828813,0.44552470682037587,0.5310638054044796
34,7.8167533691186755,0.03194181103010157,0.0028750000055879354,28.38737308710292,0.00066034,1.2252466248932585,1.2787119228789914,1.2799448652360719,1.22476861911435,-0.011206948333775526,0.2941515287623522,0.4463101364297036,0.5310638054044796
35,7.812425315064461,0.0318977943182858,0.002775958040729165,27.814848194293315,0.0006803200000000001,1.2237918702596458,1.2806968837437505,1.2819958551665778,1.2232369838329025,-0.011878232188234708,0.2949926388191543,0.44712687201632983,0.5310638054044796
36,7.807836791512127,0.03185147139108883,0.0027147919754497707,27.251469725925137,0.0007003,1.2223023714029708,1.2827659321125684,1.284124850148589,1.2216612874555017,-0.012567618843674109,0.2958689419809426,0.4479751562426991,0.5310638054044796
37,7.802978868288462,0.031802792541328735,0.002827625023201108,26.692771473956107,0.00072028,1.2207793848716297,1.2849202873265833,1.2863314019016963,1.2200421430892305,-0.013274794292950313,0.2967810341912256,0.4488551690032442,0.5310638054044796
38,7.797843516556863,0.03175171257060439,0.0028414170374162495,26.140590756657943,0.00074026,1.2192243034774681,1.2871610902781292,1.2886147158587855,1.2183802753768482,-0.013999403056588724,0.29772947559378676,0.4497670120437923,0.5310638054044796
39,7.7924223840193685,0.031698192102084265,0.002761874988209456,25.59606313081627,0.00076024,1.217638663735679,1.2894893978706143,1.2909735550058403,1.2166765423067456,-0.014741045953760341,0.298714787016371,0.4507106933831487,0.5310638054044796
40,7.786706109226335,0.03164220047853446,0.002888374961912632,25.06145123688283,0.0007802200000000001,1.2160241464355304,1.2919061663599032,1.293406047972048,1.2149319770606912,-0.015499281080808381,0.2997374415048628,0.4516860902337803,0.5310638054044796
41,7.780705555467013,0.031583711880192294,0.002845333016011864,24.547432686747033,0.0008002,1.2143825634235248,1.2944121932717823,1.2959100789553486,1.2131477424557457,-0.01627362121677187,0.3007978310733644,0.4526930259187751,0.5310638054044796
42,7.7744150185143095,0.03152270497136622,0.002771583036519587,24.050072573025712,0.00082018,1.2127158849786095,1.2970081643249582,1.2984832271781155,1.2113251169495394,-0.01706352641672055,0.3018962881153255,0.45373127197934493,0.5310638054044796
43,7.767823237849344,0.03145916600623662,0.0027770420419983566,23.560477062416457,0.00084016,1.2110262721847247,1.2996946823271422,1.3011224838787456,1.2094654383262728,-0.017868401310381914,0.3030331060980443,0.4548005222842411,0.5310638054044796
44,7.760926840793594,0.031393102193366676,0.0027815000503323972,23.05964434525521,0.00086014,1.2093160082696697,1.3024720619639045,1.3038238793199992,1.207569204322158,-0.018687607263846467,0.30420848672392425,0.45590041987222196,0.5310638054044796
45,7.753724718913638,0.03132456646601291,0.0028351249638944864,22.535982784367146,0.00088012,1.2075869856411308,1.3053395676515833,1.3065823867774105,1.2056353465988867,-0.019520665733709152,0.3054222547467718,0.45703059349406605,0.5310638054044796
46,7.746221860766488,0.03125351312490733,0.0028373749810270965,22.156120379342486,0.0009001,1.2058424637586902,1.3082987196819027,1.3093940932970103,1.20366890202738,-0.020366605695425394,0.3066749086515647,0.458190379238947,0.5310638054044796
47,7.738410124038559,0.031179930567182813,0.0026838750345632434,21.778778139554078,0.0009200800000000001,1.204086342719602,1.3113510679655969,1.312252317521608,1.2016738879875442,-0.021224185747708776,0.3079670038377536,0.4593788200025577,0.5310638054044796
48,7.730284864488317,0.031104922894624982,0.002773915999568999,22.36202072904019,0.0009400599999999999,1.202302285144897,1.3144765937383334,1.315070790845567,1.199713386975269,-0.02209796314733959,0.30929396809006415,0.4605925283362509,0.5310638054044796
49,7.722021799876479,0.031028323715305603,0.0025701660197228193,21.895658401488504,0.00096004,1.200494045350519,1.3176787089196922,1.3178548177305198,1.1977845358633994,-0.022986761310600668,0.31065669972994214,0.46183290933912063,0.5310638054044796
50,7.713758040518958,0.030949963848551157,0.002656000026036054,21.402855565603534,0.00098002,1.1986662991762602,1.3209612608067076,1.3206078601559652,1.195884950555615,-0.023889051367418774,0.31205636845574347,0.4631014583991734,0.5310638054044796
51,7.705151618547552,0.030869722030425487,0.002619667036924511,20.955239993582644,0.001,1.1968234494293741,1.3243268686016727,1.3233327917946185,1.1940113594846071,-0.024803432124257695,0.3134936006152442,0.464399143806049,0.5310638054044796
52,7.696332995836195,0.030789113254300737,0.002629124966915697,20.52131693421363,0.0009999878275373446,1.195006605637821,1.3277101677755487,1.3259782202598693,1.1921965905488463,-0.025710235234462527,0.31494000728117716,0.46570069435447586,0.5310638054044796
53,7.687460891132964,0.030708088489715825,0.0026679160073399544,20.111777358038005,0.0009999513107426476,1.1932197007724306,1.3311121381403161,1.3285472458981722,1.19043492268579,-0.02660814282612586,0.31639555970536126,0.4670063945471408,0.5310638054044796
54,7.678522576193689,0.03062662537448164,0.0027279999922029674,19.728216970573843,0.0009998904513956854,1.191466772695418,1.3345333309828469,1.3310414608659724,1.1887208177948425,-0.02749579475245834,0.3178600916793765,0.46831625706643554,0.5310638054044796
55,7.6695086262736165,0.030544726451479338,0.0026113750063814223,19.372394718329215,0.000999805252462657,1.1897519846677862,1.3379739196030835,1.333460985490281,1.1870489372049573,-0.02837178159230232,0.3193333137962972,0.46963003417049637,0.5310638054044796
56,7.660412591954108,0.030462416945557725,0.0028234170167706907,19.0461671139522,0.0009996957180960385,1.188079641319782,1.341433742413591,1.335804542246028,1.1854141691828766,-0.029234638679209404,0.3208148265801768,0.47094723684375234,0.5310638054044796
57,7.651230767505975,0.030379743134874144,0.00267687498126179,18.75145645939082,0.0009995618536343797,1.1864541952863885,1.3449123333995816,1.3380695158639255,1.1838116555378388,-0.030082842953008483,0.32230412840298645,0.4722671465269682,0.5310638054044796
58,7.64196195723249,0.030296770798958827,0.002628916990943253,18.490189825984572,0.0009994036656020464,1.1848802434726626,1.3484089453492802,1.340252025316706,1.1822368212868681,-0.030914812972032694,0.3238006211251866,0.4735888261357433,0.5310638054044796
59,7.632607289807815,0.030213583717629413,0.0027458330150693655,18.264229619969363,0.0009992211617088995,1.1833625115590176,1.3519225676423912,1.3423470086112104,1.180685405582098,-0.031728912574578605,0.32530361419804293,0.4749111306660393,0.5310638054044796
60,7.623170056590781,0.030130282018854877,0.0027040839777328074,18.075292897345268,0.0009990143508499217,1.181905825366743,1.3554519412540265,1.3443483335594177,1.179153493029477,-0.032523458734599005,0.3268123282464273,0.4762327190589252,0.5310638054044796
61,7.613655550091493,0.03004698036386068,0.0027486670296639204,17.924871500287775,0.0009987832431047822,1.180515069061047,1.3589955714118143,1.3462489355267442,1.177637543738484,-0.033296733593102444,0.3283258983148599,0.4775520674312297,0.5310638054044796
62,7.604070900379222,0.02996380582087698,0.0025920000043697655,17.814138521329,0.0009985278497373468,1.1791951292843454,1.362551742373539,1.3480409882630702,1.1761344192063976,-0.03404700129772649,0.32984337859446894,0.4788674854455651,0.5310638054044796
63,7.594424892756339,0.02988089542926029,0.002754374989308417,17.743891000514,0.0009982481831951274,1.1779508278964392,1.3661185350289522,1.3497161052189581,1.1746414026216545,-0.03477252879152795,0.3313637488622752,0.4801771357351302,0.5310638054044796
64,7.584727752325824,0.0297983932365486,0.0026244159671477973,17.714443214523744,0.0009979442571086772,1.1767868433358728,1.3696938466115114,1.3512655911770188,1.1731562112914617,-0.03547161065777491,0.3328859222783879,0.4814790585591395,0.5310638054044796
65,7.574990924854974,0.029716447051187884,0.0027509170467965305,17.725491734057716,0.0009976160862909245,1.175707631671382,1.3732754178050526,1.3526807058141987,1.1716770007064543,-0.03614259461970198,0.3344087569469383,0.4827712004328956,0.5310638054044796
66,7.565226685107431,0.02963520490132773,0.0028660419629886746,17.776374754572252,0.0009972636867364526,1.174717333590207,1.3768608617508207,1.3539529643270154,1.1702023591730366,-0.03678391249762516,0.3359310682294077,0.484051446408343,0.5310638054044796
67,7.55544788176392,0.029554811354902857,0.0027384579880163074,17.86577168413273,0.000996887075620718,1.1738196892245985,1.380447699354331,1.3550744350278878,1.1687312913320094,-0.03739410921300309,0.33745164416800283,0.48531765590990794,0.5310638054044796
68,7.545667590332993,0.029475403800226847,0.0028035420109517872,17.991789668235473,0.0009964862712992153,1.1730179633436189,1.3840333983779276,1.3560380290290979,1.1672631918919423,-0.037971869147712944,0.33896926271648226,0.486567701117381,0.5310638054044796
69,7.535898722559319,0.02939710892887594,0.0025778330164030194,18.151966837487734,0.0009960612933065818,1.1723148788601274,1.387615414558548,1.3568377659863204,1.1657978122786712,-0.03851604102626404,0.3404827099722123,0.4877995067625645,0.5310638054044796
70,7.526153718613766,0.029320039796656896,0.002709499967750162,18.343548962994564,0.000995612162355645,1.1717125776875872,1.391191233292999,1.3574689737452579,1.164335217462668,-0.03902565289380492,0.34199079859508985,0.48901108663188986,0.5310638054044796
