K,eps_idx,eps,alpha_idx,alpha,mro_sol,solvetime,dro_feas_sol
32.0,0.0,0.1,0.0,0.01,0.3137244148872769,3.565552018,0.3137244148872769
32.0,0.0,0.1,1.0,0.05,0.22003243901231193,2.581144472,0.22003243901231193
32.0,1.0,0.14677992676220694,0.0,0.01,0.33613080361818015,3.192086548,0.33613080361818015
32.0,1.0,0.14677992676220694,1.0,0.05,0.24320060901025656,2.870777641,0.24320060901025656
32.0,2.0,0.21544346900318834,0.0,0.01,0.3631387886793678,3.656719709,0.3631387886793678
32.0,2.0,0.21544346900318834,1.0,0.05,0.26501051492445443,2.647176389,0.26501051492445443
32.0,3.0,0.31622776601683794,0.0,0.01,0.3988406205670831,2.977945047,0.3988406205670831
32.0,3.0,0.31622776601683794,1.0,0.05,0.2852927025115036,2.794364046,0.2852927025115036
32.0,4.0,0.46415888336127786,0.0,0.01,0.4395347348580882,3.091725656,0.4395347348580882
32.0,4.0,0.46415888336127786,1.0,0.05,0.30939767560737075,2.707642271,0.30939767560737075
32.0,5.0,0.6812920690579611,0.0,0.01,0.4874325554338624,3.006757467,0.4874325554338624
32.0,5.0,0.6812920690579611,1.0,0.05,0.33157136343220683,2.802366058,0.33157136343220683
32.0,6.0,1.0,0.0,0.01,0.5336175516954144,3.442814691,0.5336175516954144
32.0,6.0,1.0,1.0,0.05,0.35732124222565975,2.474461355,0.35732124222565975
32.0,7.0,1.467799267622069,0.0,0.01,0.58750189763643,3.8822696260000003,0.58750189763643
32.0,7.0,1.467799267622069,1.0,0.05,0.39131313741664386,2.7470390350000002,0.39131313741664386
32.0,8.0,2.1544346900318834,0.0,0.01,0.5951377749694984,2.5665850040000002,0.5951377749694984
32.0,8.0,2.1544346900318834,1.0,0.05,0.43129807602940634,3.155972887,0.43129807602940634
32.0,9.0,3.1622776601683795,0.0,0.01,0.5951328244944143,2.555406596,0.5951328244944143
32.0,9.0,3.1622776601683795,1.0,0.05,0.47801765130074014,3.3998525920000002,0.47801765130074014
32.0,10.0,4.6415888336127775,0.0,0.01,0.5951378267592069,2.768863007,0.5951378267592069
32.0,10.0,4.6415888336127775,1.0,0.05,0.5243905128751213,3.245056607,0.5243905128751213
32.0,11.0,6.812920690579611,0.0,0.01,0.5951298363259269,2.562963066,0.5951298363259269
32.0,11.0,6.812920690579611,1.0,0.05,0.5760216489455852,3.659978918,0.5760216489455852
32.0,12.0,10.0,0.0,0.01,0.5951346076926473,2.582301083,0.5951346076926473
32.0,12.0,10.0,1.0,0.05,0.5951296552308922,2.424269134,0.5951296552308922
33.0,0.0,0.1,0.0,0.01,0.29625713610776505,3.558066927,0.29625713610776505
33.0,0.0,0.1,1.0,0.05,0.20851894118610476,3.412300356,0.20851894118610476
33.0,1.0,0.14677992676220694,0.0,0.01,0.3173941896762049,3.493665122,0.3173941896762049
33.0,1.0,0.14677992676220694,1.0,0.05,0.23003745562065384,2.834384617,0.23003745562065384
33.0,2.0,0.21544346900318834,0.0,0.01,0.3429048783305681,3.202137274,0.3429048783305681
33.0,2.0,0.21544346900318834,1.0,0.05,0.25040491121298813,2.875074814,0.25040491121298813
33.0,3.0,0.31622776601683794,0.0,0.01,0.3766210991400113,2.983969284,0.3766210991400113
33.0,3.0,0.31622776601683794,1.0,0.05,0.2694748896022598,3.772910531,0.2694748896022598
33.0,4.0,0.46415888336127786,0.0,0.01,0.4150895623915741,4.130633172,0.4150895623915741
33.0,4.0,0.46415888336127786,1.0,0.05,0.2921744471447308,3.60418304,0.2921744471447308
33.0,5.0,0.6812920690579611,0.0,0.01,0.4603424216097119,3.826372687,0.4603424216097119
33.0,5.0,0.6812920690579611,1.0,0.05,0.3130902837124292,3.426599639,0.3130902837124292
33.0,6.0,1.0,0.0,0.01,0.5039934365752065,3.591227861,0.5039934365752065
33.0,6.0,1.0,1.0,0.05,0.3374089660202581,3.448322246,0.3374089660202581
33.0,7.0,1.467799267622069,0.0,0.01,0.5549101490269458,3.917431953,0.5549101490269458
33.0,7.0,1.467799267622069,1.0,0.05,0.36951623374741477,3.890744598,0.36951623374741477
33.0,8.0,2.1544346900318834,0.0,0.01,0.5622677856482197,3.361908974,0.5622677856482197
33.0,8.0,2.1544346900318834,1.0,0.05,0.40730290900281224,3.387503778,0.40730290900281224
33.0,9.0,3.1622776601683795,0.0,0.01,0.5622671975700854,2.984202483,0.5622671975700854
33.0,9.0,3.1622776601683795,1.0,0.05,0.4514500712964923,3.23777786,0.4514500712964923
33.0,10.0,4.6415888336127775,0.0,0.01,0.5622663654749356,2.834494693,0.5622663654749356
33.0,10.0,4.6415888336127775,1.0,0.05,0.49527159976137053,3.339026191,0.49527159976137053
33.0,11.0,6.812920690579611,0.0,0.01,0.5622674277219304,2.955904983,0.5622674277219304
33.0,11.0,6.812920690579611,1.0,0.05,0.5440643491703804,3.649722213,0.5440643491703804
33.0,12.0,10.0,0.0,0.01,0.5622678121485102,2.955987444,0.5622678121485102
33.0,12.0,10.0,1.0,0.05,0.562266609044517,2.765698002,0.562266609044517
34.0,0.0,0.1,0.0,0.01,0.28021439869590464,3.5184650939999997,0.28021439869590464
34.0,0.0,0.1,1.0,0.05,0.19786807236755835,3.714280531,0.19786807236755835
34.0,1.0,0.14677992676220694,0.0,0.01,0.3001832978420476,3.671464439,0.3001832978420476
34.0,1.0,0.14677992676220694,1.0,0.05,0.21790455657391958,4.318965438,0.21790455657391958
34.0,2.0,0.21544346900318834,0.0,0.01,0.32432140059155906,4.31515522,0.32432140059155906
34.0,2.0,0.21544346900318834,1.0,0.05,0.23698195438823397,3.760788963,0.23698195438823397
34.0,3.0,0.31622776601683794,0.0,0.01,0.3562296563576724,4.086955061,0.3562296563576724
34.0,3.0,0.31622776601683794,1.0,0.05,0.25493503577320853,3.255390967,0.25493503577320853
34.0,4.0,0.46415888336127786,0.0,0.01,0.39263718996429087,3.689205264,0.39263718996429087
34.0,4.0,0.46415888336127786,1.0,0.05,0.27635350596285807,3.866969283,0.27635350596285807
34.0,5.0,0.6812920690579611,0.0,0.01,0.43547504221670363,3.857487521,0.43547504221670363
34.0,5.0,0.6812920690579611,1.0,0.05,0.2961167691107696,3.651860784,0.2961167691107696
34.0,6.0,1.0,0.0,0.01,0.47678264741445,3.599896079,0.47678264741445
34.0,6.0,1.0,1.0,0.05,0.31912572777266923,4.239721186,0.31912572777266923
34.0,7.0,1.467799267622069,0.0,0.01,0.5249711867776512,3.847859964,0.5249711867776512
34.0,7.0,1.467799267622069,1.0,0.05,0.3494990762672347,3.482818126,0.3494990762672347
34.0,8.0,2.1544346900318834,0.0,0.01,0.5320549820709027,2.779962356,0.5320549820709027
34.0,8.0,2.1544346900318834,1.0,0.05,0.38526744811956104,3.191706445,0.38526744811956104
34.0,9.0,3.1622776601683795,0.0,0.01,0.5320588464387532,3.8777442730000002,0.5320588464387532
34.0,9.0,3.1622776601683795,1.0,0.05,0.42704420411576,3.238776592,0.42704420411576
34.0,10.0,4.6415888336127775,0.0,0.01,0.5320556581581798,2.78603026,0.5320556581581798
34.0,10.0,4.6415888336127775,1.0,0.05,0.4685314258696898,3.292062038,0.4685314258696898
34.0,11.0,6.812920690579611,0.0,0.01,0.5320539874475266,2.827007231,0.5320539874475266
34.0,11.0,6.812920690579611,1.0,0.05,0.5147031467373373,3.446096811,0.5147031467373373
34.0,12.0,10.0,0.0,0.01,0.5320566290802055,2.875605006,0.5320566290802055
34.0,12.0,10.0,1.0,0.05,0.5320558963474962,2.659390677,0.5320558963474962
35.0,0.0,0.1,0.0,0.01,0.26543845686343864,3.85151165,0.26543845686343864
35.0,0.0,0.1,1.0,0.05,0.18799280875946212,3.699133977,0.18799280875946212
35.0,1.0,0.14677992676220694,0.0,0.01,0.284349961700372,4.284906666,0.284349961700372
35.0,1.0,0.14677992676220694,1.0,0.05,0.20669962610049666,4.601416808,0.20669962610049666
35.0,2.0,0.21544346900318834,0.0,0.01,0.3072246000430263,3.964918371,0.3072246000430263
35.0,2.0,0.21544346900318834,1.0,0.05,0.22459942423351317,3.292150105,0.22459942423351317
35.0,3.0,0.31622776601683794,0.0,0.01,0.33744468283746376,4.051807937,0.33744468283746376
35.0,3.0,0.31622776601683794,1.0,0.05,0.24154340323686974,3.672388718,0.24154340323686974
35.0,4.0,0.46415888336127786,0.0,0.01,0.3719631622164437,4.550250972,0.3719631622164437
35.0,4.0,0.46415888336127786,1.0,0.05,0.26179706607695796,3.564046277,0.26179706607695796
35.0,5.0,0.6812920690579611,0.0,0.01,0.4125611197614194,4.174307961,0.4125611197614194
35.0,5.0,0.6812920690579611,1.0,0.05,0.28049784724400517,4.263730172,0.28049784724400517
35.0,6.0,1.0,0.0,0.01,0.451731547011483,3.813314369,0.451731547011483
35.0,6.0,1.0,1.0,0.05,0.30229614159971624,3.816496773,0.30229614159971624
35.0,7.0,1.467799267622069,0.0,0.01,0.49740523669836295,4.125497988,0.49740523669836295
35.0,7.0,1.467799267622069,1.0,0.05,0.33107797948667944,4.151813203,0.33107797948667944
35.0,8.0,2.1544346900318834,0.0,0.01,0.5042277022679169,3.7063114820000003,0.5042277022679169
35.0,8.0,2.1544346900318834,1.0,0.05,0.3649747528003564,3.808920782,0.3649747528003564
35.0,9.0,3.1622776601683795,0.0,0.01,0.5042297885476923,4.004534491,0.5042297885476923
35.0,9.0,3.1622776601683795,1.0,0.05,0.40458087982007646,4.591030982,0.40458087982007646
35.0,10.0,4.6415888336127775,0.0,0.01,0.5042251766328796,3.342128851,0.5042251766328796
35.0,10.0,4.6415888336127775,1.0,0.05,0.4439051779909465,3.928133395,0.4439051779909465
35.0,11.0,6.812920690579611,0.0,0.01,0.5042326866548805,3.247706713,0.5042326866548805
35.0,11.0,6.812920690579611,1.0,0.05,0.4876696730730818,4.03272253,0.4876696730730818
35.0,12.0,10.0,0.0,0.01,0.5042293640543069,3.356721899,0.5042293640543069
35.0,12.0,10.0,1.0,0.05,0.5042256096945403,3.1025816920000002,0.5042256096945403
36.0,0.0,0.1,0.0,0.01,0.25181012347949616,4.583504585,0.25181012347949616
36.0,0.0,0.1,1.0,0.05,0.1788321288063446,4.346709659,0.1788321288063446
36.0,1.0,0.14677992676220694,0.0,0.01,0.26975136830912094,5.056666562,0.26975136830912094
36.0,1.0,0.14677992676220694,1.0,0.05,0.1963334499977072,4.383649349,0.1963334499977072
36.0,2.0,0.21544346900318834,0.0,0.01,0.2914383867373414,4.814676056,0.2914383867373414
36.0,2.0,0.21544346900318834,1.0,0.05,0.21316751552030344,4.412749153,0.21316751552030344
36.0,3.0,0.31622776601683794,0.0,0.01,0.3201140138872762,4.601348157,0.3201140138872762
36.0,3.0,0.31622776601683794,1.0,0.05,0.22918086981553562,4.571675084,0.22918086981553562
36.0,4.0,0.46415888336127786,0.0,0.01,0.35289469588348854,4.60386872,0.35289469588348854
36.0,4.0,0.46415888336127786,1.0,0.05,0.24835483287012983,3.7867094850000003,0.24835483287012983
36.0,5.0,0.6812920690579611,0.0,0.01,0.39143224794793413,5.7734534140000004,0.39143224794793413
36.0,5.0,0.6812920690579611,1.0,0.05,0.2660928291235049,4.038226627,0.2660928291235049
36.0,6.0,1.0,0.0,0.01,0.4286014937133382,4.928517612,0.4286014937133382
36.0,6.0,1.0,1.0,0.05,0.28676839293683826,4.728699589,0.28676839293683826
36.0,7.0,1.467799267622069,0.0,0.01,0.4719561220934529,5.2931278,0.4719561220934529
36.0,7.0,1.467799267622069,1.0,0.05,0.31407634418862346,4.073712841,0.31407634418862346
36.0,8.0,2.1544346900318834,0.0,0.01,0.47853265995668814,4.185583578,0.47853265995668814
36.0,8.0,2.1544346900318834,1.0,0.05,0.3462586893131614,4.331297557,0.3462586893131614
36.0,9.0,3.1622776601683795,0.0,0.01,0.47853675279443664,4.996467867,0.47853675279443664
36.0,9.0,3.1622776601683795,1.0,0.05,0.38384891403865684,4.778333889,0.38384891403865684
36.0,10.0,4.6415888336127775,0.0,0.01,0.4785364590314447,4.235522594,0.4785364590314447
36.0,10.0,4.6415888336127775,1.0,0.05,0.4211755033922251,4.881654326,0.4211755033922251
36.0,11.0,6.812920690579611,0.0,0.01,0.47853629028134387,3.672964416,0.47853629028134387
36.0,11.0,6.812920690579611,1.0,0.05,0.46272186371939,4.746544381,0.46272186371939
36.0,12.0,10.0,0.0,0.01,0.4785328989896372,3.916351172,0.4785328989896372
36.0,12.0,10.0,1.0,0.05,0.4785290470208107,4.211424512,0.4785290470208107
37.0,0.0,0.1,0.0,0.01,0.2392177723792691,5.733955803,0.2392177723792691
37.0,0.0,0.1,1.0,0.05,0.17030000476058949,5.040881297,0.17030000476058949
37.0,1.0,0.14677992676220694,0.0,0.01,0.25625088544960856,4.492496967,0.25625088544960856
37.0,1.0,0.14677992676220694,1.0,0.05,0.18671775708053295,5.266726051,0.18671775708053295
37.0,2.0,0.21544346900318834,0.0,0.01,0.27685296855198915,5.984456954,0.27685296855198915
37.0,2.0,0.21544346900318834,1.0,0.05,0.20258281497842673,4.351773467,0.20258281497842673
37.0,3.0,0.31622776601683794,0.0,0.01,0.3041114008621453,4.88519514,0.3041114008621453
37.0,3.0,0.31622776601683794,1.0,0.05,0.2177509745232485,4.742013481,0.2177509745232485
37.0,4.0,0.46415888336127786,0.0,0.01,0.3352603508138883,5.042432358,0.3352603508138883
37.0,4.0,0.46415888336127786,1.0,0.05,0.235934463611106,5.283155388,0.235934463611106
37.0,5.0,0.6812920690579611,0.0,0.01,0.37188301627370174,5.311378122,0.37188301627370174
37.0,5.0,0.6812920690579611,1.0,0.05,0.25277201978748975,4.451043943,0.25277201978748975
37.0,6.0,1.0,0.0,0.01,0.4072232472604262,4.264013551,0.4072232472604262
37.0,6.0,1.0,1.0,0.05,0.27241594780818473,5.508385375,0.27241594780818473
37.0,7.0,1.467799267622069,0.0,0.01,0.44842028704412806,4.692777709,0.44842028704412806
37.0,7.0,1.467799267622069,1.0,0.05,0.2983646710414158,4.442021545,0.2983646710414158
37.0,8.0,2.1544346900318834,0.0,0.01,0.4547616697607538,3.967414216,0.4547616697607538
37.0,8.0,2.1544346900318834,1.0,0.05,0.3289448128795022,4.458445693,0.3289448128795022
37.0,9.0,3.1622776601683795,0.0,0.01,0.454755968724243,4.483356726,0.454755968724243
37.0,9.0,3.1622776601683795,1.0,0.05,0.3646740718163603,5.254539537,0.3646740718163603
37.0,10.0,4.6415888336127775,0.0,0.01,0.4547615475985759,4.788599318,0.4547615475985759
37.0,10.0,4.6415888336127775,1.0,0.05,0.40015978148982045,4.9669581879999996,0.40015978148982045
37.0,11.0,6.812920690579611,0.0,0.01,0.45475921270078296,5.086146444,0.45475921270078296
37.0,11.0,6.812920690579611,1.0,0.05,0.43964407399167243,5.442093348,0.43964407399167243
37.0,12.0,10.0,0.0,0.01,0.4547588735979188,4.674826008,0.4547588735979188
37.0,12.0,10.0,1.0,0.05,0.45475487124437386,3.943971388,0.45475487124437386
38.0,0.0,0.1,0.0,0.01,0.2275340787492837,5.529631652,0.2275340787492837
38.0,0.0,0.1,1.0,0.05,0.162362653976227,6.005604436,0.162362653976227
38.0,1.0,0.14677992676220694,0.0,0.01,0.24374038076546312,6.185868951,0.24374038076546312
38.0,1.0,0.14677992676220694,1.0,0.05,0.17778738747418255,5.3255057709999996,0.17778738747418255
38.0,2.0,0.21544346900318834,0.0,0.01,0.26334810471671966,5.904817025,0.26334810471671966
38.0,2.0,0.21544346900318834,1.0,0.05,0.19275904148889741,5.721790371,0.19275904148889741
38.0,3.0,0.31622776601683794,0.0,0.01,0.2892775828864174,6.0784457100000004,0.2892775828864174
38.0,3.0,0.31622776601683794,1.0,0.05,0.2071474324388778,5.339966011,0.2071474324388778
38.0,4.0,0.46415888336127786,0.0,0.01,0.31891610162406225,6.016668311,0.31891610162406225
38.0,4.0,0.46415888336127786,1.0,0.05,0.22441905022872208,5.260965567,0.22441905022872208
38.0,5.0,0.6812920690579611,0.0,0.01,0.35378053831476675,6.557455559,0.35378053831476675
38.0,5.0,0.6812920690579611,1.0,0.05,0.24042123152377004,5.261841428,0.24042123152377004
38.0,6.0,1.0,0.0,0.01,0.38740267764472774,6.7882098939999995,0.38740267764472774
38.0,6.0,1.0,1.0,0.05,0.2591177685145487,6.899305399,0.2591177685145487
38.0,7.0,1.467799267622069,0.0,0.01,0.4266132975840715,7.197025131,0.4266132975840715
38.0,7.0,1.467799267622069,1.0,0.05,0.2837969286830148,6.7765611759999995,0.2837969286830148
38.0,8.0,2.1544346900318834,0.0,0.01,0.4327148811150295,6.033421643,0.4327148811150295
38.0,8.0,2.1544346900318834,1.0,0.05,0.31291502223331963,5.227192646,0.31291502223331963
38.0,9.0,3.1622776601683795,0.0,0.01,0.43271717130116033,6.099933132,0.43271717130116033
38.0,9.0,3.1622776601683795,1.0,0.05,0.34691766059037293,5.578540264,0.34691766059037293
38.0,10.0,4.6415888336127775,0.0,0.01,0.4327228846060593,4.747514724,0.4327228846060593
38.0,10.0,4.6415888336127775,1.0,0.05,0.38068215808379974,7.336463605,0.38068215808379974
38.0,11.0,6.812920690579611,0.0,0.01,0.432715962082018,4.5399327750000005,0.432715962082018
38.0,11.0,6.812920690579611,1.0,0.05,0.41825967794256164,6.453713655,0.41825967794256164
38.0,12.0,10.0,0.0,0.01,0.4327161007738283,4.974229675,0.4327161007738283
38.0,12.0,10.0,1.0,0.05,0.43271634568996337,5.691849886,0.43271634568996337
39.0,0.0,0.1,0.0,0.01,0.2166946727177099,14.606224354,0.2166946727177099
39.0,0.0,0.1,1.0,0.05,0.1549497804871235,12.657821053,0.1549497804871235
39.0,1.0,0.14677992676220694,0.0,0.01,0.23211257366863355,15.778209529,0.23211257366863355
39.0,1.0,0.14677992676220694,1.0,0.05,0.1694733908296376,12.608626448,0.1694733908296376
39.0,2.0,0.21544346900318834,0.0,0.01,0.2507991730571844,14.284719472,0.2507991730571844
39.0,2.0,0.21544346900318834,1.0,0.05,0.1836446329010604,12.98438545,0.1836446329010604
39.0,3.0,0.31622776601683794,0.0,0.01,0.27550486867333857,13.792306914,0.27550486867333857
39.0,3.0,0.31622776601683794,1.0,0.05,0.19730899894538037,11.219376985,0.19730899894538037
39.0,4.0,0.46415888336127786,0.0,0.01,0.3037470480338338,12.428184572,0.3037470480338338
39.0,4.0,0.46415888336127786,1.0,0.05,0.21373095740866796,11.925100121,0.21373095740866796
39.0,5.0,0.6812920690579611,0.0,0.01,0.3369577074672017,14.473761848,0.3369577074672017
39.0,5.0,0.6812920690579611,1.0,0.05,0.22896919412052802,12.050394825,0.22896919412052802
39.0,6.0,1.0,0.0,0.01,0.3689990907190566,12.762902343,0.3689990907190566
39.0,6.0,1.0,1.0,0.05,0.2467738369570826,12.657709164,0.2467738369570826
39.0,7.0,1.467799267622069,0.0,0.01,0.40637198620236287,12.836316948,0.40637198620236287
39.0,7.0,1.467799267622069,1.0,0.05,0.2702868296746308,10.461890227,0.2702868296746308
39.0,8.0,2.1544346900318834,0.0,0.01,0.4122514603993541,11.422893173,0.4122514603993541
39.0,8.0,2.1544346900318834,1.0,0.05,0.29802364699525064,13.640002807,0.29802364699525064
39.0,9.0,3.1622776601683795,0.0,0.01,0.41224821437648884,11.836194262,0.41224821437648884
39.0,9.0,3.1622776601683795,1.0,0.05,0.3304246714297488,12.943125518,0.3304246714297488
39.0,10.0,4.6415888336127775,0.0,0.01,0.4122444173304689,12.362620635,0.4122444173304689
39.0,10.0,4.6415888336127775,1.0,0.05,0.3626034250794795,14.07979438,0.3626034250794795
39.0,11.0,6.812920690579611,0.0,0.01,0.41224509731766723,13.765776876,0.41224509731766723
39.0,11.0,6.812920690579611,1.0,0.05,0.3984071207745169,12.296099588,0.3984071207745169
39.0,12.0,10.0,0.0,0.01,0.4122514797525337,12.944945959,0.4122514797525337
39.0,12.0,10.0,1.0,0.05,0.41224735161334575,10.405577402,0.41224735161334575
40.0,0.0,0.1,0.0,0.01,0.20660836286668513,17.263147742,0.20660836286668513
40.0,0.0,0.1,1.0,0.05,0.14802745112103843,13.216139678,0.14802745112103843
40.0,1.0,0.14677992676220694,0.0,0.01,0.22131949799326164,14.313553296,0.22131949799326164
40.0,1.0,0.14677992676220694,1.0,0.05,0.16172092265954957,14.016153123,0.16172092265954957
40.0,2.0,0.21544346900318834,0.0,0.01,0.23912863497548917,13.39519243,0.23912863497548917
40.0,2.0,0.21544346900318834,1.0,0.05,0.17514960690122416,13.186998516,0.17514960690122416
40.0,3.0,0.31622776601683794,0.0,0.01,0.26268990009202886,15.555372256,0.26268990009202886
40.0,3.0,0.31622776601683794,1.0,0.05,0.1881524430999018,13.006965384,0.1881524430999018
40.0,4.0,0.46415888336127786,0.0,0.01,0.2896425482166207,16.281120005,0.2896425482166207
40.0,4.0,0.46415888336127786,1.0,0.05,0.20379705152532765,10.818097639,0.20379705152532765
40.0,5.0,0.6812920690579611,0.0,0.01,0.3213247750556114,14.666142686,0.3213247750556114
40.0,5.0,0.6812920690579611,1.0,0.05,0.21831473864436146,14.55946566,0.21831473864436146
40.0,6.0,1.0,0.0,0.01,0.3518888636058515,14.278122803,0.3518888636058515
40.0,6.0,1.0,1.0,0.05,0.23528765981586916,13.664383708,0.23528765981586916
40.0,7.0,1.467799267622069,0.0,0.01,0.38753300154052045,15.794076561,0.38753300154052045
40.0,7.0,1.467799267622069,1.0,0.05,0.25772372891481593,12.842521986,0.25772372891481593
40.0,8.0,2.1544346900318834,0.0,0.01,0.39319776195398987,12.363058296,0.39319776195398987
40.0,8.0,2.1544346900318834,1.0,0.05,0.28418096475411764,14.243384103,0.28418096475411764
40.0,9.0,3.1622776601683795,0.0,0.01,0.3932038655304524,12.478222808,0.3932038655304524
40.0,9.0,3.1622776601683795,1.0,0.05,0.31508130564735254,15.355799375,0.31508130564735254
40.0,10.0,4.6415888336127775,0.0,0.01,0.393197623050537,10.384720311,0.393197623050537
40.0,10.0,4.6415888336127775,1.0,0.05,0.34578149684463083,13.228956904,0.34578149684463083
40.0,11.0,6.812920690579611,0.0,0.01,0.39319750329349984,11.535353488,0.39319750329349984
40.0,11.0,6.812920690579611,1.0,0.05,0.379935323679169,13.800217455,0.379935323679169
40.0,12.0,10.0,0.0,0.01,0.3932014724911049,11.590257105,0.3932014724911049
40.0,12.0,10.0,1.0,0.05,0.39319772926542845,12.114035241,0.39319772926542845
